Position_ID,Year,Month,Day,Hour,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount,TxSoil0cm,TxSoil5cm,TxSoil10cm,TxSoil20cm,TxSoil30cm,TxSoil50cm,TxSoil100cm
466990,2024,03,01,16,1016.8,1019.1,17.0,12.4,74,1.8,360,7.3,360,T,0.7,0.0,0.16,--,0,--,--,--,--,--,--,--,--
466990,2024,03,01,17,1017.4,1019.7,16.4,12.8,79,2.0,320,6.6,20,T,0.3,0.0,0.07,12.0,0,10.0,--,--,--,--,--,--,--
466990,2024,03,01,18,1017.7,1020.0,16.6,12.0,74,4.2,20,11.4,70,T,0.2,0.0,0.02,--,0,--,--,--,--,--,--,--,--
466990,2024,03,01,19,1018.1,1020.4,16.5,11.7,73,6.4,40,13.4,20,T,0.1,0.0,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,01,20,1018.9,1021.2,16.3,11.5,73,5.5,50,11.6,30,T,0.3,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,01,21,1019.6,1021.9,16.4,11.4,72,6.6,50,11.2,50,T,0.2,--,0.00,--,0,--,16.8,17.6,18.3,18.9,20.1,21.0,21.8
466990,2024,03,01,22,1019.8,1022.1,16.0,11.2,73,6.3,40,12.9,60,T,0.4,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,01,23,1019.9,1022.2,15.2,11.8,80,6.4,50,12.2,50,0.5,0.7,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,01,24,1019.9,1022.2,14.9,10.9,77,6.6,40,13.1,80,T,0.8,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,02,01,1019.9,1022.2,15.0,10.8,76,6.6,40,13.1,40,0.5,0.9,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,02,02,1019.4,1021.7,14.7,10.9,78,5.3,30,12.1,50,T,0.9,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,02,03,1018.9,1021.2,15.0,10.8,76,4.3,40,10.5,360,T,0.5,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,02,04,1019.2,1021.5,14.6,10.2,75,7.1,40,11.9,40,0.5,0.7,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,02,05,1019.6,1021.9,14.6,10.2,75,5.3,40,13.1,40,T,0.7,--,0.00,--,0,--,15.3,16.2,17.0,17.8,19.3,20.5,21.8
466990,2024,03,02,06,1020.0,1022.3,14.4,10.8,79,2.2,360,9.0,120,T,0.6,0.0,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,02,07,1020.7,1023.0,13.7,11.8,88,2.5,270,5.8,10,0.5,0.9,0.0,0.02,--,0,--,--,--,--,--,--,--,--
466990,2024,03,02,08,1020.9,1023.2,13.8,12.4,91,1.7,260,4.8,270,0.5,1.0,0.0,0.16,10.0,0,10.0,--,--,--,--,--,--,--
466990,2024,03,02,09,1020.9,1023.2,14.9,13.1,89,1.7,270,3.4,330,T,1.0,0.0,0.55,10.0,1,10.0,15.9,16.0,16.7,17.3,18.9,20.2,21.8
466990,2024,03,02,10,1020.6,1022.9,15.4,11.8,79,3.2,350,4.9,340,0.5,0.7,0.0,0.94,--,2,--,--,--,--,--,--,--,--
466990,2024,03,02,11,1020.1,1022.4,16.4,12.6,78,2.9,10,5.5,360,T,0.7,0.0,1.34,10.0,4,10.0,--,--,--,--,--,--,--
466990,2024,03,02,12,1019.1,1021.4,16.2,12.2,77,2.2,20,4.8,20,T,0.4,0.0,1.30,--,4,--,--,--,--,--,--,--,--
466990,2024,03,02,13,1018.3,1020.6,15.5,12.1,80,2.0,350,5.6,360,T,0.6,0.0,0.60,--,2,--,--,--,--,--,--,--,--
466990,2024,03,02,14,1017.3,1019.6,15.9,12.8,82,1.2,340,3.5,350,0.5,1.0,0.0,0.71,15.0,2,10.0,17.2,17.3,17.8,17.7,18.8,20.0,21.8
466990,2024,03,02,15,1016.8,1019.1,16.0,13.1,83,2.2,340,3.4,340,T,1.0,0.0,0.61,--,2,--,--,--,--,--,--,--,--
466990,2024,03,02,16,1016.5,1018.8,15.5,13.0,85,2.0,340,4.3,360,0.5,1.0,0.0,0.25,--,1,--,--,--,--,--,--,--,--
466990,2024,03,02,17,1017.1,1019.4,15.2,13.4,89,2.1,350,4.0,350,0.5,1.0,0.0,0.12,15.0,0,10.0,--,--,--,--,--,--,--
466990,2024,03,02,18,1017.8,1020.1,14.9,13.4,91,2.8,360,4.8,350,T,1.0,0.0,0.02,--,0,--,--,--,--,--,--,--,--
466990,2024,03,02,19,1017.9,1020.2,14.9,13.3,90,1.8,320,4.0,350,0.5,0.8,0.0,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,02,20,1018.5,1020.8,14.8,13.3,91,1.4,320,2.8,350,T,0.5,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,02,21,1018.5,1020.8,14.9,13.4,91,2.6,320,4.2,310,T,0.3,--,0.00,--,0,--,16.4,16.8,17.4,17.9,19.0,19.9,21.7
466990,2024,03,02,22,1018.3,1020.6,14.6,13.2,91,2.3,330,4.6,350,T,0.5,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,02,23,1018.4,1020.7,14.4,13.3,93,2.5,330,4.1,330,0.5,0.6,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,02,24,1018.0,1020.3,14.4,13.3,93,1.8,300,3.1,330,T,0.2,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,03,01,1017.8,1020.1,14.8,13.7,93,1.9,310,3.1,300,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,03,02,1017.5,1019.8,14.9,13.8,93,1.2,320,2.4,300,T,0.4,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,03,03,1017.4,1019.7,14.6,13.8,95,1.9,270,2.9,260,T,0.8,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,03,04,1017.4,1019.7,14.5,13.9,96,1.3,300,3.2,280,1.0,0.9,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,03,05,1018.0,1020.3,14.7,14.1,96,1.6,270,2.6,280,0.5,0.6,--,0.00,--,0,--,16.1,16.3,16.9,17.4,18.6,19.7,21.5
466990,2024,03,03,06,1018.4,1020.7,14.7,14.2,97,1.5,260,2.4,260,T,0.5,0.0,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,03,07,1018.8,1021.1,14.7,14.2,97,1.7,270,3.0,250,T,0.2,0.0,0.02,--,0,--,--,--,--,--,--,--,--
466990,2024,03,03,08,1019.0,1021.3,15.1,14.6,97,1.2,320,2.0,270,0.5,0.5,0.0,0.12,12.0,0,10.0,--,--,--,--,--,--,--
466990,2024,03,03,09,1019.2,1021.5,15.5,14.9,96,1.6,290,2.8,290,T,0.2,0.0,0.30,12.0,1,10.0,16.3,16.3,16.8,17.2,18.4,19.6,21.5
466990,2024,03,03,10,1018.7,1021.0,16.8,15.2,90,1.3,350,3.0,310,0.0,0.0,0.0,1.13,--,2,--,--,--,--,--,--,--,--
466990,2024,03,03,11,1017.8,1020.1,18.2,14.9,81,1.9,10,4.6,30,0.0,0.0,0.2,1.91,18.0,5,8.0,--,--,--,--,--,--,--
466990,2024,03,03,12,1017.1,1019.4,19.4,14.9,75,2.0,80,6.0,70,0.0,0.0,0.3,2.44,--,7,--,--,--,--,--,--,--,--
466990,2024,03,03,13,1015.9,1018.2,19.5,14.3,72,2.5,60,6.1,60,0.0,0.0,0.2,2.41,--,7,--,--,--,--,--,--,--,--
466990,2024,03,03,14,1015.1,1017.4,19.9,14.7,72,3.7,60,6.7,80,0.0,0.0,0.0,1.50,18.0,4,9.0,19.6,19.0,19.1,18.1,18.6,19.5,21.4
466990,2024,03,03,15,1014.8,1017.1,20.2,15.0,72,3.7,50,6.2,60,0.0,0.0,0.1,1.47,--,3,--,--,--,--,--,--,--,--
466990,2024,03,03,16,1014.6,1016.9,19.7,14.7,73,3.3,20,7.6,20,0.0,0.0,0.0,0.89,--,2,--,--,--,--,--,--,--,--
466990,2024,03,03,17,1015.0,1017.3,19.9,14.9,73,3.5,40,6.5,360,0.0,0.0,0.6,0.90,20.0,1,8.0,--,--,--,--,--,--,--
466990,2024,03,03,18,1015.2,1017.5,19.4,15.1,76,1.7,20,5.4,50,0.0,0.0,0.1,0.13,--,0,--,--,--,--,--,--,--,--
466990,2024,03,03,19,1015.7,1018.0,18.9,15.2,79,0.7,330,2.8,290,0.0,0.0,0.0,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,03,20,1016.1,1018.4,19.0,15.3,79,0.8,360,2.6,350,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,03,21,1016.0,1018.3,18.7,15.0,79,1.2,300,2.6,290,0.0,0.0,--,0.00,--,0,--,18.7,18.9,19.4,19.4,19.7,19.9,21.3
466990,2024,03,03,22,1016.2,1018.5,18.5,15.2,81,0.9,290,2.5,300,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,03,23,1015.7,1018.0,17.4,15.2,87,1.7,280,3.2,260,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,03,24,1015.6,1017.9,16.9,15.3,90,2.8,250,5.0,230,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,04,01,1015.3,1017.6,16.6,15.1,91,2.0,260,5.2,230,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,04,02,1014.8,1017.1,16.7,14.7,88,2.8,250,5.0,240,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,04,03,1014.0,1016.3,16.0,14.4,90,1.8,250,4.9,230,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,04,04,1013.7,1016.0,15.5,14.0,91,1.8,240,4.1,240,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,04,05,1013.9,1016.2,15.6,14.0,90,4.2,240,6.0,240,0.0,0.0,--,0.00,--,0,--,16.6,17.2,17.8,18.5,19.4,20.0,21.2
466990,2024,03,04,06,1014.3,1016.6,15.4,13.8,90,4.5,240,7.0,240,0.0,0.0,0.0,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,04,07,1014.8,1017.1,15.7,13.7,88,3.9,250,7.1,250,0.0,0.0,0.4,0.13,--,0,--,--,--,--,--,--,--,--
466990,2024,03,04,08,1014.9,1017.2,17.8,14.7,82,4.5,240,6.6,240,0.0,0.0,1.0,0.81,20.0,1,3.0,--,--,--,--,--,--,--
466990,2024,03,04,09,1014.7,1017.0,20.5,14.6,69,4.5,240,6.8,230,0.0,0.0,1.0,1.72,20.0,2,2.0,17.1,16.9,17.3,17.9,19.1,19.9,21.2
466990,2024,03,04,10,1014.3,1016.5,22.8,15.4,63,3.3,200,6.2,230,0.0,0.0,1.0,2.50,--,4,--,--,--,--,--,--,--,--
466990,2024,03,04,11,1013.5,1015.7,23.3,16.1,64,5.7,180,8.7,170,0.0,0.0,1.0,3.06,20.0,6,2.0,--,--,--,--,--,--,--
466990,2024,03,04,12,1012.1,1014.3,23.8,17.3,67,6.1,180,10.2,170,0.0,0.0,1.0,3.37,--,8,--,--,--,--,--,--,--,--
466990,2024,03,04,13,1010.9,1013.1,24.0,18.2,70,8.4,170,11.4,180,0.0,0.0,1.0,3.41,--,8,--,--,--,--,--,--,--,--
466990,2024,03,04,14,1010.0,1012.2,24.4,18.6,70,9.0,170,11.9,170,0.0,0.0,1.0,3.11,20.0,7,2.0,22.2,21.0,20.5,18.9,19.2,20.0,21.2
466990,2024,03,04,15,1009.6,1011.8,24.5,18.9,71,6.5,180,13.3,180,0.0,0.0,1.0,2.57,--,4,--,--,--,--,--,--,--,--
466990,2024,03,04,16,1009.7,1011.9,23.8,17.8,69,5.9,180,10.6,180,0.0,0.0,0.8,1.43,--,2,--,--,--,--,--,--,--,--
466990,2024,03,04,17,1010.1,1012.3,23.7,18.6,73,5.2,170,10.2,190,0.0,0.0,0.4,0.59,20.0,1,8.0,--,--,--,--,--,--,--
466990,2024,03,04,18,1010.0,1012.2,23.3,18.6,75,5.4,190,9.9,170,0.0,0.0,0.0,0.10,--,0,--,--,--,--,--,--,--,--
466990,2024,03,04,19,1010.1,1012.3,23.1,18.7,76,2.9,210,6.7,210,0.0,0.0,0.0,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,04,20,1010.2,1012.4,22.5,18.5,78,1.0,190,3.2,210,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,04,21,1010.5,1012.7,21.8,18.0,79,1.7,280,8.0,180,0.0,0.0,--,0.00,--,0,--,20.8,21.0,21.4,21.0,20.9,20.6,21.2
466990,2024,03,04,22,1010.4,1012.6,21.1,18.1,83,2.9,230,3.7,230,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,04,23,1010.4,1012.6,20.7,17.7,83,1.1,240,5.2,230,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,04,24,1010.3,1012.5,21.0,17.8,82,2.0,280,3.8,260,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,05,01,1009.9,1012.1,20.8,17.0,79,1.2,260,3.1,260,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,05,02,1009.3,1011.5,20.7,17.1,80,1.7,270,3.9,260,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,05,03,1008.7,1010.9,20.5,16.9,80,1.8,250,4.3,250,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,05,04,1008.7,1010.9,20.6,17.2,81,2.0,270,4.3,240,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,05,05,1008.6,1010.8,20.0,17.6,86,2.1,260,5.4,270,0.0,0.0,--,0.00,--,0,--,19.3,19.5,19.9,20.1,20.7,21.0,21.2
466990,2024,03,05,06,1008.9,1011.2,19.8,17.2,85,3.8,230,5.7,240,0.0,0.0,0.0,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,05,07,1008.8,1011.0,20.3,17.1,82,4.0,240,6.6,230,0.0,0.0,0.0,0.07,--,0,--,--,--,--,--,--,--,--
466990,2024,03,05,08,1008.6,1010.8,21.9,17.9,78,4.7,230,7.7,230,0.0,0.0,0.4,0.70,20.0,1,1.0,--,--,--,--,--,--,--
466990,2024,03,05,09,1008.2,1010.4,24.5,17.3,64,4.7,230,8.1,250,0.0,0.0,1.0,1.73,20.0,2,2.0,20.1,19.6,19.8,19.8,20.5,21.0,21.3
466990,2024,03,05,10,1007.3,1009.5,26.5,18.1,60,4.0,200,7.5,230,0.0,0.0,1.0,2.57,--,4,--,--,--,--,--,--,--,--
466990,2024,03,05,11,1006.7,1008.9,27.2,21.0,69,4.2,170,7.7,180,0.0,0.0,1.0,3.30,20.0,7,4.0,--,--,--,--,--,--,--
466990,2024,03,05,12,1005.8,1008.0,26.0,21.9,78,2.3,180,7.2,170,0.0,0.0,0.3,1.87,--,5,--,--,--,--,--,--,--,--
466990,2024,03,05,13,1004.5,1006.7,25.3,21.8,81,0.9,140,6.2,170,0.0,0.0,0.0,0.80,--,3,--,--,--,--,--,--,--,--
466990,2024,03,05,14,1003.4,1005.6,25.9,21.8,78,1.6,60,3.2,30,0.0,0.0,0.0,0.70,20.0,3,6.0,23.2,22.3,22.1,20.9,20.8,21.1,21.3
466990,2024,03,05,15,1002.4,1004.6,27.0,20.4,67,2.6,40,5.3,30,0.0,0.0,0.3,1.15,--,2,--,--,--,--,--,--,--,--
466990,2024,03,05,16,1002.4,1004.6,27.2,20.6,67,3.1,40,5.8,50,0.0,0.0,0.8,1.66,--,2,--,--,--,--,--,--,--,--
466990,2024,03,05,17,1002.7,1004.9,25.9,20.3,71,2.8,30,6.7,20,0.0,0.0,0.5,0.69,20.0,1,6.0,--,--,--,--,--,--,--
466990,2024,03,05,18,1002.9,1005.1,25.0,21.7,82,2.7,30,5.3,20,0.0,0.0,0.0,0.07,--,0,--,--,--,--,--,--,--,--
466990,2024,03,05,19,1003.2,1005.4,24.7,20.8,79,3.3,360,5.7,350,0.0,0.0,0.0,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,05,20,1003.8,1006.0,24.3,22.2,88,2.9,10,6.1,360,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,05,21,1004.3,1006.5,23.6,21.7,89,1.8,10,4.8,30,0.0,0.0,--,0.00,--,0,--,22.6,22.5,22.7,22.3,22.0,21.8,21.4
466990,2024,03,05,22,1004.4,1006.6,23.0,21.6,92,1.4,360,3.2,20,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,05,23,1004.4,1006.6,22.5,20.6,89,1.4,230,4.1,240,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,05,24,1004.3,1006.5,21.7,20.0,90,3.0,230,5.1,220,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,06,01,1004.3,1006.5,21.9,20.2,90,1.6,270,4.4,260,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,06,02,1004.2,1006.4,21.6,19.9,90,1.4,310,3.7,270,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,06,03,1004.4,1006.6,21.1,18.7,86,1.8,290,3.2,300,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,06,04,1004.5,1006.7,20.8,18.7,88,2.1,240,3.9,220,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,06,05,1005.5,1007.7,21.0,19.1,89,2.0,270,4.5,290,0.0,0.0,--,0.00,--,0,--,20.3,20.6,21.0,21.3,21.8,22.0,21.5
466990,2024,03,06,06,1006.3,1008.5,20.8,18.2,85,1.7,270,5.2,340,0.0,0.0,0.0,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,06,07,1007.5,1009.7,21.7,18.9,84,1.5,300,4.7,360,0.0,0.0,0.0,0.10,--,0,--,--,--,--,--,--,--,--
466990,2024,03,06,08,1008.7,1010.9,23.1,21.0,88,4.5,60,9.2,50,0.0,0.0,0.0,0.47,10.0,0,10.0,--,--,--,--,--,--,--
466990,2024,03,06,09,1009.9,1012.1,21.1,18.9,87,6.0,40,12.2,50,T,0.3,0.0,0.40,10.0,1,10.0,20.8,20.6,20.8,20.8,21.4,22.0,21.5
466990,2024,03,06,10,1010.3,1012.5,20.5,17.9,85,5.4,40,11.7,60,0.0,0.0,0.0,0.28,--,1,--,--,--,--,--,--,--,--
466990,2024,03,06,11,1010.6,1012.9,19.7,17.3,86,6.4,40,11.4,40,T,0.7,0.0,0.27,8.0,1,10.0,--,--,--,--,--,--,--
466990,2024,03,06,12,1010.2,1012.5,18.9,16.7,87,6.6,50,13.4,60,T,1.0,0.0,0.32,--,1,--,--,--,--,--,--,--,--
466990,2024,03,06,13,1009.7,1012.0,18.4,16.6,89,5.0,50,11.7,30,T,1.0,0.0,0.43,--,1,--,--,--,--,--,--,--,--
466990,2024,03,06,14,1009.1,1011.4,18.5,15.9,85,5.3,40,11.1,50,T,0.8,0.0,0.33,10.0,1,10.0,19.7,20.1,20.6,20.7,21.3,21.9,21.6
466990,2024,03,06,15,1008.9,1011.2,18.8,15.9,83,3.4,40,8.8,50,T,0.4,0.0,0.26,--,1,--,--,--,--,--,--,--,--
466990,2024,03,06,16,1009.7,1012.0,18.5,15.9,85,4.5,40,9.0,50,T,1.0,0.0,0.20,--,0,--,--,--,--,--,--,--,--
466990,2024,03,06,17,1010.4,1012.7,17.8,15.8,88,3.6,30,8.7,30,T,1.0,0.0,0.10,6.0,0,10.0,--,--,--,--,--,--,--
466990,2024,03,06,18,1011.1,1013.4,18.1,15.6,85,4.4,40,8.8,40,T,1.0,0.0,0.02,--,0,--,--,--,--,--,--,--,--
466990,2024,03,06,19,1012.1,1014.4,18.0,15.3,84,4.5,40,9.4,50,T,0.1,0.0,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,06,20,1012.9,1015.2,18.0,14.7,81,5.0,40,10.1,40,T,0.1,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,06,21,1013.7,1016.0,17.5,14.8,84,2.8,20,10.4,50,T,0.1,--,0.00,--,0,--,18.5,19.0,19.7,20.1,21.0,21.7,21.7
466990,2024,03,06,22,1013.9,1016.2,18.0,14.3,79,5.0,40,9.5,40,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,06,23,1014.1,1016.4,17.3,14.9,86,2.9,350,6.8,20,T,0.2,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,06,24,1014.2,1016.5,16.5,14.9,90,3.0,340,5.1,360,T,0.3,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,07,01,1014.2,1016.5,16.8,14.6,87,2.4,350,6.0,320,T,0.3,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,07,02,1013.8,1016.1,16.8,14.6,87,1.8,340,4.9,40,T,0.2,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,07,03,1013.6,1015.9,17.4,13.3,77,3.3,30,8.5,10,T,0.1,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,07,04,1013.6,1015.9,17.6,12.9,74,5.5,40,11.7,20,T,0.1,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,07,05,1014.1,1016.4,17.3,13.0,76,5.2,50,10.0,40,T,0.3,--,0.00,--,0,--,17.5,18.0,18.7,19.2,20.3,21.3,21.7
466990,2024,03,07,06,1014.8,1017.1,17.3,12.8,75,5.1,40,8.9,40,T,0.4,0.0,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,07,07,1015.8,1018.1,17.2,12.5,74,4.9,40,10.6,70,T,0.5,0.0,0.02,--,0,--,--,--,--,--,--,--,--
466990,2024,03,07,08,1016.2,1018.5,17.5,12.6,73,3.8,30,8.0,20,T,0.4,0.0,0.16,10.0,0,10.0,--,--,--,--,--,--,--
466990,2024,03,07,09,1016.5,1018.8,17.5,13.8,79,1.7,310,4.7,30,0.0,0.0,0.0,0.38,10.0,1,10.0,17.6,17.8,18.3,18.8,20.0,21.1,21.8
466990,2024,03,07,10,1016.5,1018.8,17.8,13.7,77,1.0,310,3.5,20,T,0.1,0.0,0.34,--,1,--,--,--,--,--,--,--,--
466990,2024,03,07,11,1016.2,1018.5,18.2,13.3,73,2.7,20,7.9,20,T,0.2,0.0,0.24,10.0,1,10.0,--,--,--,--,--,--,--
466990,2024,03,07,12,1015.3,1017.6,18.3,13.4,73,2.5,20,7.0,30,0.0,0.0,0.0,0.26,--,1,--,--,--,--,--,--,--,--
466990,2024,03,07,13,1014.6,1016.9,18.3,13.6,74,1.8,330,4.8,320,T,0.3,0.0,0.64,--,2,--,--,--,--,--,--,--,--
466990,2024,03,07,14,1013.9,1016.2,18.4,13.9,75,3.3,30,6.8,20,T,0.2,0.0,0.43,10.0,1,10.0,18.3,18.3,18.7,18.8,19.8,20.9,21.8
466990,2024,03,07,15,1013.7,1016.0,18.2,14.1,77,5.5,40,8.7,40,T,0.2,0.0,0.15,--,0,--,--,--,--,--,--,--,--
466990,2024,03,07,16,1013.9,1016.2,17.3,14.8,85,2.4,10,7.9,30,T,1.0,0.0,0.10,--,0,--,--,--,--,--,--,--,--
466990,2024,03,07,17,1014.4,1016.7,17.2,15.0,87,2.9,20,6.4,10,0.5,0.7,0.0,0.09,10.0,0,10.0,--,--,--,--,--,--,--
466990,2024,03,07,18,1014.7,1017.0,17.5,14.4,82,3.3,20,6.2,20,T,0.4,0.0,0.03,--,0,--,--,--,--,--,--,--,--
466990,2024,03,07,19,1014.9,1017.2,17.5,14.0,80,3.4,30,7.7,20,T,0.4,0.0,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,07,20,1015.5,1017.8,17.5,14.0,80,4.1,30,8.2,20,0.5,0.6,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,07,21,1015.9,1018.2,17.4,13.9,80,4.5,30,10.5,50,T,0.5,--,0.00,--,0,--,17.3,17.7,18.3,18.7,19.7,20.7,21.7
466990,2024,03,07,22,1016.0,1018.3,17.5,13.8,79,4.4,30,8.7,40,T,0.4,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,03,07,23,1015.9,1018.2,17.5,13.6,78,5.3,40,8.9,50,T,0.5,--,0.00,--,0,--,--,--,--,--,--,--,--
