SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),MA6_Temperature(°C),MA6_Max_Temperature(°C),MA6_Min_Temperature(°C),MA6_Humidity(%),MA6_Max_Humidity(%),MA6_Min_Humidity(%),MA6_Sunlight(Lux),MA6_Max_Sunlight(Lux),MA6_Min_Sunlight(Lux),MA6_Power(mW),MA6_Max_Power(mW),MA6_Min_Power(mW),Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50,Avg_Power(mW)
20240307104010,16.14687728881836,98.30745697021484,94.5,16.020782470703125,98.79402160644531,644.7223510742188,0.0,16.240421295166016,97.94695281982422,86.67000579833984,0.0,15.857043266296387,16.47197723388672,98.03538513183594,98.52310180664062,96.41999816894531,81.66000366210938,0.0,0.0,16.306049346923828,16.54532814025879,98.71971130371094,98.92385864257812,108.32999420166016,1473.5496826171875,0.0,0.0,16.03331756591797,16.308666229248047,98.18216705322266,98.69670867919922,20.0,20.0,0.0,0.0,16.60560417175293,16.745668411254883,16.909011840820312,97.12804412841797,97.74513244628906,97.83965301513672,115.25000762939453,150.6999969482422,81.81000518798828,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20240307105010,16.14287567138672,98.76321411132812,94.5,16.00604820251465,99.20246887207031,1019.8629150390625,0.0,16.264524459838867,98.34320831298828,86.67000579833984,0.0,15.816084861755371,16.45677375793457,98.42971801757812,98.70035552978516,96.41999816894531,81.66000366210938,0.0,0.0,16.29062843322754,16.58626937866211,98.97702026367188,99.17705535888672,515.1641845703125,2138.17919921875,0.0,0.0,16.010997772216797,16.31589126586914,98.56773376464844,99.2276840209961,20.0,20.0,0.0,0.0,16.565650939941406,16.725372314453125,16.91383171081543,97.46473693847656,98.06607055664062,98.33341217041016,115.25000762939453,150.6999969482422,81.81000518798828,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
20240307110010,16.184642791748047,99.59283447265625,94.5,16.043201446533203,99.93199920654297,418.7144470214844,0.0,16.281518936157227,99.10387420654297,86.67000579833984,0.0,15.901029586791992,16.43585777282715,99.18263244628906,99.61003112792969,96.41999816894531,81.66000366210938,0.0,0.0,16.299110412597656,16.609960556030273,99.81266784667969,99.99497985839844,108.32999420166016,1381.342041015625,0.0,0.0,16.016637802124023,16.351524353027344,99.32734680175781,99.99517822265625,20.0,20.0,0.0,0.0,16.643877029418945,16.82034683227539,17.031278610229492,98.1502685546875,98.69335174560547,99.10494995117188,115.25000762939453,150.6999969482422,81.81000518798828,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0
20240307111010,15.90528392791748,100.9007568359375,94.5,15.873671531677246,101.04376220703125,104.16999816894531,0.0,16.144136428833008,100.36065673828125,86.67000579833984,0.0,15.701960563659668,16.127145767211914,100.27750396728516,100.58063507080078,96.41999816894531,81.66000366210938,0.0,0.0,16.047441482543945,16.325685501098633,100.96675109863281,100.99126434326172,108.32999420166016,87.5,0.0,0.0,15.76233959197998,16.107097625732422,100.3949203491211,100.88053131103516,20.0,20.0,0.0,0.0,16.289888381958008,16.567176818847656,16.783639907836914,99.29364013671875,99.95374298095703,100.0748519897461,115.25000762939453,150.6999969482422,81.81000518798828,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.06468178732694696
20240307112010,15.608725547790527,102.58755493164062,94.5,15.644579887390137,102.53995513916016,104.16999816894531,0.0,15.92207145690918,102.29141235351562,86.67000579833984,0.0,15.426965713500977,15.865035057067871,102.07757568359375,102.26997375488281,96.41999816894531,81.66000366210938,0.0,0.0,15.731393814086914,15.934076309204102,102.39178466796875,102.2891845703125,108.32999420166016,87.5,0.0,0.0,15.440601348876953,15.837686538696289,102.18302917480469,102.34563446044922,20.0,20.0,0.0,0.0,16.070669174194336,16.384353637695312,16.643993377685547,100.35696411132812,100.70520782470703,101.18484497070312,115.25000762939453,150.6999969482422,81.81000518798828,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.6300908180471083
20240307113010,15.1925630569458,104.36788177490234,94.5,15.243035316467285,104.1904067993164,104.16999816894531,0.0,15.537510871887207,104.46895599365234,86.67000579833984,0.0,14.910877227783203,15.429967880249023,104.12175750732422,104.13951110839844,96.41999816894531,81.66000366210938,0.0,0.0,15.261247634887695,15.440711975097656,104.19355010986328,104.04712677001953,108.32999420166016,87.5,0.0,0.0,15.044883728027344,15.438488006591797,104.1391372680664,104.34654998779297,20.0,20.0,0.0,0.0,15.8085298538208,16.146080017089844,16.446502685546875,101.550537109375,101.74559020996094,102.61058807373047,115.25000762939453,150.6999969482422,81.81000518798828,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.382581968802583
20240307114010,14.727325439453125,105.88420867919922,94.5,14.719676971435547,105.67018127441406,104.16999816894531,0.0,15.176342010498047,106.33377838134766,86.67000579833984,0.0,14.384113311767578,15.01968765258789,105.97794342041016,105.6040267944336,96.41999816894531,81.66000366210938,0.0,0.0,14.755448341369629,14.972023010253906,105.62834930419922,105.60786437988281,108.32999420166016,87.5,0.0,0.0,14.59673023223877,14.970346450805664,105.89761352539062,105.93273162841797,20.0,20.0,0.0,0.0,15.525822639465332,15.748873710632324,16.061840057373047,102.688720703125,102.97126770019531,103.85432434082031,115.25000762939453,150.6999969482422,81.81000518798828,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.384677687955275
20240307115010,14.367805480957031,107.23821258544922,94.5,14.36376953125,107.05126953125,104.16999816894531,0.0,14.888964653015137,107.95706176757812,86.67000579833984,0.0,14.199999809265137,14.644084930419922,107.66942596435547,106.90375518798828,96.41999816894531,81.66000366210938,0.0,0.0,14.356555938720703,14.651686668395996,106.87197875976562,106.91117858886719,108.32999420166016,87.5,0.0,0.0,14.226113319396973,14.631159782409668,107.47126770019531,107.497314453125,20.0,20.0,0.0,0.0,15.195018768310547,15.372169494628906,15.742491722106934,103.81716918945312,103.9817123413086,105.16886138916016,115.25000762939453,150.6999969482422,81.81000518798828,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.425769810383514
20240307120010,14.220000267028809,108.89207458496094,94.5,14.329999923706055,108.64856719970703,104.16999816894531,0.0,14.583104133605957,109.81400299072266,86.67000579833984,0.0,14.199999809265137,14.261610984802246,109.56841278076172,108.83881378173828,96.41999816894531,81.66000366210938,0.0,0.0,14.329999923706055,14.329999923706055,108.54904174804688,108.63069915771484,108.32999420166016,87.5,0.0,0.0,14.070000648498535,14.291191101074219,109.29866790771484,109.21047973632812,20.0,20.0,0.0,0.0,14.960700988769531,15.093194961547852,15.517366409301758,105.25965118408203,105.26194763183594,106.78311920166016,115.25000762939453,150.6999969482422,81.81000518798828,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0
20240307121010,14.220000267028809,110.59577941894531,94.5,14.329999923706055,110.20266723632812,104.16999816894531,0.0,14.396650314331055,111.41935729980469,86.67000579833984,0.0,14.199999809265137,14.180000305175781,111.12702178955078,110.34255981445312,96.41999816894531,81.66000366210938,0.0,0.0,14.329999923706055,14.329999923706055,110.10127258300781,110.31499481201172,108.32999420166016,87.5,0.0,0.0,14.070000648498535,14.167360305786133,111.03652954101562,110.9870376586914,20.0,20.0,0.0,0.0,14.602296829223633,14.661678314208984,15.18281078338623,107.22382354736328,107.49452209472656,108.97403717041016,115.25000762939453,150.6999969482422,81.81000518798828,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0
20240307122010,14.220000267028809,111.94259643554688,94.5,14.329999923706055,111.4176254272461,104.16999816894531,0.0,14.260810852050781,112.6252212524414,86.67000579833984,0.0,14.199999809265137,14.180000305175781,112.38612365722656,111.8294906616211,96.41999816894531,81.66000366210938,0.0,0.0,14.329999923706055,14.329999923706055,111.20945739746094,111.39581298828125,108.32999420166016,87.5,0.0,0.0,14.070000648498535,14.125332832336426,112.45881652832031,112.27302551269531,20.0,20.0,0.0,0.0,14.485029220581055,14.470929145812988,15.068161010742188,108.59674835205078,108.61941528320312,110.42414093017578,115.25000762939453,150.6999969482422,81.81000518798828,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
20240307123010,14.220000267028809,112.82695007324219,94.5,14.329999923706055,112.19552612304688,104.16999816894531,0.0,14.11210823059082,113.37699127197266,86.67000579833984,0.0,14.199999809265137,14.180000305175781,113.09603881835938,112.818359375,96.41999816894531,81.66000366210938,0.0,0.0,14.329999923706055,14.329999923706055,112.132568359375,112.19548797607422,108.32999420166016,87.5,0.0,0.0,14.070000648498535,14.086226463317871,113.23884582519531,113.2232437133789,20.0,20.0,0.0,0.0,14.438037872314453,14.434046745300293,15.069549560546875,109.48332214355469,109.37051391601562,111.3683853149414,115.25000762939453,150.6999969482422,81.81000518798828,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0
20240307124010,14.220000267028809,113.34466552734375,94.5,14.329999923706055,112.60529327392578,104.16999816894531,0.0,14.109999656677246,113.64651489257812,86.67000579833984,0.0,14.199999809265137,14.180000305175781,113.4513168334961,113.1898422241211,96.41999816894531,81.66000366210938,0.0,0.0,14.329999923706055,14.329999923706055,112.51739501953125,112.63046264648438,108.32999420166016,87.5,0.0,0.0,14.070000648498535,14.039999961853027,113.54571533203125,113.4795913696289,20.0,20.0,0.0,0.0,14.428547859191895,14.341316223144531,14.967056274414062,109.98014831542969,110.004638671875,111.75289154052734,115.25000762939453,150.6999969482422,81.81000518798828,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0
20240307125010,14.220000267028809,113.0683364868164,94.5,14.329999923706055,112.34302520751953,104.16999816894531,0.0,14.151534080505371,113.09263610839844,86.67000579833984,0.0,14.199999809265137,14.180000305175781,113.0556411743164,112.71905517578125,96.41999816894531,81.66000366210938,0.0,0.0,14.329999923706055,14.329999923706055,112.14522552490234,112.19409942626953,108.32999420166016,87.5,0.0,0.0,14.070000648498535,14.127006530761719,113.06088256835938,113.06969451904297,20.0,20.0,0.0,0.0,14.438989639282227,14.355292320251465,14.990781784057617,109.94005584716797,109.89083862304688,111.63695526123047,115.25000762939453,150.6999969482422,81.81000518798828,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
20240307130010,14.220000267028809,113.44249725341797,94.5,14.329999923706055,112.56282806396484,104.16999816894531,0.0,14.154980659484863,113.17455291748047,86.67000579833984,0.0,14.199999809265137,14.180000305175781,113.23424530029297,113.17361450195312,96.41999816894531,81.66000366210938,0.0,0.0,14.329999923706055,14.329999923706055,112.47979736328125,112.4984359741211,108.32999420166016,87.5,0.0,0.0,14.070000648498535,14.164250373840332,113.17852783203125,113.16720581054688,20.0,20.0,0.0,0.0,14.533888816833496,14.452723503112793,15.104639053344727,110.17103576660156,110.01144409179688,111.82988739013672,115.25000762939453,150.6999969482422,81.81000518798828,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0
20240307131010,14.220000267028809,113.20194244384766,94.5,14.329999923706055,112.3053207397461,104.16999816894531,0.0,14.260624885559082,112.88194274902344,86.67000579833984,0.0,14.199999809265137,14.218467712402344,112.70577239990234,112.77641296386719,96.41999816894531,81.66000366210938,0.0,0.0,14.329999923706055,14.329999923706055,112.17810821533203,112.0802230834961,108.32999420166016,87.5,0.0,0.0,14.070000648498535,14.24716854095459,112.90321350097656,112.9544906616211,20.0,20.0,0.0,0.0,14.433892250061035,14.375226020812988,15.064250946044922,110.30782318115234,110.18773651123047,111.62272644042969,115.25000762939453,150.6999969482422,81.81000518798828,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
