SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Avg_Diff_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_3_Temperature(°C),Avg_Lag_4_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_3_Humidity(%),Avg_Lag_4_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_3_Sunlight(Lux),Avg_Lag_4_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Avg_Lag_3_Power(mW),Avg_Lag_4_Power(mW),Avg_Sin_Hour,Avg_Cos_Hour,Avg_Sin_Minute,Avg_Cos_Minute,Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Max_Diff_WindSpeed(m/s),Max_Diff_Pressure(hpa),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_3_Temperature(°C),Max_Lag_4_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_3_Humidity(%),Max_Lag_4_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_3_Sunlight(Lux),Max_Lag_4_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Max_Lag_3_Power(mW),Max_Lag_4_Power(mW),Max_Sin_Hour,Max_Cos_Hour,Max_Sin_Minute,Max_Cos_Minute,Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_3_Temperature(°C),Min_Lag_4_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_3_Humidity(%),Min_Lag_4_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_3_Sunlight(Lux),Min_Lag_4_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),Min_Lag_3_Power(mW),Min_Lag_4_Power(mW),Min_Sin_Hour,Min_Cos_Hour,Min_Sin_Minute,Min_Cos_Minute,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50
20240612115007,41.19668960571289,37.5003547668457,64222.49609375,767.5681733009097,-0.005588698200881481,-0.5779799222946167,10.318830490112305,-2.458920478820801,41.03121566772461,41.143043518066406,41.05129623413086,41.177886962890625,37.734493255615234,37.64876937866211,38.12546157836914,37.64552307128906,63780.859375,64489.8125,63743.796875,63217.62890625,772.1357421875,777.1053466796875,769.4005737304688,777.644287109375,0.3216601312160492,-0.8565288782119751,-0.847165584564209,0.4228832721710205,41.7911491394043,38.63618469238281,75368.9609375,1044.1656494140625,0.014626078307628632,0.049157820641994476,0.2969851493835449,1.1496824026107788,11974.29296875,283.806396484375,41.7142219543457,41.760475158691406,41.69175338745117,41.89547348022461,39.054405212402344,39.085205078125,39.42405700683594,39.293575286865234,75334.0,75274.8828125,75557.7265625,75194.96875,1027.3160400390625,1038.13720703125,1031.0391845703125,1024.555419921875,0.32551634311676025,-0.8536704778671265,-0.8557177782058716,0.4214402437210083,40.323997497558594,36.13513946533203,53101.02734375,549.8635864257812,-0.6453251838684082,-1.9161022901535034,-13263.412109375,-306.8265380859375,40.16363525390625,40.418434143066406,40.517398834228516,40.27940368652344,36.075706481933594,35.86427307128906,36.48642349243164,35.972469329833984,53608.640625,53649.59375,53022.93359375,53537.12890625,548.1522216796875,550.8197021484375,548.8341064453125,558.3488159179688,0.3339664340019226,-0.8575570583343506,-0.8472213745117188,0.4284794330596924,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20240612120007,40.80314636230469,38.48189926147461,63440.9296875,749.8915430835544,-0.0009898432763293386,-0.2954109013080597,20.927637100219727,-1.3441967964172363,40.64913558959961,40.880069732666016,40.83924102783203,40.92189407348633,38.59489822387695,38.450077056884766,38.67613220214844,38.37075424194336,63096.98046875,64105.0625,62956.41015625,62830.7578125,755.0486450195312,757.8516235351562,753.1500854492188,757.73046875,0.1426621526479721,-0.9042835235595703,-0.025426261126995087,0.8746097087860107,41.41230392456055,39.65161895751953,73987.0078125,1006.8240966796875,0.025664594024419785,0.05350740998983383,0.27671560645103455,1.2021409273147583,11255.4560546875,271.8516845703125,41.328121185302734,41.367218017578125,41.31157302856445,41.551273345947266,39.92110824584961,39.980018615722656,40.06553649902344,39.958518981933594,73966.7109375,74222.765625,74701.171875,74158.3984375,988.2694091796875,1003.548583984375,1001.80126953125,990.6195678710938,0.14418098330497742,-0.9035642743110657,-0.03899574279785156,0.8757253885269165,40.13174057006836,37.02561950683594,52731.171875,543.9632568359375,-0.5224524736404419,-1.488710880279541,-11811.0966796875,-272.5846252441406,39.880889892578125,40.128963470458984,40.228729248046875,40.08674240112305,37.21615219116211,36.74894714355469,37.295806884765625,36.820377349853516,53529.03125,53645.05078125,53071.77734375,53695.4921875,537.67822265625,545.6787109375,547.568359375,555.374755859375,0.15579746663570404,-0.9043384194374084,-0.030896244570612907,0.8806571960449219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20240612121007,40.367733001708984,38.447994232177734,63366.15625,721.5342143420974,0.010738443583250046,-0.009326175786554813,-58.076175689697266,-1.9203156232833862,40.318382263183594,40.640892028808594,40.433250427246094,40.59041976928711,38.949989318847656,38.65138244628906,38.68950653076172,38.94551467895508,62821.3359375,63772.2578125,63009.46875,62560.84765625,726.307861328125,726.0325927734375,719.9490356445312,727.6055908203125,0.1378859281539917,-0.9050266146659851,0.7813274264335632,0.4415731430053711,41.1506233215332,40.009647369384766,74397.109375,989.1134643554688,-0.000528745586052537,0.05536834895610809,0.2591855525970459,1.3391259908676147,11937.09765625,292.98248291015625,41.06015396118164,41.17131423950195,41.011775970458984,41.20686340332031,40.392005920410156,40.4361572265625,40.42118835449219,40.320560455322266,74417.25,74598.96875,75006.125,74952.515625,979.1033325195312,985.2291870117188,976.1295776367188,978.7935791015625,0.13423189520835876,-0.905552327632904,0.7682713270187378,0.43322503566741943,39.83213424682617,37.221763610839844,52256.23046875,503.01849365234375,-0.4317523241043091,-1.4216196537017822,-12545.11328125,-276.1871643066406,39.55646896362305,39.70782470703125,39.92327880859375,39.91322326660156,36.992530822753906,36.747291564941406,37.37089538574219,37.12602996826172,52616.26171875,52850.12109375,52346.65234375,52473.94140625,499.76312255859375,500.6893005371094,502.82232666015625,511.0361328125,0.13455434143543243,-0.9048591256141663,0.781886637210846,0.44540834426879883,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20240612122007,40.069644927978516,38.80337142944336,61950.828125,685.1306793718483,0.008496074937283993,0.009515686891973019,-187.0608367919922,-5.662128448486328,39.94805908203125,40.38551712036133,40.20122146606445,40.36583709716797,39.314666748046875,38.85167694091797,38.85133743286133,39.38260269165039,61638.2890625,62271.5,62354.98046875,61211.40625,691.35888671875,694.565673828125,688.5275268554688,694.2295532226562,0.10993288457393646,-0.8972890973091125,0.7952806353569031,-0.4634227752685547,40.934814453125,40.44133758544922,74003.7109375,975.423828125,-0.020460763946175575,0.05317127704620361,0.24613864719867706,1.3870627880096436,13094.4521484375,320.6603698730469,40.923492431640625,41.01203155517578,40.7641716003418,40.95486068725586,40.88086700439453,41.198551177978516,40.99317169189453,40.80247497558594,74277.328125,74361.53125,74816.3125,75379.5,974.7327270507812,971.3304443359375,969.782470703125,963.3801879882812,0.11017066240310669,-0.8999805450439453,0.7852179408073425,-0.4721260070800781,39.65107345581055,37.64654541015625,50144.0078125,447.3441467285156,-0.5304268598556519,-1.5872275829315186,-14557.9921875,-311.84393310546875,39.232383728027344,39.463172912597656,39.60182571411133,39.73268127441406,37.14454650878906,36.67530822753906,37.320335388183594,37.14023971557617,49937.7734375,50404.9375,50299.32421875,50208.0390625,444.1816711425781,440.1937561035156,441.9501037597656,449.0907287597656,0.10330881178379059,-0.8991246819496155,0.7983648180961609,-0.45854854583740234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20240612123007,39.533653259277344,39.67082595825195,59816.12109375,644.9220859883658,0.0026770788244903088,-0.04470677301287651,-189.7811737060547,-6.866289138793945,39.34791946411133,39.969390869140625,39.82133483886719,39.906864166259766,40.15403747558594,39.42803955078125,39.373558044433594,40.41318893432617,59437.0078125,60248.609375,60861.48828125,59350.984375,652.9050903320312,656.3826293945312,644.9163208007812,647.6796875,0.09491895139217377,-0.883060097694397,-0.007623356766998768,-0.9327988624572754,40.480926513671875,41.59694290161133,72052.484375,930.5711059570312,-0.024246925488114357,0.05238521099090576,0.2213030904531479,1.3832740783691406,13562.8017578125,319.82073974609375,40.5276985168457,40.67390823364258,40.26905822753906,40.47488021850586,41.829097747802734,42.282989501953125,41.855228424072266,41.753238677978516,72759.578125,72770.046875,73150.71875,74063.375,945.7081298828125,934.3389892578125,944.4085083007812,918.232666015625,0.10352697968482971,-0.8860483169555664,-0.01723788119852543,-0.9431969523429871,39.106231689453125,38.34368896484375,47759.66796875,402.6380615234375,-0.6053118109703064,-1.8119627237319946,-15350.1865234375,-323.8479309082031,38.75463104248047,39.03927993774414,39.10811996459961,39.3642578125,37.626853942871094,37.198020935058594,37.8106689453125,37.81806945800781,47671.91796875,47536.29296875,47801.984375,48060.70703125,398.3723449707031,386.2154846191406,392.6307678222656,393.7052917480469,0.09311594814062119,-0.8863812685012817,-0.008497286587953568,-0.9273810982704163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20240612124007,39.042545318603516,40.71781539916992,58350.09375,618.0396805011845,-0.0032588669564574957,-0.15476009249687195,-131.82870483398438,-7.070028305053711,38.83538055419922,39.48883819580078,39.23056411743164,39.38969421386719,41.192806243896484,40.420166015625,40.564247131347656,41.46318054199219,57875.28125,58538.17578125,59561.375,57729.8828125,625.7244262695312,628.2817993164062,616.9375610351562,618.145751953125,0.10416105389595032,-0.8592104911804199,-0.831257164478302,-0.49040859937667847,40.023441314697266,42.82139205932617,70132.234375,896.24755859375,-0.020045632496476173,0.04801894724369049,0.19696536660194397,1.3777462244033813,13701.7587890625,316.9919128417969,40.05071258544922,40.270450592041016,39.80119323730469,39.97533416748047,43.09443664550781,43.28219985961914,43.003780364990234,42.89546585083008,71216.03125,71292.28125,71166.6796875,72693.2109375,925.5775756835938,910.7276000976562,917.8220825195312,891.0289916992188,0.11023101955652237,-0.8648114204406738,-0.835044801235199,-0.499034583568573,38.61441421508789,39.519405364990234,46338.14453125,379.1859130859375,-0.6625158786773682,-1.9595277309417725,-15547.15234375,-330.9773254394531,38.24458312988281,38.58256530761719,38.57965850830078,38.82051086425781,38.4965705871582,38.108612060546875,38.60098648071289,38.81718444824219,46465.0390625,45894.265625,46232.52734375,46723.30859375,376.58306884765625,360.5332946777344,363.4996337890625,365.4661560058594,0.10021135956048965,-0.8612977266311646,-0.8278200626373291,-0.4868389368057251,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20240612125007,38.70427703857422,41.814945220947266,57219.60546875,585.8285241062265,0.015764446929097176,-0.062369704246520996,9.113790512084961,-5.461102485656738,38.41038513183594,39.012054443359375,38.79468536376953,38.99216842651367,42.30997085571289,41.37939453125,41.72040939331055,42.988460540771484,56525.13671875,57077.109375,58119.81640625,56128.51171875,591.1334838867188,595.3667602539062,581.1459350585938,583.0853271484375,0.09190357476472855,-0.8411612510681152,-0.8427760004997253,0.42448925971984863,39.53737258911133,43.59433364868164,69101.078125,858.06640625,-0.014024388045072556,0.04810139909386635,0.19106155633926392,1.376625895500183,13559.240234375,317.6818542480469,39.6620979309082,39.86064147949219,39.33010482788086,39.55305480957031,43.99203872680664,44.479408264160156,44.09531784057617,43.91057205200195,69518.7578125,69573.2265625,69518.390625,70992.15625,884.14697265625,869.6580810546875,880.0364379882812,852.1947631835938,0.10549988597631454,-0.8447168469429016,-0.8504360914230347,0.4108903408050537,38.15391159057617,40.63667678833008,45266.8515625,346.4385070800781,-0.5766098499298096,-1.6694221496582031,-14842.2431640625,-311.4551696777344,37.924137115478516,38.1759147644043,38.227195739746094,38.42637252807617,39.630348205566406,39.141170501708984,39.85249710083008,39.799251556396484,45190.1171875,44857.16796875,45198.0390625,45270.40234375,342.1347961425781,329.704833984375,330.6593933105469,334.1025085449219,0.08684025704860687,-0.8449959754943848,-0.8416304588317871,0.4240906238555908,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20240612130007,38.17863845825195,43.183692932128906,55923.00390625,559.670764206575,0.02255752496421337,0.14117924869060516,2.98317289352417,-5.113934516906738,37.91946029663086,38.57122802734375,38.40568161010742,38.51439666748047,43.571041107177734,42.5919303894043,42.64315414428711,44.330650329589844,55292.51953125,56084.23046875,56777.03125,55109.79296875,565.6080932617188,569.7711791992188,557.5708618164062,556.6591796875,-0.06938517838716507,-0.8596440553665161,-0.0389472059905529,0.8818297386169434,38.99190902709961,45.04469299316406,67264.46875,812.2083740234375,-0.0032467017881572247,0.05245537310838699,0.17044132947921753,1.3863357305526733,13101.001953125,314.6853942871094,39.15097427368164,39.356773376464844,38.811405181884766,39.044830322265625,45.30718231201172,45.81997299194336,45.2285041809082,45.04220199584961,67761.2421875,68068.4375,68144.5625,69609.2578125,843.4598388671875,830.60009765625,849.5372924804688,814.8919067382812,-0.05499386414885521,-0.864823579788208,-0.053474053740501404,0.8707997798919678,37.7423210144043,41.92734909057617,44054.640625,325.9296569824219,-0.486150324344635,-1.4664313793182373,-14045.0,-288.1022033691406,37.512420654296875,37.67827606201172,37.7639045715332,38.062137603759766,41.171817779541016,40.49595260620117,41.12461853027344,41.00649642944336,44335.20703125,43848.7578125,44401.60546875,44384.51953125,319.258544921875,310.46807861328125,313.71533203125,314.0472412109375,-0.07253793627023697,-0.8618804216384888,-0.044998545199632645,0.8847134113311768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20240612131007,37.98816680908203,43.544700622558594,52044.40234375,501.4558986277284,0.00221277866512537,-0.010713526979088783,-126.70257568359375,-6.345958232879639,37.69499588012695,38.31037139892578,38.06011199951172,38.13258743286133,44.16743850708008,43.21860885620117,43.28468322753906,44.315467834472656,51597.9921875,52613.43359375,52686.99609375,51457.1796875,509.606201171875,515.266845703125,504.18798828125,515.0740966796875,-0.0731973722577095,-0.8504506349563599,0.758170485496521,0.4411938190460205,38.719154357910156,45.450233459472656,63503.48046875,762.091064453125,-0.0004095375770702958,0.05130161717534065,0.17792372405529022,1.3468841314315796,12521.775390625,307.9573059082031,38.8102912902832,39.072105407714844,38.576080322265625,38.74880599975586,45.840084075927734,45.9669189453125,45.60589599609375,45.48188018798828,63907.82421875,64360.33984375,64196.51953125,65656.734375,785.6077270507812,780.4253540039062,790.750244140625,762.8997192382812,-0.06448947638273239,-0.8515294194221497,0.7487119436264038,0.43094778060913086,37.40574264526367,42.36683654785156,40386.74609375,278.05059814453125,-0.5185425281524658,-1.648421049118042,-14093.6923828125,-290.6988220214844,37.33002853393555,37.32109069824219,37.51484680175781,37.709205627441406,41.66603088378906,41.04183578491211,41.740394592285156,41.44460678100586,40987.0234375,40459.50390625,40819.6640625,40843.13671875,287.3136291503906,275.54388427734375,274.09210205078125,282.2210998535156,-0.0802813321352005,-0.8523182272911072,0.7519574165344238,0.4494187831878662,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20240612132007,37.66295623779297,44.36328887939453,46767.5234375,434.10883379079166,-0.020456133410334587,-0.3045855164527893,-279.9586181640625,-9.688271522521973,37.35143280029297,37.86972427368164,37.704505920410156,37.74922561645508,44.90037536621094,44.088314056396484,44.25960159301758,44.67145538330078,46599.08984375,47655.0234375,47657.28515625,46505.9453125,444.86590576171875,456.76519775390625,452.63232421875,460.2557067871094,-0.09314499795436859,-0.8401996493339539,0.763963520526886,-0.4578462243080139,38.316917419433594,46.095672607421875,58547.77734375,711.3375854492188,0.00872825738042593,0.051377199590206146,0.1904556006193161,1.2949093580245972,12397.7919921875,303.3452453613281,38.42155838012695,38.65231704711914,38.259239196777344,38.427242279052734,46.5673828125,46.761756896972656,46.44677734375,46.29827117919922,58947.18359375,59564.2734375,59575.12890625,60803.52734375,724.9059448242188,725.1318359375,732.664306640625,709.399658203125,-0.08325555175542831,-0.8408106565475464,0.7594290971755981,-0.462860643863678,37.05458450317383,43.26265335083008,35355.96484375,219.30044555664062,-0.6755824685096741,-2.045958995819092,-15235.953125,-317.4519348144531,36.93003463745117,36.965179443359375,37.10780715942383,37.265777587890625,42.68274688720703,41.84318542480469,42.53473663330078,42.06248092651367,35680.6875,35707.3046875,35841.3984375,35958.45703125,230.19155883789062,220.07740783691406,216.7737579345703,226.07606506347656,-0.09730006009340286,-0.8434937000274658,0.7625671625137329,-0.4471093416213989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20240612133007,36.973175048828125,45.79237365722656,41181.109375,362.3437994121142,-0.0400843545794487,-0.5367467403411865,-271.7230224609375,-9.850605964660645,36.69853210449219,37.23023223876953,37.12058639526367,37.12236022949219,46.122108459472656,45.44441604614258,45.63667678833008,45.85076141357422,40912.4296875,42255.54296875,42139.0546875,41249.8984375,374.50152587890625,387.3464050292969,384.42718505859375,386.753173828125,-0.11814149469137192,-0.8327537775039673,-0.022984879091382027,-0.9043821096420288,37.63082504272461,47.57533264160156,52435.15625,625.7718505859375,0.02810531295835972,0.053006187081336975,0.18247351050376892,1.2246747016906738,11668.470703125,273.03082275390625,37.73771667480469,37.99402618408203,37.60483932495117,37.8079833984375,47.87117004394531,48.11264419555664,47.687171936035156,47.65817642211914,52989.6953125,53459.62890625,53689.5625,54458.12109375,636.0593872070312,641.3051147460938,648.9249267578125,623.3435668945312,-0.10560114681720734,-0.8327502012252808,-0.02711075358092785,-0.9113263487815857,36.331111907958984,44.446128845214844,30329.67578125,166.5294189453125,-0.7623351216316223,-2.450216054916382,-15048.642578125,-314.2000732421875,36.282371520996094,36.385154724121094,36.4964714050293,36.63043975830078,44.00077819824219,43.22349548339844,43.85405349731445,43.50865173339844,30771.068359375,30693.126953125,30602.783203125,31235.3203125,175.47467041015625,162.85189819335938,163.90391540527344,170.5028533935547,-0.11633537709712982,-0.83722984790802,-0.02453620359301567,-0.8966811895370483,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20240612134007,36.12289047241211,47.8757209777832,36668.12109375,306.40505793271467,-0.05869251489639282,-0.7704806327819824,-236.69288635253906,-9.441789627075195,35.94572448730469,36.39481735229492,36.166046142578125,36.25898361206055,48.11915969848633,47.65995788574219,47.97835922241211,47.6016731262207,36281.703125,37494.8359375,37387.84375,36578.4765625,318.1318359375,328.6683349609375,330.8761291503906,330.1323547363281,-0.1249479353427887,-0.8096674680709839,-0.8239089250564575,-0.46049827337265015,36.74634552001953,49.672157287597656,46826.2578125,549.8959350585938,0.0457460954785347,0.051325876265764236,0.1635429859161377,1.1691216230392456,10752.0439453125,244.48831176757812,36.81746292114258,37.13166427612305,36.80445098876953,36.9697151184082,49.99519348144531,49.89744186401367,49.78768539428711,49.79916763305664,47595.7421875,47947.453125,47945.11328125,48709.30078125,563.4031982421875,571.5791015625,567.845703125,555.5658569335938,-0.12042128294706345,-0.8120383024215698,-0.8248772025108337,-0.46699994802474976,35.51601028442383,46.61576461791992,26636.03515625,132.37225341796875,-0.8204002380371094,-2.7870213985443115,-14410.7333984375,-305.20257568359375,35.413291931152344,35.59205627441406,35.65670394897461,35.697242736816406,46.1031494140625,45.44540786743164,45.8524169921875,45.737632751464844,27195.037109375,26959.44140625,26630.162109375,27483.705078125,141.97030639648438,130.36712646484375,128.1008758544922,138.30523681640625,-0.12628424167633057,-0.8128222823143005,-0.8183848261833191,-0.45799756050109863,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20240612135007,35.41564178466797,50.165035247802734,32814.31640625,250.1395403830535,-0.04929555952548981,-0.781560480594635,-118.70183563232422,-7.23961067199707,35.235591888427734,35.55925750732422,35.345027923583984,35.47746276855469,50.517791748046875,50.00571823120117,50.32952880859375,50.0328254699707,32193.853515625,33268.80859375,33039.92578125,32280.146484375,259.5547790527344,268.35491943359375,270.6221923828125,270.4239196777344,-0.14302949607372284,-0.7821456789970398,-0.8282484412193298,0.43448543548583984,35.84233093261719,51.531715393066406,42579.71484375,478.1589660644531,0.05830264091491699,0.05344067141413689,0.16748425364494324,1.1179567575454712,9952.9736328125,228.1855926513672,35.97637176513672,36.26667022705078,35.9790153503418,36.183284759521484,51.98064422607422,52.04113006591797,52.098419189453125,52.048126220703125,42581.15625,42842.19921875,43163.7734375,43344.01953125,481.6873474121094,492.570068359375,486.44805908203125,483.0645446777344,-0.13610446453094482,-0.7817877531051636,-0.835228681564331,0.4241749048233032,34.69078826904297,48.89188003540039,23481.671875,87.2497329711914,-0.7299285531044006,-2.578456163406372,-13051.833984375,-273.4744567871094,34.696998596191406,34.82086181640625,34.944400787353516,34.90095520019531,48.59059143066406,47.94539260864258,48.43136215209961,48.077274322509766,23758.080078125,23720.236328125,23398.833984375,23703.466796875,93.73873901367188,90.1632080078125,86.1519546508789,97.70567321777344,-0.14642895758152008,-0.7865561246871948,-0.8248631358146667,0.4324960708618164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20240612140007,34.51019287109375,52.88127899169922,28620.80078125,195.26729568133862,-0.04700687900185585,-0.620476245880127,-101.1927719116211,-5.949209213256836,34.39453887939453,34.69156265258789,34.539634704589844,34.546783447265625,53.2109260559082,52.72978591918945,52.553016662597656,52.622108459472656,28201.517578125,29327.19140625,28768.759765625,28416.974609375,204.613525390625,210.94863891601562,214.93881225585938,211.83741760253906,-0.29988619685173035,-0.7817200422286987,-0.02801346220076084,0.8746011257171631,34.84484100341797,54.24944305419922,37437.5546875,391.9167175292969,0.0761662945151329,0.05913013592362404,0.1602526307106018,1.0734034776687622,8992.54296875,211.7113494873047,34.98743438720703,35.278350830078125,35.04871368408203,35.2330436706543,54.57169723510742,54.560367584228516,54.56439208984375,54.57466125488281,37377.9140625,37882.13671875,38582.09375,38302.359375,395.2267150878906,411.5107116699219,408.1765441894531,403.86224365234375,-0.2955680191516876,-0.7823693752288818,-0.042668964713811874,0.8715150356292725,33.865478515625,51.53996658325195,20066.193359375,48.335262298583984,-0.6211182475090027,-2.379560708999634,-11461.3818359375,-235.89122009277344,33.84526443481445,33.94023895263672,34.06290817260742,34.10203170776367,51.61355972290039,50.873741149902344,51.14642333984375,50.78065490722656,20633.76171875,20206.78125,20324.455078125,20335.837890625,48.66126251220703,52.37923049926758,51.81791305541992,56.63042068481445,-0.30121734738349915,-0.7841811180114746,-0.03366328403353691,0.8801429271697998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20240612141007,34.07135772705078,54.148799896240234,25377.80078125,142.49728849315431,-0.044959090650081635,-0.6066553592681885,-87.13768768310547,-5.037691593170166,33.98736572265625,34.17599868774414,33.89923095703125,34.02299880981445,54.65592956542969,54.35659408569336,53.8741340637207,54.23812484741211,24887.373046875,25774.125,25257.037109375,24807.923828125,150.12966918945312,155.6099395751953,153.17539978027344,155.76673889160156,-0.2479529231786728,-0.7474337816238403,0.7453702092170715,0.4077003002166748,34.49680709838867,55.47000503540039,33368.04296875,320.530517578125,0.05850675702095032,0.058343201875686646,0.15396633744239807,1.0393736362457275,7744.47900390625,181.01341247558594,34.50217056274414,34.70521926879883,34.594547271728516,34.69970703125,55.92570495605469,55.79749298095703,56.037391662597656,55.764747619628906,33337.67578125,33230.36328125,33903.27734375,33709.0859375,317.076171875,330.8853454589844,315.9868469238281,322.2561340332031,-0.24939855933189392,-0.7481952905654907,0.7359070181846619,0.4016348123550415,33.367218017578125,52.84665298461914,18155.52734375,20.43633270263672,-0.5708608031272888,-2.4573848247528076,-10028.7802734375,-200.8323516845703,33.39451217651367,33.44113540649414,33.63671875,33.68672180175781,52.799556732177734,52.30610656738281,52.662620544433594,52.31007766723633,18527.400390625,18157.720703125,18074.24609375,17837.3671875,22.47950553894043,24.941152572631836,22.596221923828125,30.241127014160156,-0.25767746567726135,-0.7493705749511719,0.7403265237808228,0.41731810569763184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
