SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Avg_Diff_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_3_Temperature(°C),Avg_Lag_4_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_3_Humidity(%),Avg_Lag_4_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_3_Sunlight(Lux),Avg_Lag_4_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Avg_Sin_Hour,Avg_Cos_Hour,Avg_Sin_Minute,Avg_Cos_Minute,Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Max_Diff_WindSpeed(m/s),Max_Diff_Pressure(hpa),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_3_Temperature(°C),Max_Lag_4_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_3_Humidity(%),Max_Lag_4_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_3_Sunlight(Lux),Max_Lag_4_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Max_Sin_Hour,Max_Cos_Hour,Max_Sin_Minute,Max_Cos_Minute,Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_3_Temperature(°C),Min_Lag_4_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_3_Humidity(%),Min_Lag_4_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_3_Sunlight(Lux),Min_Lag_4_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),Min_Sin_Hour,Min_Cos_Hour,Min_Sin_Minute,Min_Cos_Minute,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50
20240117164001,28.33597183227539,44.04253387451172,36577.51953125,620.2701416015625,0.047406021505594254,1.2699627876281738,14.57400131225586,-24.422767639160156,27.052473068237305,28.67283058166504,27.002853393554688,28.411012649536133,43.68509292602539,39.99646759033203,45.05722427368164,41.25675582885742,37143.4453125,38997.8984375,25.0,35110.9921875,624.447021484375,677.0509643554688,-0.9699999690055847,-0.4801860451698303,-0.8700000047683716,-0.4808740019798279,28.978925704956055,42.06965637207031,27335.365234375,437.2647399902344,1.1015936136245728,-0.2900000214576721,0.5024017095565796,-3.0999999046325684,-13818.634765625,-191.30770874023438,28.173646926879883,28.001272201538086,27.53325843811035,29.172527313232422,43.19989776611328,46.83787536621094,46.17318344116211,37.40864562988281,65.83000183105469,26167.46875,25953.853515625,26213.84375,443.3343200683594,0.0,-0.9340751767158508,-0.4637746214866638,-0.8700000047683716,-0.4820406436920166,28.27816390991211,43.87421798706055,47442.5390625,749.2199096679688,-0.2270134538412094,1.267484426498413,14155.8095703125,220.64837646484375,28.99700927734375,29.44784164428711,28.109298706054688,28.41394805908203,44.22258377075195,42.0950813293457,42.56945037841797,18.899999618530273,45367.328125,44473.37890625,42518.3984375,43283.5859375,807.5167236328125,759.694580078125,-0.9469272494316101,-0.5101292133331299,-0.8700000047683716,-0.4801703095436096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20240117165001,27.73091697692871,45.15594482421875,34687.30078125,606.6819458007812,-0.05960255116224289,1.3460310697555542,-21.808670043945312,-29.056304931640625,26.27393913269043,27.796052932739258,26.45846176147461,27.184080123901367,44.65658950805664,41.621482849121094,45.412872314453125,41.52327346801758,35361.4609375,37317.36328125,25.0,33053.546875,598.8920288085938,645.2326049804688,-0.9699999690055847,-0.46906334161758423,-0.8700000047683716,0.4659273624420166,28.078649520874023,43.202880859375,25451.048828125,441.9407653808594,0.9282544255256653,-0.2900000214576721,0.6222952604293823,-3.0999999046325684,-14344.5078125,-181.21685791015625,27.315311431884766,26.88212776184082,26.631689071655273,28.68096923828125,42.505897521972656,47.37915802001953,46.76776885986328,37.64137268066406,65.83000183105469,23860.71484375,24140.884765625,23916.173828125,419.7665100097656,0.0,-0.9456911683082581,-0.4414452314376831,-0.8700000047683716,0.4707297086715698,27.436519622802734,44.87553787231445,46432.05859375,717.567626953125,-0.0872526690363884,1.0465458631515503,13366.2431640625,218.724609375,28.306198120117188,28.72435760498047,27.262592315673828,27.29429054260254,45.20561218261719,43.39358139038086,43.02264404296875,18.899999618530273,43060.50390625,41330.7265625,40316.53515625,40855.75390625,771.0098876953125,718.0978393554688,-0.9414381980895996,-0.48338526487350464,-0.8700000047683716,0.4751349687576294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20240119090001,23.85422706604004,70.20426177978516,24516.51953125,214.77476501464844,0.08338207751512527,-0.5465455651283264,788.594970703125,17.561323165893555,23.865907669067383,23.68254852294922,23.942651748657227,23.787250518798828,68.98139190673828,70.15325927734375,70.6709213256836,69.31454467773438,23560.0390625,22681.416015625,25.0,22103.751953125,172.0663604736328,186.93389892578125,0.7302073240280151,-0.5930675864219666,-0.07951942086219788,0.6358356475830078,24.777729034423828,69.7899169921875,26892.53125,246.92236328125,1.0512893199920654,-0.2900000214576721,0.9298446774482727,-3.0999999046325684,2261.554931640625,96.13727569580078,24.981609344482422,24.25182342529297,24.106260299682617,24.391576766967773,71.3591537475586,73.58819580078125,70.3924331665039,72.45838165283203,65.83000183105469,25303.015625,26109.81640625,24485.8203125,281.95880126953125,0.0,0.7466145753860474,-0.5918482542037964,-0.06733030080795288,0.6286288499832153,23.51592445373535,68.48036193847656,22626.169921875,153.53665161132812,-0.32501423358917236,-3.2664144039154053,-860.2999877929688,-28.650732040405273,23.009458541870117,23.339481353759766,23.180986404418945,23.07001304626465,67.66357421875,67.87910461425781,67.63345336914062,18.899999618530273,21627.68359375,20360.375,21721.013671875,21213.16015625,126.4397964477539,100.055908203125,0.7585573792457581,-0.5862993001937866,-0.07393478602170944,0.6331474781036377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20240119091001,23.218935012817383,66.71051788330078,27880.298828125,307.84423828125,0.07321568578481674,-0.7093002796173096,681.8001708984375,13.626363754272461,23.649307250976562,23.039520263671875,23.075054168701172,22.871007919311523,65.88457489013672,67.00092315673828,67.41390228271484,66.4749755859375,28180.32421875,26157.466796875,25.0,25333.5703125,293.8058776855469,297.6705627441406,0.730782687664032,-0.6326229572296143,0.5984067916870117,0.32107388973236084,24.18824005126953,65.44227600097656,30551.751953125,336.78131103515625,1.0706100463867188,-0.2900000214576721,0.921337902545929,-3.0999999046325684,2476.240478515625,82.04785919189453,24.004884719848633,23.398893356323242,23.467369079589844,23.57390594482422,68.23289489746094,68.46067810058594,66.53465270996094,69.20262908935547,65.83000183105469,28202.009765625,28533.9140625,26948.23046875,382.9108581542969,0.0,0.7631184458732605,-0.6292794942855835,0.6003040671348572,0.30610692501068115,23.29977798461914,64.75829315185547,26147.47265625,254.78167724609375,-0.0007121384260244668,-3.0683374404907227,167.30947875976562,-27.952983856201172,22.56974983215332,22.67830467224121,22.571117401123047,22.707643508911133,64.87739562988281,64.59200286865234,64.48955535888672,18.899999618530273,24369.73046875,24053.2109375,25778.16015625,24411.212890625,240.61798095703125,225.61221313476562,0.7535296082496643,-0.6345478296279907,0.5972949862480164,0.3218109607696533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20240119092001,22.77140998840332,63.220863342285156,28839.966796875,354.81805419921875,0.052621468901634216,-0.7037358283996582,630.58349609375,8.263639450073242,23.383529663085938,22.67913055419922,22.43815040588379,22.33490562438965,62.6062126159668,62.90107345581055,63.987003326416016,63.2707405090332,29371.591796875,27529.640625,25.0,26427.78125,361.07196044921875,360.3603515625,0.6807466149330139,-0.6594812273979187,0.6593097448348999,-0.4718915820121765,23.63266944885254,61.89640426635742,31318.359375,374.540283203125,1.0644924640655518,-0.2900000214576721,0.738481879234314,1.933285117149353,1638.321533203125,58.638099670410156,23.743688583374023,22.979646682739258,22.839582443237305,23.073829650878906,65.0470199584961,64.59327697753906,62.59629821777344,65.50064849853516,65.83000183105469,28685.404296875,28767.8828125,27204.890625,441.068359375,0.0,0.7224037647247314,-0.6553289890289307,0.6610954403877258,-0.48679232597351074,22.867042541503906,61.07075881958008,27959.95703125,336.50628662109375,0.13490678369998932,-2.472362756729126,1109.151123046875,-7.792362213134766,22.349735260009766,22.381324768066406,22.356571197509766,22.474987030029297,61.42918014526367,61.173683166503906,60.86376190185547,18.899999618530273,27051.865234375,27167.95703125,27560.0234375,26825.203125,308.47265625,300.00775146484375,0.7019248008728027,-0.6664409637451172,0.6588520407676697,-0.4681949019432068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20240119093001,22.14552116394043,59.41184997558594,29032.345703125,380.0234375,0.07773374021053314,-0.7466312646865845,709.3016357421875,6.947750568389893,22.66681671142578,22.10491180419922,21.745206832885742,21.735313415527344,59.28338623046875,58.96102523803711,60.335479736328125,59.51355743408203,29065.283203125,27341.83984375,25.0,25626.6640625,386.34991455078125,384.6672668457031,0.6510216593742371,-0.6667701005935669,-0.08395643532276154,-1.0,22.993711471557617,58.51329040527344,31468.951171875,416.527587890625,1.0371904373168945,-0.2900000214576721,0.3990083634853363,1.980370283126831,1318.9925537109375,50.099395751953125,23.252161026000977,22.50824546813965,22.07430076599121,22.385303497314453,61.37914276123047,61.171443939208984,59.298828125,62.433502197265625,65.83000183105469,27866.8984375,28578.791015625,26908.68359375,477.595947265625,0.0,0.7030064463615417,-0.6627905368804932,-0.07029034197330475,-1.0,22.34404182434082,57.65504837036133,28365.068359375,386.93780517578125,0.20723232626914978,-2.031344413757324,2334.91064453125,13.927719116210938,21.858474731445312,21.949438095092773,21.838245391845703,22.104299545288086,58.332847595214844,58.305545806884766,57.72041320800781,18.899999618530273,27911.705078125,27944.29296875,27572.4296875,27617.802734375,346.3639831542969,337.8183898925781,0.6667100787162781,-0.6761906147003174,-0.0740017369389534,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20240119094001,21.725427627563477,57.053619384765625,31154.595703125,435.2149963378906,0.08791397511959076,-0.7887954115867615,545.8741455078125,3.720651626586914,22.142881393432617,21.81227684020996,21.188873291015625,21.21683692932129,57.10496139526367,57.007564544677734,58.16307830810547,56.862693786621094,30983.455078125,29020.126953125,25.0,26395.392578125,436.2817687988281,432.3066101074219,0.6101987957954407,-0.6719233393669128,-0.8700000047683716,-0.5210812091827393,22.413619995117188,56.51927947998047,32861.31640625,479.99578857421875,1.015212059020996,-0.2900000214576721,0.33632323145866394,-3.0999999046325684,1193.8271484375,53.56066131591797,22.657243728637695,21.74823760986328,21.53538703918457,21.845096588134766,58.6176643371582,59.84407043457031,57.045894622802734,59.61851501464844,65.83000183105469,28979.453125,30271.107421875,28868.318359375,526.2681884765625,0.0,0.6617383360862732,-0.6634715795516968,-0.8700000047683716,-0.5483379364013672,21.983932495117188,55.53708267211914,30025.52734375,445.9258728027344,0.2131294310092926,-2.351900577545166,2409.089599609375,23.946561813354492,21.418193817138672,21.618938446044922,21.23102569580078,21.686277389526367,56.350868225097656,56.28812026977539,55.554264068603516,18.899999618530273,30193.625,29549.814453125,28719.05859375,28739.978515625,405.1225891113281,389.7802429199219,0.6229018568992615,-0.6779056787490845,-0.8700000047683716,-0.5165668725967407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240119095001,21.627283096313477,54.2306022644043,34585.92578125,508.1956481933594,0.11204435676336288,-0.9246043562889099,304.1018371582031,0.6271993517875671,21.893430709838867,21.580297470092773,20.903366088867188,20.856788635253906,55.13010787963867,55.464111328125,55.35163116455078,54.35360336303711,33910.84765625,32014.966796875,25.0,28799.208984375,503.1499938964844,505.3173522949219,0.5983949303627014,-0.6725326180458069,-0.8700000047683716,0.4299238920211792,21.914918899536133,54.605926513671875,34417.80078125,528.2362060546875,1.0263073444366455,-0.2900000214576721,0.5374788045883179,-3.0999999046325684,380.18756103515625,37.86896896362305,22.21438980102539,21.09886360168457,21.008413314819336,21.43613052368164,56.68696594238281,58.04938507080078,54.87775421142578,56.602909088134766,65.83000183105469,31062.91015625,32941.890625,31372.806640625,590.9591064453125,0.0,0.6623620986938477,-0.660991907119751,-0.8700000047683716,0.3899766206741333,21.66098403930664,52.5876350402832,33863.0625,521.4341430664062,0.2163010537624359,-3.8741774559020996,3089.809326171875,59.38312911987305,21.281978607177734,21.29463005065918,20.735742568969727,21.33802604675293,53.472412109375,53.646488189697266,53.08000946044922,18.899999618530273,33171.7578125,32372.693359375,31810.62109375,31456.4609375,485.9618225097656,449.0764465332031,0.6131011843681335,-0.6748414039611816,-0.8700000047683716,0.43457841873168945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20240119100001,21.407550811767578,52.8597526550293,37660.9375,583.7141723632812,0.11095559597015381,-0.7397527694702148,302.62188720703125,-1.7280008792877197,21.747648239135742,21.56950569152832,20.986955642700195,20.759143829345703,54.07771682739258,54.497230529785156,53.227413177490234,53.395938873291016,36589.13671875,35111.8125,25.0,31703.927734375,585.8759765625,570.2410888671875,0.4417092800140381,-0.8080291748046875,-0.12332870066165924,0.8723384141921997,21.768285751342773,52.170475006103516,36067.94921875,552.068359375,0.9715108871459961,-0.2900000214576721,0.9856395125389099,-3.0999999046325684,-1761.37451171875,-20.529508590698242,21.921409606933594,21.027626037597656,20.84857177734375,21.52090072631836,55.7144889831543,56.566951751708984,53.05677795410156,54.045780181884766,65.83000183105469,32812.2265625,33790.10546875,31804.45703125,644.1703491210938,0.0,0.4942539930343628,-0.8008414506912231,-0.11570887267589569,0.8374093770980835,21.7002010345459,50.649169921875,39135.7734375,631.9674072265625,0.4626827538013458,-4.387917995452881,4882.29443359375,98.16246032714844,21.600608825683594,21.367891311645508,20.769771575927734,21.084125518798828,51.96840286254883,51.8155632019043,51.43021011352539,18.899999618530273,36953.296875,36481.00390625,35746.6875,35078.86328125,600.05517578125,552.9090576171875,0.4486965537071228,-0.809884250164032,-0.12704242765903473,0.8851711750030518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20240119101001,21.307783126831055,51.694496154785156,38418.65625,608.1616821289062,0.17938922345638275,-0.5328088402748108,467.3111267089844,-1.7349764108657837,21.70180320739746,21.36746597290039,20.88538932800293,20.720176696777344,52.54426574707031,53.23885726928711,52.617584228515625,52.25816345214844,37701.94921875,36308.06640625,25.0,33427.01171875,621.0840454101562,596.3772583007812,0.47440192103385925,-0.7968982458114624,0.6543291807174683,0.4480096101760864,21.59925079345703,50.673179626464844,36741.3359375,564.8602294921875,0.8382489085197449,-0.2900000214576721,0.9850295782089233,-3.0999999046325684,-2455.958740234375,-38.495418548583984,21.858999252319336,21.039344787597656,20.819499969482422,21.761653900146484,54.64069366455078,53.84703063964844,52.25742721557617,52.55698776245117,65.83000183105469,33468.33203125,34163.73828125,32222.3046875,651.7932739257812,0.0,0.4984816014766693,-0.7879849672317505,0.6692695021629333,0.41177964210510254,21.406984329223633,49.27037048339844,41226.140625,645.3128662109375,0.522024393081665,-5.565463542938232,5654.2197265625,106.06790924072266,21.529590606689453,21.292428970336914,20.80965232849121,21.044843673706055,50.63530731201172,50.072078704833984,50.31890106201172,18.899999618530273,38890.0625,38594.34375,39318.7578125,37110.1875,632.3961791992188,609.2536010742188,0.4577881097793579,-0.8021574020385742,0.6561709642410278,0.4513518810272217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20240119102001,21.151931762695312,50.8967170715332,38464.3203125,634.7914428710938,0.19882932305335999,-0.4152716398239136,665.9845581054688,-5.624173641204834,21.69324493408203,21.428434371948242,20.833053588867188,20.880340576171875,51.79390335083008,51.80581283569336,52.50950622558594,51.69513702392578,37843.31640625,36788.91796875,25.0,34128.91796875,650.7937622070312,618.506103515625,0.44744905829429626,-0.8015419244766235,0.7189623117446899,-0.4382195472717285,21.583139419555664,50.51320266723633,37673.1015625,601.984619140625,0.8316980004310608,-0.2900000214576721,0.7769520282745361,2.576721429824829,-1835.1387939453125,-8.146699905395508,21.967103958129883,21.256200790405273,20.924083709716797,21.792909622192383,54.18729782104492,52.6207389831543,51.0168342590332,52.139366149902344,65.83000183105469,35235.73046875,34965.0703125,33591.484375,699.173095703125,0.0,0.4622980058193207,-0.7945851683616638,0.7364555597305298,-0.47026413679122925,21.268272399902344,48.66998291015625,41232.109375,659.4138793945312,0.3757302463054657,-5.338864803314209,4973.3017578125,76.34394073486328,21.372278213500977,21.265897750854492,21.148237228393555,21.06550407409668,49.394386291503906,49.12091827392578,49.32411575317383,18.899999618530273,39657.625,39911.74609375,39438.10546875,37505.7421875,637.2598876953125,627.6417236328125,0.42833617329597473,-0.8118583559989929,0.7201029658317566,-0.4366084933280945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20240119103001,21.089704513549805,49.8565559387207,39495.703125,662.242919921875,0.26457294821739197,-0.512726902961731,825.1863403320312,-9.660834312438965,21.668519973754883,21.466476440429688,20.71658706665039,20.95273208618164,50.91896438598633,50.35457229614258,51.69340896606445,50.687252044677734,38811.03515625,37279.66796875,25.0,34759.1328125,677.7445068359375,641.5079345703125,0.45934852957725525,-0.8069101572036743,-0.06619708985090256,-1.0,21.72930145263672,49.757713317871094,39169.88671875,666.7599487304688,0.8880223035812378,-0.2900000214576721,0.449846088886261,1.7053499221801758,-1487.4287109375,20.06442642211914,22.08876609802246,21.4711971282959,20.82515525817871,21.578516006469727,53.29203414916992,51.61397933959961,50.06037521362305,52.330570220947266,65.83000183105469,36535.1015625,36446.57421875,35374.51953125,756.998779296875,0.0,0.47988852858543396,-0.8014188408851624,-0.040116194635629654,-1.0,21.240087509155273,48.22088623046875,41422.921875,672.45947265625,0.42085692286491394,-4.341075897216797,5065.263671875,63.39521789550781,21.2725887298584,21.2386474609375,21.183401107788086,21.22891616821289,48.80083465576172,48.761390686035156,48.654335021972656,18.899999618530273,40182.609375,40888.75390625,39828.140625,38439.52734375,647.7933349609375,650.2879028320312,0.4413682818412781,-0.8164011240005493,-0.058353498578071594,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20240119104001,21.538976669311523,48.69182586669922,43010.62109375,729.0518798828125,0.28601449728012085,-0.6516679525375366,648.8922119140625,-12.815201759338379,22.042545318603516,21.769371032714844,20.83465576171875,21.14036750793457,49.698890686035156,49.098941802978516,50.68901824951172,49.15799331665039,43123.43359375,40368.56640625,25.0,37678.72265625,745.1716918945312,709.984130859375,0.449381560087204,-0.8269071578979492,-0.8700000047683716,-0.5254051089286804,22.076770782470703,49.20633316040039,43037.51953125,771.725830078125,0.9471606016159058,-0.2900000214576721,0.2885025441646576,-3.0999999046325684,-937.4419555664062,53.89155578613281,22.438438415527344,21.58660888671875,21.076793670654297,21.656709671020508,51.707088470458984,51.01015853881836,48.36273193359375,50.94837188720703,65.83000183105469,40151.02734375,40796.5,40020.40625,844.662353515625,0.0,0.476045697927475,-0.8148264288902283,-0.8700000047683716,-0.5579841732978821,21.67731285095215,47.25001525878906,43735.75,718.2516479492188,0.47011327743530273,-4.315130710601807,4084.236083984375,45.63982009887695,21.515047073364258,21.4458065032959,21.268590927124023,21.49833106994629,47.90774154663086,47.7265739440918,47.364280700683594,18.899999618530273,42977.890625,43480.8671875,42044.3671875,40665.53125,700.1956787109375,704.2503662109375,0.43472811579704285,-0.8275215029716492,-0.8700000047683716,-0.5179990530014038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20240119105001,22.362096786499023,46.099700927734375,47075.625,797.742919921875,0.27716293931007385,-0.851775050163269,378.95672607421875,-11.82396411895752,22.653226852416992,22.2126407623291,21.41518783569336,21.60057830810547,47.69007110595703,47.728111267089844,48.340152740478516,46.96763610839844,47196.375,44195.73046875,25.0,41142.23828125,807.2603149414062,783.25439453125,0.44886669516563416,-0.8325808048248291,-0.8700000047683716,0.42622876167297363,22.52257537841797,47.79294967651367,46408.51171875,843.043701171875,1.0789103507995605,-0.2900000214576721,0.3533884882926941,-3.0999999046325684,-1030.56298828125,55.59255599975586,22.959068298339844,21.899335861206055,21.456151962280273,22.087203979492188,50.38166046142578,49.127159118652344,46.029998779296875,48.80577850341797,65.83000183105469,43538.7109375,45096.9765625,43629.9765625,919.31689453125,0.0,0.49986565113067627,-0.8158194422721863,-0.8700000047683716,0.384182333946228,22.307533264160156,44.81010818481445,47910.5546875,780.3572998046875,0.4675876796245575,-5.764464378356934,4234.72216796875,60.10160827636719,22.147096633911133,21.776887893676758,21.659406661987305,21.947168350219727,45.24751281738281,45.36224365234375,44.995452880859375,18.899999618530273,45707.84765625,46645.1171875,45663.8671875,44317.94921875,761.8057250976562,755.11328125,0.44180697202682495,-0.8245021104812622,-0.8700000047683716,0.43470942974090576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20240119110001,22.84552001953125,44.52765655517578,50876.203125,862.415771484375,0.23610520362854004,-0.7939874529838562,520.7147216796875,-6.741415023803711,23.10695457458496,22.674545288085938,22.028079986572266,22.21316909790039,46.02885055541992,46.69230651855469,46.79229736328125,46.14124298095703,50310.44140625,47819.11328125,25.0,44784.47265625,879.2823486328125,840.7662353515625,0.2707442045211792,-0.917023777961731,-0.12904179096221924,0.869117021560669,23.126577377319336,45.955833435058594,50064.6484375,882.6646118164062,1.1488902568817139,-0.2900000214576721,0.6223663687705994,-3.0999999046325684,-2205.221435546875,5.900684356689453,23.485511779785156,22.481473922729492,21.964502334594727,22.880435943603516,49.939613342285156,46.70589828491211,44.68628692626953,46.847633361816406,65.83000183105469,46224.09765625,47380.85546875,45111.2421875,965.049560546875,0.0,0.32925504446029663,-0.9030368328094482,-0.12029165029525757,0.833869218826294,22.897306442260742,43.116172790527344,53529.1484375,885.3593139648438,0.6033772230148315,-5.335872173309326,5539.50439453125,81.14395141601562,22.797182083129883,22.49254035949707,22.28068733215332,22.312196731567383,43.5565185546875,43.8868408203125,43.48377990722656,18.899999618530273,49447.96484375,50698.98828125,50325.609375,48890.2734375,850.3751220703125,837.031982421875,0.2645873427391052,-0.9096060991287231,-0.13177184760570526,0.8817698955535889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20240119111001,23.638282775878906,42.941341400146484,55412.66796875,941.3218994140625,0.28389081358909607,-0.8272784352302551,767.157470703125,-6.026622295379639,23.99272918701172,23.490381240844727,22.80326271057129,22.977581024169922,44.197715759277344,44.67197799682617,45.871368408203125,44.82899475097656,55404.76171875,53667.2421875,25.0,50585.67578125,969.2557983398438,916.9879760742188,0.29219433665275574,-0.9182069301605225,0.6780684590339661,0.4278045892715454,23.974943161010742,43.96124267578125,55134.7734375,952.926025390625,1.3300076723098755,-0.2900000214576721,0.7242605090141296,-3.0999999046325684,-2598.0322265625,-26.975711822509766,24.103492736816406,23.537307739257812,22.673782348632812,23.77054214477539,47.95792007446289,44.959808349609375,44.073219299316406,45.511478424072266,65.83000183105469,50279.25,51319.5625,48971.5,1013.0344848632812,0.0,0.3511585593223572,-0.8938249349594116,0.6997004151344299,0.40781068801879883,23.464523315429688,41.745243072509766,59020.53125,970.0459594726562,0.6656662225723267,-5.452755928039551,6382.72314453125,102.06712341308594,23.589269638061523,23.464717864990234,23.19905662536621,23.028095245361328,42.13069152832031,42.25658416748047,42.47359848022461,18.899999618530273,54945.43359375,56207.640625,56482.1796875,55295.29296875,941.1287841796875,948.9535522460938,0.26548150181770325,-0.9107312560081482,0.6805294156074524,0.4399383068084717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
