SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),MA6_Temperature(°C),MA6_Max_Temperature(°C),MA6_Min_Temperature(°C),MA6_Humidity(%),MA6_Max_Humidity(%),MA6_Min_Humidity(%),MA6_Sunlight(Lux),MA6_Max_Sunlight(Lux),MA6_Min_Sunlight(Lux),MA6_Power(mW),MA6_Max_Power(mW),MA6_Min_Power(mW),Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50,Avg_Power(mW)
20240214104013,31.318531036376953,39.76184844970703,43194.65234375,32.39223098754883,41.145484924316406,48852.82421875,860.4498901367188,30.007169723510742,36.32963943481445,37844.61328125,587.5587768554688,31.23345184326172,31.367910385131836,39.470176696777344,40.518192291259766,45899.44140625,44063.4765625,720.2384643554688,750.337890625,32.04676055908203,32.56596755981445,42.014766693115234,42.04827880859375,48846.08984375,51616.16015625,841.5074462890625,902.4161987304688,30.25743293762207,29.912424087524414,37.22214126586914,35.889495849609375,38582.6796875,37113.98828125,556.6839599609375,579.8836669921875,31.92154884338379,32.50457763671875,30.820234298706055,39.775814056396484,41.3567008972168,37.08783721923828,41441.65234375,44649.375,37663.796875,640.963623046875,679.0444946289062,505.68231201171875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,722.4875305919466
20240214105013,31.027467727661133,41.226497650146484,42547.87109375,32.0364990234375,42.54424285888672,48607.83984375,861.4091186523438,29.907575607299805,37.68352127075195,37106.73828125,564.2916870117188,30.873783111572266,31.142641067504883,40.7818717956543,41.79848861694336,45562.9765625,43635.05859375,710.1951904296875,736.4702758789062,31.764081954956055,32.27339172363281,43.456817626953125,43.426822662353516,48558.25390625,51586.265625,836.442138671875,896.5284423828125,30.093374252319336,29.61865234375,38.58797073364258,37.173919677734375,37911.10546875,36491.8515625,539.2688598632812,563.8526000976562,31.786956787109375,32.478172302246094,30.719602584838867,40.22372055053711,42.30876922607422,37.753170013427734,42207.0703125,45889.92578125,37749.484375,657.4754638671875,712.1318969726562,509.5784606933594,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,709.8320769726918
20240214110013,30.47606086730957,42.85676193237305,41348.5859375,31.638896942138672,44.2524299621582,47798.5703125,839.2346801757812,29.449413299560547,39.33836364746094,35580.98046875,525.9768676757812,30.336933135986328,30.656095504760742,42.83538818359375,43.740482330322266,44769.96875,42786.5,683.2813720703125,711.9153442382812,31.199657440185547,31.690433502197266,45.239830017089844,45.12114334106445,47918.3671875,50917.2109375,814.5618286132812,882.5220336914062,29.597105026245117,29.158201217651367,40.50498580932617,39.020450592041016,36866.49609375,35465.078125,498.6560974121094,537.1249389648438,31.38979721069336,32.04421615600586,30.299198150634766,41.60688400268555,43.67559051513672,39.29668426513672,42448.375,46455.15234375,37476.70703125,665.2757568359375,724.940185546875,499.1287841796875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,679.6738887865384
20240214111013,29.797365188598633,44.683189392089844,38727.16796875,30.97645378112793,46.03191375732422,44218.33203125,748.3577270507812,28.853349685668945,41.02558135986328,32794.32421875,450.150634765625,29.690004348754883,30.010828018188477,44.70232009887695,45.554832458496094,41932.1953125,39776.5703125,603.7545166015625,622.9390869140625,30.42146110534668,30.979188919067383,47.208656311035156,47.01519012451172,44376.72265625,47515.0546875,715.3379516601562,779.3533935546875,28.976301193237305,28.65913200378418,42.469234466552734,40.96114730834961,34293.84765625,33157.78515625,429.59295654296875,481.8772888183594,30.878097534179688,31.50884437561035,29.90230369567871,43.49434280395508,45.30301284790039,41.2504768371582,40650.9609375,44636.9453125,35973.9609375,617.2229614257812,683.6127319335938,466.21136474609375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,604.0523856875654
20240214112013,29.32535171508789,46.371795654296875,36522.9453125,30.290573120117188,47.6248779296875,41341.3984375,675.0769653320312,28.3588809967041,42.700191497802734,30559.34375,400.0186462402344,29.04752540588379,29.417858123779297,46.019775390625,47.09877014160156,39410.89453125,37501.11328125,539.6717529296875,555.59619140625,29.841272354125977,30.35466957092285,48.86665344238281,48.66684341430664,41536.9140625,44686.33984375,642.9312744140625,702.9267578125,28.520282745361328,28.20564079284668,44.06349182128906,42.418338775634766,31951.435546875,31076.853515625,368.8335266113281,424.90875244140625,30.465805053710938,31.119029998779297,29.66414451599121,44.588836669921875,46.3394660949707,42.46728515625,39352.75,43279.140625,34470.9765625,574.8773803710938,655.0385131835938,426.65167236328125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,541.1843375925116
20240214113013,28.884746551513672,48.16814041137695,34035.765625,29.694372177124023,49.34352493286133,38989.69921875,594.7044677734375,27.9088134765625,44.6668815612793,28281.685546875,346.7781677246094,28.4979248046875,28.878631591796875,47.72871017456055,48.63625717163086,36771.08984375,34949.20703125,470.7789611816406,488.0393371582031,29.354591369628906,29.880765914916992,50.77364730834961,50.2901611328125,38740.51171875,42060.48046875,576.5276489257812,629.233642578125,28.103294372558594,27.877206802368164,45.60285949707031,44.00530242919922,29516.671875,29030.8359375,299.8992614746094,356.3005676269531,30.035079956054688,30.81191062927246,29.409381866455078,45.67319869995117,47.59349822998047,43.643558502197266,37994.63671875,42116.87890625,32601.841796875,536.4949340820312,625.53662109375,390.0791015625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,473.2402224616525
20240214114013,27.932607650756836,50.22798156738281,32085.021484375,28.70817756652832,51.508243560791016,36867.3828125,529.1465454101562,26.99738311767578,47.00000762939453,26393.685546875,299.8628234863281,27.6187744140625,27.975818634033203,49.79734802246094,50.80733871459961,34735.8125,32501.09375,413.2908630371094,434.0924987792969,28.445484161376953,28.839298248291016,52.92140579223633,52.486366271972656,36735.3203125,39522.34375,519.3663940429688,567.0218505859375,27.220333099365234,27.087873458862305,47.9632682800293,46.20417022705078,27508.24609375,27260.818359375,252.48867797851562,311.1979064941406,29.417972564697266,30.02541732788086,28.759252548217773,47.2860221862793,48.97858810424805,45.28578567504883,36177.72265625,40497.94921875,30723.08984375,497.29010009765625,588.0665893554688,349.2457580566406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,420.354981168826
20240214115013,27.194541931152344,52.36863708496094,29560.55859375,27.823047637939453,53.757205963134766,34281.1875,464.45794677734375,26.340137481689453,49.34716033935547,24476.09765625,258.60614013671875,26.869245529174805,27.244022369384766,51.79681396484375,52.789466857910156,32584.537109375,30175.8828125,357.0502624511719,377.2850646972656,27.686647415161133,28.00640869140625,54.87413787841797,54.710548400878906,34044.859375,37045.16015625,455.087646484375,496.009521484375,26.586484909057617,26.388017654418945,50.099090576171875,48.34872817993164,25669.859375,25627.6875,218.91351318359375,274.029541015625,28.783451080322266,29.458940505981445,28.188308715820312,48.67317199707031,50.67885208129883,46.79035568237305,34227.359375,38484.52734375,28810.890625,449.9537353515625,544.7056884765625,313.7474060058594,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,360.87611286333254
20240214120013,26.273035049438477,54.60380554199219,26923.400390625,26.90921401977539,56.175689697265625,31594.6171875,384.8341064453125,25.39002227783203,51.88516616821289,22337.662109375,210.96136474609375,25.958606719970703,26.29783058166504,54.371551513671875,55.41130828857422,30377.404296875,27748.974609375,293.3893127441406,318.5960998535156,26.67430305480957,26.929723739624023,57.16851043701172,57.178062438964844,31430.283203125,34411.79296875,383.7978515625,425.0639953613281,25.65797233581543,25.54545021057129,52.71965026855469,50.98999786376953,23902.23046875,23878.3828125,171.2292938232422,232.1087188720703,27.891748428344727,28.498485565185547,27.32362937927246,50.995506286621094,52.834739685058594,49.245975494384766,31939.544921875,35904.15234375,26789.21875,398.0662841796875,481.6777648925781,271.24853515625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,293.8290679996701
20240214121013,25.39229393005371,57.12982940673828,24457.90234375,26.118865966796875,58.61929702758789,28025.58984375,305.627197265625,24.65718650817871,54.25154495239258,20729.89453125,154.90419006347656,25.303499221801758,25.575149536132812,57.017173767089844,57.8098258972168,27926.888671875,25113.8984375,237.2357940673828,250.36106872558594,25.770307540893555,26.086639404296875,59.5162467956543,59.80628204345703,28173.0,31338.291015625,298.8441162109375,339.1030578613281,24.84071922302246,24.7556095123291,55.59178161621094,53.79535675048828,22154.998046875,22138.822265625,138.3099365234375,201.12570190429688,27.042362213134766,27.43090057373047,26.372642517089844,54.21501159667969,55.80630874633789,52.55929183959961,28748.072265625,31894.224609375,24970.3125,327.4037780761719,384.2604675292969,237.44412231445312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,236.18153805099303
20240214122013,24.74557876586914,59.6052360534668,22048.46875,25.358028411865234,60.82251739501953,25103.76953125,246.5438232421875,24.11220359802246,56.545528411865234,19178.876953125,106.85401916503906,24.683773040771484,24.946006774902344,59.34531784057617,60.01238250732422,25457.068359375,22926.291015625,188.26075744628906,194.89874267578125,25.092817306518555,25.404905319213867,61.689998626708984,62.08546829223633,25442.474609375,28541.04296875,239.13787841796875,278.5438232421875,24.250120162963867,24.04106330871582,58.14759826660156,56.29018020629883,20136.513671875,19992.650390625,93.60943603515625,149.47096252441406,26.331029891967773,26.48309898376465,25.63738250732422,56.87439727783203,58.37949752807617,55.37422180175781,26101.822265625,28688.44140625,23040.298828125,267.1187438964844,309.3544921875,191.5863800048828,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,182.9109983480805
20240214123013,24.28420066833496,61.841346740722656,19478.87890625,24.779775619506836,62.71588897705078,22908.765625,177.17604064941406,23.70142936706543,58.86791229248047,17393.251953125,55.404937744140625,24.227487564086914,24.469844818115234,61.62467575073242,61.94842529296875,22804.080078125,20500.041015625,129.2149200439453,135.32313537597656,24.647682189941406,24.984195709228516,63.89478302001953,63.92087173461914,22774.880859375,25788.478515625,182.0701141357422,222.1062774658203,23.829936981201172,23.6131534576416,60.19245910644531,58.498924255371094,18021.28515625,17816.50390625,32.126224517822266,79.39064025878906,25.62234878540039,25.722768783569336,24.975004196166992,59.270660400390625,60.99407196044922,57.93617630004883,23673.8046875,25980.18359375,20757.546875,213.3881378173828,240.3744354248047,148.49691772460938,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,120.66106623397513
20240214124013,23.618106842041016,63.85794448852539,17575.1640625,24.089319229125977,64.59355163574219,21217.9375,128.4163360595703,23.113828659057617,61.01473617553711,15869.81640625,7.941675186157227,23.607213973999023,23.88458824157715,63.75301742553711,64.00206756591797,20798.701171875,18443.841796875,81.45162200927734,89.60372161865234,24.06708335876465,24.31389045715332,65.97663879394531,65.8612060546875,21039.609375,23386.576171875,137.68788146972656,177.15623474121094,23.243593215942383,23.049165725708008,62.4649772644043,60.644290924072266,16177.1044921875,15936.7060546875,0.0,26.61440658569336,24.958778381347656,24.830102920532227,24.258058547973633,61.68309783935547,63.33030319213867,60.411075592041016,21104.892578125,23404.328125,18535.201171875,166.65304565429688,178.23143005371094,101.11760711669922,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,73.18387777281484
20240214125013,23.14380645751953,65.95803833007812,15117.3896484375,23.468725204467773,66.63472747802734,18921.154296875,73.64677429199219,22.750139236450195,63.371849060058594,14015.4580078125,0.009999999776482582,23.12221336364746,23.453144073486328,65.77831268310547,65.93087005615234,18585.306640625,16341.689453125,31.156482696533203,38.310997009277344,23.619853973388672,23.808530807495117,67.88613891601562,67.91226959228516,18491.140625,20735.109375,79.59575653076172,117.21443176269531,22.89715003967285,22.571027755737305,64.49634552001953,62.69886779785156,14333.453125,14115.0517578125,0.0,0.0,24.340919494628906,24.198408126831055,23.67205047607422,63.69676208496094,65.78857421875,62.60969924926758,18678.228515625,20693.857421875,16469.873046875,115.50411224365234,116.92342376708984,60.446292877197266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,22.13023088449387
