SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Avg_Diff_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_3_Temperature(°C),Avg_Lag_4_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_3_Humidity(%),Avg_Lag_4_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_3_Sunlight(Lux),Avg_Lag_4_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Avg_Lag_3_Power(mW),Avg_Lag_4_Power(mW),Avg_Sin_Hour,Avg_Cos_Hour,Avg_Sin_Minute,Avg_Cos_Minute,Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Max_Diff_WindSpeed(m/s),Max_Diff_Pressure(hpa),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_3_Temperature(°C),Max_Lag_4_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_3_Humidity(%),Max_Lag_4_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_3_Sunlight(Lux),Max_Lag_4_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Max_Lag_3_Power(mW),Max_Lag_4_Power(mW),Max_Sin_Hour,Max_Cos_Hour,Max_Sin_Minute,Max_Cos_Minute,Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_3_Temperature(°C),Min_Lag_4_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_3_Humidity(%),Min_Lag_4_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_3_Sunlight(Lux),Min_Lag_4_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),Min_Lag_3_Power(mW),Min_Lag_4_Power(mW),Min_Sin_Hour,Min_Cos_Hour,Min_Sin_Minute,Min_Cos_Minute,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50
20240414111016,43.35710525512695,36.37971115112305,99094.0859375,1543.1486070751828,-0.04705669730901718,0.20646293461322784,-449.8474426269531,-6.424369812011719,43.36349105834961,43.3482551574707,43.420021057128906,43.43113708496094,36.79244613647461,36.6247444152832,36.76526641845703,36.25410079956055,99457.7578125,99896.8671875,100250.75,100274.1640625,1548.5618896484375,1555.876708984375,1563.345703125,1567.720703125,0.3094128668308258,-0.9893198609352112,0.7576219439506531,0.5095453262329102,44.2424201965332,38.91447448730469,105318.1796875,1697.41259765625,0.038618236780166626,0.08848024159669876,0.4784230589866638,2.0253608226776123,6865.4384765625,173.20602416992188,44.2906494140625,44.262901306152344,44.29835510253906,44.37533950805664,38.074398040771484,38.43608856201172,38.658973693847656,38.108829498291016,105572.9453125,105237.2890625,105528.8046875,105489.0390625,1692.848388671875,1716.733642578125,1714.9239501953125,1711.6546630859375,0.29785415530204773,-0.9891949892044067,0.7607544660568237,0.5189260244369507,42.510101318359375,34.96784210205078,90222.1953125,1340.6575927734375,-0.5943195819854736,-0.6452687382698059,-5771.068359375,-104.05555725097656,42.45315170288086,42.50469970703125,42.58633804321289,42.499393463134766,34.584922790527344,34.667396545410156,34.49372100830078,34.54825210571289,91129.765625,91371.6796875,91836.6875,91813.9765625,1347.137451171875,1355.071533203125,1360.041015625,1361.722900390625,0.30339914560317993,-0.9920819401741028,0.7612664103507996,0.5010755062103271,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20240414112016,43.29533386230469,36.618614196777344,97513.671875,1512.247411321333,-0.057014044374227524,0.20285329222679138,-443.3401794433594,-7.993375778198242,43.360107421875,43.34983825683594,43.44219970703125,43.46492004394531,37.23377990722656,36.77387619018555,36.7103385925293,36.424835205078125,98062.2890625,98393.3671875,98851.96875,98843.71875,1520.45703125,1527.4251708984375,1535.5389404296875,1539.46826171875,0.2866506576538086,-0.9838494062423706,0.7427406907081604,-0.4012010097503662,44.239925384521484,39.18982696533203,104066.0234375,1655.2247314453125,0.027873385697603226,0.08844954520463943,0.4502105712890625,2.0053439140319824,6277.54833984375,162.9462127685547,44.255706787109375,44.25379943847656,44.325130462646484,44.33776092529297,38.235023498535156,38.51979446411133,38.870323181152344,38.2463264465332,104249.1796875,103999.3984375,104318.6328125,104174.7109375,1654.86865234375,1679.84814453125,1673.456298828125,1671.1273193359375,0.27649325132369995,-0.9817312359809875,0.7470626831054688,-0.3892156481742859,42.52272415161133,35.406532287597656,88592.6328125,1312.26708984375,-0.6393185257911682,-0.9542005062103271,-6232.43896484375,-119.87000274658203,42.462100982666016,42.55352020263672,42.62328338623047,42.59182357788086,34.885528564453125,35.09154510498047,34.903011322021484,34.880340576171875,89395.453125,89784.28125,90349.3515625,90290.375,1318.5517578125,1326.64990234375,1331.0244140625,1337.5069580078125,0.28687915205955505,-0.9854680895805359,0.7463606595993042,-0.4229128360748291,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20240414113016,42.97331619262695,37.077911376953125,95131.7265625,1458.3990673011165,-0.06214308738708496,0.15994974970817566,-523.7351684570312,-9.905962944030762,43.095420837402344,43.10770034790039,43.177093505859375,43.193359375,37.7365608215332,37.40578842163086,37.141021728515625,36.774131774902344,95767.8515625,95899.3125,96440.421875,96540.9921875,1468.71728515625,1475.780517578125,1483.4334716796875,1487.3173828125,0.2707788348197937,-0.9854415059089661,0.046009376645088196,-0.8567860126495361,43.98466873168945,39.608577728271484,102447.0078125,1609.6688232421875,0.012298984453082085,0.08797367662191391,0.44847896695137024,2.020517587661743,7627.56201171875,194.0788116455078,43.980674743652344,43.968589782714844,44.07492446899414,44.062103271484375,38.98149871826172,38.751705169677734,39.42068862915039,38.490745544433594,102619.6640625,102466.453125,102660.890625,102509.8046875,1609.1102294921875,1636.3907470703125,1632.546875,1630.8668212890625,0.2618948817253113,-0.9817848801612854,0.07006964832544327,-0.8575705289840698,42.234397888183594,35.95925521850586,85523.765625,1245.18896484375,-0.761958122253418,-1.7423982620239258,-8658.8740234375,-180.84716796875,42.15983200073242,42.2700080871582,42.37617111206055,42.312889099121094,35.307350158691406,35.508811950683594,35.22955322265625,35.22175598144531,86217.796875,86519.3828125,87050.3125,87143.9921875,1254.76904296875,1257.7635498046875,1265.2911376953125,1273.97900390625,0.271251916885376,-0.9854686260223389,0.05638908967375755,-0.8844602108001709,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20240414114016,42.509552001953125,38.32768630981445,91063.59375,1376.6894547804477,-0.05956193804740906,0.2168944925069809,-420.818603515625,-7.071943759918213,42.63503646850586,42.61014175415039,42.68558120727539,42.69123840332031,38.600059509277344,38.26168441772461,38.090213775634766,37.547393798828125,91722.3671875,91724.8828125,92253.7109375,92421.5859375,1383.97607421875,1390.1131591796875,1397.2841796875,1403.402099609375,0.24952983856201172,-0.9832391142845154,-0.7745890617370605,-0.40953707695007324,43.44464111328125,40.64934158325195,98913.6328125,1503.6341552734375,0.02038026601076126,0.08566966652870178,0.41671955585479736,1.985987663269043,7250.13134765625,187.77346801757812,43.453556060791016,43.40116500854492,43.55105209350586,43.55470275878906,39.941307067871094,39.73750305175781,40.43592834472656,39.473304748535156,99057.0546875,98929.8203125,99031.5703125,98967.7578125,1499.469482421875,1530.283447265625,1524.23681640625,1524.9163818359375,0.2424974888563156,-0.978040337562561,-0.7460542321205139,-0.40888363122940063,41.7684211730957,36.94868469238281,81132.1484375,1158.937255859375,-0.6387658715248108,-1.8000742197036743,-7789.81494140625,-178.20428466796875,41.67258071899414,41.80944061279297,41.87593078613281,41.862247467041016,36.130802154541016,36.446807861328125,36.075843811035156,36.00010681152344,81814.4609375,82082.65625,82566.328125,82851.4453125,1171.320556640625,1174.5714111328125,1181.623046875,1190.1656494140625,0.2480989396572113,-0.9816135168075562,-0.7647859454154968,-0.43523848056793213,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20240414115016,42.375038146972656,38.665462493896484,90657.2421875,1374.750023358687,-0.04744976758956909,0.21146751940250397,-430.075439453125,-5.207573890686035,42.457359313964844,42.39078140258789,42.525306701660156,42.50422668457031,38.7964973449707,38.417808532714844,38.48704528808594,37.84715270996094,91275.515625,91328.5703125,91780.609375,91913.7578125,1379.561279296875,1382.884521484375,1394.1893310546875,1399.0263671875,0.27312973141670227,-0.9784454107284546,-0.7905277013778687,0.5189816951751709,43.25044631958008,40.788814544677734,98530.7734375,1501.398681640625,0.008259736001491547,0.08496515452861786,0.428291916847229,1.9786747694015503,7547.91796875,193.4344940185547,43.29425048828125,43.2271614074707,43.35856246948242,43.419212341308594,40.00631332397461,40.14106369018555,40.689697265625,39.887672424316406,98746.2890625,98445.3203125,98623.109375,98660.7109375,1496.30126953125,1526.8909912109375,1519.9119873046875,1521.049560546875,0.26793524622917175,-0.9738450050354004,-0.771382749080658,0.5237691402435303,41.56789779663086,37.08518981933594,80573.859375,1149.85009765625,-0.5621371865272522,-1.4298142194747925,-7050.53564453125,-156.1179962158203,41.47758483886719,41.6587028503418,41.655113220214844,41.656654357910156,36.127655029296875,36.56494140625,36.3521842956543,36.15296936035156,81290.578125,81472.5234375,81916.46875,82201.71875,1164.0692138671875,1167.838134765625,1175.543212890625,1178.5072021484375,0.2672085165977478,-0.9785794615745544,-0.7880952954292297,0.5106656551361084,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20240414120016,42.083229064941406,39.65876007080078,87928.1015625,1330.6801743768572,-0.05126671493053436,0.22429159283638,-467.95196533203125,-4.466644287109375,42.120967864990234,42.04093551635742,42.224647521972656,42.19688415527344,39.450828552246094,39.4075927734375,39.41473388671875,38.897003173828125,88630.1640625,88824.8125,89313.203125,89298.2734375,1335.66748046875,1334.86474609375,1353.9366455078125,1357.810791015625,-0.013573909178376198,-1.0184428691864014,0.07068154960870743,0.847083568572998,42.87708282470703,41.21797561645508,95881.3046875,1442.873291015625,-0.016776466742157936,0.08199898898601532,0.39187175035476685,1.9322402477264404,6678.2265625,171.56674194335938,42.957977294921875,42.890357971191406,42.99657440185547,43.120731353759766,40.59560012817383,40.953712463378906,41.131839752197266,40.29222106933594,96225.9375,95745.6171875,96120.7109375,96209.078125,1426.8193359375,1459.0533447265625,1451.6220703125,1449.7708740234375,-0.028160786256194115,-1.0186190605163574,0.0819123238325119,0.8497656583786011,41.333160400390625,37.92012405395508,77946.640625,1109.630615234375,-0.5266739726066589,-1.0540739297866821,-5845.53076171875,-122.20170593261719,41.21786880493164,41.39533615112305,41.41354751586914,41.385719299316406,37.19691467285156,37.413352966308594,37.37570571899414,37.10657501220703,78690.4140625,79032.8671875,79417.96875,79554.875,1123.93212890625,1132.078125,1138.185791015625,1140.7816162109375,-0.020768361166119576,-1.0208624601364136,0.07556908577680588,0.8441529273986816,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20240414121016,42.28868865966797,40.30735778808594,87267.5859375,1311.0971473283457,-0.054635751992464066,0.1743863821029663,-553.1632690429688,-7.039786338806152,42.328330993652344,42.27336502075195,42.40422439575195,42.40810775756836,40.44538497924805,40.06686782836914,40.172271728515625,39.85710144042969,87949.171875,88496.890625,88901.9453125,88943.046875,1319.16796875,1321.981689453125,1340.327880859375,1344.139404296875,0.014682669192552567,-1.005863904953003,0.7447617650032043,0.5093306303024292,43.088687896728516,42.40898513793945,95281.3359375,1410.47021484375,-0.039684880524873734,0.08126911520957947,0.37765610218048096,1.977433681488037,5420.63134765625,137.19256591796875,43.193443298339844,43.093482971191406,43.207191467285156,43.238670349121094,41.74706268310547,41.930885314941406,42.21859359741211,41.48858642578125,95539.328125,95160.6796875,95612.5,95564.34375,1403.6722412109375,1430.5693359375,1425.9588623046875,1421.406494140625,0.011173361912369728,-1.0061026811599731,0.7479637861251831,0.5166873931884766,41.53920364379883,38.62259292602539,77576.234375,1106.7357177734375,-0.6092845797538757,-1.0226730108261108,-5730.38671875,-109.13028717041016,41.46556091308594,41.559547424316406,41.61109924316406,41.6348991394043,37.819984436035156,38.242149353027344,38.239166259765625,38.15095138549805,78535.6015625,78935.8515625,79502.5,79422.0625,1117.9619140625,1126.052978515625,1133.264892578125,1138.1484375,0.01815064437687397,-1.0079431533813477,0.7487090229988098,0.4993889331817627,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20240414122016,42.106597900390625,41.07222366333008,81362.4296875,1187.6029982996868,-0.06475970894098282,0.16634541749954224,-495.7740173339844,-7.833742618560791,42.189056396484375,42.15827941894531,42.253177642822266,42.28242874145508,41.32122039794922,40.64295959472656,40.44046401977539,40.36910629272461,82214.1015625,82709.6015625,83276.0234375,83252.46875,1199.1240234375,1201.324951171875,1216.9578857421875,1222.3531494140625,-0.006093417759984732,-0.9996596574783325,0.7320253849029541,-0.3994670510292053,42.957218170166016,43.41547393798828,90327.8515625,1284.22265625,-0.039217591285705566,0.07765720039606094,0.3449440598487854,2.037296772003174,5520.92041015625,139.45411682128906,43.023223876953125,42.96408462524414,43.0956916809082,43.05191421508789,42.643001556396484,42.643310546875,42.92940902709961,42.298885345458984,90479.2421875,90243.0390625,90820.890625,90594.640625,1282.9649658203125,1306.5889892578125,1302.087158203125,1297.528564453125,-0.01129793468862772,-0.9986200332641602,0.7352567315101624,-0.3909341096878052,41.38861846923828,39.421321868896484,71493.375,988.755126953125,-0.6529943943023682,-1.4749401807785034,-7098.50537109375,-140.15365600585938,41.3439826965332,41.44104766845703,41.48969268798828,41.56568908691406,38.625370025634766,38.90068435668945,38.803321838378906,38.747310638427734,72395.3828125,72882.3515625,73561.390625,73434.2109375,998.9619750976562,1003.80078125,1010.279296875,1020.1896362304688,-0.0016502016223967075,-0.9997285604476929,0.7356687784194946,-0.4175918698310852,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20240414123016,41.35969543457031,42.62904357910156,72693.296875,1004.8638699252576,-0.0689847469329834,0.10623203963041306,-521.8960571289062,-8.81419849395752,41.481361389160156,41.48897171020508,41.52399444580078,41.56391906738281,42.9294548034668,42.3854866027832,41.94640350341797,41.753379821777344,73456.28125,73761.1640625,74435.796875,74549.296875,1017.8322143554688,1020.1953735351562,1030.579345703125,1038.6524658203125,0.0028789667412638664,-0.9986332654953003,0.016466263681650162,-0.8577984571456909,42.25461196899414,45.05831527709961,82992.7890625,1129.80078125,-0.03631049767136574,0.07332196086645126,0.32830286026000977,2.093052387237549,7113.083984375,173.67193603515625,42.29964828491211,42.24175262451172,42.38608169555664,42.3325309753418,44.60637664794922,44.2321891784668,44.595664978027344,43.726043701171875,83176.1015625,83092.734375,83491.8203125,83326.578125,1127.2049560546875,1151.2344970703125,1151.440185546875,1147.36572265625,-0.004380008205771446,-0.9969366788864136,0.03182073310017586,-0.8584703803062439,40.67332458496094,40.91621398925781,62298.73046875,803.8875122070312,-0.7891383171081543,-2.5343902111053467,-10179.7724609375,-214.6603546142578,40.631465911865234,40.72494125366211,40.805213928222656,40.84273910522461,40.21646499633789,40.27218246459961,39.95890808105469,40.06270980834961,63099.6328125,63277.85546875,63844.1484375,63917.20703125,815.0528564453125,809.9003295898438,820.8941040039062,833.0961303710938,0.004583100322633982,-0.9971368312835693,0.027211042121052742,-0.8768436908721924,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20240414124016,40.53912353515625,45.024009704589844,62606.03125,807.3596767617674,-0.06341452151536942,0.13673456013202667,-392.3380432128906,-5.926199436187744,40.65311813354492,40.63750457763672,40.67219924926758,40.697933197021484,45.06874084472656,44.53716278076172,44.18814468383789,43.87636184692383,63196.1171875,63358.890625,63908.04296875,64093.02734375,816.51611328125,817.6138916015625,822.8671875,835.3515014648438,0.007631940301507711,-0.990639328956604,-0.7837045192718506,-0.4221590757369995,41.3537712097168,47.419189453125,73033.9375,933.49951171875,-0.015252226032316685,0.06816760450601578,0.292736679315567,2.086958408355713,7009.1884765625,171.46722412109375,41.41291427612305,41.32200622558594,41.475711822509766,41.46493148803711,46.875823974609375,46.67008972167969,46.94584274291992,46.064613342285156,73183.671875,73167.703125,73417.3671875,73492.5390625,927.650634765625,951.38671875,948.336181640625,948.1139526367188,0.0015279778745025396,-0.9883882403373718,-0.7691096663475037,-0.4207448363304138,39.862518310546875,43.009525299072266,52774.66015625,626.21728515625,-0.7001619935035706,-2.677762985229492,-9821.8564453125,-218.64169311523438,39.81438064575195,39.91387939453125,39.95237350463867,40.02328872680664,42.288917541503906,42.35771560668945,41.89234161376953,42.07622146606445,53578.25,53535.28125,54015.04296875,54249.80078125,635.9916381835938,629.698974609375,639.1129760742188,649.99365234375,0.006170868873596191,-0.9876973628997803,-0.7735822796821594,-0.43803393840789795,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20240414125016,39.94190216064453,46.5969352722168,56148.2421875,689.8234977120792,-0.05142122879624367,0.1305776834487915,-298.8544921875,-3.170438289642334,40.02680587768555,39.98139190673828,40.062923431396484,40.05823516845703,46.55302429199219,46.031002044677734,45.85383605957031,45.526588439941406,56585.11328125,56806.78515625,57166.36328125,57253.66015625,696.0293579101562,693.14453125,700.1400756835938,710.353271484375,0.023922597989439964,-0.9769071340560913,-0.7935962677001953,0.4918156862258911,40.693580627441406,48.930694580078125,66220.3125,814.7884521484375,-0.01595444604754448,0.06331723183393478,0.27876612544059753,2.078599452972412,6929.11083984375,165.59768676757812,40.76961135864258,40.68299865722656,40.796424865722656,40.848182678222656,48.364707946777344,48.42466735839844,48.544212341308594,47.80976104736328,66525.3828125,66204.21875,66546.2421875,66775.421875,809.753662109375,828.2328491210938,823.31201171875,823.3242797851562,0.018532732501626015,-0.975982129573822,-0.7878401279449463,0.4948190450668335,39.24849319458008,44.42380142211914,46914.8671875,522.5408325195312,-0.611720860004425,-2.249912977218628,-8770.123046875,-191.03981018066406,39.22304916381836,39.33363342285156,39.31406784057617,39.3917236328125,43.67360305786133,43.762855529785156,43.35580062866211,43.47911071777344,47781.91015625,47537.75390625,47994.78515625,48103.59765625,531.3841552734375,525.68359375,534.29833984375,538.3286743164062,0.017009427770972252,-0.9753971695899963,-0.78985196352005,0.4878978729248047,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20240414130016,39.22357177734375,48.55586624145508,48276.09375,556.8080682107108,-0.047083694487810135,0.1580534428358078,-232.00064086914062,-1.1398870944976807,39.272457122802734,39.2219352722168,39.34493637084961,39.32017517089844,48.42302322387695,48.13332748413086,47.96368408203125,47.713958740234375,48767.41796875,48992.5234375,49300.80859375,49329.9453125,561.7766723632812,554.6927490234375,565.8687744140625,574.3816528320312,-0.22692720592021942,-0.9567142128944397,0.03183545917272568,0.8263592720031738,39.9037971496582,50.63241195678711,57247.05859375,672.6239013671875,-0.020931003615260124,0.059253815561532974,0.23918013274669647,2.0235118865966797,5965.40673828125,137.1419677734375,39.99412155151367,39.915008544921875,40.00223922729492,40.09080505371094,50.25690460205078,50.344783782958984,50.17265701293945,49.573978424072266,57795.6015625,57296.1953125,57813.09765625,58017.37890625,659.8128051757812,674.3981323242188,669.2425537109375,667.7364501953125,-0.23761235177516937,-0.9609508514404297,0.034216172993183136,0.82685387134552,38.597110748291016,46.3480110168457,40349.1796875,418.56939697265625,-0.48492613434791565,-1.6606932878494263,-6656.44580078125,-145.258544921875,38.5743293762207,38.66449737548828,38.66781234741211,38.67913055419922,45.87703323364258,45.808658599853516,45.457305908203125,45.572105407714844,41280.90625,41099.53515625,41448.99609375,41299.41015625,424.53240966796875,422.5149841308594,428.40643310546875,431.29534912109375,-0.232251837849617,-0.9571731686592102,0.03821375221014023,0.8247408866882324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20240414131016,38.709228515625,50.4777717590332,43192.484375,467.16565679809133,-0.05111920088529587,0.16542358696460724,-211.01644897460938,-0.7525677680969238,38.79386520385742,38.74049377441406,38.819400787353516,38.849666595458984,50.45970153808594,49.990699768066406,49.99883270263672,49.66361618041992,43714.52734375,44322.6640625,44307.31640625,44498.71875,470.61798095703125,469.0741882324219,477.05133056640625,481.9618835449219,-0.2137492597103119,-0.9463652968406677,0.7376083135604858,0.47963130474090576,39.364933013916016,52.82112121582031,51751.96875,571.7611083984375,-0.01617198809981346,0.06069749593734741,0.2141115963459015,2.037787675857544,4917.35400390625,110.02570343017578,39.47389221191406,39.40596389770508,39.47845458984375,39.549232482910156,52.63998794555664,52.352291107177734,52.1572265625,51.758968353271484,52178.95703125,51797.92578125,52550.63671875,52388.9609375,564.9771728515625,574.8845825195312,573.2926025390625,568.9646606445312,-0.2152087539434433,-0.9475552439689636,0.7392601370811462,0.4810037612915039,38.109683990478516,48.36721420288086,36477.10546875,357.9093322753906,-0.443499892950058,-1.4967869520187378,-5682.0458984375,-121.45672607421875,38.12238311767578,38.12692642211914,38.210391998291016,38.240135192871094,47.7501335144043,47.89892578125,47.42168426513672,47.58181381225586,37545.4765625,37274.63671875,37775.82421875,37539.7578125,359.44976806640625,356.89678955078125,360.16375732421875,365.4608459472656,-0.2119494378566742,-0.9444718956947327,0.742536187171936,0.4749579429626465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20240414132016,37.92371368408203,52.38431167602539,37550.83203125,377.35977037053766,-0.053766652941703796,0.1678725928068161,-182.66688537597656,-0.5367920994758606,38.02186584472656,37.95932388305664,38.04227066040039,38.09947967529297,52.31108856201172,51.69638442993164,51.698097229003906,51.435054779052734,38153.3828125,38576.6796875,38719.79296875,38812.7890625,381.9135437011719,379.643798828125,384.2313232421875,387.6907043457031,-0.2392193228006363,-0.9473390579223633,0.7272731065750122,-0.4270273447036743,38.54999542236328,54.494998931884766,44740.48828125,458.207275390625,0.005092989653348923,0.060954444110393524,0.17997413873672485,1.970083475112915,3659.072021484375,80.57554626464844,38.62252426147461,38.617794036865234,38.673072814941406,38.699859619140625,54.38408660888672,54.07344055175781,53.819698333740234,53.49235153198242,44883.98046875,44652.05859375,45495.55078125,45081.890625,456.43731689453125,460.6787414550781,455.34466552734375,452.1075134277344,-0.2381606549024582,-0.9463723301887512,0.7285748720169067,-0.4246788024902344,37.35823440551758,50.488014221191406,32364.958984375,298.80816650390625,-0.4115471839904785,-1.740122675895691,-5202.81201171875,-120.3959732055664,37.399803161621094,37.455360412597656,37.51869583129883,37.55107116699219,49.7613639831543,49.78015899658203,49.43320083618164,49.44514465332031,33124.38671875,33171.2421875,33542.22265625,33498.97265625,298.8478088378906,297.635498046875,297.608642578125,304.97900390625,-0.23657558858394623,-0.9446361064910889,0.7315279841423035,-0.43198978900909424,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20240414133016,36.838134765625,54.583126068115234,31676.509765625,278.61528698266227,-0.05354679375886917,0.10383310168981552,-228.80572509765625,-1.6426661014556885,36.942359924316406,36.92961502075195,36.97755813598633,37.042808532714844,54.5022087097168,54.07573699951172,53.976043701171875,53.744056701660156,32051.95703125,32226.3671875,32454.7265625,32674.6640625,283.45794677734375,282.0713806152344,281.9888610839844,285.2846374511719,-0.23757131397724152,-0.9529961943626404,0.003858400508761406,-0.8781691789627075,37.445438385009766,56.44173049926758,37365.484375,350.9595947265625,0.018972283229231834,0.0591718852519989,0.15600977838039398,1.8688756227493286,3206.3017578125,67.16851806640625,37.49784851074219,37.49176788330078,37.54520797729492,37.57175827026367,56.58293914794922,56.17253494262695,56.02685546875,55.37089920043945,37551.8828125,37303.1171875,37806.703125,37533.1640625,346.4583435058594,348.96246337890625,345.7220764160156,341.59613037109375,-0.23557309806346893,-0.9507536292076111,0.009777559898793697,-0.8764051198959351,36.35436248779297,52.75949478149414,27700.62890625,223.65501403808594,-0.5240890383720398,-2.5444555282592773,-6057.5302734375,-146.0958251953125,36.391483306884766,36.45799255371094,36.560245513916016,36.520843505859375,52.1639289855957,51.97856140136719,51.67966079711914,51.7618522644043,28247.947265625,28166.630859375,28329.90234375,28614.77734375,226.17919921875,221.35919189453125,225.457763671875,232.03416442871094,-0.23401005566120148,-0.9499973058700562,0.016052037477493286,-0.8835161328315735,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20240414134016,35.97934341430664,57.15105438232422,26207.65234375,195.00021840579592,-0.04784667491912842,0.1210891455411911,-138.53152465820312,-0.09317738562822342,36.06169509887695,36.03751754760742,36.10340881347656,36.14176940917969,56.918617248535156,56.551849365234375,56.509891510009766,56.33032989501953,26518.005859375,26472.83984375,26515.521484375,26796.978515625,196.59129333496094,195.20851135253906,191.97097778320312,197.0099639892578,-0.23604831099510193,-0.9463918209075928,-0.7761973738670349,-0.45287376642227173,36.47000503540039,58.96263885498047,29927.689453125,238.8639373779297,0.03610202670097351,0.05666463077068329,0.12627580761909485,1.7518939971923828,2061.3505859375,41.54463195800781,36.53903579711914,36.49943923950195,36.56734085083008,36.61443328857422,58.8521842956543,58.65309143066406,58.622501373291016,57.869232177734375,29993.048828125,29747.267578125,29927.818359375,29878.212890625,231.45730590820312,233.67820739746094,225.41604614257812,224.03384399414062,-0.23315316438674927,-0.942792534828186,-0.7713557481765747,-0.44899213314056396,35.5355224609375,55.248348236083984,23691.69921875,167.61196899414062,-0.4583851397037506,-2.4698946475982666,-4816.6611328125,-129.06715393066406,35.55772399902344,35.637081146240234,35.71134567260742,35.70359802246094,54.659671783447266,54.566741943359375,54.28473663330078,54.403568267822266,24169.70703125,24085.43359375,24293.927734375,24703.658203125,170.6394805908203,169.56646728515625,170.84063720703125,175.87728881835938,-0.2349940985441208,-0.9428566694259644,-0.7657862901687622,-0.45787423849105835,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
