SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),MA6_Temperature(°C),MA6_Max_Temperature(°C),MA6_Min_Temperature(°C),MA6_Humidity(%),MA6_Max_Humidity(%),MA6_Min_Humidity(%),MA6_Sunlight(Lux),MA6_Max_Sunlight(Lux),MA6_Min_Sunlight(Lux),MA6_Power(mW),MA6_Max_Power(mW),MA6_Min_Power(mW),Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50,Avg_Power(mW)
20240309104009,17.432031631469727,59.7561149597168,2189.38525390625,17.439838409423828,59.86328887939453,6404.1669921875,0.009999999776482582,17.122228622436523,58.50081253051758,1473.8731689453125,0.0,17.13313865661621,16.93041229248047,59.24827194213867,59.68581771850586,2759.0576171875,732.7238159179688,0.0,0.0,17.450571060180664,17.298011779785156,60.71798324584961,59.876502990722656,6494.5283203125,5371.326171875,0.009999999776482582,0.009999999776482582,17.26388931274414,17.205322265625,57.98889923095703,58.58802795410156,1388.5826416015625,1021.8611450195312,0.0,0.0,17.50029754638672,17.181459426879883,17.0836238861084,59.61531066894531,61.78034591674805,58.778133392333984,3114.244384765625,4716.3359375,2494.6279296875,0.009999999776482582,0.019999999552965164,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20240309105009,17.137710571289062,60.58760070800781,350.00347900390625,17.024337768554688,60.86104202270508,3460.309814453125,0.009999999776482582,16.797983169555664,59.59161376953125,68.33000183105469,0.0,16.761219024658203,16.588336944580078,60.3175048828125,60.373931884765625,820.8173828125,79.25,0.0,0.0,17.124465942382812,16.972759246826172,61.29542922973633,60.67322540283203,3895.005615234375,2902.748779296875,0.009999999776482582,0.009999999776482582,16.956012725830078,16.86485481262207,58.92879867553711,59.49587631225586,20.829999923706055,20.829999923706055,0.0,0.0,17.084867477416992,16.76368522644043,16.81019401550293,60.358055114746094,62.608154296875,59.4927864074707,1962.1114501953125,3137.31396484375,1849.6768798828125,0.009999999776482582,0.019999999552965164,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
20240309110009,16.670982360839844,61.969913482666016,72.33000183105469,16.689998626708984,62.31647491455078,234.28933715820312,0.009999999776482582,16.440000534057617,61.19206619262695,68.33000183105469,0.0,16.559999465942383,16.530000686645508,61.90809631347656,61.79892349243164,75.0,79.25,0.0,0.0,16.689998626708984,16.65999984741211,62.56333923339844,62.21647644042969,935.4517822265625,113.33000183105469,0.009999999776482582,0.009999999776482582,16.541799545288086,16.409448623657227,60.484092712402344,61.01534652709961,20.829999923706055,20.829999923706055,0.0,0.0,16.61787986755371,16.369998931884766,16.38220977783203,61.935028076171875,64.02581024169922,60.926246643066406,283.52001953125,661.440673828125,646.0065307617188,0.009999999776482582,0.019999999552965164,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.32965227289705
20240309111009,16.59000015258789,63.55572509765625,72.33000183105469,16.689998626708984,63.9675178527832,85.0,0.009999999776482582,16.440000534057617,62.83875274658203,68.33000183105469,0.0,16.559999465942383,16.530000686645508,63.34457778930664,63.53642654418945,75.0,79.25,0.0,0.0,16.689998626708984,16.65999984741211,64.18279266357422,63.765743255615234,98.33000183105469,113.33000183105469,0.009999999776482582,0.009999999776482582,16.40999984741211,16.389999389648438,62.25234603881836,62.86888885498047,20.829999923706055,20.829999923706055,0.0,0.0,16.280000686645508,16.369998931884766,16.170000076293945,63.34625244140625,65.02444458007812,62.334293365478516,145.27999877929688,180.8300018310547,108.61000061035156,0.009999999776482582,0.019999999552965164,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0
20240309112009,16.59000015258789,65.24095153808594,72.33000183105469,16.689998626708984,65.56129455566406,85.0,0.009999999776482582,16.440000534057617,64.50460052490234,68.33000183105469,0.0,16.559999465942383,16.530000686645508,64.7205810546875,65.40397644042969,75.0,79.25,0.0,0.0,16.689998626708984,16.65999984741211,65.79756164550781,65.37255096435547,98.33000183105469,113.33000183105469,0.009999999776482582,0.009999999776482582,16.40999984741211,16.389999389648438,64.12109375,64.5914306640625,20.829999923706055,20.829999923706055,0.0,0.0,16.280000686645508,16.369998931884766,16.170000076293945,64.4136962890625,66.09627532958984,63.4881591796875,145.27999877929688,180.8300018310547,108.61000061035156,0.009999999776482582,0.019999999552965164,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
20240309113009,16.59000015258789,66.37500762939453,72.33000183105469,16.689998626708984,66.84947204589844,85.0,0.009999999776482582,16.440000534057617,65.74687957763672,68.33000183105469,0.0,16.559999465942383,16.530000686645508,65.78742980957031,66.80908966064453,75.0,79.25,0.0,0.0,16.689998626708984,16.65999984741211,67.12809753417969,66.61885833740234,98.33000183105469,113.33000183105469,0.009999999776482582,0.009999999776482582,16.40999984741211,16.389999389648438,65.36088562011719,65.93202209472656,20.829999923706055,20.829999923706055,0.0,0.0,16.280000686645508,16.369998931884766,16.170000076293945,65.37055969238281,66.92228698730469,64.46337890625,145.27999877929688,180.8300018310547,108.61000061035156,0.009999999776482582,0.019999999552965164,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
20240309114009,16.59000015258789,67.6399154663086,72.33000183105469,16.689998626708984,68.08055114746094,85.0,0.009999999776482582,16.440000534057617,66.97701263427734,68.33000183105469,0.0,16.559999465942383,16.530000686645508,66.9042739868164,68.07274627685547,75.0,79.25,0.0,0.0,16.689998626708984,16.65999984741211,68.44668579101562,67.86345672607422,98.33000183105469,113.33000183105469,0.009999999776482582,0.009999999776482582,16.40999984741211,16.389999389648438,66.78269958496094,67.26172637939453,20.829999923706055,20.829999923706055,0.0,0.0,16.280000686645508,16.369998931884766,16.170000076293945,66.30747985839844,67.78099060058594,65.54745483398438,145.27999877929688,180.8300018310547,108.61000061035156,0.009999999776482582,0.019999999552965164,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20240309115009,16.59000015258789,68.17548370361328,72.33000183105469,16.689998626708984,68.96180725097656,85.0,0.009999999776482582,16.440000534057617,67.72525024414062,68.33000183105469,0.0,16.559999465942383,16.530000686645508,67.50191497802734,68.68828582763672,75.0,79.25,0.0,0.0,16.689998626708984,16.65999984741211,68.96543884277344,68.51258850097656,98.33000183105469,113.33000183105469,0.009999999776482582,0.009999999776482582,16.40999984741211,16.389999389648438,67.54928588867188,67.87125396728516,20.829999923706055,20.829999923706055,0.0,0.0,16.280000686645508,16.369998931884766,16.170000076293945,66.89239501953125,68.3755874633789,66.05020904541016,145.27999877929688,180.8300018310547,108.61000061035156,0.009999999776482582,0.019999999552965164,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
20240309120009,16.59000015258789,69.25196838378906,72.33000183105469,16.689998626708984,70.29283142089844,85.0,0.009999999776482582,16.440000534057617,68.98222351074219,68.33000183105469,0.0,16.559999465942383,16.530000686645508,68.68345642089844,69.96299743652344,75.0,79.25,0.0,0.0,16.689998626708984,16.65999984741211,70.07860565185547,69.86953735351562,98.33000183105469,113.33000183105469,0.009999999776482582,0.009999999776482582,16.40999984741211,16.389999389648438,68.87474822998047,69.046875,20.829999923706055,20.829999923706055,0.0,0.0,16.280000686645508,16.369998931884766,16.170000076293945,68.3012924194336,69.62734985351562,67.30935668945312,145.27999877929688,180.8300018310547,108.61000061035156,0.009999999776482582,0.019999999552965164,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0
20240309121009,16.59000015258789,69.89116668701172,72.33000183105469,16.689998626708984,71.00077819824219,85.0,0.009999999776482582,16.440000534057617,69.68926239013672,68.33000183105469,0.0,16.559999465942383,16.530000686645508,69.35518646240234,70.56555938720703,75.0,79.25,0.0,0.0,16.689998626708984,16.65999984741211,70.84754180908203,70.541748046875,98.33000183105469,113.33000183105469,0.009999999776482582,0.009999999776482582,16.40999984741211,16.389999389648438,69.56932830810547,69.69446563720703,20.829999923706055,20.829999923706055,0.0,0.0,16.280000686645508,16.369998931884766,16.170000076293945,69.38166809082031,70.56495666503906,68.46353912353516,145.27999877929688,180.8300018310547,108.61000061035156,0.009999999776482582,0.019999999552965164,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.05702375898690093
20240309122009,16.59000015258789,70.46346282958984,72.33000183105469,16.689998626708984,71.3515853881836,85.0,0.009999999776482582,16.440000534057617,70.1565933227539,68.33000183105469,0.0,16.559999465942383,16.530000686645508,69.79193878173828,71.02344512939453,75.0,79.25,0.0,0.0,16.689998626708984,16.65999984741211,71.27384185791016,70.93695068359375,98.33000183105469,113.33000183105469,0.009999999776482582,0.009999999776482582,16.40999984741211,16.389999389648438,70.06673431396484,69.97831726074219,20.829999923706055,20.829999923706055,0.0,0.0,16.280000686645508,16.369998931884766,16.170000076293945,69.89863586425781,71.37911987304688,69.13085174560547,145.27999877929688,180.8300018310547,108.61000061035156,0.009999999776482582,0.019999999552965164,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
20240309123009,16.59000015258789,70.54265594482422,72.33000183105469,16.689998626708984,71.44731140136719,85.0,0.009999999776482582,16.440000534057617,70.27680969238281,68.33000183105469,0.0,16.559999465942383,16.530000686645508,69.99610900878906,71.1349868774414,75.0,79.25,0.0,0.0,16.689998626708984,16.65999984741211,71.4222183227539,71.049560546875,98.33000183105469,113.33000183105469,0.009999999776482582,0.009999999776482582,16.40999984741211,16.389999389648438,70.05535888671875,70.0725326538086,20.829999923706055,20.829999923706055,0.0,0.0,16.280000686645508,16.369998931884766,16.170000076293945,70.23774719238281,71.80126953125,69.54700469970703,145.27999877929688,180.8300018310547,108.61000061035156,0.009999999776482582,0.019999999552965164,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.17429543261454228
20240309124009,16.59000015258789,70.84808349609375,72.33000183105469,16.689998626708984,71.54110717773438,85.0,0.009999999776482582,16.440000534057617,70.52005004882812,68.33000183105469,0.0,16.559999465942383,16.530000686645508,70.30540466308594,71.2708969116211,75.0,79.25,0.0,0.0,16.689998626708984,16.65999984741211,71.6673583984375,71.24041748046875,98.33000183105469,113.33000183105469,0.009999999776482582,0.009999999776482582,16.40999984741211,16.389999389648438,70.34614562988281,70.33442687988281,20.829999923706055,20.829999923706055,0.0,0.0,16.280000686645508,16.369998931884766,16.170000076293945,70.39728546142578,72.03646087646484,69.96875,145.27999877929688,180.8300018310547,108.61000061035156,0.009999999776482582,0.019999999552965164,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.008682526754625997
20240309125009,16.59000015258789,70.67973327636719,72.33000183105469,16.689998626708984,71.5256118774414,85.0,0.009999999776482582,16.440000534057617,70.5184326171875,68.33000183105469,0.0,16.559999465942383,16.530000686645508,70.29557037353516,71.08894348144531,75.0,79.25,0.0,0.0,16.689998626708984,16.65999984741211,71.41515350341797,71.1305923461914,98.33000183105469,113.33000183105469,0.009999999776482582,0.009999999776482582,16.40999984741211,16.389999389648438,70.263671875,70.22872161865234,20.829999923706055,20.829999923706055,0.0,0.0,16.280000686645508,16.369998931884766,16.170000076293945,70.28785705566406,72.02153015136719,69.87996673583984,145.27999877929688,180.8300018310547,108.61000061035156,0.009999999776482582,0.019999999552965164,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.28177501299606433
20240309130009,16.59000015258789,71.17156982421875,72.33000183105469,16.689998626708984,72.13868713378906,85.0,0.009999999776482582,16.440000534057617,71.18360900878906,68.33000183105469,0.0,16.559999465942383,16.530000686645508,70.93758392333984,71.73087310791016,75.0,79.25,0.0,0.0,16.689998626708984,16.65999984741211,71.89501190185547,71.87640380859375,98.33000183105469,113.33000183105469,0.009999999776482582,0.009999999776482582,16.40999984741211,16.389999389648438,70.94216918945312,70.8330078125,20.829999923706055,20.829999923706055,0.0,0.0,16.280000686645508,16.369998931884766,16.170000076293945,71.03971862792969,72.6585464477539,70.55718994140625,145.27999877929688,180.8300018310547,108.61000061035156,0.009999999776482582,0.019999999552965164,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.4427879307584419
