SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),MA6_Temperature(°C),MA6_Max_Temperature(°C),MA6_Min_Temperature(°C),MA6_Humidity(%),MA6_Max_Humidity(%),MA6_Min_Humidity(%),MA6_Sunlight(Lux),MA6_Max_Sunlight(Lux),MA6_Min_Sunlight(Lux),MA6_Power(mW),MA6_Max_Power(mW),MA6_Min_Power(mW),Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50,Avg_Power(mW)
20240322104011,22.135953903198242,71.7955322265625,5127.9501953125,23.206281661987305,73.32150268554688,10547.755859375,0.0,22.185691833496094,67.50719451904297,20.829999923706055,0.0,22.980478286743164,22.836917877197266,69.46488952636719,71.84102630615234,4759.2490234375,3678.552734375,0.0,0.0,23.19056510925293,22.713069915771484,72.38311004638672,73.20278930664062,8126.75341796875,7311.24609375,0.0,0.009999999776482582,22.310644149780273,22.16945457458496,69.74423217773438,70.4924545288086,20.0,20.0,0.0,0.0,22.965564727783203,23.228818893432617,22.66276741027832,68.90086364746094,70.21234893798828,69.10916900634766,5471.080078125,14726.9296875,4780.5546875,0.020000001415610313,0.029999999329447746,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20240322105011,21.756366729736328,73.55860137939453,4032.63623046875,22.866395950317383,75.05903625488281,9263.6435546875,0.0,21.73939323425293,69.28541564941406,20.829999923706055,0.0,22.51253318786621,22.571548461914062,71.3167495727539,73.56159973144531,3200.125244140625,2039.7855224609375,0.0,0.0,22.74561309814453,22.21576499938965,74.0170669555664,74.83633422851562,6110.75244140625,6260.3544921875,0.0,0.009999999776482582,21.91363525390625,21.67192268371582,71.53355407714844,72.31329345703125,20.0,20.0,0.0,0.0,22.65028190612793,22.860885620117188,22.343048095703125,70.31033325195312,71.60759735107422,70.71974182128906,4637.1328125,13528.2568359375,4067.90625,0.020000001415610313,0.029999999329447746,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
20240322110011,21.530765533447266,75.56591033935547,2997.51025390625,22.61786460876465,76.75755310058594,7839.55322265625,0.0,21.422744750976562,71.14205169677734,20.829999923706055,0.0,22.176904678344727,22.283273696899414,73.15931701660156,75.44132232666016,2171.701171875,414.84429931640625,0.0,0.0,22.490766525268555,21.862300872802734,75.90809631347656,76.65364074707031,4552.63818359375,5416.42626953125,0.0,0.009999999776482582,21.615856170654297,21.2852783203125,73.45172882080078,74.03568267822266,20.0,20.0,0.0,0.0,22.33759117126465,22.4999942779541,22.044973373413086,72.00991821289062,73.01416778564453,72.42353820800781,3675.442138671875,12080.720703125,2834.9423828125,0.020000001415610313,0.029999999329447746,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0
20240322111011,21.372270584106445,76.51882934570312,2335.756103515625,22.375545501708984,77.6427993774414,6698.30224609375,0.0,21.182233810424805,72.67015838623047,20.829999923706055,0.0,22.004955291748047,22.097076416015625,74.3035888671875,76.62539672851562,1908.7672119140625,472.9320983886719,0.0,0.0,22.270326614379883,21.665979385375977,76.987060546875,78.09178161621094,4001.902587890625,4665.3671875,0.0,0.009999999776482582,21.425168991088867,21.082666397094727,74.74774932861328,75.27961730957031,20.0,20.0,0.0,0.0,22.01932144165039,22.094030380249023,21.789953231811523,73.5237045288086,74.47501373291016,73.5564956665039,2310.36962890625,11077.560546875,1756.60302734375,0.020000001415610313,0.029999999329447746,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0
20240322112011,21.530803680419922,77.26567840576172,2036.6885986328125,22.404998779296875,78.35664367675781,6980.4755859375,0.0,21.30808448791504,74.01666259765625,20.829999923706055,0.0,22.017545700073242,22.061311721801758,75.1983413696289,77.46986389160156,2328.77490234375,1185.125244140625,0.0,0.0,22.269075393676758,21.624845504760742,77.67892456054688,79.29900360107422,4345.84228515625,5049.2333984375,0.0,0.009999999776482582,21.515901565551758,21.08375358581543,75.49559783935547,75.9910888671875,20.0,20.0,0.0,0.0,21.904624938964844,22.026382446289062,21.687480926513672,75.06134033203125,76.00328826904297,74.79006958007812,1121.5159912109375,10417.1171875,944.9487915039062,0.020000001415610313,0.029999999329447746,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
20240322113011,21.450563430786133,78.22135162353516,1235.505126953125,22.198978424072266,79.25470733642578,6622.80224609375,0.0,21.263940811157227,75.26420593261719,20.829999923706055,0.0,21.839797973632812,21.850631713867188,76.23185729980469,78.66197204589844,2003.835693359375,1502.90380859375,0.0,0.0,22.145244598388672,21.450008392333984,78.58808898925781,80.51241302490234,3906.743896484375,4312.806640625,0.0,0.009999999776482582,21.35794448852539,20.939189910888672,76.30258178710938,77.06716918945312,20.0,20.0,0.0,0.0,21.60676383972168,21.801799774169922,21.4078426361084,76.15444946289062,77.34019470214844,76.17994689941406,145.20999145507812,9352.6025390625,312.0630187988281,0.020000001415610313,0.029999999329447746,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
20240322114011,21.196596145629883,79.63230895996094,482.96514892578125,21.907907485961914,80.85944366455078,5831.08447265625,0.0,21.034923553466797,76.65726470947266,20.829999923706055,0.0,21.610485076904297,21.63941764831543,77.8681869506836,80.2901382446289,1124.0946044921875,1406.2066650390625,0.0,0.0,21.82440757751465,21.203882217407227,79.90631866455078,82.05966186523438,2692.40234375,3148.57666015625,0.0,0.009999999776482582,21.0966796875,20.764673233032227,78.03868865966797,78.77758026123047,20.0,20.0,0.0,0.0,21.399202346801758,21.539573669433594,21.17418670654297,77.44756317138672,78.89165496826172,77.49877166748047,145.20999145507812,8171.94482421875,110.13999938964844,0.020000001415610313,0.029999999329447746,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20240322115011,20.866918563842773,80.93355560302734,24.399999618530273,21.57866859436035,82.31402587890625,4869.724609375,0.0,20.742385864257812,78.23523712158203,20.829999923706055,0.0,21.232250213623047,21.40574836730957,79.60069274902344,81.72352600097656,25.709999084472656,961.1297607421875,0.0,0.0,21.41548728942871,20.915502548217773,81.0818099975586,83.44104766845703,1617.212890625,1610.3580322265625,0.0,0.009999999776482582,20.78104591369629,20.398712158203125,79.53174591064453,80.59874725341797,20.0,20.0,0.0,0.0,21.150163650512695,21.21834373474121,20.906444549560547,78.7953872680664,80.29383850097656,78.97713470458984,145.20999145507812,7274.72021484375,110.13999938964844,0.020000001415610313,0.029999999329447746,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
20240322120011,20.61382293701172,82.52710723876953,24.399999618530273,21.286592483520508,83.7740478515625,3374.487060546875,0.0,20.496414184570312,79.89835357666016,20.829999923706055,0.0,20.94548797607422,21.107349395751953,81.35956573486328,83.32292938232422,25.709999084472656,35.30594253540039,0.0,0.0,21.14789390563965,20.705278396606445,82.62313079833984,85.02240753173828,536.2268676757812,91.31183624267578,0.0,0.009999999776482582,20.521650314331055,20.116872787475586,81.24491119384766,82.29317474365234,20.0,20.0,0.0,0.0,20.90207290649414,20.91356658935547,20.652929306030273,80.25396728515625,81.56796264648438,80.41168212890625,145.20999145507812,6070.5048828125,110.13999938964844,0.020000001415610313,0.029999999329447746,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0
20240322121011,20.207902908325195,84.33139038085938,24.399999618530273,20.800106048583984,85.50777435302734,646.804443359375,0.0,20.082820892333984,81.82144165039062,20.829999923706055,0.0,20.549346923828125,20.69853401184082,83.26985931396484,85.46129608154297,25.709999084472656,27.3799991607666,0.0,0.0,20.70821189880371,20.38690948486328,84.70977783203125,86.74423217773438,29.999998092651367,35.0,0.0,0.009999999776482582,20.11934471130371,19.88292694091797,83.23361206054688,84.3686752319336,20.0,20.0,0.0,0.0,20.68216896057129,20.507118225097656,20.39983367919922,81.90404510498047,83.17874908447266,81.84454345703125,145.20999145507812,5002.02978515625,110.13999938964844,0.020000001415610313,0.029999999329447746,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0
20240322122011,20.115772247314453,86.03280639648438,24.399999618530273,20.557083129882812,86.9165267944336,27.5,0.0,19.985992431640625,83.61506652832031,20.829999923706055,0.0,20.309629440307617,20.426626205444336,84.80339813232422,87.12066650390625,25.709999084472656,27.3799991607666,0.0,0.0,20.499074935913086,20.1500186920166,86.3589096069336,88.23899841308594,29.999998092651367,35.0,0.0,0.009999999776482582,19.971115112304688,19.760587692260742,84.70989227294922,85.74853515625,20.0,20.0,0.0,0.0,20.6146297454834,20.377601623535156,20.32379150390625,83.5289535522461,84.68586730957031,83.40123748779297,145.20999145507812,3811.583251953125,110.13999938964844,0.020000001415610313,0.029999999329447746,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
20240322123011,19.940593719482422,87.52791595458984,24.399999618530273,20.2158145904541,88.09761810302734,27.5,0.0,19.85132598876953,84.976806640625,20.829999923706055,0.0,20.022960662841797,20.109888076782227,86.02064514160156,88.61557006835938,25.709999084472656,27.3799991607666,0.0,0.0,20.321475982666016,19.870750427246094,87.7586898803711,89.53597259521484,29.999998092651367,35.0,0.0,0.009999999776482582,19.70197868347168,19.574983596801758,85.85707092285156,87.05839538574219,20.0,20.0,0.0,0.0,20.385337829589844,20.140018463134766,20.15860366821289,84.56146240234375,85.81902313232422,84.91902160644531,145.20999145507812,2173.83837890625,110.13999938964844,0.020000001415610313,0.029999999329447746,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0
20240322124011,19.780433654785156,88.81786346435547,24.399999618530273,19.988393783569336,89.26637268066406,27.5,0.0,19.692955017089844,85.90837860107422,20.829999923706055,0.0,19.865068435668945,19.970048904418945,87.1240463256836,89.8377685546875,25.709999084472656,27.3799991607666,0.0,0.0,20.128110885620117,19.648473739624023,88.81798553466797,90.66976928710938,29.999998092651367,35.0,0.0,0.009999999776482582,19.493144989013672,19.46628189086914,87.27008056640625,88.3107681274414,20.0,20.0,0.0,0.0,20.301734924316406,19.936796188354492,20.13636589050293,85.477294921875,86.77760314941406,85.92056274414062,145.20999145507812,726.0160522460938,110.13999938964844,0.020000001415610313,0.029999999329447746,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0
20240322125011,19.682167053222656,89.56480407714844,24.399999618530273,19.86829376220703,89.9590835571289,27.5,0.0,19.61318588256836,86.72370910644531,20.829999923706055,0.0,19.69629669189453,19.93842315673828,87.95670318603516,90.38935089111328,25.709999084472656,27.3799991607666,0.0,0.0,19.969839096069336,19.508678436279297,89.28750610351562,91.30758666992188,29.999998092651367,35.0,0.0,0.009999999776482582,19.364961624145508,19.271236419677734,87.99527740478516,89.2125473022461,20.0,20.0,0.0,0.0,20.23869514465332,19.79690933227539,20.138940811157227,86.16401672363281,87.40924072265625,86.84693145751953,145.20999145507812,172.63999938964844,110.13999938964844,0.020000001415610313,0.029999999329447746,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
20240322130011,19.721302032470703,90.36460876464844,24.399999618530273,19.871183395385742,90.44275665283203,27.5,0.0,19.628665924072266,87.40740966796875,20.829999923706055,0.0,19.666627883911133,19.925899505615234,88.5854721069336,90.8653335571289,25.709999084472656,27.3799991607666,0.0,0.0,19.996129989624023,19.502357482910156,89.91957092285156,91.91498565673828,29.999998092651367,35.0,0.0,0.009999999776482582,19.353673934936523,19.207019805908203,88.69035339355469,89.79109954833984,20.0,20.0,0.0,0.0,20.2049560546875,19.73138427734375,20.17615509033203,86.79033660888672,87.74728393554688,87.53111267089844,145.20999145507812,172.63999938964844,110.13999938964844,0.020000001415610313,0.029999999329447746,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0
