SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Avg_Diff_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_3_Temperature(°C),Avg_Lag_4_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_3_Humidity(%),Avg_Lag_4_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_3_Sunlight(Lux),Avg_Lag_4_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Avg_Lag_3_Power(mW),Avg_Lag_4_Power(mW),Avg_Sin_Hour,Avg_Cos_Hour,Avg_Sin_Minute,Avg_Cos_Minute,Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Max_Diff_WindSpeed(m/s),Max_Diff_Pressure(hpa),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_3_Temperature(°C),Max_Lag_4_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_3_Humidity(%),Max_Lag_4_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_3_Sunlight(Lux),Max_Lag_4_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Max_Lag_3_Power(mW),Max_Lag_4_Power(mW),Max_Sin_Hour,Max_Cos_Hour,Max_Sin_Minute,Max_Cos_Minute,Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_3_Temperature(°C),Min_Lag_4_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_3_Humidity(%),Min_Lag_4_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_3_Sunlight(Lux),Min_Lag_4_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),Min_Lag_3_Power(mW),Min_Lag_4_Power(mW),Min_Sin_Hour,Min_Cos_Hour,Min_Sin_Minute,Min_Cos_Minute,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50
20240527132006,35.08503723144531,45.26432418823242,30049.5625,326.07673644648605,-0.030222708359360695,-0.015604567714035511,-223.40695190429688,-3.5638318061828613,34.76462936401367,35.2454719543457,35.04701614379883,34.87429428100586,45.540653228759766,45.38727569580078,44.71267318725586,45.13970184326172,30090.576171875,29585.2578125,30273.056640625,30723.12109375,321.6274108886719,357.8031921386719,326.22869873046875,337.01654052734375,-0.07107897847890854,-0.8568129539489746,0.7513235211372375,-0.4487873315811157,35.556495666503906,47.13469696044922,34015.98046875,396.94873046875,0.9418221116065979,0.2204412966966629,0.22895841300487518,0.9201568365097046,1643.8226318359375,59.1745491027832,35.477088928222656,35.5203742980957,35.6713981628418,35.69094467163086,46.93378829956055,46.500755310058594,46.68720245361328,46.02455520629883,33856.53125,33564.31640625,33856.984375,33358.01953125,426.5377502441406,412.31146240234375,414.5228271484375,399.4269714355469,-0.0699709951877594,-0.8604145050048828,0.7428137063980103,-0.45088547468185425,34.49739074707031,44.42898178100586,27533.40625,282.9660949707031,-0.3291565477848053,-1.2658638954162598,-4160.12841796875,-91.43451690673828,34.63300323486328,34.61044692993164,34.472434997558594,34.64260482788086,44.0677490234375,44.614723205566406,44.20814895629883,44.18779373168945,27613.81640625,26727.962890625,27828.736328125,27704.861328125,279.0776672363281,272.7247619628906,288.92755126953125,298.26812744140625,-0.07856316864490509,-0.8576348423957825,0.7251255512237549,-0.45379209518432617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20240527133006,34.5433464050293,46.20271682739258,27708.671875,277.788262982442,-0.03853747248649597,0.002138695679605007,-198.712890625,-2.53202223777771,34.279022216796875,34.77789306640625,34.61001968383789,34.45182800292969,46.57523727416992,46.14500045776367,45.53872299194336,45.98869323730469,27911.921875,27588.3671875,27983.638671875,28603.810546875,273.8561706542969,306.79364013671875,274.7770080566406,285.9933166503906,-0.07976280152797699,-0.8505730628967285,-0.009277720004320145,-0.9073331356048584,34.99491882324219,48.13786315917969,31526.91796875,349.58917236328125,0.9525236487388611,0.21918463706970215,0.20721283555030823,0.9428578615188599,1368.0928955078125,49.87886428833008,34.98033905029297,34.8709716796875,35.07472610473633,35.331817626953125,47.711761474609375,47.659263610839844,47.530555725097656,46.95061111450195,31440.052734375,31085.3828125,31603.923828125,30926.744140625,369.9804382324219,362.16107177734375,367.7411193847656,350.17706298828125,-0.07579619437456131,-0.856648325920105,-0.018081890419125557,-0.909527063369751,33.94414520263672,45.03417205810547,25563.01953125,238.62100219726562,-0.3335271179676056,-1.3069473505020142,-4291.89599609375,-90.19025421142578,34.12440872192383,34.09044647216797,33.920013427734375,34.20452117919922,44.88724136352539,45.4277458190918,45.01456069946289,44.83002471923828,25560.185546875,25061.998046875,25605.77734375,25478.984375,246.4425506591797,233.2628631591797,247.47467041015625,253.41720581054688,-0.09573260694742203,-0.8524807095527649,-0.03227519989013672,-0.9122713208198547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20240527134006,33.99851608276367,47.74905776977539,26156.123046875,249.54139963727255,-0.041622329503297806,-0.01136596966534853,-224.54661560058594,-2.0872690677642822,33.74161911010742,34.081729888916016,34.05092239379883,33.95474624633789,47.98708724975586,47.48807144165039,47.06010818481445,47.298500061035156,26280.16015625,25584.978515625,26337.3359375,26594.515625,243.58660888671875,272.49102783203125,242.25086975097656,246.92367553710938,-0.10951702296733856,-0.8319641351699829,-0.8100945949554443,-0.4987379312515259,34.35609817504883,49.568824768066406,29564.08984375,324.46527099609375,0.9341351985931396,0.2187335044145584,0.1992059051990509,0.9423172473907471,1481.4412841796875,47.080780029296875,34.43022155761719,34.334617614746094,34.50346755981445,34.70536422729492,48.8524055480957,49.083763122558594,48.89575958251953,48.30315017700195,29512.30078125,29096.2734375,29710.65234375,28985.40234375,345.5067443847656,328.374755859375,330.49627685546875,323.5987548828125,-0.11038999259471893,-0.8395472764968872,-0.8146270513534546,-0.49619507789611816,33.40224838256836,46.531917572021484,23988.96484375,209.239013671875,-0.33694663643836975,-1.343922734260559,-4817.32666015625,-100.85810089111328,33.4666748046875,33.55097579956055,33.33986282348633,33.59423065185547,46.24876022338867,46.65937805175781,46.147071838378906,46.09531021118164,24090.0625,23415.783203125,24282.806640625,23823.333984375,221.69705200195312,198.11447143554688,219.90675354003906,221.8562469482422,-0.12401068210601807,-0.8404488563537598,-0.8304359912872314,-0.49519777297973633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20240527135006,33.49625778198242,48.98280715942383,24091.8828125,202.3252001490472,-0.03455981984734535,-0.017598822712898254,-113.8208999633789,-1.2586138248443604,33.28874206542969,33.66165542602539,33.6209831237793,33.47969055175781,49.349327087402344,48.93292999267578,48.56173324584961,48.75080490112305,24086.564453125,23451.318359375,24426.421875,24523.490234375,195.5094757080078,230.1082305908203,199.7527618408203,200.5791473388672,-0.13556262850761414,-0.8041839599609375,-0.8369433879852295,0.38722872734069824,33.87481689453125,50.92344665527344,27610.12890625,273.6907043457031,0.9305185675621033,0.21935197710990906,0.2056036740541458,0.9315864443778992,1547.6424560546875,56.23231887817383,33.941253662109375,33.96504592895508,34.078426361083984,34.27238845825195,50.356319427490234,50.69105529785156,50.19371032714844,49.80722427368164,27538.2734375,27060.27734375,27291.57421875,27050.7890625,297.35028076171875,280.50897216796875,284.8186340332031,273.9291687011719,-0.13183756172657013,-0.8113287687301636,-0.8378496170043945,0.3917914628982544,32.965126037597656,47.998802185058594,21847.486328125,170.07452392578125,-0.31103166937828064,-1.3143250942230225,-3695.3798828125,-87.83694458007812,33.0525016784668,33.07196807861328,32.82408142089844,33.144527435302734,47.6131477355957,47.872432708740234,47.549102783203125,47.28078079223633,22229.328125,21441.125,22411.43359375,21872.306640625,175.22161865234375,161.11512756347656,178.655029296875,177.69830322265625,-0.14166225492954254,-0.8123159408569336,-0.8576346635818481,0.3876889944076538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20240527140006,33.07950210571289,51.04746627807617,21865.994140625,162.8733605813739,-0.026769064366817474,-0.0014887237921357155,-129.1954345703125,-0.4323755204677582,32.88603591918945,33.16898727416992,33.14671325683594,33.04824447631836,51.416072845458984,50.84867858886719,50.26657485961914,50.65119552612305,21991.029296875,21567.427734375,22116.75,22686.029296875,155.35122680664062,197.8782958984375,169.82456970214844,167.4865264892578,-0.2743305265903473,-0.7934684753417969,-0.06759528070688248,0.8426021337509155,33.41862869262695,52.61314010620117,24871.4140625,220.6925048828125,0.9155188202857971,0.22967937588691711,0.2051648199558258,0.9092488884925842,958.7221069335938,42.40156936645508,33.4410514831543,33.44778823852539,33.58470153808594,33.743202209472656,52.2552375793457,52.34389114379883,51.758724212646484,51.467681884765625,24782.318359375,24369.08984375,24576.291015625,24146.583984375,242.65548706054688,235.80831909179688,225.5332489013672,225.36141967773438,-0.280898779630661,-0.803351640701294,-0.07045695930719376,0.8480089902877808,32.447479248046875,49.90536117553711,20406.720703125,146.57797241210938,-0.28627297282218933,-1.2514958381652832,-2696.05078125,-62.521873474121094,32.508827209472656,32.663047790527344,32.43187713623047,32.70283508300781,49.60983657836914,49.852142333984375,49.44921112060547,49.33481216430664,20458.185546875,19669.171875,20899.986328125,20542.533203125,146.78860473632812,133.4977264404297,150.3443145751953,152.200927734375,-0.28755202889442444,-0.803794801235199,-0.08805705606937408,0.8562667369842529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20240527141006,32.888851165771484,52.28224182128906,21297.052734375,156.22247565326478,-0.025962308049201965,-0.010468953289091587,-196.56597900390625,-1.4793641567230225,32.643367767333984,32.944583892822266,32.82465362548828,32.76836013793945,52.33979797363281,52.024452209472656,51.447017669677734,51.74212646484375,21268.908203125,20652.517578125,21611.568359375,22118.6953125,149.1759033203125,183.82626342773438,165.43801879882812,158.7774658203125,-0.22709792852401733,-0.7645208835601807,0.6990055441856384,0.4037802219390869,33.109642028808594,53.800323486328125,23995.494140625,194.94970703125,0.8920804858207703,0.22607789933681488,0.2068212926387787,0.89894700050354,469.4056701660156,25.15255355834961,33.11358642578125,33.13739776611328,33.342124938964844,33.28289794921875,53.551368713378906,53.48128890991211,52.87987518310547,52.62500762939453,23625.947265625,23443.640625,23729.638671875,23559.80859375,220.5178985595703,209.342041015625,212.49850463867188,204.471435546875,-0.2336803823709488,-0.7704111337661743,0.691333532333374,0.3980764150619507,32.256263732910156,51.02495193481445,20122.837890625,152.1409454345703,-0.2766401767730713,-1.2491626739501953,-2435.99658203125,-50.054168701171875,32.22929000854492,32.43843078613281,32.251251220703125,32.504493713378906,50.8422966003418,50.85319519042969,50.77269744873047,50.61444854736328,20030.962890625,19225.025390625,20555.513671875,20396.84375,139.82156372070312,131.85096740722656,155.76295471191406,157.15853881835938,-0.2370743304491043,-0.7715698480606079,0.6769194006919861,0.4092721939086914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20240527142006,32.59025573730469,52.79562759399414,19976.619140625,124.41327241327502,-0.041460637003183365,-0.01176130585372448,-255.43312072753906,-4.494030475616455,32.38728332519531,32.734275817871094,32.62334060668945,32.52640914916992,52.95881271362305,52.586578369140625,51.657257080078125,52.23341369628906,19857.798828125,19464.20703125,20340.484375,20792.400390625,120.27886199951172,161.47764587402344,133.6260223388672,136.03726196289062,-0.2604900896549225,-0.7568841576576233,0.7319654226303101,-0.44250643253326416,32.894004821777344,54.12078094482422,22252.224609375,144.07537841796875,0.8674342036247253,0.22667835652828217,0.18359754979610443,0.8862842917442322,-430.9320373535156,-4.6190924644470215,32.84585952758789,32.92188262939453,33.05249786376953,32.99361801147461,54.244049072265625,53.86518096923828,53.54686737060547,53.07980728149414,22345.861328125,21845.478515625,21882.39453125,21541.345703125,178.83584594726562,162.21934509277344,175.55653381347656,159.80093383789062,-0.2634274661540985,-0.7607965469360352,0.7254512906074524,-0.4471232295036316,32.072242736816406,51.81553268432617,19187.61328125,138.14657592773438,-0.28185927867889404,-1.2775578498840332,-2483.5634765625,-38.51287078857422,32.119930267333984,32.20227813720703,32.09235763549805,32.25105667114258,51.3984260559082,51.58445739746094,51.34762954711914,51.06007766723633,19394.9140625,18692.091796875,20303.861328125,19684.615234375,135.3659210205078,131.84397888183594,150.39065551757812,155.03016662597656,-0.26532885432243347,-0.7587717771530151,0.7104183435440063,-0.4453132152557373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20240527143006,32.13443374633789,53.273014068603516,17840.490234375,89.08431812020632,-0.050197452306747437,0.004384992178529501,-207.66824340820312,-3.5222251415252686,31.965354919433594,32.366512298583984,32.258705139160156,32.21121597290039,53.47142028808594,53.05471420288086,51.963993072509766,52.78110885620117,17867.736328125,17751.08984375,18247.150390625,19014.365234375,86.19751739501953,122.93575286865234,96.02774810791016,101.03363037109375,-0.27570587396621704,-0.7563782930374146,-0.011007741093635559,-0.8889214396476746,32.45390319824219,54.7010612487793,19588.244140625,95.41464233398438,0.8718118071556091,0.22601717710494995,0.15886783599853516,0.8618130087852478,-1162.76220703125,-32.28956604003906,32.38435745239258,32.37529373168945,32.53166961669922,32.620697021484375,54.56083297729492,54.4202766418457,53.93819808959961,53.59995651245117,19897.19921875,19281.259765625,19400.90234375,18838.5625,120.61746215820312,109.45502471923828,128.69720458984375,106.6105728149414,-0.2780528962612152,-0.760566234588623,-0.020278409123420715,-0.8924406170845032,31.633037567138672,52.167240142822266,17961.78515625,120.06804656982422,-0.28126364946365356,-1.2706953287124634,-2017.094970703125,-19.91419792175293,31.758094787597656,31.793550491333008,31.634620666503906,31.919437408447266,51.89583969116211,52.14261245727539,51.85634994506836,51.44466018676758,17920.384765625,17711.943359375,18603.419921875,18127.353515625,126.20668029785156,118.88985443115234,131.5027618408203,137.7386474609375,-0.2861838936805725,-0.7547688484191895,-0.03224875405430794,-0.8918641209602356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20240527144006,31.673185348510742,54.46753692626953,16340.6220703125,71.11237623633963,-0.05438327044248581,-0.004806723445653915,-222.4869842529297,-3.102431297302246,31.482725143432617,31.78325843811035,31.752277374267578,31.788681030273438,54.43522262573242,54.15895080566406,53.097171783447266,53.8737907409668,16270.48046875,15840.9228515625,16595.125,17159.654296875,66.72064971923828,97.94557189941406,74.63895416259766,75.3580551147461,-0.31811419129371643,-0.744276225566864,-0.7912221550941467,-0.4861201047897339,31.909976959228516,55.803646087646484,17434.4140625,70.50740051269531,0.8388291597366333,0.2265923172235489,0.14730750024318695,0.8248369097709656,-1432.130126953125,-48.074668884277344,31.851938247680664,31.909088134765625,32.024784088134766,32.00521469116211,55.298580169677734,55.381195068359375,54.96070861816406,54.623199462890625,17794.337890625,17055.140625,17295.927734375,16730.779296875,95.14594268798828,75.94088745117188,91.04155731201172,77.8607406616211,-0.32570165395736694,-0.7485744953155518,-0.7997263073921204,-0.48293906450271606,31.178186416625977,53.4375,16738.9453125,107.72750091552734,-0.28148964047431946,-1.2609343528747559,-2260.97412109375,-19.896936416625977,31.23052406311035,31.328712463378906,31.150432586669922,31.376659393310547,53.0289192199707,53.173458099365234,52.776710510253906,52.52046203613281,16716.037109375,16456.490234375,17403.55859375,16823.224609375,118.02647399902344,102.12281036376953,118.98880767822266,124.41064453125,-0.32457223534584045,-0.7450878620147705,-0.8136632442474365,-0.4803190231323242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20240527145006,31.276227951049805,55.554222106933594,14561.34375,40.54692897702273,-0.047834478318691254,-0.011228983290493488,-115.86849975585938,-2.3107073307037354,31.087600708007812,31.4998836517334,31.36750602722168,31.343238830566406,55.48548126220703,55.48943328857422,54.41339111328125,55.2543830871582,14347.9345703125,14004.189453125,14837.3984375,15424.9287109375,35.4190788269043,72.26092529296875,49.595401763916016,50.500755310058594,-0.34445831179618835,-0.7151362895965576,-0.8183663487434387,0.3866168260574341,31.501026153564453,56.9722785949707,15486.595703125,25.657182693481445,0.8242710828781128,0.22736713290214539,0.1523413509130478,0.7755193710327148,-1770.1878662109375,-50.688621520996094,31.399290084838867,31.583885192871094,31.651554107666016,31.572566986083984,56.60958480834961,56.711219787597656,56.09897232055664,55.93777084350586,15779.0830078125,14834.2666015625,14843.8408203125,14742.66796875,54.87200164794922,37.485652923583984,53.17208480834961,33.59527587890625,-0.347199410200119,-0.7188940048217773,-0.8265674710273743,0.39347898960113525,30.828996658325195,54.79545593261719,15137.7451171875,91.164306640625,-0.2510293424129486,-1.1927168369293213,-968.802001953125,4.362898826599121,30.924406051635742,30.930898666381836,30.741497039794922,31.004487991333008,54.335384368896484,54.34538650512695,54.16287612915039,53.642860412597656,15306.74609375,15101.3115234375,15959.0029296875,15531.57421875,94.20024871826172,89.03565979003906,100.63981628417969,105.33998107910156,-0.34240099787712097,-0.712996780872345,-0.8446878790855408,0.38988685607910156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20240527150006,30.92201805114746,57.65912628173828,12663.6416015625,17.611210364857584,-0.03987152874469757,0.0030038689728826284,-128.11695861816406,-1.141417145729065,30.702163696289062,31.07651710510254,30.8988037109375,30.872451782226562,57.4144287109375,57.44921112060547,56.167327880859375,57.24230194091797,12569.765625,12423.5400390625,12616.318359375,13856.38671875,11.34536361694336,55.742095947265625,35.279422760009766,38.45627975463867,-0.47141167521476746,-0.6958492994308472,-0.05790022388100624,0.8413821458816528,31.064294815063477,58.64936828613281,12897.88671875,-18.785417556762695,0.8074081540107727,0.2372032254934311,0.153883695602417,0.7216790914535522,-2634.20849609375,-71.55257415771484,30.90511131286621,31.059104919433594,31.176023483276367,31.020570755004883,58.54042053222656,58.297420501708984,57.70112991333008,57.58574295043945,12976.8994140625,12044.4267578125,12145.7861328125,11802.421875,9.237946510314941,4.8375067710876465,4.270963668823242,-7.200172424316406,-0.484534353017807,-0.7025800943374634,-0.06912513822317123,0.8497709035873413,30.34446907043457,56.70454788208008,14222.3642578125,86.35174560546875,-0.22132648527622223,-1.092275619506836,305.0821228027344,40.133235931396484,30.42713165283203,30.541622161865234,30.416746139526367,30.583038330078125,56.3947868347168,56.40194320678711,56.21452713012695,55.781314849853516,13934.9853515625,13909.4375,14767.19921875,14809.5126953125,85.72532653808594,82.59276580810547,93.27227783203125,102.43891906738281,-0.4768297076225281,-0.6953526735305786,-0.08708444237709045,0.8572155237197876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20240527151006,30.66242027282715,59.08484649658203,12751.685546875,33.59201072920405,-0.035819604992866516,-0.0071799419820308685,-218.82919311523438,-3.0401456356048584,30.321964263916016,30.81433868408203,30.518028259277344,30.42974281311035,58.72026443481445,58.72886657714844,57.82283020019531,58.420135498046875,12715.7958984375,12436.62109375,12692.0546875,14052.6875,29.823057174682617,64.44107055664062,51.324501037597656,59.405452728271484,-0.4203111529350281,-0.650908887386322,0.7199786305427551,0.40275585651397705,30.860383987426758,60.0532112121582,12833.16796875,-5.5409932136535645,0.7953532338142395,0.23166021704673767,0.16305972635746002,0.7322638630867004,-2505.978759765625,-73.21312713623047,30.629858016967773,30.69955825805664,30.948978424072266,30.627897262573242,59.96571350097656,59.558616638183594,59.05335235595703,59.10700607299805,12596.1484375,11850.1708984375,12478.62890625,12178.640625,15.058111190795898,16.48318862915039,19.55574607849121,3.7779629230499268,-0.4358215928077698,-0.6500173807144165,0.7067669034004211,0.4031296968460083,30.103025436401367,57.955997467041016,14189.0048828125,93.35135650634766,-0.21728505194187164,-1.0772581100463867,-154.5688934326172,37.933475494384766,30.16168785095215,30.28026008605957,30.1933536529541,30.334630966186523,57.8135986328125,57.77949523925781,57.591121673583984,57.40923309326172,13833.1064453125,13861.7919921875,14457.3974609375,14798.962890625,89.26241302490234,90.63951110839844,107.59198760986328,108.90731811523438,-0.4278431832790375,-0.6458026170730591,0.6924063563346863,0.4191800355911255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
20240527152006,30.294801712036133,59.98146057128906,12062.876953125,22.014938154584115,-0.04468829929828644,0.002538538072258234,-278.199462890625,-6.399433135986328,30.012828826904297,30.55735206604004,30.295190811157227,30.104053497314453,59.953819274902344,59.53163528442383,58.470680236816406,59.14271926879883,12059.0380859375,11955.0693359375,12186.7041015625,13378.9912109375,22.0187931060791,60.38460159301758,39.16202926635742,54.191287994384766,-0.4397956132888794,-0.6296907067298889,0.7464461326599121,-0.4512879252433777,30.675451278686523,60.785858154296875,12182.595703125,-12.897161483764648,0.7904167175292969,0.228912353515625,0.15024733543395996,0.7617393732070923,-2512.029296875,-80.3770523071289,30.408761978149414,30.506250381469727,30.682695388793945,30.392675399780273,61.075660705566406,60.35453796386719,60.13547134399414,59.96770095825195,12252.8671875,11485.2421875,11961.736328125,11532.412109375,9.391850471496582,5.133180141448975,17.868432998657227,-0.9331322908401489,-0.4511319100856781,-0.6262649297714233,0.7394800186157227,-0.45349085330963135,29.913257598876953,59.04141616821289,13368.1103515625,81.94032287597656,-0.2319965660572052,-1.093937635421753,-882.0499267578125,28.736324310302734,30.023754119873047,30.037689208984375,29.934247970581055,30.06032371520996,58.80327606201172,58.823333740234375,58.42987823486328,58.27320861816406,13513.314453125,13241.6962890625,14395.646484375,13992.4521484375,88.00617980957031,91.96066284179688,104.7304916381836,106.32246398925781,-0.4458487927913666,-0.6202300190925598,0.7252452373504639,-0.4421604871749878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
20240527153006,29.78769874572754,60.5589485168457,10310.8447265625,0.7328750453374369,-0.04994526132941246,0.025669608265161514,-245.26637268066406,-6.042806148529053,29.547813415527344,30.145334243774414,29.923564910888672,29.744049072265625,60.77645492553711,60.08894348144531,58.93273162841797,59.77710723876953,10555.79296875,10628.423828125,10735.853515625,12071.04296875,2.5398149490356445,34.9731330871582,16.77927017211914,28.051376342773438,-0.44914695620536804,-0.6213926672935486,-0.005586969666182995,-0.903126060962677,30.186908721923828,61.60075378417969,10396.0107421875,-29.296672821044922,0.8157516121864319,0.2246948629617691,0.13313443958759308,0.7801048755645752,-2482.922119140625,-88.79728698730469,29.942323684692383,30.0032958984375,30.171092987060547,30.069913864135742,61.614532470703125,61.16297149658203,60.686729431152344,60.587799072265625,10642.802734375,10070.6796875,10476.587890625,10058.9951171875,-19.6792049407959,-21.566465377807617,1.6228716373443604,-20.836668014526367,-0.4559958577156067,-0.6179565191268921,-0.009637237526476383,-0.9085579514503479,29.462093353271484,59.51362609863281,12023.947265625,67.3087387084961,-0.2437642216682434,-1.0939295291900635,-1083.06103515625,24.194650650024414,29.606401443481445,29.61330223083496,29.37004280090332,29.687389373779297,59.49155044555664,59.47148513793945,59.01775360107422,58.7285270690918,12125.5654296875,11946.75390625,12853.060546875,12289.3115234375,78.3040771484375,76.40519714355469,83.7845687866211,86.79713439941406,-0.46188732981681824,-0.609620213508606,-0.01840090937912464,-0.8954750895500183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
