SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),MA6_Temperature(°C),MA6_Max_Temperature(°C),MA6_Min_Temperature(°C),MA6_Humidity(%),MA6_Max_Humidity(%),MA6_Min_Humidity(%),MA6_Sunlight(Lux),MA6_Max_Sunlight(Lux),MA6_Min_Sunlight(Lux),MA6_Power(mW),MA6_Max_Power(mW),MA6_Min_Power(mW),Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50,Avg_Power(mW)
20240225104014,14.470000267028809,90.3716812133789,697.6699829101562,14.569999694824219,90.16710662841797,857.5,0.18000000715255737,14.359999656677246,90.18926239013672,580.0,0.07999999821186066,14.440000534057617,14.420000076293945,92.91230773925781,90.22132110595703,727.0800170898438,757.6699829101562,0.14999999105930328,0.1599999964237213,14.539999961853027,14.510000228881836,91.49858093261719,90.28948211669922,874.1699829101562,891.6699829101562,0.22999998927116394,0.20999999344348907,14.319999694824219,14.300000190734863,90.18019104003906,90.11131286621094,23.329999923706055,20.0,0.0,0.0,14.119999885559082,14.229999542236328,14.010000228881836,89.22220611572266,90.41901397705078,90.76685333251953,362.1300048828125,877.4945678710938,301.3899841308594,0.07999999821186066,0.09999999403953552,0.05000000074505806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20240225105014,14.470000267028809,90.1566162109375,697.6699829101562,14.569999694824219,89.89652252197266,857.5,0.18000000715255737,14.359999656677246,90.25045776367188,580.0,0.07999999821186066,14.440000534057617,14.420000076293945,92.40262603759766,90.04200744628906,727.0800170898438,757.6699829101562,0.14999999105930328,0.1599999964237213,14.539999961853027,14.510000228881836,91.39701843261719,90.16351318359375,874.1699829101562,891.6699829101562,0.22999998927116394,0.20999999344348907,14.319999694824219,14.300000190734863,89.72014617919922,90.23206329345703,23.329999923706055,20.0,0.0,0.0,14.119999885559082,14.229999542236328,14.010000228881836,88.9100341796875,90.09475708007812,90.6364517211914,362.1300048828125,1703.855712890625,301.3899841308594,0.07999999821186066,0.09999999403953552,0.05000000074505806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
20240225110014,14.470000267028809,90.62069702148438,697.6699829101562,14.569999694824219,90.1351547241211,857.5,0.18000000715255737,14.359999656677246,90.31843566894531,580.0,0.07999999821186066,14.440000534057617,14.420000076293945,92.24568176269531,90.4215316772461,727.0800170898438,757.6699829101562,0.14999999105930328,0.1599999964237213,14.539999961853027,14.510000228881836,91.2637939453125,90.33747863769531,874.1699829101562,891.6699829101562,0.22999998927116394,0.20999999344348907,14.319999694824219,14.300000190734863,89.85237884521484,90.64844512939453,23.329999923706055,20.0,0.0,0.0,14.119999885559082,14.229999542236328,14.010000228881836,88.79507446289062,90.05960845947266,90.51068878173828,362.1300048828125,2190.823486328125,301.3899841308594,0.07999999821186066,0.09999999403953552,0.05000000074505806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0
20240225111014,14.470000267028809,90.19450378417969,697.6699829101562,14.569999694824219,89.44860076904297,857.5,0.18000000715255737,14.359999656677246,89.83868408203125,580.0,0.07999999821186066,14.440000534057617,14.420000076293945,92.09852600097656,90.15251159667969,727.0800170898438,757.6699829101562,0.14999999105930328,0.1599999964237213,14.539999961853027,14.510000228881836,90.80713653564453,90.20362091064453,874.1699829101562,891.6699829101562,0.22999998927116394,0.20999999344348907,14.319999694824219,14.300000190734863,89.46751403808594,90.27685546875,23.329999923706055,20.0,0.0,0.0,14.119999885559082,14.229999542236328,14.010000228881836,88.60562133789062,89.85798645019531,90.00061798095703,362.1300048828125,2165.56591796875,301.3899841308594,0.07999999821186066,0.09999999403953552,0.05000000074505806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0
20240225112014,14.470000267028809,90.20989990234375,697.6699829101562,14.569999694824219,89.29155731201172,857.5,0.18000000715255737,14.359999656677246,89.71134948730469,580.0,0.07999999821186066,14.440000534057617,14.420000076293945,92.3314437866211,89.7895278930664,727.0800170898438,757.6699829101562,0.14999999105930328,0.1599999964237213,14.539999961853027,14.510000228881836,90.57556915283203,90.19120788574219,874.1699829101562,891.6699829101562,0.22999998927116394,0.20999999344348907,14.319999694824219,14.300000190734863,89.37452697753906,90.30014038085938,23.329999923706055,20.0,0.0,0.0,14.119999885559082,14.229999542236328,14.010000228881836,88.22174835205078,89.38140106201172,89.61609649658203,362.1300048828125,1564.236328125,301.3899841308594,0.07999999821186066,0.09999999403953552,0.05000000074505806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
20240225113014,14.470000267028809,89.82813262939453,697.6699829101562,14.569999694824219,88.91142272949219,857.5,0.18000000715255737,14.359999656677246,89.35396575927734,580.0,0.07999999821186066,14.440000534057617,14.420000076293945,92.17879486083984,89.3067398071289,727.0800170898438,757.6699829101562,0.14999999105930328,0.1599999964237213,14.539999961853027,14.510000228881836,90.18501281738281,90.03388214111328,874.1699829101562,891.6699829101562,0.22999998927116394,0.20999999344348907,14.319999694824219,14.300000190734863,88.97079467773438,89.93424224853516,23.329999923706055,20.0,0.0,0.0,14.119999885559082,14.229999542236328,14.010000228881836,87.93487548828125,89.00946044921875,89.34739685058594,362.1300048828125,1431.4185791015625,301.3899841308594,0.07999999821186066,0.09999999403953552,0.05000000074505806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
20240225114014,14.470000267028809,89.2627182006836,697.6699829101562,14.569999694824219,88.4645004272461,857.5,0.18000000715255737,14.359999656677246,88.820556640625,580.0,0.07999999821186066,14.440000534057617,14.420000076293945,91.8472900390625,88.92491912841797,727.0800170898438,757.6699829101562,0.14999999105930328,0.1599999964237213,14.539999961853027,14.510000228881836,89.67292022705078,89.74473571777344,874.1699829101562,891.6699829101562,0.22999998927116394,0.20999999344348907,14.319999694824219,14.300000190734863,88.5888442993164,89.5033950805664,23.329999923706055,20.0,0.0,0.0,14.119999885559082,14.229999542236328,14.010000228881836,87.41779327392578,88.7258071899414,88.79483032226562,362.1300048828125,1942.6295166015625,301.3899841308594,0.07999999821186066,0.09999999403953552,0.05000000074505806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20240225115014,14.470000267028809,88.87932586669922,697.6699829101562,14.569999694824219,88.4012222290039,857.5,0.18000000715255737,14.359999656677246,88.75558471679688,580.0,0.07999999821186066,14.440000534057617,14.420000076293945,91.66271209716797,88.44900512695312,727.0800170898438,757.6699829101562,0.14999999105930328,0.1599999964237213,14.539999961853027,14.510000228881836,89.48576354980469,89.74224090576172,874.1699829101562,891.6699829101562,0.22999998927116394,0.20999999344348907,14.319999694824219,14.300000190734863,88.1764907836914,89.27267456054688,23.329999923706055,20.0,0.0,0.0,14.119999885559082,14.229999542236328,14.010000228881836,87.21135711669922,88.3282470703125,88.43314361572266,362.1300048828125,2013.3743896484375,301.3899841308594,0.07999999821186066,0.09999999403953552,0.05000000074505806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
20240225120014,14.470000267028809,89.01700592041016,697.6699829101562,14.569999694824219,88.63374328613281,857.5,0.18000000715255737,14.359999656677246,88.55022430419922,580.0,0.07999999821186066,14.440000534057617,14.420000076293945,91.62169647216797,88.4552230834961,727.0800170898438,757.6699829101562,0.14999999105930328,0.1599999964237213,14.539999961853027,14.510000228881836,89.11720275878906,89.87955474853516,874.1699829101562,891.6699829101562,0.22999998927116394,0.20999999344348907,14.319999694824219,14.300000190734863,88.1683349609375,89.25711822509766,23.329999923706055,20.0,0.0,0.0,14.119999885559082,14.229999542236328,14.010000228881836,87.09520721435547,88.10887145996094,88.06148529052734,362.1300048828125,1749.1785888671875,301.3899841308594,0.07999999821186066,0.09999999403953552,0.05000000074505806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0
20240225121014,14.470000267028809,89.8382568359375,697.6699829101562,14.569999694824219,89.41088104248047,857.5,0.18000000715255737,14.359999656677246,89.09046936035156,580.0,0.07999999821186066,14.440000534057617,14.420000076293945,92.87076568603516,89.34317779541016,727.0800170898438,757.6699829101562,0.14999999105930328,0.1599999964237213,14.539999961853027,14.510000228881836,90.13330841064453,90.57799530029297,874.1699829101562,891.6699829101562,0.22999998927116394,0.20999999344348907,14.319999694824219,14.300000190734863,89.30022430419922,89.76520538330078,23.329999923706055,20.0,0.0,0.0,14.119999885559082,14.229999542236328,14.010000228881836,87.81867218017578,88.80307006835938,88.7403335571289,362.1300048828125,1159.7593994140625,301.3899841308594,0.07999999821186066,0.09999999403953552,0.05000000074505806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0
20240225122014,14.470000267028809,90.84493255615234,697.6699829101562,14.569999694824219,90.3400650024414,857.5,0.18000000715255737,14.359999656677246,89.93248748779297,580.0,0.07999999821186066,14.440000534057617,14.420000076293945,94.20540618896484,90.11942291259766,727.0800170898438,757.6699829101562,0.14999999105930328,0.1599999964237213,14.539999961853027,14.510000228881836,91.24422454833984,91.17304992675781,874.1699829101562,891.6699829101562,0.22999998927116394,0.20999999344348907,14.319999694824219,14.300000190734863,90.4815673828125,90.64659881591797,23.329999923706055,20.0,0.0,0.0,14.119999885559082,14.229999542236328,14.010000228881836,88.24144744873047,89.17555236816406,89.60762023925781,362.1300048828125,447.7799987792969,301.3899841308594,0.07999999821186066,0.09999999403953552,0.05000000074505806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
20240225123014,14.470000267028809,91.00167846679688,697.6699829101562,14.569999694824219,90.4945297241211,857.5,0.18000000715255737,14.359999656677246,90.3178482055664,580.0,0.07999999821186066,14.440000534057617,14.420000076293945,94.75245666503906,90.46585845947266,727.0800170898438,757.6699829101562,0.14999999105930328,0.1599999964237213,14.539999961853027,14.510000228881836,91.86204528808594,91.28242492675781,874.1699829101562,891.6699829101562,0.22999998927116394,0.20999999344348907,14.319999694824219,14.300000190734863,90.87261962890625,90.9277572631836,23.329999923706055,20.0,0.0,0.0,14.119999885559082,14.229999542236328,14.010000228881836,88.61307525634766,89.51236724853516,90.4578857421875,362.1300048828125,447.7799987792969,301.3899841308594,0.07999999821186066,0.09999999403953552,0.05000000074505806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0
20240225124014,14.470000267028809,90.647705078125,697.6699829101562,14.569999694824219,90.18110656738281,857.5,0.18000000715255737,14.359999656677246,90.27423858642578,580.0,0.07999999821186066,14.440000534057617,14.420000076293945,94.7641830444336,90.58599090576172,727.0800170898438,757.6699829101562,0.14999999105930328,0.1599999964237213,14.539999961853027,14.510000228881836,92.0007553100586,91.02449035644531,874.1699829101562,891.6699829101562,0.22999998927116394,0.20999999344348907,14.319999694824219,14.300000190734863,90.8524398803711,90.95618438720703,23.329999923706055,20.0,0.0,0.0,14.119999885559082,14.229999542236328,14.010000228881836,88.56417083740234,89.72429656982422,90.79283142089844,362.1300048828125,447.7799987792969,301.3899841308594,0.07999999821186066,0.09999999403953552,0.05000000074505806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0
20240225125014,14.470000267028809,90.2576904296875,697.6699829101562,14.569999694824219,89.98710632324219,857.5,0.18000000715255737,14.359999656677246,90.43235778808594,580.0,0.07999999821186066,14.440000534057617,14.420000076293945,94.6253662109375,90.34013366699219,727.0800170898438,757.6699829101562,0.14999999105930328,0.1599999964237213,14.539999961853027,14.510000228881836,92.16699981689453,90.92233276367188,874.1699829101562,891.6699829101562,0.22999998927116394,0.20999999344348907,14.319999694824219,14.300000190734863,90.51873779296875,91.01789855957031,23.329999923706055,20.0,0.0,0.0,14.119999885559082,14.229999542236328,14.010000228881836,88.69770050048828,89.67929077148438,91.0933837890625,362.1300048828125,447.7799987792969,301.3899841308594,0.07999999821186066,0.09999999403953552,0.05000000074505806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
