SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Avg_Diff_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_3_Temperature(°C),Avg_Lag_4_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_3_Humidity(%),Avg_Lag_4_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_3_Sunlight(Lux),Avg_Lag_4_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Avg_Lag_3_Power(mW),Avg_Lag_4_Power(mW),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Max_Diff_WindSpeed(m/s),Max_Diff_Pressure(hpa),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_3_Temperature(°C),Max_Lag_4_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_3_Humidity(%),Max_Lag_4_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_3_Sunlight(Lux),Max_Lag_4_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Max_Lag_3_Power(mW),Max_Lag_4_Power(mW),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_3_Temperature(°C),Min_Lag_4_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_3_Humidity(%),Min_Lag_4_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_3_Sunlight(Lux),Min_Lag_4_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),Min_Lag_3_Power(mW),Min_Lag_4_Power(mW),Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50
20240128151002,16.757326126098633,92.40731048583984,2330.0390625,0.0,0.04867025464773178,0.11231868714094162,967.4691772460938,-0.363115519285202,16.674480438232422,16.58502960205078,16.596683502197266,16.778146743774414,92.72972869873047,93.05687713623047,92.8802261352539,93.0948257446289,1291.6806640625,1636.0037841796875,2100.572998046875,1703.358154296875,0.0,0.0,0.0,0.0,16.70492935180664,93.99092864990234,2750.726318359375,0.0,1.1846214532852173,0.039689917117357254,0.14773410558700562,0.9496420621871948,-1727.489990234375,-203.5399932861328,16.879465103149414,16.708568572998047,16.469663619995117,16.87456703186035,94.09375,93.24115753173828,93.30406188964844,92.98087310791016,2351.58349609375,2216.546630859375,1596.6678466796875,30.829999923706055,0.0,0.0,0.0,0.0,16.010784149169922,91.32495880126953,2245.849365234375,0.0,-0.040383756160736084,-0.30567142367362976,1115.32568359375,8.534102439880371,16.35198211669922,16.560930252075195,16.455175399780273,16.37917709350586,91.36045837402344,90.16282653808594,91.72089385986328,91.25067901611328,2360.842041015625,1694.84619140625,1641.1728515625,823.0421142578125,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
20240128152002,16.664852142333984,93.89125061035156,1650.186767578125,0.0,0.039096541702747345,0.17939361929893494,1005.49072265625,7.602922439575195,16.52062225341797,16.50476837158203,16.48270606994629,16.713327407836914,94.05831909179688,94.16175079345703,93.5772705078125,93.93528747558594,542.2628173828125,763.0695190429688,2059.839111328125,1246.0030517578125,0.0,0.0,0.0,0.0,16.643600463867188,94.981689453125,1154.259521484375,0.0,1.1172616481781006,0.05709149315953255,0.18991689383983612,1.0107972621917725,-1594.148681640625,-203.5399932861328,16.723482131958008,16.544498443603516,16.283462524414062,16.707521438598633,95.17411041259766,94.35912322998047,94.27462005615234,94.33316040039062,2098.89404296875,1306.24169921875,1015.9756469726562,30.829999923706055,0.0,0.0,0.0,0.0,15.938231468200684,92.72852325439453,1067.2540283203125,0.0,-0.022079437971115112,-0.486707478761673,963.5226440429688,23.132118225097656,16.074417114257812,16.380807876586914,16.306428909301758,16.33798599243164,92.64269256591797,91.69944763183594,93.66230773925781,92.46782684326172,1581.3848876953125,1544.35107421875,1408.1600341796875,474.4317626953125,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
20240128153002,16.562519073486328,95.34844207763672,620.5642700195312,0.0,0.037132494151592255,0.2578604519367218,794.5054321289062,5.965982913970947,16.396814346313477,16.385021209716797,16.34495735168457,16.51837158203125,95.48665618896484,95.47305297851562,95.15605926513672,95.62310791015625,21.670000076293945,25.829999923706055,1057.5057373046875,148.63925170898438,0.0,0.0,0.0,0.0,16.558435440063477,96.86485290527344,78.06775665283203,0.0,1.0637624263763428,0.05241281911730766,0.25563013553619385,1.1543002128601074,-1500.1099853515625,-203.5399932861328,16.501800537109375,16.32345962524414,16.13553810119629,16.57394790649414,96.64041137695312,95.75028228759766,95.7957534790039,95.81682586669922,944.0267333984375,287.1578369140625,99.67961883544922,30.829999923706055,0.0,0.0,0.0,0.0,15.828856468200684,94.28711700439453,78.10060119628906,0.0,0.0026127933524549007,-0.41939228773117065,924.9117431640625,26.498950958251953,16.0484561920166,16.43722152709961,16.090803146362305,16.236324310302734,94.20124053955078,92.9813232421875,94.88505554199219,93.64185333251953,170.2179718017578,1287.9959716796875,563.0465087890625,20.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
20240128154002,16.632131576538086,96.8927001953125,53.060001373291016,0.0,0.009512115269899368,0.29168227314949036,978.4385375976562,4.693417549133301,16.29568099975586,16.370630264282227,16.084260940551758,16.49026870727539,96.7398910522461,96.34146118164062,95.99591827392578,97.11846923828125,21.670000076293945,25.829999923706055,379.61767578125,26.110000610351562,0.0,0.0,0.0,0.0,16.301151275634766,97.99491119384766,59.16999816894531,0.0,0.9703006148338318,0.06063519045710564,0.2391696572303772,1.0551730394363403,-1416.99462890625,-203.5399932861328,16.39797019958496,16.16710090637207,15.94113540649414,16.629417419433594,97.64588165283203,96.88516998291016,96.64216613769531,96.66165161132812,21.670000076293945,25.829999923706055,29.999998092651367,30.829999923706055,0.0,0.0,0.0,0.0,15.851008415222168,95.3669662475586,31.670000076293945,0.0,0.021877415478229523,-0.38837602734565735,1272.787353515625,44.19061279296875,15.977619171142578,16.184734344482422,15.982955932617188,16.217775344848633,95.42461395263672,94.00939178466797,95.94927978515625,94.54383850097656,307.36749267578125,1353.4002685546875,20.0,20.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
20240128155002,16.518495559692383,98.41896057128906,53.060001373291016,0.0,0.034261222928762436,0.4759734570980072,671.6358032226562,6.173390865325928,16.298995971679688,16.328523635864258,16.07077980041504,16.525758743286133,97.9062728881836,98.22416687011719,97.8528823852539,99.07794952392578,21.670000076293945,25.829999923706055,26.940000534057617,26.110000610351562,0.0,0.0,0.0,0.0,16.326650619506836,99.17874145507812,59.16999816894531,0.0,0.9427409768104553,0.04573487490415573,0.2557816207408905,1.1517925262451172,-1750.5379638671875,-203.5399932861328,16.28984260559082,15.978460311889648,15.768718719482422,16.5089168548584,99.37141418457031,98.703125,98.59822845458984,98.35388946533203,21.670000076293945,25.829999923706055,29.999998092651367,30.829999923706055,0.0,0.0,0.0,0.0,15.809395790100098,97.04290008544922,31.670000076293945,0.0,0.0260112676769495,-0.2420039176940918,1174.6661376953125,37.15251541137695,16.099145889282227,16.061410903930664,15.834809303283691,16.30803108215332,97.06878662109375,95.88436889648438,97.48420715332031,96.4088363647461,20.0,614.8638305664062,20.0,20.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20240128160002,16.254009246826172,100.35087585449219,53.060001373291016,0.0,-0.0026833403389900923,0.39936089515686035,684.3902587890625,-0.5010154843330383,16.041841506958008,16.08565330505371,15.863144874572754,16.264820098876953,99.39237976074219,99.79641723632812,99.56703186035156,100.33019256591797,21.670000076293945,25.829999923706055,26.940000534057617,26.110000610351562,0.0,0.0,0.0,0.0,16.176530838012695,101.07329559326172,59.16999816894531,0.0,0.9239100813865662,0.024732422083616257,0.2198714017868042,0.938325822353363,-2367.67236328125,-203.5399932861328,16.21504020690918,15.86499309539795,15.577858924865723,16.37257194519043,100.55406188964844,99.93253326416016,100.18727111816406,99.6085433959961,21.670000076293945,25.829999923706055,29.999998092651367,30.829999923706055,0.0,0.0,0.0,0.0,15.751240730285645,98.79560852050781,31.670000076293945,0.0,0.029785489663481712,-0.431128591299057,1083.684326171875,20.985916137695312,15.9135160446167,15.886662483215332,15.668463706970215,16.102582931518555,98.72828674316406,97.48153686523438,98.95378112792969,98.00594329833984,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
20240128161002,16.307153701782227,100.10907745361328,53.060001373291016,0.0,-0.02657518908381462,0.4216395616531372,750.642822265625,7.644072532653809,16.270748138427734,16.103992462158203,16.00988006591797,16.52249526977539,99.6937255859375,100.03898620605469,99.84676361083984,100.66009521484375,21.670000076293945,25.829999923706055,26.940000534057617,26.110000610351562,0.0,0.0,0.0,0.0,16.246435165405273,101.45288848876953,59.16999816894531,0.0,0.9515974521636963,0.019909296184778214,0.21333655714988708,1.0880662202835083,-2548.728271484375,-203.5399932861328,16.36957359313965,16.002334594726562,15.967430114746094,16.297286987304688,100.28572845458984,99.99677276611328,100.05082702636719,99.37374114990234,21.670000076293945,25.829999923706055,29.999998092651367,30.829999923706055,0.0,0.0,0.0,0.0,15.777801513671875,98.92027282714844,31.670000076293945,0.0,0.0672135055065155,0.2727429270744324,2815.810302734375,27.567588806152344,16.09748077392578,15.986383438110352,16.033428192138672,16.05846405029297,98.63414764404297,97.28396606445312,98.73396301269531,98.38584899902344,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20240128162002,16.292823791503906,99.8204116821289,53.060001373291016,0.0,-0.008756988681852818,0.19699572026729584,743.012939453125,12.902793884277344,16.424266815185547,16.239274978637695,16.170196533203125,16.579097747802734,99.41694641113281,99.84175872802734,99.31342315673828,100.18659973144531,21.670000076293945,25.829999923706055,26.940000534057617,26.110000610351562,0.0,0.0,0.0,0.0,16.343210220336914,100.984619140625,59.16999816894531,0.0,0.9562453627586365,0.03671525418758392,0.1791987121105194,0.7306700348854065,-1987.10595703125,-203.5399932861328,16.533924102783203,16.107059478759766,16.21577262878418,16.259296417236328,99.74637603759766,99.47074890136719,99.65155029296875,99.33035278320312,21.670000076293945,25.829999923706055,29.999998092651367,30.829999923706055,0.0,0.0,0.0,0.0,15.836867332458496,98.94711303710938,31.670000076293945,0.0,0.024338629096746445,0.00582396425306797,2179.569091796875,38.5028190612793,15.967782020568848,16.1427059173584,16.23273277282715,16.156883239746094,98.56978607177734,97.33265686035156,98.89234924316406,98.322509765625,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
20240128163002,16.20393943786621,99.54425811767578,53.060001373291016,0.0,0.01388840563595295,-0.04889223724603653,617.7161865234375,8.749444007873535,16.53403663635254,16.27025032043457,16.202789306640625,16.444459915161133,99.36833953857422,99.79991912841797,99.57749938964844,100.45822143554688,21.670000076293945,25.829999923706055,26.940000534057617,26.110000610351562,0.0,0.0,0.0,0.0,16.348480224609375,101.34202575683594,59.16999816894531,0.0,0.9719733595848083,0.04546619951725006,0.18653427064418793,0.6015294790267944,-1357.8665771484375,-203.5399932861328,16.51081657409668,16.09261131286621,16.329038619995117,16.13628578186035,99.8935317993164,99.25530242919922,99.85073852539062,99.49146270751953,21.670000076293945,25.829999923706055,29.999998092651367,30.829999923706055,0.0,0.0,0.0,0.0,15.803725242614746,99.07402801513672,31.670000076293945,0.0,0.007235656026750803,-0.14689385890960693,1563.633056640625,40.05712127685547,15.955154418945312,16.380231857299805,16.182411193847656,16.10719871520996,98.89319610595703,97.2698745727539,98.62232208251953,98.15180969238281,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20240128164002,16.247432708740234,99.77083587646484,53.060001373291016,0.0,0.01359522808343172,-0.2429509311914444,1020.229736328125,5.392993450164795,16.563594818115234,16.346940994262695,16.073923110961914,16.435253143310547,99.65767669677734,99.51517486572266,99.4126205444336,100.77579498291016,21.670000076293945,25.829999923706055,26.940000534057617,26.110000610351562,0.0,0.0,0.0,0.0,16.15277862548828,101.29491424560547,59.16999816894531,0.0,0.9454265832901001,0.06977000832557678,0.13279706239700317,0.4244346022605896,-760.8838500976562,-203.5399932861328,16.536596298217773,16.075788497924805,16.29531478881836,16.24043083190918,100.00678253173828,99.18729400634766,99.75469970703125,99.43770599365234,21.670000076293945,25.829999923706055,29.999998092651367,30.829999923706055,0.0,0.0,0.0,0.0,15.844736099243164,99.00726318359375,31.670000076293945,0.0,0.013002874329686165,-0.25441473722457886,1376.3408203125,59.08056640625,15.849297523498535,16.24327850341797,16.18806266784668,16.127389907836914,99.1681137084961,97.33880615234375,98.74629211425781,98.03235626220703,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20240128165002,16.085912704467773,100.41905212402344,53.060001373291016,0.0,0.0594245083630085,-0.245609849691391,909.8443603515625,5.752752304077148,16.56614112854004,16.300748825073242,16.087060928344727,16.47014808654785,100.2425308227539,100.49987030029297,100.5521469116211,101.81163024902344,21.670000076293945,25.829999923706055,26.940000534057617,26.110000610351562,0.0,0.0,0.0,0.0,16.174501419067383,101.63064575195312,59.16999816894531,0.0,0.9857875108718872,0.071290023624897,0.1119425818324089,0.539863109588623,-734.2802734375,-203.5399932861328,16.460193634033203,15.935038566589355,16.1701602935791,16.069643020629883,101.14098358154297,100.17642211914062,101.07783508300781,100.52534484863281,21.670000076293945,25.829999923706055,29.999998092651367,30.829999923706055,0.0,0.0,0.0,0.0,15.744853019714355,99.81473541259766,31.670000076293945,0.0,0.017415501177310944,-0.23940303921699524,965.8992919921875,54.258304595947266,15.904353141784668,16.150503158569336,16.069841384887695,16.199600219726562,100.1649169921875,98.62767028808594,99.64418029785156,99.13731384277344,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20240213090002,29.665292739868164,37.156272888183594,58827.8671875,913.8462524414062,0.11485067754983902,0.2681603729724884,-461.4125671386719,5.857677936553955,29.18357276916504,30.161455154418945,29.454044342041016,29.190963745117188,36.502166748046875,36.67670822143555,37.709163665771484,35.49978256225586,59599.4765625,59543.796875,59791.828125,59532.66015625,950.9609985351562,905.1608276367188,916.78369140625,882.828125,30.867734909057617,37.24711227416992,70650.6640625,1169.5145263671875,1.5270521640777588,0.06539980322122574,0.5851140022277832,1.5228129625320435,13080.59375,-203.5399932861328,30.912782669067383,30.404539108276367,30.405284881591797,30.0728816986084,38.43728256225586,39.195735931396484,40.21793746948242,39.74584197998047,71047.5703125,71462.5625,70911.1171875,30.829999923706055,1193.344970703125,1193.9588623046875,1257.4310302734375,1178.2059326171875,28.970243453979492,33.486576080322266,48382.984375,673.89892578125,-0.388168066740036,-1.8734115362167358,-12957.5439453125,-306.5493469238281,28.831592559814453,28.268949508666992,28.0954532623291,28.23246955871582,33.14803695678711,33.75857162475586,34.48844909667969,34.215721130371094,49253.265625,48719.875,47618.98046875,50277.7890625,653.852783203125,636.71240234375,642.7489624023438,643.60888671875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20240213091002,29.540735244750977,36.49097442626953,60245.3359375,952.179443359375,0.10118873417377472,0.31384900212287903,-187.75717163085938,20.42674446105957,29.45362663269043,29.669395446777344,29.29501724243164,29.289779663085938,36.37961196899414,36.86542510986328,37.09248733520508,35.65526580810547,59868.1328125,58674.76171875,58688.25,59526.4375,947.0923461914062,910.8532104492188,931.3447265625,898.3499145507812,30.514616012573242,37.488121032714844,69216.671875,1148.0391845703125,1.3729822635650635,0.006174385081976652,0.5488186478614807,1.6498693227767944,10679.091796875,-203.5399932861328,30.581893920898438,30.294273376464844,30.25023078918457,30.078554153442383,38.25037384033203,39.22905731201172,39.392181396484375,39.73739242553711,69728.8515625,69276.25,69324.453125,30.829999923706055,1157.04736328125,1171.4918212890625,1175.7987060546875,1142.8529052734375,28.876480102539062,33.72740173339844,50057.98046875,720.2380981445312,-0.4662323296070099,-1.9091330766677856,-10970.19921875,-263.7915954589844,28.662906646728516,28.323183059692383,28.38827896118164,28.315799713134766,33.34819793701172,34.26298141479492,34.22239685058594,34.63983917236328,51625.0390625,50570.0078125,49271.9609375,52245.984375,698.7796020507812,667.2958984375,675.6737670898438,678.2557373046875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20240213092002,29.7387638092041,35.94009780883789,61520.95703125,981.6036987304688,0.09555485099554062,0.3063774108886719,83.74372863769531,26.941438674926758,29.767696380615234,29.704315185546875,29.39539337158203,29.587757110595703,36.35364532470703,36.87384796142578,36.21227264404297,35.29408645629883,60258.28515625,59065.9921875,59596.45703125,60730.30859375,955.2274780273438,921.6498413085938,937.4427490234375,917.2516479492188,30.570018768310547,37.25659942626953,67764.3984375,1134.4522705078125,1.3408911228179932,0.016874443739652634,0.5677353143692017,1.423598051071167,8958.669921875,-203.5399932861328,30.742416381835938,30.444244384765625,30.299177169799805,30.294401168823242,38.18510055541992,38.88380432128906,38.477176666259766,39.46512985229492,69097.453125,67593.8046875,68288.1328125,30.829999923706055,1133.366943359375,1155.2327880859375,1124.283203125,1131.2735595703125,29.10601043701172,34.082496643066406,51362.12109375,754.7266845703125,-0.5454440116882324,-2.227476119995117,-8728.2841796875,-215.5879364013672,28.72223472595215,28.711755752563477,28.703815460205078,28.928428649902344,33.42001724243164,34.917198181152344,34.49087905883789,34.951072692871094,53693.21875,52534.9609375,52132.17578125,54180.82421875,734.8765258789062,724.0359497070312,727.4564819335938,709.5958862304688,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20240213093002,29.98652458190918,34.28961181640625,62709.30859375,1003.5988159179688,0.07276437431573868,0.2740771472454071,7.2147369384765625,22.250123977661133,30.121091842651367,29.885513305664062,29.561708450317383,29.857196807861328,35.66468811035156,35.85272216796875,35.33964920043945,34.58027648925781,61982.28125,59617.234375,60825.03125,62028.99609375,977.6781616210938,949.938232421875,965.2465209960938,954.9351806640625,30.6942081451416,36.84790802001953,67680.6484375,1128.327880859375,1.3104240894317627,0.020856183022260666,0.6506248116493225,1.3788108825683594,7899.41796875,-203.5399932861328,31.085412979125977,30.574745178222656,30.401060104370117,30.512834548950195,37.449180603027344,37.713863372802734,37.340824127197266,38.291481018066406,68713.0546875,67068.5390625,67927.234375,30.829999923706055,1134.7576904296875,1138.6873779296875,1114.1387939453125,1139.0164794921875,29.391321182250977,33.148624420166016,53067.95703125,802.8868408203125,-0.589440107345581,-2.2867350578308105,-6809.13037109375,-194.83175659179688,29.05132293701172,29.444538116455078,29.04838752746582,29.349111557006836,32.56228256225586,33.86640930175781,32.970603942871094,33.97737503051758,55398.82421875,55005.609375,54743.671875,55875.296875,768.2728881835938,770.599853515625,776.30615234375,748.9195556640625,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20240213094002,30.46807098388672,33.14039611816406,63653.0078125,1013.2984008789062,0.030729549005627632,0.062265075743198395,218.75787353515625,17.990943908691406,30.54974365234375,30.239904403686523,29.730918884277344,30.31026840209961,34.72643280029297,34.4094352722168,33.906978607177734,33.80896759033203,63232.390625,60893.35546875,61960.4609375,62871.4609375,983.3469848632812,965.9222412109375,983.670654296875,995.9845581054688,30.76093864440918,35.75175094604492,67492.0703125,1103.3489990234375,1.2441998720169067,0.0415998250246048,0.6164280772209167,1.1341420412063599,7198.89404296875,-203.5399932861328,31.462265014648438,30.80523681640625,30.502885818481445,30.88706398010254,36.409690856933594,36.436187744140625,35.880165100097656,36.77123260498047,68502.703125,66885.625,67415.859375,30.829999923706055,1121.5174560546875,1113.267822265625,1096.2354736328125,1137.903564453125,29.818828582763672,31.890783309936523,55273.4609375,846.02587890625,-0.6143333315849304,-2.55389666557312,-5166.9677734375,-162.48895263671875,29.3704776763916,29.82427978515625,29.456239700317383,29.78265953063965,31.627986907958984,32.72096633911133,31.85842514038086,32.77741622924805,57981.98828125,57230.60546875,57051.80078125,57522.10546875,814.967041015625,817.9004516601562,814.2274169921875,800.9284057617188,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240213095002,30.7365779876709,32.301448822021484,65466.9375,1053.95166015625,0.019387137144804,0.09370020776987076,27.256866455078125,17.423324584960938,31.109054565429688,30.51787567138672,30.257837295532227,30.716026306152344,33.255760192871094,33.716373443603516,33.40040588378906,33.34523010253906,64619.84375,62643.08203125,62766.9921875,65174.19140625,1019.4312133789062,1001.359130859375,1006.0076293945312,1021.0804443359375,31.086231231689453,34.62202453613281,68218.328125,1112.974609375,1.2594788074493408,0.03573760390281677,0.6117575764656067,1.2422411441802979,5651.92578125,-203.5399932861328,31.813196182250977,31.04628562927246,30.703006744384766,31.03422737121582,35.59669876098633,35.471214294433594,35.44854736328125,35.847896575927734,68798.1171875,67629.625,68527.9609375,30.829999923706055,1129.0067138671875,1129.020263671875,1105.0416259765625,1145.57373046875,30.24372100830078,31.184799194335938,57235.15234375,887.3379516601562,-0.6200235486030579,-2.324798345565796,-4120.51123046875,-153.79010009765625,29.90050506591797,30.341632843017578,29.99042510986328,30.318012237548828,30.862680435180664,32.095333099365234,31.04987335205078,32.49404525756836,59400.08203125,58815.46875,59517.23046875,59941.48046875,831.2276611328125,867.226318359375,857.4323120117188,849.9091796875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20240213100002,31.01968765258789,31.907272338867188,65492.33984375,1083.369873046875,-0.035910509526729584,-0.17260302603244781,130.18350219726562,7.317770481109619,31.526920318603516,30.77739715576172,30.775712966918945,31.03606414794922,32.31727600097656,32.732852935791016,32.752479553222656,32.38434982299805,65149.484375,63728.30859375,63437.71484375,66403.4765625,1042.245361328125,1019.734375,1021.2172241210938,1043.0906982421875,31.48988151550293,34.1952018737793,68691.25,1102.470947265625,1.2861814498901367,0.02480623684823513,0.5408295392990112,1.063896894454956,4105.4599609375,-203.5399932861328,32.32528305053711,31.501585006713867,31.075428009033203,31.4934139251709,34.70311737060547,34.25590515136719,34.65896224975586,34.865840911865234,68726.78125,67548.1953125,68669.3515625,30.829999923706055,1125.4610595703125,1129.391845703125,1092.013427734375,1144.4111328125,30.715965270996094,30.62900733947754,58675.71875,918.93017578125,-0.6307910084724426,-2.6234891414642334,-3511.827880859375,-158.58937072753906,30.236114501953125,30.942747116088867,30.422544479370117,30.67516326904297,30.218496322631836,31.294708251953125,30.167993545532227,31.886306762695312,60516.9375,59811.765625,60965.5234375,61864.58203125,854.2825317382812,903.3252563476562,903.2001953125,884.1531982421875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20240213101002,31.27351188659668,31.34741973876953,66518.3125,1081.996826171875,-0.056081052869558334,-0.14321275055408478,416.2635498046875,12.36887264251709,31.840120315551758,31.08835792541504,31.273513793945312,31.314266204833984,31.427457809448242,31.669109344482422,31.805477142333984,31.514108657836914,65422.6171875,63613.08203125,63892.390625,66982.1015625,1041.460205078125,1014.3184814453125,1026.2479248046875,1047.837646484375,31.53639030456543,33.70709991455078,68408.6484375,1074.312744140625,1.3265678882598877,0.047787729650735855,0.5984411239624023,1.365059494972229,2867.642333984375,-203.5399932861328,32.59672164916992,31.840425491333008,31.485836029052734,31.722997665405273,33.62568664550781,33.07149887084961,33.56291580200195,34.0191535949707,68806.75,67766.5546875,67964.5703125,30.829999923706055,1098.62109375,1118.0472412109375,1081.6524658203125,1125.200927734375,31.120805740356445,29.686168670654297,59472.10546875,939.8370361328125,-0.6068488359451294,-2.2002909183502197,-2550.977783203125,-123.4115982055664,30.67503547668457,31.208545684814453,31.1810245513916,30.885583877563477,29.18456268310547,30.23870277404785,29.8963565826416,31.65970802307129,61629.62109375,60342.13671875,61144.87109375,62448.0703125,877.6128540039062,898.5320434570312,918.2052001953125,908.3921508789062,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
