SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Avg_Diff_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Avg_Sin_Hour,Avg_Cos_Hour,Avg_Sin_Minute,Avg_Cos_Minute,Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Max_Diff_WindSpeed(m/s),Max_Diff_Pressure(hpa),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Max_Sin_Hour,Max_Cos_Hour,Max_Sin_Minute,Max_Cos_Minute,Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),Min_Sin_Hour,Min_Cos_Hour,Min_Sin_Minute,Min_Cos_Minute,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50
20240309104009,22.73992919921875,45.0616340637207,28176.9375,222.60674714460234,0.018186770379543304,-0.1152762696146965,37.56272888183594,1.8274608850479126,22.704200744628906,22.66850471496582,45.131019592285156,45.285640716552734,28042.365234375,28208.205078125,220.61520385742188,216.7300262451172,0.5166285634040833,-0.8400862216949463,-0.8306555151939392,-0.4832521080970764,23.345773696899414,46.6566162109375,40170.5078125,384.7787170410156,0.5309843420982361,0.06658846139907837,0.23802292346954346,1.1714532375335693,8497.5498046875,172.3780517578125,23.339256286621094,23.29124641418457,46.74742889404297,46.887908935546875,39803.01953125,40014.6953125,383.5456237792969,382.684814453125,0.518084704875946,-0.8390650153160095,-0.8361451029777527,-0.4904746413230896,22.174942016601562,43.43769454956055,20031.2109375,118.24437713623047,-0.2379593551158905,-1.8622323274612427,-10640.2724609375,-202.5419464111328,22.169689178466797,22.092702865600586,43.532386779785156,43.5630989074707,20072.974609375,19501.587890625,112.80610656738281,107.56814575195312,0.5200732350349426,-0.8416879773139954,-0.8309162855148315,-0.48945152759552,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20240309105009,22.81774139404297,44.23442840576172,26970.6953125,224.2536337822174,0.015239526517689228,-0.09496696293354034,33.44178771972656,1.1632778644561768,22.794858932495117,22.773836135864258,44.393314361572266,44.45729064941406,26904.431640625,27137.83203125,223.0340576171875,222.72048950195312,0.5311373472213745,-0.848063051700592,-0.843692421913147,0.4699826240539551,23.410097122192383,45.94279861450195,38931.13671875,393.5004577636719,0.5548351407051086,0.06709279119968414,0.23882034420967102,1.194433569908142,8374.0693359375,174.36402893066406,23.447853088378906,23.408918380737305,45.95841979980469,46.155113220214844,38544.546875,38919.8046875,395.1112060546875,396.0559997558594,0.5326518416404724,-0.846585214138031,-0.8506339192390442,0.4646732807159424,22.222049713134766,42.65056228637695,19224.14453125,118.46575164794922,-0.22489647567272186,-1.7268669605255127,-9758.4619140625,-186.01287841796875,22.24908447265625,22.182790756225586,42.715553283691406,42.7396240234375,19308.025390625,18793.443359375,115.70719146728516,110.58433532714844,0.535800039768219,-0.8490747809410095,-0.8447611331939697,0.46575212478637695,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20240309110009,22.823530197143555,43.2410888671875,25385.236328125,211.6348402853034,0.020332103595137596,-0.05961563438177109,100.86556243896484,1.2974505424499512,22.815095901489258,22.796785354614258,43.343990325927734,43.416900634765625,25412.419921875,25660.236328125,210.55511474609375,211.26290893554688,0.2730119526386261,-0.9485123157501221,-0.03827152028679848,0.9097905158996582,23.41745376586914,44.90809631347656,37121.2109375,385.0872497558594,0.5371565818786621,0.06669630110263824,0.23598814010620117,1.2057327032089233,8296.6083984375,172.1865234375,23.45355796813965,23.417699813842773,44.91535568237305,45.007957458496094,36602.3515625,37010.421875,388.2344665527344,392.70953369140625,0.27421411871910095,-0.9465392827987671,-0.044437721371650696,0.9086868762969971,22.21556854248047,41.63918685913086,18311.10546875,105.77926635742188,-0.1933111846446991,-1.4720885753631592,-8344.6943359375,-164.3973388671875,22.25277328491211,22.193967819213867,41.6932487487793,41.732025146484375,18301.62890625,17839.998046875,105.0243911743164,101.06314849853516,0.2769165635108948,-0.9486554861068726,-0.0415140800178051,0.9085718393325806,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20240309111009,22.853761672973633,44.106571197509766,24279.337890625,182.15526114692605,0.005925302859395742,-0.0857774019241333,-13.252002716064453,-0.17520327866077423,22.851850509643555,22.85118865966797,44.16257858276367,44.221343994140625,24291.294921875,24281.673828125,182.32904052734375,179.28369140625,0.2741403579711914,-0.9600703716278076,0.8151586055755615,0.49926769733428955,23.445383071899414,45.76339340209961,35482.15625,354.7384948730469,0.5675771832466125,0.06608916819095612,0.23087947070598602,1.1848639249801636,8261.203125,169.3170166015625,23.50786590576172,23.432024002075195,45.730777740478516,45.772972106933594,35186.19921875,35514.421875,355.6180114746094,359.6123352050781,0.27006620168685913,-0.9589734077453613,0.8136559128761292,0.4956876039505005,22.290328979492188,42.380035400390625,17282.7109375,80.66812133789062,-0.1994137316942215,-1.6399502754211426,-8683.439453125,-174.2704620361328,22.310976028442383,22.249874114990234,42.46951675415039,42.53629684448242,17246.49609375,16704.87890625,78.81636810302734,76.43975830078125,0.27537810802459717,-0.9600460529327393,0.8146021962165833,0.4961901903152466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20240309112009,22.73919677734375,44.711238861083984,21346.71875,136.05273297952962,0.00644726911559701,-0.07034935057163239,46.48487854003906,0.4215381145477295,22.738788604736328,22.73200798034668,44.76609420776367,44.77215576171875,21349.912109375,21283.19140625,135.71621704101562,131.8710479736328,0.27273353934288025,-0.9640902280807495,0.8132809996604919,-0.4553207755088806,23.25640106201172,46.077091217041016,30403.25390625,265.9605712890625,0.5941108465194702,0.06547131389379501,0.19545875489711761,1.0995296239852905,6674.69970703125,130.1053466796875,23.28507423400879,23.23436737060547,46.13722229003906,46.11711502075195,30296.8046875,30335.998046875,267.03802490234375,268.6739501953125,0.26902714371681213,-0.9631837010383606,0.8120177984237671,-0.4594871997833252,22.27522087097168,43.19087600708008,15529.7890625,60.81510543823242,-0.1843510866165161,-1.5075347423553467,-7742.87890625,-157.6597137451172,22.28485679626465,22.2330379486084,43.19678497314453,43.22578811645508,15566.8349609375,15071.6826171875,59.55795669555664,54.731536865234375,0.2742618918418884,-0.9627882838249207,0.812720537185669,-0.46004146337509155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20240309113009,22.548282623291016,45.363468170166016,19811.6640625,118.32279092660494,-0.0015007179463282228,-0.07046002149581909,57.440547943115234,0.9862997531890869,22.540359497070312,22.52694320678711,45.42987823486328,45.50345993041992,19775.576171875,19784.72265625,117.37318420410156,112.5862045288086,0.27652859687805176,-0.9561244249343872,-0.007551069371402264,-0.9379361867904663,22.986495971679688,46.71965789794922,27267.634765625,212.8807830810547,0.5890514254570007,0.06523607671260834,0.16690903902053833,1.0683718919754028,5354.4228515625,97.58447265625,22.987632751464844,22.949914932250977,46.830421447753906,46.74997329711914,27095.6328125,27038.916015625,211.49876403808594,209.40130615234375,0.27581891417503357,-0.9558563232421875,-0.009280987083911896,-0.9409575462341309,22.16175651550293,44.077880859375,14959.107421875,64.28314208984375,-0.20883715152740479,-1.5784671306610107,-7700.37353515625,-154.17633056640625,22.166271209716797,22.128549575805664,44.01919174194336,44.02022933959961,14991.685546875,14625.55078125,61.30494689941406,57.192710876464844,0.27870112657546997,-0.9554947018623352,-0.008278350345790386,-0.9400490522384644,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20240309114009,22.303606033325195,46.5107307434082,18064.171875,95.19861178442667,-0.00858251377940178,-0.08535214513540268,-9.83609390258789,0.5083807706832886,22.29298973083496,22.255220413208008,46.57726287841797,46.651058197021484,17974.4609375,17973.9609375,94.52134704589844,89.93418884277344,0.26733627915382385,-0.9452720284461975,-0.8255860805511475,-0.4765392541885376,22.703279495239258,47.82912826538086,24964.19921875,183.71136474609375,0.5692999362945557,0.06518980115652084,0.16000358760356903,1.011040210723877,5024.27978515625,90.24634552001953,22.6975154876709,22.67184066772461,47.910057067871094,47.87348937988281,24666.361328125,24687.3203125,181.8574981689453,179.63360595703125,0.2669403553009033,-0.9448973536491394,-0.8292573690414429,-0.4787071943283081,21.938058853149414,45.277530670166016,13606.794921875,52.28347396850586,-0.21400022506713867,-1.7157710790634155,-7661.57568359375,-150.6458740234375,21.947479248046875,21.886873245239258,45.26081085205078,45.256893157958984,13846.775390625,13363.6748046875,46.92387390136719,43.80474090576172,0.2688409090042114,-0.9453039765357971,-0.8260458707809448,-0.4762682318687439,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20240309115009,22.1011905670166,47.42279815673828,16647.337890625,81.6540845200308,-0.004913938697427511,-0.07869450002908707,17.062910079956055,0.5008004307746887,22.095449447631836,22.064218521118164,47.56051254272461,47.602195739746094,16562.962890625,16574.814453125,81.03821563720703,78.16780853271484,0.2736867666244507,-0.9542516469955444,-0.8415133357048035,0.4817061424255371,22.458614349365234,48.79702377319336,22995.287109375,164.4393310546875,0.5578921437263489,0.06580109894275665,0.15410968661308289,0.9861665964126587,4591.23779296875,81.7969741821289,22.4763126373291,22.450998306274414,48.82252502441406,48.80694580078125,22710.03515625,22698.8125,164.71861267089844,161.5548095703125,0.2753968834877014,-0.953544557094574,-0.8449679017066956,0.4802510738372803,21.746644973754883,46.24866485595703,12856.2490234375,46.81298828125,-0.1850985884666443,-1.5686821937561035,-6453.99951171875,-125.7213363647461,21.76749038696289,21.72122573852539,46.256954193115234,46.23418426513672,13019.775390625,12618.212890625,42.67753601074219,38.01384353637695,0.2773776650428772,-0.9534310102462769,-0.842178225517273,0.48165810108184814,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20240309120009,21.971288681030273,47.51418685913086,14532.8642578125,64.6136875619533,0.010301288217306137,-0.04103260487318039,123.83153533935547,1.4203236103057861,21.974111557006836,21.952964782714844,47.604713439941406,47.69352722167969,14474.388671875,14522.91796875,63.30414581298828,60.26127243041992,0.030090847983956337,-0.9762879014015198,-0.01291422825306654,0.9069458246231079,22.336585998535156,48.786067962646484,20512.34375,150.1282501220703,0.5187624096870422,0.06676466017961502,0.1500132530927658,0.9528495073318481,4571.95458984375,81.1462173461914,22.334304809570312,22.312976837158203,48.851234436035156,48.704647064208984,20150.07421875,20140.03515625,151.23219299316406,149.7909393310547,0.03157975152134895,-0.9755256772041321,-0.016727566719055176,0.9065895080566406,21.619943618774414,46.36506652832031,11348.8310546875,28.3946475982666,-0.13441671431064606,-1.2111626863479614,-4762.509765625,-98.34749603271484,21.640361785888672,21.604978561401367,46.389976501464844,46.38140869140625,11434.263671875,11051.42578125,26.661075592041016,22.133663177490234,0.031224315986037254,-0.9745627641677856,-0.015964608639478683,0.9065879583358765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20240309121009,21.861434936523438,49.37016296386719,13842.705078125,75.5855238424779,0.005547603126615286,-0.04249005392193794,14.171404838562012,-0.1834469437599182,21.87250328063965,21.870182037353516,49.42589569091797,49.4084358215332,13808.4033203125,13819.224609375,75.7347183227539,73.49156188964844,0.03412344306707382,-0.9819709062576294,0.8208028078079224,0.5163477659225464,22.186765670776367,50.52289962768555,18000.357421875,130.81358337402344,0.5065263509750366,0.0662413090467453,0.1237410381436348,0.9388167262077332,3081.76806640625,47.62461471557617,22.20607566833496,22.158605575561523,50.50055694580078,50.4702262878418,17730.255859375,17938.041015625,129.7684783935547,129.9472198486328,0.029682926833629608,-0.98166823387146,0.8195161819458008,0.5145822763442993,21.59000587463379,48.21393585205078,11237.3623046875,45.84414291381836,-0.10498640686273575,-1.166263461112976,-3781.801513671875,-85.32862854003906,21.59503173828125,21.55213165283203,48.213951110839844,48.21802520751953,11428.0732421875,11257.1669921875,47.56439208984375,48.893009185791016,0.028872134163975716,-0.9810330271720886,0.8204128742218018,0.5153839588165283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
