序號,答案
20240128113002,0.0
20240128114002,0.0
20240128115002,0.0
20240128120002,0.0
20240128121002,0.0
20240128122002,0.0
20240128123002,0.0
20240128124002,0.0
20240128125002,0.0
20240128130002,0.0
20240128131002,0.0
20240128132002,0.0
20240128133002,0.0
20240128134002,0.0
20240128135002,0.0
20240128140002,0.0
20240128141002,0.0
20240128142002,0.0
20240128143002,0.0
20240128144002,0.0
20240128145002,0.0
20240128150002,0.0
20240128151002,0.0
20240128152002,0.0
20240128153002,0.0
20240128154002,0.0
20240128155002,0.0
20240128160002,0.0
20240128161002,0.0
20240128162002,0.0
20240128163002,0.0
20240128164002,0.0
20240128165002,0.0
20240213090002,905.14
20240213091002,864.15
20240213092002,904.29
20240213093002,922.15
20240213094002,927.57
20240213095002,918.23
20240213100002,896.54
20240213101002,865.29
20240213102002,828.73
20240213103002,789.74
20240213104002,750.68
20240213105002,715.96
20240213110002,688.0
20240213111002,668.08
20240213112002,656.12
20240213113002,651.42
20240213114002,652.97
20240213115002,659.51
20240213120002,669.49
20240213121002,681.26
20240213122002,693.16
20240213123002,703.29
20240213124002,710.23
20240213125002,713.74
20240213130002,713.25
20240213131002,708.4
20240213132002,699.3
20240213133002,686.11
20240213134002,668.37
20240213135002,647.49
20240213140002,624.61
20240213141002,600.9
20240213142002,577.21
20240213143002,554.53
20240213144002,537.62
20240213145002,525.66
20240213150002,518.63
20240213151002,515.91
20240213152002,516.63
20240213153002,520.77
20240213154002,528.38
20240213155002,539.38
20240213160002,553.47
20240213161002,570.74
20240213162002,590.36
20240213163002,612.03
20240213164002,633.98
20240213165002,656.65
20240226090002,39.36
20240226091002,41.44
20240226092002,43.67
20240226093002,45.39
20240226094002,46.54
20240226095002,47.05
20240226100002,46.94
20240226101002,46.22
20240226102002,44.88
20240226103002,42.95
20240226104002,40.42
20240226105002,37.32
20240226110002,33.72
20240226111002,29.57
20240226112002,24.51
20240226113002,19.77
20240226114002,15.4
20240226115002,11.53
20240226120002,6.58
20240226121002,0.0
20240226122002,0.0
20240226123002,0.0
20240226124002,0.0
20240226125002,0.0
20240226130002,0.0
20240226131002,0.0
20240226132002,0.0
20240226133002,0.0
20240226134002,0.0
20240226135002,0.0
20240226140002,0.0
20240226141002,0.0
20240226142002,0.0
20240226143002,0.0
20240226144002,0.0
20240226145002,0.0
20240226150002,0.0
20240226151002,0.0
20240226152002,0.0
20240226153002,0.0
20240226154002,0.0
20240226155002,0.0
20240226160002,0.0
20240226161002,0.0
20240226162002,0.0
20240226163002,0.0
20240226164002,0.0
20240226165002,0.0
20240319090002,12.33
20240319091002,16.56
20240319092002,18.2
20240319093002,18.33
20240319094002,19.12
20240319095002,20.24
20240319100002,21.48
20240319101002,22.68
20240319102002,23.74
20240319103002,24.63
20240319104002,25.31
20240319105002,25.67
20240319110002,25.9
20240319111002,25.95
20240319112002,25.81
20240319113002,25.51
20240319114002,25.03
20240319115002,24.47
20240319120002,23.84
20240319121002,23.18
20240319122002,22.41
20240319123002,21.55
20240319124002,20.65
20240319125002,19.71
20240319130002,18.76
20240319131002,17.81
20240319132002,16.83
20240319133002,15.82
20240319134002,14.8
20240319135002,13.76
20240319140002,12.68
20240319141002,11.42
20240319142002,9.62
20240319143002,7.97
20240319144002,6.41
20240319145002,4.9
20240319150002,3.64
20240319151002,2.58
20240319152002,1.69
20240319153002,0.92
20240319154002,0.27
20240319155002,0.0
20240319160002,0.0
20240319161002,0.0
20240319162002,0.0
20240319163002,0.0
20240319164002,0.0
20240319165002,0.0
20240427090002,182.43
20240427091002,205.67
20240427092002,231.08
20240427093002,260.44
20240427094002,293.66
20240427095002,336.59
20240427100002,385.43
20240427101002,435.25
20240427102002,487.95
20240427103002,536.0
20240427104002,577.1
20240427105002,604.72
20240427110002,620.49
20240427111002,628.14
20240427112002,632.07
20240427113002,634.98
20240427114002,638.7
20240427115002,644.31
20240427120002,652.21
20240427121002,662.28
20240427122002,673.98
20240427123002,686.53
20240427124002,699.17
20240427125002,711.08
20240427130002,721.64
20240427131002,730.17
20240427132002,735.49
20240427133002,737.43
20240427134002,735.94
20240427135002,731.03
20240427140002,722.84
20240427141002,711.62
20240427142002,697.75
20240427143002,681.78
20240427144002,664.62
20240427145002,645.88
20240427150002,625.98
20240427151002,605.28
20240427152002,583.88
20240427153002,562.01
20240427154002,539.62
20240427155002,516.61
20240427160002,492.85
20240427161002,468.08
20240427162002,442.13
20240427163002,414.82
20240427164002,386.03
20240427165002,355.81
20240508090002,244.37
20240508091002,296.66
20240508092002,346.47
20240508093002,396.0
20240508094002,444.37
20240508095002,495.48
20240508100002,541.45
20240508101002,582.68
20240508102002,618.0
20240508103002,642.8
20240508104002,656.2
20240508105002,661.05
20240508110002,660.9
20240508111002,658.4
20240508112002,655.67
20240508113002,653.94
20240508114002,653.74
20240508115002,655.19
20240508120002,658.15
20240508121002,662.16
20240508122002,666.41
20240508123002,670.39
20240508124002,673.4
20240508125002,674.88
20240508130002,674.35
20240508131002,671.73
20240508132002,666.79
20240508133002,659.54
20240508134002,650.14
20240508135002,638.75
20240508140002,625.87
20240508141002,611.73
20240508142002,596.8
20240508143002,581.34
20240508144002,565.62
20240508145002,549.73
20240508150002,533.57
20240508151002,516.91
20240508152002,499.45
20240508153002,481.08
20240508154002,461.75
20240508155002,441.17
20240508160002,418.96
20240508161002,395.11
20240508162002,369.73
20240508163002,344.23
20240508164002,321.38
20240508165002,297.66
20240705090002,639.07
20240705091002,641.83
20240705092002,643.92
20240705093002,643.51
20240705094002,641.03
20240705095002,636.85
20240705100002,631.6
20240705101002,625.93
20240705102002,620.41
20240705103002,614.85
20240705104002,610.58
20240705105002,607.91
20240705110002,606.78
20240705111002,607.52
20240705112002,609.96
20240705113002,613.78
20240705114002,618.72
20240705115002,624.47
20240705120002,630.69
20240705121002,637.04
20240705122002,643.3
20240705123002,649.1
20240705124002,654.22
20240705125002,657.92
20240705130002,659.97
20240705131002,659.97
20240705132002,657.57
20240705133002,652.4
20240705134002,644.15
20240705135002,632.55
20240705140002,617.4
20240705141002,598.7
20240705142002,576.38
20240705143002,550.56
20240705144002,522.31
20240705145002,491.38
20240705150002,459.24
20240705151002,426.69
20240705152002,394.23
20240705153002,364.51
20240705154002,335.43
20240705155002,306.19
20240705160002,276.88
20240705161002,247.45
20240705162002,220.54
20240705163002,196.24
20240705164002,173.98
20240705165002,153.17
20240707090002,642.17
20240707091002,650.7
20240707092002,656.93
20240707093002,661.96
20240707094002,666.41
20240707095002,670.98
20240707100002,674.09
20240707101002,676.95
20240707102002,680.23
20240707103002,684.38
20240707104002,689.66
20240707105002,696.15
20240707110002,703.75
20240707111002,712.2
20240707112002,721.14
20240707113002,730.1
20240707114002,738.63
20240707115002,746.22
20240707120002,753.67
20240707121002,759.21
20240707122002,762.51
20240707123002,763.36
20240707124002,761.5
20240707125002,756.76
20240707130002,748.9
20240707131002,737.85
20240707132002,723.53
20240707133002,705.9
20240707134002,684.95
20240707135002,660.33
20240707140002,632.13
20240707141002,600.25
20240707142002,564.76
20240707143002,526.03
20240707144002,486.16
20240707145002,443.07
20240707150002,398.96
20240707151002,357.01
20240707152002,316.24
20240707153002,274.48
20240707154002,233.39
20240707155002,197.16
20240707160002,166.99
20240707161002,138.37
20240707162002,111.76
20240707163002,89.63
20240707164002,75.79
20240707165002,63.39
20240317090003,1084.46
20240317091003,1124.77
20240317092003,1199.66
20240317093003,1274.55
20240317094003,1334.06
20240317095003,1376.13
20240317100003,1405.54
20240317101003,1426.84
20240317102003,1441.92
20240317103003,1454.67
20240317104003,1465.85
20240317105003,1475.61
20240317110003,1484.38
20240317111003,1491.56
20240317112003,1496.14
20240317113003,1497.46
20240317114003,1495.19
20240317115003,1488.86
20240317120003,1477.86
20240317121003,1461.57
20240317122003,1439.79
20240317123003,1412.26
20240317124003,1378.96
20240317125003,1338.44
20240317130003,1290.44
20240317131003,1235.86
20240317132003,1178.16
20240317133003,1116.62
20240317134003,1052.94
20240317135003,989.38
20240317140003,927.94
20240317141003,870.48
20240317142003,818.37
20240317143003,772.56
20240317144003,731.47
20240317145003,696.27
20240317150003,666.67
20240317151003,642.44
20240317152003,620.59
20240317153003,601.33
20240317154003,585.29
20240317155003,572.07
20240317160003,561.22
20240317161003,552.03
20240317162003,544.2
20240317163003,537.31
20240317164003,533.24
20240317165003,531.9
20240414090003,925.61
20240414091003,966.76
20240414092003,1010.96
20240414093003,1060.34
20240414094003,1112.24
20240414095003,1159.71
20240414100003,1200.07
20240414101003,1230.38
20240414102003,1255.18
20240414103003,1275.63
20240414104003,1292.07
20240414105003,1304.62
20240414110003,1313.13
20240414111003,1317.41
20240414112003,1317.35
20240414113003,1312.86
20240414114003,1303.83
20240414115003,1290.04
20240414120003,1271.29
20240414121003,1245.81
20240414122003,1214.63
20240414123003,1177.53
20240414124003,1134.37
20240414125003,1085.42
20240414130003,1031.24
20240414131003,975.91
20240414132003,918.38
20240414133003,861.0
20240414134003,801.36
20240414135003,741.3
20240414140003,684.76
20240414141003,633.15
20240414142003,587.16
20240414143003,546.78
20240414144003,511.9
20240414145003,481.88
20240414150003,456.04
20240414151003,433.5
20240414152003,413.23
20240414153003,395.16
20240414154003,379.05
20240414155003,364.96
20240414160003,353.18
20240414161003,344.03
20240414162003,337.86
20240414163003,335.27
20240414164003,336.6
20240414165003,342.25
20240524090003,87.7
20240524091003,108.48
20240524092003,137.54
20240524093003,171.02
20240524094003,209.19
20240524095003,261.65
20240524100003,328.91
20240524101003,402.31
20240524102003,468.18
20240524103003,523.26
20240524104003,566.78
20240524105003,596.86
20240524110003,617.54
20240524111003,646.0
20240524112003,661.41
20240524113003,670.07
20240524114003,676.3
20240524115003,682.72
20240524120003,690.68
20240524121003,700.6
20240524122003,712.52
20240524123003,726.11
20240524124003,740.55
20240524125003,754.68
20240524130003,767.37
20240524131003,777.65
20240524132003,784.78
20240524133003,788.31
20240524134003,788.13
20240524135003,784.49
20240524140003,777.78
20240524141003,768.45
20240524142003,756.98
20240524143003,743.87
20240524144003,729.58
20240524145003,714.53
20240524150003,699.16
20240524151003,683.78
20240524152003,668.56
20240524153003,653.57
20240524154003,638.91
20240524155003,624.68
20240524160003,610.88
20240524161003,597.43
20240524162003,584.41
20240524163003,571.9
20240524164003,559.99
20240524165003,548.78
20240526090003,84.72
20240526091003,117.45
20240526092003,159.72
20240526093003,208.86
20240526094003,275.0
20240526095003,342.08
20240526100003,407.16
20240526101003,465.3
20240526102003,517.53
20240526103003,560.61
20240526104003,594.11
20240526105003,626.68
20240526110003,659.4
20240526111003,681.93
20240526112003,699.21
20240526113003,714.46
20240526114003,729.04
20240526115003,743.8
20240526120003,758.87
20240526121003,773.96
20240526122003,788.88
20240526123003,802.98
20240526124003,815.4
20240526125003,825.43
20240526130003,832.63
20240526131003,837.37
20240526132003,839.18
20240526133003,837.89
20240526134003,832.81
20240526135003,824.94
20240526140003,814.71
20240526141003,802.38
20240526142003,788.2
20240526143003,772.5
20240526144003,755.07
20240526145003,736.27
20240526150003,716.62
20240526151003,696.41
20240526152003,675.96
20240526153003,655.56
20240526154003,635.32
20240526155003,615.35
20240526160003,595.83
20240526161003,576.95
20240526162003,558.77
20240526163003,541.46
20240526164003,525.23
20240526165003,510.41
20240603090003,37.13
20240603091003,36.71
20240603092003,37.14
20240603093003,44.28
20240603094003,57.12
20240603095003,72.72
20240603100003,93.74
20240603101003,120.92
20240603102003,153.17
20240603103003,198.06
20240603104003,254.24
20240603105003,315.49
20240603110003,375.21
20240603111003,429.12
20240603112003,474.9
20240603113003,512.13
20240603114003,537.97
20240603115003,554.59
20240603120003,568.46
20240603121003,586.43
20240603122003,595.16
20240603123003,599.8
20240603124003,604.11
20240603125003,610.38
20240603130003,619.69
20240603131003,632.37
20240603132003,648.18
20240603133003,666.43
20240603134003,686.05
20240603135003,705.84
20240603140003,724.62
20240603141003,741.36
20240603142003,755.32
20240603143003,766.13
20240603144003,773.56
20240603145003,777.79
20240603150003,779.2
20240603151003,778.28
20240603152003,775.52
20240603153003,771.32
20240603154003,765.99
20240603155003,759.75
20240603160003,752.78
20240603161003,745.22
20240603162003,737.12
20240603163003,728.59
20240603164003,719.56
20240603165003,709.87
20240620090003,1068.68
20240620091003,1041.56
20240620092003,1052.61
20240620093003,1099.41
20240620094003,1162.02
20240620095003,1220.16
20240620100003,1270.23
20240620101003,1312.0
20240620102003,1348.81
20240620103003,1383.26
20240620104003,1416.44
20240620105003,1448.83
20240620110003,1479.78
20240620111003,1507.33
20240620112003,1530.02
20240620113003,1544.81
20240620114003,1552.05
20240620115003,1556.15
20240620120003,1555.39
20240620121003,1549.33
20240620122003,1537.93
20240620123003,1520.44
20240620124003,1496.95
20240620125003,1468.06
20240620130003,1431.99
20240620131003,1390.22
20240620132003,1339.48
20240620133003,1289.18
20240620134003,1238.1
20240620135003,1185.09
20240620140003,1127.18
20240620141003,1066.06
20240620142003,1001.75
20240620143003,935.04
20240620144003,869.96
20240620145003,806.67
20240620150003,744.25
20240620151003,678.33
20240620152003,609.02
20240620153003,543.07
