序號,答案
20240329134001,519.74
20240329135001,451.86
20240329140001,411.81
20240329141001,337.67
20240329142001,321.0
20240329143001,282.73
20240329144001,244.67
20240329145001,203.03
20240329150001,191.45
20240329151001,174.3
20240329152001,163.34
20240329153001,142.45
20240329154001,130.1
20240329155001,114.91
20240329160001,108.91
20240329161001,90.57
20240329162001,89.69
20240329163001,75.6
20240329164001,68.39
20240329165001,60.89
20240428090001,216.62
20240428091001,252.75
20240428092001,284.95
20240428093001,331.67
20240428094001,383.64
20240428095001,453.6
20240428100001,516.23
20240428101001,528.44
20240428102001,550.11
20240428103001,566.85
20240428104001,587.19
20240428105001,607.31
20240428110001,657.95
20240428111001,681.28
20240428112001,676.77
20240428113001,680.51
20240428114001,684.99
20240428115001,670.15
20240428120001,665.44
20240428121001,651.71
20240428122001,670.51
20240428123001,690.26
20240428124001,681.11
20240428125001,651.05
20240428130001,644.42
20240428131001,607.49
20240428132001,580.44
20240428133001,558.63
20240428134001,522.28
20240428135001,455.55
20240428140001,405.05
20240428141001,330.42
20240428142001,316.6
20240428143001,289.45
20240428144001,262.82
20240428145001,223.89
20240428150001,204.08
20240428151001,177.2
20240428152001,156.51
20240428153001,136.84
20240428154001,126.97
20240428155001,109.6
20240428160001,93.66
20240428161001,71.82
20240428162001,65.8
20240428163001,54.68
20240428164001,48.58
20240428165001,38.85
20240430090001,879.82
20240430091001,944.08
20240430092001,1014.03
20240430093001,1075.9
20240430094001,1126.52
20240430095001,1158.69
20240430100001,1233.78
20240430101001,1250.59
20240430102001,1267.0
20240430103001,1261.89
20240430104001,1247.05
20240430105001,1223.36
20240430110001,1276.43
20240430111001,1285.22
20240430112001,1249.53
20240430113001,1207.53
20240430114001,1149.27
20240430115001,1081.1
20240430120001,1053.11
20240430121001,1013.21
20240430122001,996.05
20240430123001,968.96
20240430124001,902.56
20240430125001,829.7
20240430130001,801.15
20240430131001,737.77
20240430132001,694.42
20240430133001,653.26
20240430134001,594.12
20240430135001,508.65
20240430140001,448.3
20240430141001,365.24
20240430142001,346.92
20240430143001,314.83
20240430144001,282.8
20240430145001,238.32
20240430150001,215.21
20240430151001,185.9
20240430152001,163.75
20240430153001,142.78
20240430154001,132.39
20240430155001,113.65
20240430160001,96.54
20240430161001,73.42
20240430162001,66.93
20240430163001,55.39
20240430164001,49.58
20240430165001,39.41
20240515090001,756.59
20240515091001,820.94
20240515092001,867.15
20240515093001,885.62
20240515094001,894.37
20240515095001,889.56
20240515100001,943.86
20240515101001,937.37
20240515102001,937.27
20240515103001,901.44
20240515104001,859.94
20240515105001,814.39
20240515110001,849.71
20240515111001,849.07
20240515112001,802.62
20240515113001,745.07
20240515114001,680.57
20240515115001,607.14
20240515120001,570.38
20240515121001,544.51
20240515122001,549.89
20240515123001,546.48
20240515124001,511.37
20240515125001,458.73
20240515130001,437.79
20240515131001,416.64
20240515132001,402.15
20240515133001,382.62
20240515134001,346.85
20240515135001,283.14
20240515140001,242.04
20240515141001,197.96
20240515142001,201.75
20240515143001,183.0
20240515144001,159.79
20240515145001,125.72
20240515150001,116.44
20240515151001,114.94
20240515152001,109.93
20240515153001,93.8
20240515154001,80.46
20240515155001,61.17
20240515160001,51.73
20240515161001,47.64
20240515162001,50.56
20240515163001,37.88
20240515164001,26.44
20240515165001,11.05
20240520090001,377.21
20240520091001,443.06
20240520092001,488.07
20240520093001,519.31
20240520094001,557.13
20240520095001,588.26
20240520100001,644.7
20240520101001,649.54
20240520102001,668.39
20240520103001,659.45
20240520104001,649.03
20240520105001,628.97
20240520110001,670.04
20240520111001,685.83
20240520112001,662.73
20240520113001,630.09
20240520114001,592.64
20240520115001,539.86
20240520120001,514.58
20240520121001,499.78
20240520122001,514.3
20240520123001,520.18
20240520124001,494.68
20240520125001,448.95
20240520130001,431.78
20240520131001,413.89
20240520132001,401.18
20240520133001,383.01
20240520134001,348.13
20240520135001,285.01
20240520140001,244.28
20240520141001,200.11
20240520142001,204.15
20240520143001,185.37
20240520144001,161.92
20240520145001,127.6
20240520150001,118.21
20240520151001,116.44
20240520152001,111.35
20240520153001,95.12
20240520154001,81.69
20240520155001,62.25
20240520160001,52.68
20240520161001,48.32
20240520162001,51.2
20240520163001,38.47
20240520164001,27.04
20240520165001,11.56
20240613090001,9.65
20240613091001,54.54
20240613092001,68.56
20240613093001,83.93
20240613094001,110.15
20240613095001,152.15
20240613100001,194.44
20240613101001,189.65
20240613102001,191.32
20240613103001,187.67
20240613104001,202.33
20240613105001,223.31
20240613110001,258.83
20240613111001,261.98
20240613112001,241.48
20240613113001,233.04
20240613114001,245.92
20240613115001,247.12
20240613120001,245.47
20240613121001,226.78
20240613122001,231.65
20240613123001,242.49
20240613124001,251.83
20240613125001,241.42
20240613130001,240.17
20240613131001,224.73
20240613132001,206.88
20240613133001,196.21
20240613134001,190.05
20240613135001,160.39
20240613140001,141.93
20240613141001,102.61
20240613142001,102.66
20240613143001,84.18
20240613144001,74.92
20240613145001,59.03
20240613150001,64.0
20240613151001,60.27
20240613152001,51.21
20240613153001,33.99
20240613154001,29.59
20240613155001,22.95
20240613160001,24.0
20240613161001,16.8
20240613162001,15.16
20240613163001,0.12
20240613164001,0.0
20240613165001,0.0
20240615090001,354.98
20240615091001,396.98
20240615092001,416.34
20240615093001,422.97
20240615094001,469.17
20240615095001,484.99
20240615100001,537.22
20240615101001,500.27
20240615102001,488.77
20240615103001,457.88
20240615104001,471.57
20240615105001,456.29
20240615110001,497.2
20240615111001,481.43
20240615112001,440.26
20240615113001,403.63
20240615114001,401.45
20240615115001,361.02
20240615120001,341.64
20240615121001,306.36
20240615122001,307.09
20240615123001,312.34
20240615124001,323.48
20240615125001,295.51
20240615130001,286.37
20240615131001,257.38
20240615132001,231.99
20240615133001,214.82
20240615134001,208.94
20240615135001,168.36
20240615140001,142.93
20240615141001,99.28
20240615142001,98.8
20240615143001,80.08
20240615144001,74.65
20240615145001,56.29
20240615150001,59.19
20240615151001,54.79
20240615152001,45.74
20240615153001,28.09
20240615154001,26.26
20240615155001,18.73
20240615160001,19.23
20240615161001,11.79
20240615162001,10.6
20240615163001,0.0
20240615164001,0.0
20240615165001,0.0
20240703090001,526.59
20240703091001,614.56
20240703092001,724.23
20240703093001,815.88
20240703094001,901.75
20240703095001,961.72
20240703100001,1080.6
20240703101001,1124.77
20240703102001,1165.32
20240703103001,1169.07
20240703104001,1164.7
20240703105001,1153.32
20240703110001,1233.46
20240703111001,1256.7
20240703112001,1237.11
20240703113001,1197.37
20240703114001,1143.24
20240703115001,1082.91
20240703120001,1074.08
20240703121001,1063.48
20240703122001,1073.44
20240703123001,1057.0
20240703124001,1000.37
20240703125001,939.62
20240703130001,936.62
20240703131001,894.82
20240703132001,877.92
20240703133001,843.05
20240703134001,777.71
20240703135001,680.21
20240703140001,627.41
20240703141001,549.02
20240703142001,547.03
20240703143001,516.84
20240703144001,476.42
20240703145001,407.64
20240703150001,378.85
20240703151001,352.95
20240703152001,338.94
20240703153001,318.7
20240703154001,309.93
20240703155001,270.82
20240703160001,243.83
20240703161001,199.22
20240703162001,192.65
20240703163001,177.96
20240703164001,180.15
20240703165001,148.89
20240707090001,658.84
20240707091001,791.01
20240707092001,909.11
20240707093001,1004.15
20240707094001,1087.18
20240707095001,1143.36
20240707100001,1259.47
20240707101001,1301.8
20240707102001,1335.27
20240707103001,1329.87
20240707104001,1315.64
20240707105001,1298.62
20240707110001,1365.93
20240707111001,1375.97
20240707112001,1345.84
20240707113001,1296.77
20240707114001,1231.7
20240707115001,1163.35
20240707120001,1147.75
20240707121001,1129.9
20240707122001,1131.11
20240707123001,1106.16
20240707124001,1040.41
20240707125001,973.25
20240707130001,965.28
20240707131001,918.09
20240707132001,898.22
20240707133001,860.4
20240707134001,791.46
20240707135001,691.62
20240707140001,637.28
20240707141001,557.14
20240707142001,554.03
20240707143001,522.61
20240707144001,480.53
20240707145001,410.64
20240707150001,381.28
20240707151001,355.05
20240707152001,340.83
20240707153001,320.3
20240707154001,311.12
20240707155001,271.74
20240707160001,244.61
20240707161001,199.91
20240707162001,193.28
20240707163001,178.52
20240707164001,180.63
20240707165001,149.29
20240125090002,19.58
20240125091002,34.14
20240125092002,24.98
20240125093002,11.89
20240125094002,0.0
20240125095002,2.1
20240125100002,2.9
20240125101002,0.0
20240125102002,0.0
20240125103002,0.0
20240125104002,0.0
20240125105002,0.0
20240125110002,0.0
20240125111002,0.0
20240125112002,0.0
20240125113002,0.0
20240125114002,0.0
20240125115002,0.0
20240125120002,0.0
20240125121002,0.0
20240125122002,0.0
20240125123002,0.0
20240125124002,0.0
20240125125002,0.0
20240125130002,0.0
20240125131002,0.0
20240125132002,0.0
20240125133002,0.0
20240125134002,0.0
20240125135002,0.0
20240125140002,0.0
20240125141002,0.0
20240125142002,0.0
20240125143002,0.0
20240125144002,0.0
20240125145002,0.0
20240125150002,0.0
20240125151002,0.0
20240125152002,0.0
20240125153002,0.0
20240125154002,0.0
20240125155002,0.0
20240125160002,0.0
20240125161002,0.0
20240125162002,0.0
20240125163002,0.0
20240125164002,0.0
20240125165002,0.0
20240128090002,0.0
20240128091002,0.0
20240128092002,0.0
20240128093002,0.0
20240128094002,0.0
20240128095002,0.0
20240128100002,0.0
20240128101002,0.0
20240128102002,0.0
20240128103002,0.0
20240128104002,0.0
20240128105002,0.0
20240128110002,0.0
20240128111002,0.0
20240128112002,0.0
20240128113002,0.0
20240128114002,0.0
20240128115002,0.0
20240128120002,0.0
20240128121002,0.0
20240128122002,0.0
20240128123002,0.0
20240128124002,0.0
20240128125002,0.0
20240128130002,0.0
20240128131002,0.0
20240128132002,0.0
20240128133002,0.0
20240128134002,0.0
20240128135002,0.0
20240128140002,0.0
20240128141002,0.0
20240128142002,0.0
20240128143002,0.0
20240128144002,0.0
20240128145002,0.0
20240128150002,0.0
20240128151002,0.0
20240128152002,0.0
20240128153002,0.0
20240128154002,0.0
20240128155002,0.0
20240128160002,0.0
20240128161002,0.0
20240128162002,0.0
20240128163002,0.0
20240128164002,0.0
20240128165002,0.0
20240213090002,845.11
20240213091002,893.76
20240213092002,994.66
20240213093002,1062.98
20240213094002,1119.45
20240213095002,1173.16
20240213100002,1202.1
20240213101002,1195.35
20240213102002,1268.36
20240213103002,1307.19
20240213104002,1341.45
20240213105002,1376.34
20240213110002,1394.91
20240213111002,1384.67
20240213112002,1347.46
20240213113002,1288.05
20240213114002,1245.02
20240213115002,1204.23
20240213120002,1124.77
20240213121002,1045.81
20240213122002,1008.3
20240213123002,969.13
20240213124002,915.36
20240213125002,827.83
20240213130002,741.83
20240213131002,598.03
20240213132002,514.84
20240213133002,435.51
20240213134002,370.23
20240213135002,287.37
20240213140002,207.97
20240213141002,139.2
20240213142002,127.22
20240213143002,106.09
20240213144002,95.17
20240213145002,70.43
20240213150002,49.47
20240213151002,38.01
20240213152002,26.9
20240213153002,7.96
20240213154002,3.55
20240213155002,0.0
20240213160002,0.0
20240213161002,0.0
20240213162002,0.0
20240213163002,0.0
20240213164002,0.0
20240213165002,0.0
20240226090002,46.63
20240226091002,60.96
20240226092002,57.23
20240226093002,57.11
20240226094002,58.36
20240226095002,73.76
20240226100002,79.11
20240226101002,45.67
20240226102002,37.54
20240226103002,37.27
20240226104002,34.25
20240226105002,36.22
20240226110002,28.42
20240226111002,36.67
20240226112002,21.13
20240226113002,19.24
20240226114002,20.06
20240226115002,25.53
20240226120002,20.2
20240226121002,8.98
20240226122002,0.0
20240226123002,0.0
20240226124002,0.0
20240226125002,0.0
20240226130002,0.0
20240226131002,0.0
20240226132002,0.0
20240226133002,0.0
20240226134002,0.0
20240226135002,0.0
20240226140002,0.0
20240226141002,0.0
20240226142002,0.0
20240226143002,0.0
20240226144002,0.0
20240226145002,0.0
20240226150002,0.0
20240226151002,0.0
20240226152002,0.0
20240226153002,0.0
20240226154002,0.0
20240226155002,0.0
20240226160002,0.0
20240226161002,0.0
20240226162002,0.0
20240226163002,0.0
20240226164002,0.0
20240226165002,0.0
20240319090002,13.22
20240319091002,23.31
20240319092002,10.93
20240319093002,0.11
20240319094002,0.0
20240319095002,0.0
20240319100002,13.42
20240319101002,0.0
20240319102002,0.0
20240319103002,0.0
20240319104002,0.0
20240319105002,0.0
20240319110002,0.0
20240319111002,1.55
20240319112002,0.0
20240319113002,0.0
20240319114002,0.0
20240319115002,3.03
20240319120002,14.0
20240319121002,13.93
20240319122002,4.19
20240319123002,3.51
20240319124002,0.0
20240319125002,0.0
20240319130002,0.0
20240319131002,0.0
20240319132002,1.43
20240319133002,6.53
20240319134002,1.28
20240319135002,0.0
20240319140002,5.63
20240319141002,0.0
20240319142002,0.0
20240319143002,0.0
20240319144002,0.0
20240319145002,0.0
20240319150002,0.0
20240319151002,0.0
20240319152002,0.0
20240319153002,0.0
20240319154002,0.0
20240319155002,0.0
20240319160002,0.0
20240319161002,0.0
20240319162002,0.0
20240319163002,0.0
20240319164002,0.0
20240319165002,0.0
20240427090002,144.83
20240427091002,156.17
20240427092002,149.59
20240427093002,154.89
20240427094002,151.41
20240427095002,156.35
20240427100002,172.44
20240427101002,150.02
20240427102002,145.98
20240427103002,148.97
20240427104002,136.38
20240427105002,126.48
20240427110002,128.22
20240427111002,150.17
20240427112002,139.61
20240427113002,148.09
20240427114002,146.47
20240427115002,145.51
20240427120002,148.26
20240427121002,146.57
20240427122002,135.58
20240427123002,142.81
20240427124002,127.58
20240427125002,103.57
20240427130002,105.18
20240427131002,96.54
20240427132002,88.47
20240427133002,90.14
20240427134002,77.9
20240427135002,54.43
20240427140002,52.43
20240427141002,30.27
20240427142002,29.43
20240427143002,27.8
20240427144002,19.38
20240427145002,5.38
20240427150002,12.14
20240427151002,18.84
20240427152002,8.52
20240427153002,3.83
20240427154002,0.0
20240427155002,0.0
20240427160002,4.02
20240427161002,1.37
20240427162002,0.72
20240427163002,0.0
20240427164002,0.0
20240427165002,0.0
20240508090002,249.53
20240508091002,296.39
20240508092002,312.35
20240508093002,326.37
20240508094002,336.79
20240508095002,366.39
20240508100002,398.21
20240508101002,382.31
20240508102002,412.96
20240508103002,432.09
20240508104002,430.83
20240508105002,441.95
20240508110002,459.15
20240508111002,483.04
20240508112002,491.59
20240508113002,492.17
20240508114002,472.15
20240508115002,461.7
20240508120002,456.45
20240508121002,445.59
20240508122002,450.43
20240508123002,451.53
20240508124002,417.23
20240508125002,379.5
20240508130002,375.66
20240508131002,334.01
20240508132002,316.2
20240508133002,287.28
20240508134002,238.89
20240508135002,187.01
20240508140002,162.84
20240508141002,119.52
20240508142002,109.52
20240508143002,86.6
20240508144002,60.12
20240508145002,36.53
20240508150002,34.62
20240508151002,31.18
20240508152002,16.09
20240508153002,0.04
20240508154002,0.0
20240508155002,0.0
20240508160002,0.0
20240508161002,0.0
20240508162002,0.0
20240508163002,0.0
20240508164002,0.0
20240508165002,0.0
20240705090002,613.96
20240705091002,676.24
20240705092002,726.39
20240705093002,756.89
20240705094002,773.84
20240705095002,789.66
20240705100002,803.58
20240705101002,778.87
20240705102002,842.14
20240705103002,874.08
20240705104002,873.7
20240705105002,878.67
20240705110002,902.24
20240705111002,913.06
20240705112002,919.3
20240705113002,887.78
20240705114002,829.82
20240705115002,781.93
20240705120002,748.04
20240705121002,714.23
20240705122002,728.71
20240705123002,728.03
20240705124002,681.99
20240705125002,625.96
20240705130002,615.04
20240705131002,541.77
20240705132002,514.96
20240705133002,466.53
20240705134002,392.78
20240705135002,309.88
20240705140002,256.56
20240705141002,186.57
20240705142002,161.57
20240705143002,116.01
20240705144002,63.68
20240705145002,16.08
20240705150002,0.0
20240705151002,0.0
20240705152002,0.0
20240705153002,0.0
20240705154002,0.0
20240705155002,0.0
20240705160002,0.0
20240705161002,0.0
20240705162002,0.0
20240705163002,0.0
20240705164002,0.0
20240705165002,0.0
20240707090002,598.66
20240707091002,662.15
20240707092002,712.31
20240707093002,743.1
20240707094002,760.25
20240707095002,776.63
20240707100002,790.55
20240707101002,765.79
20240707102002,828.53
20240707103002,861.12
20240707104002,861.53
20240707105002,867.37
20240707110002,890.92
20240707111002,902.21
20240707112002,908.88
20240707113002,878.44
20240707114002,821.55
20240707115002,774.6
20240707120002,741.01
20240707121002,707.68
20240707122002,722.19
20240707123002,721.91
20240707124002,676.35
20240707125002,620.8
20240707130002,609.85
20240707131002,537.02
20240707132002,510.31
20240707133002,462.25
20240707134002,388.86
20240707135002,306.36
20240707140002,253.19
20240707141002,183.43
20240707142002,158.37
20240707143002,112.98
20240707144002,60.95
20240707145002,13.79
20240707150002,0.0
20240707151002,0.0
20240707152002,0.0
20240707153002,0.0
20240707154002,0.0
20240707155002,0.0
20240707160002,0.0
20240707161002,0.0
20240707162002,0.0
20240707163002,0.0
20240707164002,0.0
20240707165002,0.0
20240317090003,1101.87
20240317091003,1105.84
20240317092003,1179.12
20240317093003,1239.23
20240317094003,1313.76
20240317095003,1352.97
20240317100003,1407.9
20240317101003,1378.95
20240317102003,1355.76
20240317103003,1288.29
20240317104003,1265.75
20240317105003,1243.58
20240317110003,1274.09
20240317111003,1260.82
20240317112003,1201.65
20240317113003,1106.77
20240317114003,1050.99
20240317115003,1009.48
20240317120003,1013.35
20240317121003,984.74
20240317122003,928.27
20240317123003,830.66
20240317124003,751.52
20240317125003,692.09
20240317130003,676.71
20240317131003,631.52
20240317132003,602.83
20240317133003,554.78
20240317134003,511.92
20240317135003,460.03
20240317140003,425.62
20240317141003,360.0
20240317142003,334.93
20240317143003,292.78
20240317144003,252.97
20240317145003,215.94
20240317150003,200.91
20240317151003,193.2
20240317152003,180.44
20240317153003,154.71
20240317154003,136.68
20240317155003,128.39
20240317160003,133.83
20240317161003,105.32
20240317162003,87.89
20240317163003,60.3
20240317164003,45.76
20240317165003,36.0
20240414090003,890.36
20240414091003,904.87
20240414092003,965.07
20240414093003,1039.0
20240414094003,1117.98
20240414095003,1155.64
20240414100003,1206.33
20240414101003,1180.5
20240414102003,1171.12
20240414103003,1139.63
20240414104003,1135.2
20240414105003,1120.0
20240414110003,1152.76
20240414111003,1159.58
20240414112003,1122.69
20240414113003,1069.49
20240414114003,1034.29
20240414115003,992.98
20240414120003,987.61
20240414121003,950.57
20240414122003,889.01
20240414123003,805.51
20240414124003,725.42
20240414125003,648.93
20240414130003,608.12
20240414131003,550.34
20240414132003,518.21
20240414133003,487.4
20240414134003,448.95
20240414135003,392.95
20240414140003,348.66
20240414141003,282.22
20240414142003,258.82
20240414143003,236.23
20240414144003,203.89
20240414145003,167.84
20240414150003,148.84
20240414151003,140.85
20240414152003,124.5
20240414153003,107.58
20240414154003,90.88
20240414155003,81.91
20240414160003,87.6
20240414161003,65.48
20240414162003,49.67
20240414163003,29.81
20240414164003,16.19
20240414165003,6.64
20240524090003,113.56
20240524091003,174.36
20240524092003,190.36
20240524093003,213.28
20240524094003,241.59
20240524095003,277.33
20240524100003,317.74
20240524101003,334.71
20240524102003,340.88
20240524103003,331.67
20240524104003,335.86
20240524105003,359.88
20240524110003,410.46
20240524111003,438.54
20240524112003,412.71
20240524113003,381.42
20240524114003,356.82
20240524115003,352.34
20240524120003,372.06
20240524121003,377.65
20240524122003,351.06
20240524123003,313.8
20240524124003,274.14
20240524125003,249.73
20240524130003,246.04
20240524131003,238.19
20240524132003,233.26
20240524133003,223.77
20240524134003,201.52
20240524135003,174.89
20240524140003,156.06
20240524141003,139.26
20240524142003,138.23
20240524143003,122.7
20240524144003,98.78
20240524145003,80.94
20240524150003,79.57
20240524151003,91.0
20240524152003,83.85
20240524153003,62.21
20240524154003,43.8
20240524155003,37.91
20240524160003,50.62
20240524161003,49.02
20240524162003,43.62
20240524163003,18.86
20240524164003,5.22
20240524165003,0.0
20240526090003,93.28
20240526091003,169.81
20240526092003,197.28
20240526093003,227.64
20240526094003,259.6
20240526095003,296.71
20240526100003,338.94
20240526101003,353.76
20240526102003,361.17
20240526103003,353.35
20240526104003,359.49
20240526105003,384.94
20240526110003,438.83
20240526111003,467.16
20240526112003,442.53
20240526113003,410.91
20240526114003,385.7
20240526115003,379.8
20240526120003,400.04
20240526121003,403.83
20240526122003,377.19
20240526123003,338.34
20240526124003,297.02
20240526125003,270.82
20240526130003,267.11
20240526131003,257.57
20240526132003,253.0
20240526133003,243.0
20240526134003,219.95
20240526135003,191.81
20240526140003,172.14
20240526141003,152.4
20240526142003,150.37
20240526143003,133.37
20240526144003,107.78
20240526145003,88.1
20240526150003,85.59
20240526151003,96.08
20240526152003,88.76
20240526153003,66.83
20240526154003,48.01
20240526155003,41.49
20240526160003,53.86
20240526161003,51.7
20240526162003,46.19
20240526163003,21.33
20240526164003,7.51
20240526165003,1.7
20240603090003,97.15
20240603091003,157.16
20240603092003,185.97
20240603093003,225.26
20240603094003,280.35
20240603095003,347.38
20240603100003,409.28
20240603101003,446.97
20240603102003,467.87
20240603103003,470.48
20240603104003,497.68
20240603105003,549.41
20240603110003,619.86
20240603111003,669.71
20240603112003,653.45
20240603113003,626.15
20240603114003,613.93
20240603115003,621.97
20240603120003,646.51
20240603121003,659.01
20240603122003,627.11
20240603123003,580.43
20240603124003,540.34
20240603125003,515.51
20240603130003,505.49
20240603131003,491.09
20240603132003,472.16
20240603133003,452.34
20240603134003,430.43
20240603135003,406.46
20240603140003,384.43
20240603141003,355.07
20240603142003,337.7
20240603143003,313.18
20240603144003,288.2
20240603145003,271.66
20240603150003,269.49
20240603151003,286.86
20240603152003,275.41
20240603153003,259.33
20240603154003,249.59
20240603155003,250.76
20240603160003,264.9
20240603161003,251.0
20240603162003,224.31
20240603163003,186.86
20240603164003,164.73
20240603165003,153.74
20240620090003,1185.43
20240620091003,1221.75
20240620092003,1283.75
20240620093003,1331.11
20240620094003,1387.87
20240620095003,1421.87
20240620100003,1459.78
20240620101003,1422.54
20240620102003,1393.81
20240620103003,1340.15
20240620104003,1332.13
20240620105003,1338.28
20240620110003,1378.61
20240620111003,1387.07
20240620112003,1339.74
20240620113003,1269.44
20240620114003,1230.52
20240620115003,1207.83
20240620120003,1210.67
20240620121003,1183.38
20240620122003,1118.07
20240620123003,1019.1
20240620124003,934.49
20240620125003,867.97
20240620130003,828.22
20240620131003,787.13
20240620132003,747.96
20240620133003,696.33
20240620134003,645.83
20240620135003,592.81
20240620140003,547.69
20240620141003,495.0
20240620142003,457.64
20240620143003,408.3
20240620144003,360.5
20240620145003,323.49
20240620150003,306.57
20240620151003,316.26
20240620152003,300.08
20240620153003,277.92
20240620154003,262.09
