序號,答案
20240224092001,198.96
20240224093001,258.71
20240224094001,351.36
20240224095001,490.73
20240224100001,660.37
20240224101001,759.58
20240224102001,852.23
20240224103001,940.5
20240224104001,1005.53
20240224105001,1052.32
20240224110001,1148.06
20240224111001,1175.14
20240224112001,1166.8
20240224113001,1143.1
20240224114001,1108.89
20240224115001,1048.15
20240224120001,1041.93
20240224121001,999.91
20240224122001,982.68
20240224123001,964.37
20240224124001,921.0
20240224125001,859.35
20240224130001,857.43
20240224131001,778.35
20240224132001,716.65
20240224133001,673.23
20240224134001,614.47
20240224135001,516.97
20240224140001,444.16
20240224141001,348.13
20240224142001,322.43
20240224143001,300.97
20240224144001,279.78
20240224145001,239.13
20240224150001,221.69
20240224151001,190.51
20240224152001,170.26
20240224153001,163.71
20240224154001,161.82
20240224155001,145.24
20240224160001,128.76
20240224161001,110.22
20240224162001,93.19
20240224163001,91.98
20240224164001,92.04
20240224165001,84.94
20240226090001,65.38
20240226091001,111.21
20240226092001,135.64
20240226093001,167.4
20240226094001,222.84
20240226095001,316.8
20240226100001,435.06
20240226101001,531.49
20240226102001,626.82
20240226103001,752.82
20240226104001,877.27
20240226105001,982.01
20240226110001,1093.79
20240226111001,1142.14
20240226112001,1154.09
20240226113001,1163.89
20240226114001,1155.13
20240226115001,1113.36
20240226120001,1104.86
20240226121001,1066.34
20240226122001,1043.89
20240226123001,1027.07
20240226124001,981.35
20240226125001,915.74
20240226130001,901.92
20240226131001,809.47
20240226132001,736.53
20240226133001,690.81
20240226134001,631.6
20240226135001,533.43
20240226140001,454.69
20240226141001,354.18
20240226142001,322.57
20240226143001,298.66
20240226144001,277.15
20240226145001,237.38
20240226150001,217.68
20240226151001,185.81
20240226152001,163.64
20240226153001,156.13
20240226154001,154.2
20240226155001,138.9
20240226160001,122.34
20240226161001,104.91
20240226162001,87.21
20240226163001,85.32
20240226164001,84.95
20240226165001,78.52
20240327090001,205.76
20240327091001,296.3
20240327092001,364.59
20240327093001,436.96
20240327094001,537.11
20240327095001,669.1
20240327100001,825.79
20240327101001,895.6
20240327102001,956.6
20240327103001,980.02
20240327104001,996.4
20240327105001,1013.81
20240327110001,1115.4
20240327111001,1148.36
20240327112001,1127.45
20240327113001,1068.23
20240327114001,1014.15
20240327115001,952.72
20240327120001,970.95
20240327121001,959.84
20240327122001,953.5
20240327123001,922.32
20240327124001,876.66
20240327125001,831.03
20240327130001,865.46
20240327131001,835.33
20240327132001,797.27
20240327133001,744.03
20240327134001,678.37
20240327135001,595.8
20240327140001,561.52
20240327141001,487.6
20240327142001,463.9
20240327143001,414.87
20240327144001,364.19
20240327145001,309.38
20240327150001,305.45
20240327151001,290.9
20240327152001,272.83
20240327153001,246.14
20240327154001,224.01
20240327155001,196.48
20240327160001,191.61
20240327161001,181.19
20240327162001,163.06
20240327163001,146.48
20240327164001,132.68
20240327165001,117.65
20240329090001,72.27
20240329091001,138.32
20240329092001,181.09
20240329093001,212.64
20240329094001,261.55
20240329095001,347.83
20240329100001,473.53
20240329101001,556.75
20240329102001,624.84
20240329103001,675.48
20240329104001,715.22
20240329105001,751.9
20240329110001,845.33
20240329111001,889.21
20240329112001,889.3
20240329113001,862.06
20240329114001,838.9
20240329115001,804.32
20240329120001,836.62
20240329121001,845.84
20240329122001,860.3
20240329123001,851.03
20240329124001,823.98
20240329125001,793.56
20240329130001,837.89
20240329131001,818.39
20240329132001,789.08
20240329133001,743.13
20240329134001,683.72
20240329135001,606.43
20240329140001,576.0
20240329141001,502.91
20240329142001,479.23
20240329143001,428.89
20240329144001,376.67
20240329145001,320.21
20240329150001,315.46
20240329151001,299.36
20240329152001,280.1
20240329153001,252.13
20240329154001,228.92
20240329155001,200.13
20240329160001,194.58
20240329161001,183.31
20240329162001,164.8
20240329163001,147.88
20240329164001,133.89
20240329165001,118.49
20240428090001,261.08
20240428091001,322.17
20240428092001,384.12
20240428093001,472.68
20240428094001,566.35
20240428095001,669.64
20240428100001,782.84
20240428101001,815.23
20240428102001,854.68
20240428103001,875.45
20240428104001,876.81
20240428105001,870.86
20240428110001,946.09
20240428111001,983.52
20240428112001,988.66
20240428113001,978.62
20240428114001,956.36
20240428115001,908.07
20240428120001,927.13
20240428121001,928.46
20240428122001,945.19
20240428123001,952.43
20240428124001,924.81
20240428125001,880.37
20240428130001,905.87
20240428131001,872.0
20240428132001,843.15
20240428133001,817.73
20240428134001,764.28
20240428135001,678.48
20240428140001,633.63
20240428141001,556.91
20240428142001,534.88
20240428143001,498.4
20240428144001,447.78
20240428145001,381.22
20240428150001,359.08
20240428151001,326.7
20240428152001,297.44
20240428153001,274.66
20240428154001,251.14
20240428155001,217.54
20240428160001,198.61
20240428161001,175.61
20240428162001,149.89
20240428163001,135.42
20240428164001,119.8
20240428165001,101.61
20240430090001,906.44
20240430091001,998.35
20240430092001,1081.75
20240430093001,1135.66
20240430094001,1168.97
20240430095001,1186.87
20240430100001,1281.02
20240430101001,1304.34
20240430102001,1338.82
20240430103001,1335.08
20240430104001,1323.75
20240430105001,1310.65
20240430110001,1391.56
20240430111001,1419.77
20240430112001,1405.67
20240430113001,1368.66
20240430114001,1320.19
20240430115001,1256.7
20240430120001,1266.34
20240430121001,1252.58
20240430122001,1240.39
20240430123001,1212.66
20240430124001,1153.73
20240430125001,1088.21
20240430130001,1100.25
20240430131001,1046.65
20240430132001,998.15
20240430133001,950.16
20240430134001,873.64
20240430135001,769.17
20240430140001,712.74
20240430141001,621.55
20240430142001,589.68
20240430143001,543.47
20240430144001,482.97
20240430145001,407.0
20240430150001,379.37
20240430151001,342.09
20240430152001,309.69
20240430153001,284.49
20240430154001,258.88
20240430155001,222.89
20240430160001,202.3
20240430161001,178.05
20240430162001,151.5
20240430163001,136.56
20240430164001,120.62
20240430165001,102.04
20240515090001,778.31
20240515091001,846.77
20240515092001,894.26
20240515093001,892.13
20240515094001,895.87
20240515095001,878.65
20240515100001,949.91
20240515101001,927.62
20240515102001,945.71
20240515103001,910.84
20240515104001,889.19
20240515105001,857.31
20240515110001,925.12
20240515111001,949.48
20240515112001,939.32
20240515113001,892.54
20240515114001,850.28
20240515115001,780.0
20240515120001,777.09
20240515121001,763.15
20240515122001,768.7
20240515123001,749.53
20240515124001,704.31
20240515125001,640.81
20240515130001,642.53
20240515131001,608.25
20240515132001,581.97
20240515133001,550.2
20240515134001,500.51
20240515135001,419.95
20240515140001,371.37
20240515141001,317.67
20240515142001,313.27
20240515143001,282.95
20240515144001,244.36
20240515145001,195.16
20240515150001,183.05
20240515151001,178.32
20240515152001,171.04
20240515153001,154.2
20240515154001,136.03
20240515155001,109.68
20240515160001,100.56
20240515161001,99.12
20240515162001,90.71
20240515163001,79.9
20240515164001,65.62
20240515165001,46.9
20240520090001,411.47
20240520091001,483.37
20240520092001,543.87
20240520093001,575.59
20240520094001,611.49
20240520095001,626.96
20240520100001,701.87
20240520101001,693.51
20240520102001,723.59
20240520103001,706.95
20240520104001,697.35
20240520105001,671.66
20240520110001,733.93
20240520111001,764.89
20240520112001,767.82
20240520113001,737.84
20240520114001,712.01
20240520115001,654.01
20240520120001,658.14
20240520121001,655.98
20240520122001,675.22
20240520123001,671.21
20240520124001,640.29
20240520125001,587.39
20240520130001,595.62
20240520131001,570.23
20240520132001,551.49
20240520133001,526.77
20240520134001,483.82
20240520135001,408.54
20240520140001,363.69
20240520141001,312.83
20240520142001,310.39
20240520143001,281.46
20240520144001,244.04
20240520145001,195.52
20240520150001,184.09
20240520151001,179.49
20240520152001,172.43
20240520153001,155.73
20240520154001,137.65
20240520155001,111.07
20240520160001,101.88
20240520161001,100.08
20240520162001,91.66
20240520163001,80.84
20240520164001,66.6
20240520165001,47.68
20240613090001,24.78
20240613091001,61.54
20240613092001,77.16
20240613093001,83.58
20240613094001,106.2
20240613095001,141.52
20240613100001,197.78
20240613101001,204.38
20240613102001,211.34
20240613103001,218.6
20240613104001,239.44
20240613105001,256.73
20240613110001,308.4
20240613111001,329.4
20240613112001,326.07
20240613113001,329.85
20240613114001,349.3
20240613115001,334.55
20240613120001,350.39
20240613121001,344.1
20240613122001,362.18
20240613123001,383.19
20240613124001,396.64
20240613125001,376.27
20240613130001,394.61
20240613131001,370.89
20240613132001,353.77
20240613133001,346.56
20240613134001,338.27
20240613135001,289.12
20240613140001,258.12
20240613141001,212.61
20240613142001,207.5
20240613143001,186.35
20240613144001,170.07
20240613145001,138.55
20240613150001,137.31
20240613151001,126.23
20240613152001,111.81
20240613153001,94.73
20240613154001,88.22
20240613155001,72.14
20240613160001,71.5
20240613161001,66.79
20240613162001,55.73
20240613163001,45.5
20240613164001,41.58
20240613165001,32.24
20240615090001,397.62
20240615091001,449.74
20240615092001,501.81
20240615093001,524.38
20240615094001,574.89
20240615095001,577.85
20240615100001,651.26
20240615101001,594.56
20240615102001,600.26
20240615103001,576.26
20240615104001,588.93
20240615105001,563.05
20240615110001,621.84
20240615111001,616.85
20240615112001,599.56
20240615113001,568.31
20240615114001,563.49
20240615115001,504.66
20240615120001,503.83
20240615121001,473.41
20240615122001,481.02
20240615123001,485.78
20240615124001,485.07
20240615125001,442.87
20240615130001,451.53
20240615131001,411.27
20240615132001,384.52
20240615133001,368.1
20240615134001,352.82
20240615135001,294.12
20240615140001,257.18
20240615141001,207.59
20240615142001,201.68
20240615143001,180.23
20240615144001,164.61
20240615145001,132.71
20240615150001,130.86
20240615151001,119.7
20240615152001,105.44
20240615153001,88.7
20240615154001,82.99
20240615155001,67.56
20240615160001,67.25
20240615161001,63.25
20240615162001,52.35
20240615163001,42.29
20240615164001,38.63
20240615165001,29.67
20240703090001,458.11
20240703091001,484.25
20240703092001,541.72
20240703093001,569.17
20240703094001,607.99
20240703095001,608.61
20240703100001,686.77
20240703101001,650.4
20240703102001,668.03
20240703103001,642.47
20240703104001,641.54
20240703105001,602.93
20240703110001,659.16
20240703111001,653.52
20240703112001,630.32
20240703113001,582.75
20240703114001,557.85
20240703115001,477.86
20240703120001,459.97
20240703121001,422.06
20240703122001,427.45
20240703123001,431.59
20240703124001,427.82
20240703125001,377.88
20240703130001,378.78
20240703131001,335.93
20240703132001,306.22
20240703133001,288.35
20240703134001,270.2
20240703135001,202.48
20240703140001,156.17
20240703141001,105.23
20240703142001,101.59
20240703143001,86.39
20240703144001,74.15
20240703145001,37.61
20240703150001,28.63
20240703151001,14.89
20240703152001,3.33
20240703153001,0.0
20240703154001,0.0
20240703155001,0.0
20240703160001,0.0
20240703161001,0.0
20240703162001,0.0
20240703163001,0.0
20240703164001,0.0
20240703165001,0.0
20240707090001,576.93
20240707091001,643.84
20240707092001,708.24
20240707093001,734.41
20240707094001,770.14
20240707095001,766.18
20240707100001,848.53
20240707101001,817.88
20240707102001,836.05
20240707103001,807.84
20240707104001,801.87
20240707105001,762.83
20240707110001,824.64
20240707111001,816.53
20240707112001,783.81
20240707113001,721.85
20240707114001,679.19
20240707115001,585.39
20240707120001,558.84
20240707121001,510.15
20240707122001,504.56
20240707123001,496.92
20240707124001,479.88
20240707125001,419.73
20240707130001,414.14
20240707131001,364.94
20240707132001,329.99
20240707133001,307.41
20240707134001,283.8
20240707135001,212.25
20240707140001,163.23
20240707141001,110.95
20240707142001,106.05
20240707143001,89.88
20240707144001,76.34
20240707145001,39.3
20240707150001,29.92
20240707151001,16.29
20240707152001,4.52
20240707153001,0.0
20240707154001,0.0
20240707155001,0.0
20240707160001,0.0
20240707161001,0.0
20240707162001,0.0
20240707163001,0.0
20240707164001,0.0
20240707165001,0.0
20240125090002,33.41
20240125091002,71.94
20240125092002,90.0
20240125093002,100.66
20240125094002,112.13
20240125095002,142.37
20240125100002,179.37
20240125101002,170.31
20240125102002,210.28
20240125103002,246.62
20240125104002,270.58
20240125105002,298.68
20240125110002,324.33
20240125111002,346.69
20240125112002,360.72
20240125113002,370.33
20240125114002,372.11
20240125115002,372.24
20240125120002,358.03
20240125121002,353.72
20240125122002,372.92
20240125123002,379.19
20240125124002,367.09
20240125125002,346.04
20240125130002,339.55
20240125131002,293.06
20240125132002,270.75
20240125133002,247.21
20240125134002,211.58
20240125135002,167.44
20240125140002,139.92
20240125141002,101.62
20240125142002,99.12
20240125143002,86.88
20240125144002,67.91
20240125145002,46.79
20240125150002,45.41
20240125151002,34.24
20240125152002,21.61
20240125153002,0.62
20240125154002,0.0
20240125155002,0.0
20240125160002,0.0
20240125161002,0.0
20240125162002,0.0
20240125163002,0.0
20240125164002,0.0
20240125165002,0.0
20240128090002,7.45
20240128091002,37.42
20240128092002,37.34
20240128093002,32.16
20240128094002,26.15
20240128095002,40.3
20240128100002,66.27
20240128101002,50.63
20240128102002,63.62
20240128103002,69.94
20240128104002,62.31
20240128105002,63.92
20240128110002,76.72
20240128111002,103.3
20240128112002,109.8
20240128113002,120.32
20240128114002,126.4
20240128115002,136.6
20240128120002,151.08
20240128121002,156.78
20240128122002,165.03
20240128123002,164.14
20240128124002,149.61
20240128125002,132.22
20240128130002,141.91
20240128131002,128.45
20240128132002,127.71
20240128133002,126.68
20240128134002,107.92
20240128135002,80.7
20240128140002,77.77
20240128141002,56.89
20240128142002,61.51
20240128143002,54.54
20240128144002,37.11
20240128145002,18.77
20240128150002,25.36
20240128151002,21.32
20240128152002,13.46
20240128153002,0.0
20240128154002,0.0
20240128155002,0.0
20240128160002,0.0
20240128161002,0.0
20240128162002,0.0
20240128163002,0.0
20240128164002,0.0
20240128165002,0.0
20240213090002,885.48
20240213091002,965.09
20240213092002,1110.87
20240213093002,1210.38
20240213094002,1287.39
20240213095002,1358.0
20240213100002,1406.1
20240213101002,1426.18
20240213102002,1515.22
20240213103002,1552.73
20240213104002,1583.26
20240213105002,1613.55
20240213110002,1626.88
20240213111002,1613.24
20240213112002,1577.54
20240213113002,1518.15
20240213114002,1479.25
20240213115002,1449.11
20240213120002,1393.81
20240213121002,1337.75
20240213122002,1310.99
20240213123002,1261.38
20240213124002,1208.85
20240213125002,1151.16
20240213130002,1100.59
20240213131002,954.61
20240213132002,849.86
20240213133002,752.31
20240213134002,660.06
20240213135002,559.54
20240213140002,468.5
20240213141002,351.85
20240213142002,307.77
20240213143002,271.7
20240213144002,235.39
20240213145002,188.34
20240213150002,150.46
20240213151002,109.05
20240213152002,83.63
20240213153002,62.85
20240213154002,48.04
20240213155002,32.73
20240213160002,26.99
20240213161002,5.21
20240213162002,0.0
20240213163002,0.0
20240213164002,0.0
20240213165002,0.0
20240226090002,62.53
20240226091002,110.15
20240226092002,140.78
20240226093002,173.2
20240226094002,213.33
20240226095002,272.96
20240226100002,331.07
20240226101002,334.71
20240226102002,397.36
20240226103002,469.85
20240226104002,537.53
20240226105002,609.16
20240226110002,663.2
20240226111002,687.69
20240226112002,696.41
20240226113002,698.88
20240226114002,696.5
20240226115002,688.52
20240226120002,641.97
20240226121002,592.51
20240226122002,578.3
20240226123002,560.18
20240226124002,530.62
20240226125002,490.71
20240226130002,445.73
20240226131002,357.76
20240226132002,308.03
20240226133002,273.68
20240226134002,238.62
20240226135002,192.94
20240226140002,146.81
20240226141002,92.3
20240226142002,84.35
20240226143002,77.0
20240226144002,67.93
20240226145002,53.41
20240226150002,44.48
20240226151002,28.06
20240226152002,14.59
20240226153002,0.0
20240226154002,0.0
20240226155002,0.0
20240226160002,0.0
20240226161002,0.0
20240226162002,0.0
20240226163002,0.0
20240226164002,0.0
20240226165002,0.0
20240319090002,18.3
20240319091002,49.79
20240319092002,53.19
20240319093002,59.89
20240319094002,68.46
20240319095002,98.68
20240319100002,137.76
20240319101002,121.13
20240319102002,135.57
20240319103002,145.2
20240319104002,144.22
20240319105002,154.97
20240319110002,176.71
20240319111002,195.59
20240319112002,195.01
20240319113002,200.72
20240319114002,203.77
20240319115002,214.9
20240319120002,230.92
20240319121002,232.08
20240319122002,243.62
20240319123002,249.02
20240319124002,241.12
20240319125002,235.48
20240319130002,259.82
20240319131002,239.99
20240319132002,235.04
20240319133002,230.86
20240319134002,208.35
20240319135002,181.89
20240319140002,180.55
20240319141002,149.27
20240319142002,150.21
20240319143002,140.71
20240319144002,121.56
20240319145002,104.68
20240319150002,111.38
20240319151002,98.71
20240319152002,85.04
20240319153002,66.2
20240319154002,49.05
20240319155002,40.82
20240319160002,52.15
20240319161002,35.67
20240319162002,26.52
20240319163002,13.5
20240319164002,5.89
20240319165002,3.83
20240427090002,162.87
20240427091002,194.76
20240427092002,212.68
20240427093002,244.28
20240427094002,277.84
20240427095002,319.02
20240427100002,368.9
20240427101002,361.55
20240427102002,399.76
20240427103002,438.89
20240427104002,464.61
20240427105002,488.47
20240427110002,527.57
20240427111002,559.58
20240427112002,579.57
20240427113002,600.64
20240427114002,608.17
20240427115002,608.29
20240427120002,617.71
20240427121002,615.08
20240427122002,641.13
20240427123002,654.8
20240427124002,643.12
20240427125002,618.26
20240427130002,631.69
20240427131002,581.31
20240427132002,558.7
20240427133002,535.58
20240427134002,490.18
20240427135002,429.59
20240427140002,401.76
20240427141002,342.09
20240427142002,333.22
20240427143002,316.55
20240427144002,286.08
20240427145002,243.96
20240427150002,228.65
20240427151002,202.52
20240427152002,185.72
20240427153002,168.97
20240427154002,147.64
20240427155002,121.69
20240427160002,115.61
20240427161002,90.31
20240427162002,80.19
20240427163002,70.93
20240427164002,58.83
20240427165002,45.87
20240508090002,268.9
20240508091002,340.63
20240508092002,385.28
20240508093002,424.82
20240508094002,466.46
20240508095002,520.51
20240508100002,594.26
20240508101002,600.66
20240508102002,670.01
20240508103002,713.21
20240508104002,731.01
20240508105002,750.12
20240508110002,799.11
20240508111002,818.18
20240508112002,829.84
20240508113002,809.96
20240508114002,770.47
20240508115002,736.79
20240508120002,727.33
20240508121002,707.72
20240508122002,727.0
20240508123002,715.06
20240508124002,672.96
20240508125002,628.41
20240508130002,633.04
20240508131002,566.47
20240508132002,539.85
20240508133002,501.21
20240508134002,440.02
20240508135002,374.45
20240508140002,351.09
20240508141002,300.19
20240508142002,297.6
20240508143002,274.46
20240508144002,235.92
20240508145002,191.96
20240508150002,180.76
20240508151002,162.32
20240508152002,152.59
20240508153002,132.61
20240508154002,107.24
20240508155002,82.22
20240508160002,83.13
20240508161002,67.02
20240508162002,62.17
20240508163002,49.05
20240508164002,31.75
20240508165002,20.36
20240705090002,646.05
20240705091002,725.16
20240705092002,797.64
20240705093002,840.82
20240705094002,852.49
20240705095002,867.11
20240705100002,901.55
20240705101002,877.1
20240705102002,940.26
20240705103002,955.91
20240705104002,933.66
20240705105002,916.95
20240705110002,943.91
20240705111002,934.97
20240705112002,922.45
20240705113002,868.27
20240705114002,788.38
20240705115002,722.48
20240705120002,694.31
20240705121002,660.8
20240705122002,680.79
20240705123002,671.1
20240705124002,619.02
20240705125002,564.76
20240705130002,566.1
20240705131002,496.14
20240705132002,463.05
20240705133002,417.82
20240705134002,341.89
20240705135002,263.91
20240705140002,231.05
20240705141002,180.86
20240705142002,173.41
20240705143002,149.85
20240705144002,104.64
20240705145002,57.09
20240705150002,44.94
20240705151002,25.59
20240705152002,11.26
20240705153002,0.0
20240705154002,0.0
20240705155002,0.0
20240705160002,0.0
20240705161002,0.0
20240705162002,0.0
20240705163002,0.0
20240705164002,0.0
20240705165002,0.0
20240707090002,629.74
20240707091002,708.01
20240707092002,779.76
20240707093002,822.65
20240707094002,834.09
20240707095002,848.66
20240707100002,882.93
20240707101002,858.13
20240707102002,921.42
20240707103002,938.36
20240707104002,917.31
20240707105002,901.56
20240707110002,928.96
20240707111002,920.91
20240707112002,909.42
20240707113002,856.68
20240707114002,777.91
20240707115002,712.9
20240707120002,685.21
20240707121002,652.51
20240707122002,673.13
20240707123002,664.35
20240707124002,613.17
20240707125002,559.67
20240707130002,561.44
20240707131002,492.36
20240707132002,459.85
20240707133002,415.21
20240707134002,339.83
20240707135002,262.3
20240707140002,229.74
20240707141002,179.85
20240707142002,172.56
20240707143002,149.14
20240707144002,104.06
20240707145002,56.63
20240707150002,44.56
20240707151002,25.3
20240707152002,11.01
20240707153002,0.0
20240707154002,0.0
20240707155002,0.0
20240707160002,0.0
20240707161002,0.0
20240707162002,0.0
20240707163002,0.0
20240707164002,0.0
20240707165002,0.0
20240317090003,1077.16
20240317091003,1108.67
20240317092003,1188.95
20240317093003,1250.34
20240317094003,1320.75
20240317095003,1361.29
20240317100003,1420.16
20240317101003,1421.18
20240317102003,1434.34
20240317103003,1402.39
20240317104003,1389.47
20240317105003,1368.58
20240317110003,1395.58
20240317111003,1384.66
20240317112003,1358.78
20240317113003,1283.71
20240317114003,1233.04
20240317115003,1186.56
20240317120003,1194.63
20240317121003,1186.09
20240317122003,1147.15
20240317123003,1063.68
20240317124003,975.63
20240317125003,883.93
20240317130003,845.53
20240317131003,807.48
20240317132003,772.41
20240317133003,727.52
20240317134003,671.0
20240317135003,585.88
20240317140003,531.01
20240317141003,457.72
20240317142003,424.63
20240317143003,373.3
20240317144003,307.07
20240317145003,233.25
20240317150003,194.23
20240317151003,187.71
20240317152003,159.7
20240317153003,122.46
20240317154003,80.67
20240317155003,41.92
20240317160003,28.63
20240317161003,24.71
20240317162003,10.19
20240317163003,0.0
20240317164003,0.0
20240317165003,0.0
20240414090003,841.9
20240414091003,861.98
20240414092003,926.84
20240414093003,996.81
20240414094003,1078.32
20240414095003,1115.89
20240414100003,1166.79
20240414101003,1163.74
20240414102003,1203.28
20240414103003,1218.62
20240414104003,1237.48
20240414105003,1224.73
20240414110003,1249.94
20240414111003,1255.2
20240414112003,1263.53
20240414113003,1228.69
20240414114003,1202.71
20240414115003,1158.03
20240414120003,1157.8
20240414121003,1140.82
20240414122003,1106.49
20240414123003,1038.16
20240414124003,958.01
20240414125003,856.81
20240414130003,798.66
20240414131003,753.5
20240414132003,725.79
20240414133003,696.35
20240414134003,647.86
20240414135003,557.81
20240414140003,490.58
20240414141003,405.66
20240414142003,371.41
20240414143003,329.98
20240414144003,271.38
20240414145003,197.59
20240414150003,152.89
20240414151003,140.44
20240414152003,114.35
20240414153003,87.51
20240414154003,54.01
20240414155003,18.7
20240414160003,4.38
20240414161003,0.0
20240414162003,0.0
20240414163003,0.0
20240414164003,0.0
20240414165003,0.0
20240524090003,90.77
20240524091003,163.45
20240524092003,206.88
20240524093003,243.67
20240524094003,267.57
20240524095003,287.0
20240524100003,310.99
20240524101003,303.73
20240524102003,309.85
20240524103003,313.47
20240524104003,305.55
20240524105003,297.74
20240524110003,313.58
20240524111003,315.39
20240524112003,304.01
20240524113003,282.97
20240524114003,254.19
20240524115003,229.79
20240524120003,236.28
20240524121003,237.68
20240524122003,224.41
20240524123003,207.75
20240524124003,168.5
20240524125003,131.07
20240524130003,123.02
20240524131003,126.96
20240524132003,134.34
20240524133003,143.4
20240524134003,123.13
20240524135003,84.97
20240524140003,70.68
20240524141003,68.83
20240524142003,79.64
20240524143003,74.05
20240524144003,44.32
20240524145003,15.17
20240524150003,12.1
20240524151003,38.93
20240524152003,46.64
20240524153003,41.91
20240524154003,22.27
20240524155003,4.4
20240524160003,9.33
20240524161003,31.13
20240524162003,36.3
20240524163003,25.5
20240524164003,0.41
20240524165003,0.0
20240526090003,72.11
20240526091003,170.63
20240526092003,216.63
20240526093003,253.15
20240526094003,275.26
20240526095003,291.02
20240526100003,313.29
20240526101003,305.26
20240526102003,312.91
20240526103003,319.13
20240526104003,313.34
20240526105003,306.16
20240526110003,323.72
20240526111003,326.72
20240526112003,316.22
20240526113003,295.24
20240526114003,266.34
20240526115003,240.92
20240526120003,247.56
20240526121003,248.93
20240526122003,235.26
20240526123003,217.87
20240526124003,177.71
20240526125003,138.85
20240526130003,130.01
20240526131003,132.9
20240526132003,139.35
20240526133003,147.7
20240526134003,126.64
20240526135003,87.3
20240526140003,72.08
20240526141003,69.1
20240526142003,79.68
20240526143003,73.91
20240526144003,43.84
20240526145003,14.3
20240526150003,11.1
20240526151003,37.91
20240526152003,45.67
20240526153003,41.05
20240526154003,21.48
20240526155003,3.65
20240526160003,8.68
20240526161003,30.64
20240526162003,35.97
20240526163003,25.32
20240526164003,0.34
20240526165003,0.0
20240603090003,32.7
20240603091003,75.76
20240603092003,97.49
20240603093003,119.64
20240603094003,136.24
20240603095003,162.79
20240603100003,184.13
20240603101003,181.59
20240603102003,181.19
20240603103003,180.3
20240603104003,165.29
20240603105003,163.53
20240603110003,173.2
20240603111003,164.24
20240603112003,142.43
20240603113003,121.51
20240603114003,91.17
20240603115003,80.19
20240603120003,85.89
20240603121003,89.94
20240603122003,79.77
20240603123003,71.18
20240603124003,40.95
20240603125003,23.39
20240603130003,20.97
20240603131003,24.68
20240603132003,31.87
20240603133003,44.61
20240603134003,30.75
20240603135003,10.59
20240603140003,0.0
20240603141003,0.0
20240603142003,5.42
20240603143003,3.48
20240603144003,0.0
20240603145003,0.0
20240603150003,0.0
20240603151003,0.0
20240603152003,0.0
20240603153003,0.0
20240603154003,0.0
20240603155003,0.0
20240603160003,0.0
20240603161003,0.0
20240603162003,0.0
20240603163003,0.0
20240603164003,0.0
20240603165003,0.0
20240620090003,995.48
20240620091003,984.59
20240620092003,1013.42
20240620093003,1051.06
20240620094003,1101.96
20240620095003,1110.07
20240620100003,1144.31
20240620101003,1123.58
20240620102003,1143.37
20240620103003,1143.29
20240620104003,1142.59
20240620105003,1115.87
20240620110003,1138.82
20240620111003,1137.72
20240620112003,1131.54
20240620113003,1086.41
20240620114003,1043.17
20240620115003,988.94
20240620120003,989.19
20240620121003,976.22
20240620122003,943.2
20240620123003,881.7
20240620124003,800.01
20240620125003,708.02
20240620130003,666.22
20240620131003,636.81
20240620132003,621.01
20240620133003,603.76
20240620134003,558.02
20240620135003,480.81
20240620140003,429.74
20240620141003,361.93
20240620142003,335.58
20240620143003,295.62
20240620144003,229.96
20240620145003,159.48
20240620150003,120.18
20240620151003,114.0
20240620152003,98.34
20240620153003,76.17
