Position_ID,Year,Month,Day,Hour,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount,TxSoil0cm,TxSoil5cm,TxSoil10cm,TxSoil20cm,TxSoil30cm,TxSoil50cm,TxSoil100cm
466990,2024,07,02,15,1006.1,1008.3,31.1,27.5,81,6.0,180,11.6,180,0.0,0.0,1.0,2.90,--,8,--,--,--,--,--,--,--,--
466990,2024,07,02,16,1006.5,1008.7,30.4,27.2,83,7.4,190,11.1,190,0.0,0.0,0.3,1.20,--,3,--,--,--,--,--,--,--,--
466990,2024,07,02,17,1007.0,1009.2,29.5,26.9,86,4.7,180,9.0,180,0.0,0.0,0.1,0.65,20.0,1,7.0,--,--,--,--,--,--,--
466990,2024,07,02,18,1007.6,1009.8,29.5,26.7,85,5.0,190,8.9,180,0.0,0.0,0.0,0.08,--,0,--,--,--,--,--,--,--,--
466990,2024,07,02,19,1008.8,1011.0,30.0,25.3,76,1.3,250,5.8,180,0.0,0.0,0.0,0.02,--,0,--,--,--,--,--,--,--,--
466990,2024,07,02,20,1009.7,1011.9,28.7,25.7,84,1.2,200,4.3,170,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,02,21,1010.3,1012.5,28.1,24.9,83,2.2,230,3.6,230,0.0,0.0,--,0.00,--,0,--,29.6,30.0,30.8,31.2,31.6,32.6,31.3
466990,2024,07,02,22,1010.7,1012.9,27.7,23.9,80,2.9,230,4.1,230,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,02,23,1010.4,1012.6,27.7,23.7,79,3.0,250,5.7,230,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,02,24,1010.0,1012.2,27.2,24.7,86,2.9,230,6.1,210,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,03,01,1009.6,1011.8,26.8,23.9,84,3.4,240,6.3,230,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,03,02,1009.4,1011.6,26.4,23.9,86,3.1,250,5.4,220,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,03,03,1009.3,1011.5,26.1,24.0,88,2.8,230,5.5,240,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,03,04,1009.8,1012.0,26.3,23.8,86,3.6,250,6.2,220,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,03,05,1010.5,1012.7,26.0,23.7,87,2.9,230,6.5,240,0.0,0.0,--,0.00,--,0,--,27.6,28.0,28.8,29.7,30.9,32.4,31.3
466990,2024,07,03,06,1011.4,1013.6,26.0,23.5,86,3.1,240,5.6,230,0.0,0.0,0.5,0.12,--,0,--,--,--,--,--,--,--,--
466990,2024,07,03,07,1012.1,1014.3,27.8,24.0,80,3.9,220,6.1,220,0.0,0.0,0.9,0.72,--,1,--,--,--,--,--,--,--,--
466990,2024,07,03,08,1012.4,1014.6,29.8,23.8,70,3.2,240,5.4,220,0.0,0.0,1.0,1.58,25.0,2,2.0,--,--,--,--,--,--,--
466990,2024,07,03,09,1012.7,1014.9,30.0,24.2,71,3.0,190,5.2,240,0.0,0.0,1.0,2.17,25.0,5,3.0,28.5,28.2,28.6,29.1,30.4,32.1,31.3
466990,2024,07,03,10,1012.7,1014.9,30.8,24.9,71,4.3,170,6.3,180,0.0,0.0,1.0,2.79,--,8,--,--,--,--,--,--,--,--
466990,2024,07,03,11,1012.3,1014.5,30.6,25.5,74,6.4,170,9.3,180,0.0,0.0,0.7,2.55,25.0,9,3.0,--,--,--,--,--,--,--
466990,2024,07,03,12,1012.0,1014.2,31.2,26.7,77,5.5,170,9.2,170,0.0,0.0,1.0,3.69,--,13,--,--,--,--,--,--,--,--
466990,2024,07,03,13,1011.5,1013.7,30.9,26.8,79,4.5,160,8.3,180,0.0,0.0,1.0,3.66,--,13,--,--,--,--,--,--,--,--
466990,2024,07,03,14,1011.1,1013.3,31.3,27.0,78,5.4,170,10.2,180,0.0,0.0,1.0,3.40,25.0,11,2.0,31.5,30.7,30.9,30.0,30.4,32.1,31.3
466990,2024,07,03,15,1011.1,1013.3,31.9,27.4,77,4.5,170,9.4,180,0.0,0.0,1.0,2.92,--,8,--,--,--,--,--,--,--,--
466990,2024,07,03,16,1010.8,1013.0,31.0,27.2,80,4.5,160,10.0,180,0.0,0.0,1.0,2.16,--,5,--,--,--,--,--,--,--,--
466990,2024,07,03,17,1010.6,1012.8,30.5,27.3,83,4.1,170,7.5,170,0.0,0.0,1.0,1.44,20.0,2,2.0,--,--,--,--,--,--,--
466990,2024,07,03,18,1011.1,1013.3,30.1,26.7,82,3.8,170,7.6,180,0.0,0.0,0.8,0.59,--,1,--,--,--,--,--,--,--,--
466990,2024,07,03,19,1011.7,1013.9,29.8,26.8,84,3.5,170,7.0,170,0.0,0.0,0.0,0.03,--,0,--,--,--,--,--,--,--,--
466990,2024,07,03,20,1012.5,1014.7,29.8,27.0,85,2.9,160,5.2,170,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,03,21,1013.1,1015.3,29.2,26.8,87,2.8,180,5.1,220,0.0,0.0,--,0.00,--,0,--,30.7,31.2,31.9,31.9,32.0,32.7,31.2
466990,2024,07,03,22,1013.4,1015.6,29.5,26.5,84,3.5,200,5.8,190,T,0.1,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,03,23,1013.5,1015.7,29.8,26.0,80,2.8,200,5.2,200,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,03,24,1013.1,1015.3,29.4,25.8,81,1.8,250,3.5,250,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,04,01,1012.4,1014.6,29.2,25.8,82,2.3,210,3.7,220,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,04,02,1012.1,1014.3,28.1,25.1,84,2.8,240,3.9,210,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,04,03,1011.8,1014.0,27.8,25.2,86,2.7,250,4.6,230,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,04,04,1011.8,1014.0,27.7,25.5,88,3.1,230,5.0,230,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,04,05,1011.9,1014.1,26.8,25.0,90,2.5,240,5.2,230,0.0,0.0,--,0.00,--,0,--,28.8,29.1,29.8,30.4,31.3,32.6,31.2
466990,2024,07,04,06,1012.1,1014.3,27.3,25.1,88,3.2,240,4.7,250,0.0,0.0,0.6,0.13,--,0,--,--,--,--,--,--,--,--
466990,2024,07,04,07,1012.4,1014.6,28.7,25.3,82,3.4,240,5.3,230,0.0,0.0,1.0,0.78,--,1,--,--,--,--,--,--,--,--
466990,2024,07,04,08,1012.3,1014.5,30.6,25.7,75,3.3,230,5.0,230,0.0,0.0,1.0,1.59,25.0,2,1.0,--,--,--,--,--,--,--
466990,2024,07,04,09,1012.0,1014.2,30.9,25.0,71,2.2,170,4.9,220,0.0,0.0,1.0,2.34,25.0,5,1.0,29.4,29.1,29.5,29.8,30.9,32.5,31.3
466990,2024,07,04,10,1011.6,1013.8,30.6,25.2,73,3.9,160,6.0,180,0.0,0.0,1.0,2.99,--,9,--,--,--,--,--,--,--,--
466990,2024,07,04,11,1011.3,1013.5,30.6,26.3,78,4.9,160,7.7,150,0.0,0.0,1.0,3.45,25.0,11,1.0,--,--,--,--,--,--,--
466990,2024,07,04,12,1010.6,1012.8,31.2,26.9,78,5.3,160,8.0,160,0.0,0.0,1.0,3.69,--,13,--,--,--,--,--,--,--,--
466990,2024,07,04,13,1010.1,1012.3,31.6,27.3,78,4.0,160,8.4,180,0.0,0.0,1.0,3.67,--,13,--,--,--,--,--,--,--,--
466990,2024,07,04,14,1010.0,1012.2,31.9,27.2,76,2.0,130,6.8,160,0.0,0.0,1.0,3.43,25.0,11,2.0,32.6,31.6,31.7,30.7,31.0,32.5,31.3
466990,2024,07,04,15,1010.1,1012.3,32.0,27.3,76,2.1,130,4.0,140,0.0,0.0,1.0,2.99,--,9,--,--,--,--,--,--,--,--
466990,2024,07,04,16,1009.8,1012.0,31.5,26.8,76,1.6,120,3.5,130,0.0,0.0,0.9,2.06,--,5,--,--,--,--,--,--,--,--
466990,2024,07,04,17,1009.4,1011.6,31.2,26.9,78,1.6,130,3.0,140,0.0,0.0,1.0,1.51,25.0,2,2.0,--,--,--,--,--,--,--
466990,2024,07,04,18,1009.8,1012.0,30.3,26.5,80,1.2,140,2.7,130,0.0,0.0,0.2,0.22,--,0,--,--,--,--,--,--,--,--
466990,2024,07,04,19,1010.0,1012.2,30.1,26.3,80,1.3,190,3.1,160,0.0,0.0,0.0,0.03,--,0,--,--,--,--,--,--,--,--
466990,2024,07,04,20,1010.3,1012.5,29.9,25.9,79,2.2,170,3.2,180,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,04,21,1010.5,1012.7,29.9,26.3,81,1.6,200,2.9,200,0.0,0.0,--,0.00,--,0,--,31.4,32.1,32.8,32.9,32.7,33.2,31.3
466990,2024,07,04,22,1010.8,1013.0,30.0,26.0,79,1.0,240,2.4,190,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,04,23,1010.3,1012.5,29.6,26.0,81,1.8,230,3.0,220,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,04,24,1010.2,1012.4,29.2,26.4,85,2.1,230,3.3,240,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,05,01,1009.3,1011.5,28.3,25.7,86,3.7,240,5.0,230,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,05,02,1008.7,1010.9,28.0,25.8,88,2.9,220,4.5,220,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,05,03,1008.2,1010.4,27.7,25.7,89,3.4,230,5.1,230,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,05,04,1008.3,1010.5,27.3,25.1,88,2.9,230,5.2,230,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,05,05,1008.5,1010.7,27.2,23.3,79,2.6,240,5.8,260,0.0,0.0,--,0.00,--,0,--,29.1,29.7,30.4,31.1,32.0,33.1,31.3
466990,2024,07,05,06,1008.7,1010.9,27.0,22.8,78,3.0,240,4.9,240,0.0,0.0,0.5,0.12,--,0,--,--,--,--,--,--,--,--
466990,2024,07,05,07,1009.0,1011.2,28.9,24.3,76,3.2,230,5.6,220,0.0,0.0,1.0,0.78,--,1,--,--,--,--,--,--,--,--
466990,2024,07,05,08,1009.3,1011.5,30.3,24.7,72,2.7,210,4.7,230,0.0,0.0,1.0,1.59,25.0,2,1.0,--,--,--,--,--,--,--
466990,2024,07,05,09,1009.2,1011.4,31.3,25.2,70,2.2,170,4.2,210,0.0,0.0,1.0,2.35,25.0,5,1.0,29.7,29.5,29.8,30.4,31.5,33.0,31.4
466990,2024,07,05,10,1009.3,1011.5,31.5,25.9,72,1.6,140,4.1,170,0.0,0.0,1.0,3.00,--,9,--,--,--,--,--,--,--,--
466990,2024,07,05,11,1008.9,1011.1,31.3,27.0,78,2.2,150,4.8,140,0.0,0.0,1.0,3.47,25.0,12,1.0,--,--,--,--,--,--,--
466990,2024,07,05,12,1008.4,1010.6,31.4,27.3,79,4.4,160,7.2,160,0.0,0.0,1.0,3.71,--,14,--,--,--,--,--,--,--,--
466990,2024,07,05,13,1007.9,1010.1,31.9,26.7,74,2.1,150,6.5,170,0.0,0.0,1.0,3.69,--,14,--,--,--,--,--,--,--,--
466990,2024,07,05,14,1007.6,1009.8,31.3,26.4,75,3.1,160,6.0,140,0.0,0.0,1.0,3.44,25.0,12,2.0,33.1,32.0,32.1,31.3,31.5,33.0,31.4
466990,2024,07,05,15,1007.3,1009.5,31.9,26.9,75,3.8,170,5.5,170,0.0,0.0,1.0,2.97,--,9,--,--,--,--,--,--,--,--
466990,2024,07,05,16,1006.8,1009.0,31.4,26.9,77,4.4,160,6.2,180,0.0,0.0,1.0,2.24,--,5,--,--,--,--,--,--,--,--
466990,2024,07,05,17,1006.9,1009.1,30.4,26.1,78,4.1,170,7.3,180,0.0,0.0,0.4,0.85,25.0,2,3.0,--,--,--,--,--,--,--
466990,2024,07,05,18,1007.1,1009.3,30.3,25.6,76,3.0,180,6.8,180,0.0,0.0,0.0,0.21,--,0,--,--,--,--,--,--,--,--
466990,2024,07,05,19,1007.5,1009.7,30.3,25.4,75,3.0,200,5.6,170,0.0,0.0,0.0,0.04,--,0,--,--,--,--,--,--,--,--
466990,2024,07,05,20,1007.8,1010.0,30.2,25.1,74,2.3,220,5.3,200,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,05,21,1008.0,1010.2,29.5,25.3,78,2.2,230,4.0,200,0.0,0.0,--,0.00,--,0,--,31.4,32.2,32.9,33.2,33.1,33.7,31.4
466990,2024,07,05,22,1008.2,1010.4,29.0,25.0,79,2.1,220,3.8,240,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,05,23,1008.1,1010.3,28.6,25.0,81,2.7,230,4.5,220,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,05,24,1007.7,1009.9,28.1,24.7,82,3.6,230,5.3,230,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,06,01,1007.4,1009.6,27.5,24.6,84,3.0,230,5.8,230,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,06,02,1007.3,1009.5,27.6,24.5,83,3.8,240,6.5,230,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,06,03,1007.1,1009.3,27.2,24.3,84,3.8,230,5.8,230,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,06,04,1007.2,1009.4,26.8,24.5,87,3.8,240,6.3,220,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,06,05,1007.5,1009.7,26.6,24.3,87,3.0,220,5.8,230,0.0,0.0,--,0.00,--,0,--,29.0,29.7,30.4,31.3,32.3,33.5,31.5
466990,2024,07,06,06,1007.9,1010.1,26.7,24.2,86,3.3,240,5.6,230,0.0,0.0,0.6,0.13,--,0,--,--,--,--,--,--,--,--
466990,2024,07,06,07,1008.5,1010.7,28.6,24.2,77,3.9,230,6.1,230,0.0,0.0,1.0,0.77,--,1,--,--,--,--,--,--,--,--
466990,2024,07,06,08,1008.8,1011.0,30.0,24.4,72,3.2,220,6.1,220,0.0,0.0,1.0,1.58,25.0,2,1.0,--,--,--,--,--,--,--
466990,2024,07,06,09,1008.7,1010.9,31.6,24.2,65,2.4,180,5.0,230,0.0,0.0,1.0,2.33,25.0,5,1.0,29.8,29.7,30.0,30.6,31.8,33.3,31.5
466990,2024,07,06,10,1008.9,1011.1,31.4,26.0,73,4.5,180,8.2,170,0.0,0.0,1.0,2.97,--,9,--,--,--,--,--,--,--,--
466990,2024,07,06,11,1008.6,1010.8,31.4,26.9,77,5.9,170,9.9,170,0.0,0.0,1.0,3.44,25.0,12,1.0,--,--,--,--,--,--,--
466990,2024,07,06,12,1008.2,1010.4,31.3,26.8,77,7.7,170,11.4,180,0.0,0.0,1.0,3.69,--,14,--,--,--,--,--,--,--,--
466990,2024,07,06,13,1008.1,1010.3,31.7,27.2,77,7.6,170,11.4,170,0.0,0.0,1.0,3.68,--,14,--,--,--,--,--,--,--,--
466990,2024,07,06,14,1007.8,1010.0,32.1,27.3,76,6.1,170,10.3,170,0.0,0.0,1.0,3.43,25.0,12,1.0,33.1,32.0,32.2,31.4,31.7,33.3,31.6
466990,2024,07,06,15,1007.5,1009.7,32.1,26.9,74,5.9,170,10.3,170,0.0,0.0,1.0,2.94,--,9,--,--,--,--,--,--,--,--
466990,2024,07,06,16,1007.2,1009.4,31.4,27.1,78,4.3,170,9.3,180,0.0,0.0,0.9,2.11,--,5,--,--,--,--,--,--,--,--
466990,2024,07,06,17,1007.2,1009.4,31.0,26.7,78,5.0,170,7.8,170,0.0,0.0,1.0,1.52,25.0,2,1.0,--,--,--,--,--,--,--
466990,2024,07,06,18,1008.3,1010.5,30.3,26.5,80,5.3,180,8.7,180,0.0,0.0,0.4,0.40,--,1,--,--,--,--,--,--,--,--
466990,2024,07,06,19,1008.5,1010.7,29.7,26.5,83,5.3,190,8.7,180,0.0,0.0,0.0,0.03,--,0,--,--,--,--,--,--,--,--
466990,2024,07,06,20,1008.9,1011.1,30.1,25.2,75,2.1,180,6.2,210,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,06,21,1009.5,1011.7,29.8,25.3,77,3.0,200,5.7,170,0.0,0.0,--,0.00,--,0,--,31.7,32.6,33.4,33.4,33.3,33.9,31.6
466990,2024,07,06,22,1009.8,1012.0,29.5,25.5,79,2.2,220,5.2,190,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,06,23,1009.3,1011.5,29.1,25.5,81,1.7,230,2.8,230,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,06,24,1009.1,1011.3,28.3,25.5,85,2.2,210,5.0,230,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,07,01,1008.6,1010.8,28.0,25.2,85,2.8,240,5.4,220,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,07,02,1008.2,1010.4,27.6,25.1,86,2.7,240,4.7,220,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,07,03,1007.9,1010.1,27.6,24.7,84,2.4,240,4.2,230,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,07,04,1008.2,1010.4,27.0,24.7,87,3.1,230,4.0,230,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,07,05,1008.6,1010.8,26.8,24.7,88,2.5,250,5.0,230,0.0,0.0,--,0.00,--,0,--,29.3,30.1,30.8,31.7,32.6,33.8,31.7
466990,2024,07,07,06,1009.0,1011.2,26.9,24.4,86,2.6,240,4.4,250,0.0,0.0,0.5,0.12,--,0,--,--,--,--,--,--,--,--
466990,2024,07,07,07,1009.6,1011.8,28.9,24.5,77,3.0,230,4.8,220,0.0,0.0,1.0,0.76,--,1,--,--,--,--,--,--,--,--
466990,2024,07,07,08,1009.6,1011.8,30.9,24.8,70,2.7,230,4.8,210,0.0,0.0,1.0,1.56,20.0,2,2.0,--,--,--,--,--,--,--
466990,2024,07,07,09,1009.8,1012.0,31.3,25.4,71,2.6,170,4.9,190,0.0,0.0,1.0,2.32,25.0,5,2.0,30.1,30.0,30.4,31.0,32.1,33.7,31.7
466990,2024,07,07,10,1009.7,1011.9,31.5,26.5,75,4.3,170,6.1,180,0.0,0.0,1.0,2.98,--,9,--,--,--,--,--,--,--,--
466990,2024,07,07,11,1009.4,1011.6,31.5,27.2,78,5.0,160,7.6,170,0.0,0.0,1.0,3.45,25.0,12,2.0,--,--,--,--,--,--,--
466990,2024,07,07,12,1009.1,1011.3,31.6,27.3,78,5.5,160,9.5,170,0.0,0.0,1.0,3.70,--,14,--,--,--,--,--,--,--,--
466990,2024,07,07,13,1008.5,1010.7,31.6,27.3,78,5.1,160,8.6,150,0.0,0.0,1.0,3.69,--,14,--,--,--,--,--,--,--,--
466990,2024,07,07,14,1007.8,1010.0,32.2,27.7,77,5.5,170,9.0,160,0.0,0.0,1.0,3.45,25.0,12,2.0,33.4,32.3,32.5,31.7,32.0,33.6,31.8
466990,2024,07,07,15,1008.0,1010.2,31.9,27.2,76,5.4,160,8.7,170,0.0,0.0,1.0,2.85,--,8,--,--,--,--,--,--,--,--
466990,2024,07,07,16,1007.9,1010.1,31.6,27.1,77,4.7,160,7.9,170,0.0,0.0,1.0,2.27,--,5,--,--,--,--,--,--,--,--
466990,2024,07,07,17,1008.1,1010.3,31.1,26.8,78,5.6,170,8.6,170,0.0,0.0,1.0,1.48,20.0,2,3.0,--,--,--,--,--,--,--
466990,2024,07,07,18,1008.6,1010.8,30.3,27.3,84,4.5,180,7.6,170,0.0,0.0,0.2,0.28,--,0,--,--,--,--,--,--,--,--
466990,2024,07,07,19,1008.8,1011.0,29.8,26.8,84,3.7,190,7.7,170,0.0,0.0,0.0,0.05,--,0,--,--,--,--,--,--,--,--
466990,2024,07,07,20,1009.2,1011.4,30.0,26.2,80,3.9,200,5.8,190,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
466990,2024,07,07,21,1009.1,1011.3,29.7,25.7,79,2.1,220,4.2,200,0.0,0.0,--,0.00,--,0,--,31.9,32.9,33.7,33.7,33.5,34.2,31.8
466990,2024,07,07,22,1009.5,1011.7,29.3,25.7,81,2.8,190,4.2,190,0.0,0.0,--,0.00,--,0,--,--,--,--,--,--,--,--
