DateTime,SeqNumber,Device_ID,Year,Month,Day,Hour,Minute,Avg_WindSpeed(m/s),Avg_Pressure(hpa),Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Avg_Diff_WindSpeed(m/s),Avg_Diff_Pressure(hpa),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Avg_Diff_Power(mW),Min_WindSpeed(m/s),Min_Pressure(hpa),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Min_Diff_WindSpeed(m/s),Min_Diff_Pressure(hpa),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Max_WindSpeed(m/s),Max_Pressure(hpa),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Max_Diff_WindSpeed(m/s),Max_Diff_Pressure(hpa),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW)
2024-05-15 08:10:00,20240515081006,6,2024,5,15,8,10,0.19,1009.84,43.43,22.12,61199.04,390.74,0.09,0.01,0.0,-0.18,1358.62,16.3,0.0,1009.8,42.95,21.04,54249.45,306.18,0.0,-0.06,-0.38,-1.13,-2576.72,-34.16,0.87,1009.88,43.87,22.84,66358.59,458.41,0.53,0.13,0.26,0.66,3847.11,45.3
2024-05-15 08:20:00,20240515082006,6,2024,5,15,8,20,0.1,1009.81,44.29,21.38,69080.68,509.4,-0.09,0.0,0.15,-0.1,299.54,6.2,0.0,1009.76,43.23,20.03,67102.5,471.14,-0.52,-0.06,-0.24,-1.05,-3829.14,-55.52,0.35,1009.88,45.13,22.89,71355.7,545.88,0.18,0.06,0.42,0.76,3590.16,48.33
2024-05-15 08:30:00,20240515083006,6,2024,5,15,8,30,0.03,1009.94,45.34,19.65,75512.77,618.05,0.0,0.01,0.08,-0.05,1335.44,20.53,0.0,1009.87,45.13,18.59,70009.84,535.68,-0.35,-0.08,-0.08,-1.26,-2050.24,-29.98,0.35,1010.01,45.73,20.14,80456.88,695.69,0.35,0.08,0.19,0.87,4957.58,75.3
2024-05-15 08:40:00,20240515084006,6,2024,5,15,8,40,0.02,1009.82,46.7,17.93,82983.28,751.38,0.02,-0.03,0.06,-0.24,446.88,10.04,0.0,1009.47,46.12,17.32,81281.64,707.99,0.0,-0.39,-0.48,-0.86,-1286.56,-19.7,0.17,1009.99,47.03,19.48,84925.7,796.05,0.17,0.18,0.39,0.65,2389.84,42.69
2024-05-15 08:50:00,20240515085006,6,2024,5,15,8,50,0.08,1009.74,45.94,18.16,86003.83,732.01,-0.02,0.01,-0.05,0.05,321.64,-68.88,0.0,1009.62,45.71,17.62,80658.13,107.2,-0.35,-0.23,-0.18,-0.65,-4122.03,-718.78,0.35,1009.85,46.28,18.75,89047.73,857.99,0.18,0.2,0.09,0.55,3895.63,66.59
2024-05-15 09:00:00,20240515090006,6,2024,5,15,9,0,0.14,1009.7,45.44,18.86,70353.52,514.5,0.0,-0.01,-0.02,0.06,807.88,90.18,0.0,1009.46,44.91,18.33,12511.64,25.98,-0.26,-0.31,-0.38,-0.66,-73312.5,-208.67,0.35,1009.8,45.87,19.53,96220.86,1009.01,0.35,0.12,0.31,1.01,40734.17,807.08
2024-05-15 09:10:00,20240515091006,6,2024,5,15,9,10,0.05,1009.74,46.13,17.89,86816.19,858.86,0.02,0.02,-0.11,0.03,-3571.83,-57.07,0.0,1009.61,44.58,17.07,60502.57,438.28,-0.35,-0.16,-0.86,-0.92,-10903.43,-198.27,0.35,1009.82,46.88,19.15,102093.04,1137.93,0.35,0.19,0.37,0.82,2995.39,59.43
2024-05-15 09:20:00,20240515092006,6,2024,5,15,9,20,0.13,1009.85,44.59,19.17,92698.44,973.21,-0.02,0.01,-0.04,0.06,1203.37,16.66,0.0,1009.81,44.09,18.37,72536.25,604.93,-0.7,-0.05,-0.51,-0.86,-13165.7,-264.74,0.7,1009.89,45.15,19.98,106378.59,1249.79,0.7,0.05,0.44,0.84,26241.57,418.95
2024-05-15 09:30:00,20240515093006,6,2024,5,15,9,30,0.99,1009.84,41.9,22.91,98789.31,1118.93,0.32,0.01,-0.41,0.57,3314.51,66.93,0.0,1009.49,40.03,20.39,77565.7,689.63,-0.87,-0.36,-0.9,0.13,-15194.37,-301.72,3.22,1009.96,43.24,25.49,113492.41,1402.68,1.65,0.38,0.08,1.4,16268.9,336.02
2024-05-15 09:40:00,20240515094006,6,2024,5,15,9,40,1.77,1009.84,38.54,28.44,101973.91,1218.32,-0.19,-0.01,-0.26,0.52,-1604.61,-30.03,0.52,1009.49,37.47,27.0,89635.31,968.83,-1.56,-0.5,-1.35,-0.28,-15559.13,-305.37,3.48,1009.99,39.16,30.7,113278.59,1454.36,2.17,0.38,0.36,1.61,13429.83,284.52
2024-05-15 09:50:00,20240515095006,6,2024,5,15,9,50,1.56,1009.76,36.91,31.47,97006.45,1150.41,-0.02,0.0,-0.0,0.04,1105.44,25.82,0.0,1009.56,36.11,30.56,85987.66,919.21,-1.65,-0.19,-0.53,-1.09,-14170.14,-282.61,2.35,1009.86,37.5,32.99,109223.04,1390.35,1.31,0.2,0.71,1.21,15763.97,327.47
2024-05-15 10:00:00,20240515100006,6,2024,5,15,10,0,1.12,1009.72,37.42,30.93,92921.43,1097.7,0.06,-0.01,0.07,-0.15,877.23,22.01,0.26,1009.46,36.87,29.44,61206.95,504.03,-1.39,-0.34,-0.26,-1.04,-26166.09,-515.62,2.18,1009.85,38.27,32.07,117758.2,1648.08,1.05,0.24,0.63,0.77,23725.93,513.06
2024-05-15 10:10:00,20240515101006,6,2024,5,15,10,10,1.52,1009.57,37.64,30.08,93217.38,1158.4,0.06,0.0,-0.19,0.29,35.22,11.1,0.17,1009.32,36.26,28.59,59915.0,514.5,-1.92,-0.4,-0.95,-0.82,-26978.28,-480.05,2.87,1009.76,38.72,32.48,117758.2,1668.19,1.65,0.37,0.56,1.03,31398.59,598.52
2024-05-15 10:20:00,20240515102006,6,2024,5,15,10,20,1.03,1009.64,37.11,31.14,86444.24,1100.24,-0.06,0.0,0.12,-0.18,-4380.06,-88.32,0.0,1009.33,36.51,29.83,65490.7,645.98,-2.18,-0.3,-0.44,-1.23,-41989.37,-883.11,2.44,1009.77,37.88,32.24,117758.2,1803.56,1.04,0.33,0.59,1.18,18757.58,416.49
2024-05-15 10:30:00,20240515103006,6,2024,5,15,10,30,0.99,1009.59,36.88,31.59,83813.98,1061.63,-0.07,-0.02,-0.05,0.09,-604.11,-11.64,0.35,1009.23,36.23,31.21,59972.5,563.64,-1.48,-0.41,-0.81,-0.82,-22076.41,-437.6,2.09,1009.77,37.13,32.32,97097.73,1361.57,1.13,0.35,0.59,1.03,17542.89,397.62
2024-05-15 10:40:00,20240515104006,6,2024,5,15,10,40,1.63,1009.53,36.24,33.02,86542.89,1173.36,0.1,-0.0,-0.04,0.06,3826.09,91.3,0.78,1009.46,35.93,32.16,53593.59,455.64,-2.01,-0.14,-0.53,-0.6,-23839.14,-522.83,2.79,1009.67,36.57,33.73,116572.26,1883.77,0.79,0.1,0.35,1.14,52348.36,1194.85
2024-05-15 10:50:00,20240515105006,6,2024,5,15,10,50,1.89,1009.41,36.65,32.06,98822.91,1547.26,0.04,-0.0,-0.07,0.13,178.97,15.32,0.7,1009.14,35.9,30.96,86598.59,1229.15,-2.44,-0.27,-0.46,-0.67,-13686.79,-307.79,4.18,1009.54,37.36,33.43,110957.02,1794.26,2.0,0.3,0.45,0.84,17630.93,425.55
2024-05-15 11:00:00,20240515110006,6,2024,5,15,11,0,1.67,1009.42,37.34,31.19,104864.54,1785.37,-0.05,-0.01,0.24,-0.34,842.56,29.42,0.87,1009.11,35.73,30.03,96808.44,1605.69,-1.48,-0.43,-0.27,-0.91,-20949.76,-424.77,2.44,1009.58,38.25,33.21,117758.2,2030.46,1.48,0.37,0.87,0.3,13483.75,294.13
2024-05-15 11:10:00,20240515111006,6,2024,5,15,11,10,2.58,1009.51,37.07,31.52,88695.19,1556.85,0.18,0.02,-0.31,0.48,-1406.41,-11.33,0.87,1009.38,35.12,28.86,70193.13,1008.77,-1.48,-0.24,-1.02,-0.84,-11744.37,-338.99,3.83,1009.62,38.68,34.87,98256.72,1866.08,1.74,0.21,0.29,1.73,15418.99,477.9
2024-05-15 11:20:00,20240515112006,6,2024,5,15,11,20,2.21,1009.42,35.64,34.49,94057.6,1888.85,-0.24,-0.01,0.09,-0.07,-238.98,11.04,0.17,1009.01,34.95,34.0,87762.97,1701.12,-3.05,-0.54,-0.56,-1.18,-6510.08,-163.68,4.7,1009.56,35.99,35.75,98432.8,2018.1,3.66,0.48,0.57,0.88,8757.96,226.19
2024-05-15 11:30:00,20240515113006,6,2024,5,15,11,30,2.85,1009.42,35.56,35.28,82432.72,1778.03,0.31,-0.0,-0.03,0.13,-470.6,8.99,1.05,1009.19,35.33,34.66,72232.58,1405.07,-2.0,-0.35,-0.32,-1.09,-7638.52,-207.62,4.62,1009.54,35.88,36.0,87863.59,2011.09,3.23,0.32,0.52,0.96,12375.08,442.92
2024-05-15 11:40:00,20240515114006,6,2024,5,15,11,40,2.66,1009.32,36.11,34.61,76279.32,1803.56,0.02,-0.03,0.0,-0.04,-1932.0,-41.64,1.31,1009.18,35.72,34.21,62784.61,1369.26,-3.31,-0.19,-0.48,-1.03,-9713.91,-358.31,4.79,1009.48,36.4,35.32,83335.47,1998.46,2.17,0.11,0.49,0.81,5608.05,228.84
2024-05-15 11:50:00,20240515115006,6,2024,5,15,11,50,3.3,1009.19,35.26,36.18,69154.89,1712.16,-0.1,-0.0,-0.07,0.17,698.99,44.18,1.05,1009.02,34.57,34.77,62024.53,1338.37,-3.74,-0.17,-0.66,-0.71,-4244.22,-174.35,5.84,1009.32,36.14,37.37,74958.44,2036.5,2.26,0.14,0.4,1.1,8330.31,378.71
2024-05-15 12:00:00,20240515120006,6,2024,5,15,12,0,2.26,1009.12,35.95,34.44,68438.12,1833.15,-0.11,-0.0,0.15,-0.35,-419.03,-7.51,1.22,1008.83,35.14,33.19,55942.11,1262.44,-1.57,-0.34,-0.42,-0.93,-8511.79,-404.24,3.31,1009.21,36.5,36.09,74293.59,2035.66,1.48,0.3,0.35,0.32,18351.48,773.22
2024-05-15 12:10:00,20240515121006,6,2024,5,15,12,10,3.51,1009.15,35.95,34.73,73108.02,2062.86,0.18,0.0,-0.01,0.08,143.75,10.45,1.57,1009.08,35.27,32.73,71398.83,2018.93,-3.31,-0.07,-0.41,-2.26,-2319.76,-58.15,5.14,1009.27,36.71,35.74,75064.45,2095.92,2.96,0.08,0.8,1.29,3441.01,104.83
2024-05-15 12:20:00,20240515122006,6,2024,5,15,12,20,3.17,1009.1,36.42,33.91,72246.05,2088.41,-0.21,-0.01,0.0,0.05,-55.7,3.37,2.0,1008.63,35.98,32.91,69866.09,2057.66,-2.7,-0.6,-0.4,-0.99,-2193.98,-76.04,4.7,1009.23,36.85,34.93,73373.59,2135.72,2.62,0.51,0.47,0.98,2030.47,66.78
2024-05-15 12:30:00,20240515123006,6,2024,5,15,12,30,2.46,1009.01,37.13,32.7,72990.86,2101.36,-0.05,-0.01,0.16,-0.33,373.57,1.81,1.22,1008.93,36.42,31.09,69305.47,2047.74,-1.04,-0.17,-0.26,-0.94,-920.0,-31.03,3.4,1009.1,38.0,34.14,75384.3,2134.52,1.74,0.12,0.63,0.41,2492.26,59.41
2024-05-15 12:40:00,20240515124006,6,2024,5,15,12,40,3.14,1008.95,36.23,33.99,59577.19,1582.64,-0.06,-0.01,-0.24,0.45,-3017.31,-117.38,1.31,1008.79,35.41,31.43,40747.73,707.9,-1.57,-0.15,-0.69,-0.37,-10376.95,-536.15,4.79,1009.06,37.63,35.87,74591.88,2116.37,1.83,0.1,0.16,1.45,13307.66,661.1
2024-05-15 12:50:00,20240515125006,6,2024,5,15,12,50,2.97,1008.78,35.8,35.17,67214.08,1952.53,0.16,-0.02,0.09,-0.18,2757.12,119.61,1.57,1008.63,35.37,33.94,51047.42,1275.67,-0.96,-0.13,-0.35,-0.8,-1987.35,-60.97,3.92,1008.9,36.51,35.83,73831.8,2176.42,1.57,0.11,0.59,0.34,8021.25,372.27
2024-05-15 13:00:00,20240515130006,6,2024,5,15,13,0,3.04,1008.71,35.63,35.65,65463.57,1923.62,0.06,-0.01,-0.09,0.2,-739.95,-17.77,1.83,1008.59,35.04,34.84,56403.9,1483.69,-2.09,-0.1,-0.87,-1.0,-8438.13,-439.13,3.92,1008.89,36.0,37.03,70805.86,2095.07,1.49,0.18,0.6,1.3,10619.54,534.41
2024-05-15 13:10:00,20240515131006,6,2024,5,15,13,10,3.07,1008.46,35.51,35.82,65342.1,1991.58,-0.11,-0.05,0.0,-0.04,-197.12,0.69,1.92,1008.1,34.68,34.67,61163.82,1854.55,-2.79,-0.34,-0.67,-1.03,-4962.97,-175.07,5.05,1008.64,36.03,37.01,68130.31,2060.18,2.1,0.39,0.59,1.11,3674.61,153.22
2024-05-15 13:20:00,20240515132006,6,2024,5,15,13,20,3.47,1008.35,35.3,36.24,62394.86,1911.96,0.18,0.04,-0.12,0.19,-130.45,-6.67,2.35,1007.92,34.34,35.72,58306.79,1711.7,-0.96,-0.46,-0.8,-0.41,-5514.62,-239.15,4.27,1008.49,35.67,37.53,65742.27,2027.45,1.48,0.45,0.37,1.1,3800.39,190.82
2024-05-15 13:30:00,20240515133006,6,2024,5,15,13,30,3.55,1008.39,34.64,37.25,53395.48,1426.34,0.1,0.01,-0.13,0.29,-2784.14,-143.02,1.74,1007.92,33.05,35.36,32366.67,409.84,-2.27,-0.47,-0.87,-1.12,-22045.85,-1202.14,5.31,1008.58,35.62,40.45,66773.67,2068.46,1.57,0.55,0.59,2.18,4235.24,165.94
2024-05-15 13:40:00,20240515134006,6,2024,5,15,13,40,2.73,1008.37,32.6,42.03,45530.97,775.27,-0.21,-0.01,0.02,0.05,2824.38,-45.89,0.96,1008.15,32.3,40.95,36907.5,13.37,-1.91,-0.25,-0.28,-1.12,-10450.63,-1534.67,4.79,1008.49,33.22,42.74,62509.68,1548.04,1.91,0.14,0.5,0.87,14293.34,880.36
2024-05-15 13:50:00,20240515135006,6,2024,5,15,13,50,3.12,1008.34,33.47,40.11,49842.48,1138.15,0.02,-0.01,-0.09,0.2,-1288.18,89.61,0.78,1008.07,32.27,37.49,35213.33,444.92,-2.09,-0.35,-1.04,-1.77,-21469.06,-1189.44,4.53,1008.49,34.86,42.97,65438.59,2063.41,1.83,0.39,0.71,1.96,4056.93,2050.04
2024-05-15 14:00:00,20240515140006,6,2024,5,15,14,0,3.08,1008.26,32.26,42.86,42472.4,712.52,-0.02,-0.01,-0.05,0.09,-1171.54,-47.75,1.74,1008.04,31.82,41.8,35766.66,431.93,-2.35,-0.25,-0.63,-0.78,-10982.49,-638.71,4.27,1008.38,32.87,44.08,58022.89,1480.55,2.35,0.3,0.38,0.97,8395.0,571.11
2024-05-15 14:10:00,20240515141006,6,2024,5,15,14,10,2.55,1008.17,31.74,44.13,36245.75,350.78,-0.21,-0.01,0.0,0.0,-323.83,-12.58,1.13,1008.05,31.32,43.26,34674.16,303.91,-1.57,-0.21,-0.5,-0.97,-1059.17,-34.85,4.18,1008.26,32.2,45.4,38678.33,435.63,1.83,0.2,0.27,1.46,765.83,3.7
2024-05-15 14:20:00,20240515142006,6,2024,5,15,14,20,2.34,1008.08,31.27,45.35,31604.25,251.4,0.15,-0.03,-0.12,0.3,-596.33,-10.01,1.22,1007.74,30.63,44.17,28710.83,205.98,-1.22,-0.47,-0.39,-0.08,-1576.67,-24.32,3.14,1008.21,31.75,46.81,34050.83,294.27,1.48,0.42,0.16,0.96,510.0,9.16
2024-05-15 14:30:00,20240515143006,6,2024,5,15,14,30,2.09,1008.16,30.68,47.0,30380.25,235.55,-0.07,0.03,0.04,-0.05,219.17,2.71,0.78,1007.69,30.04,46.23,28277.5,194.38,-1.4,-0.53,-0.63,-0.8,-459.16,-18.74,4.27,1008.27,31.03,48.21,31549.17,266.49,1.92,0.52,0.4,1.48,1092.5,23.83
2024-05-15 14:40:00,20240515144006,6,2024,5,15,14,40,2.84,1008.05,30.22,48.0,28066.83,197.32,0.02,-0.05,-0.12,0.23,-463.92,-6.75,1.83,1007.72,29.79,46.11,25059.17,141.64,-1.83,-0.51,-0.66,-0.55,-2810.84,-49.95,4.53,1008.28,31.09,49.14,32678.33,279.43,1.66,0.56,0.37,0.96,1007.5,23.27
2024-05-15 14:50:00,20240515145006,6,2024,5,15,14,50,2.19,1008.07,29.95,49.0,24585.08,150.72,0.24,0.04,-0.02,0.13,-76.33,0.5,1.13,1007.63,29.62,48.44,22627.5,118.93,-1.74,-0.64,-0.48,-0.44,-2952.5,-48.36,4.53,1008.28,30.18,49.93,26564.17,186.08,2.96,0.43,0.35,1.34,963.33,21.49
2024-05-15 15:00:00,20240515150006,6,2024,5,15,15,0,3.2,1008.18,29.45,50.57,25023.17,156.96,-0.23,0.01,-0.04,0.12,-763.92,-10.28,1.83,1007.89,29.24,50.27,17860.83,67.76,-1.57,-0.33,-0.19,-0.29,-4099.17,-72.46,4.53,1008.33,29.63,51.12,29645.83,234.81,1.31,0.3,0.17,0.53,2084.17,40.43
2024-05-15 15:10:00,20240515151006,6,2024,5,15,15,10,2.71,1008.17,28.97,51.65,19729.33,92.96,-0.03,-0.01,-0.01,0.01,417.42,5.03,1.22,1007.99,28.71,50.73,17805.0,74.68,-2.96,-0.14,-0.34,-0.78,-1660.83,-14.62,4.88,1008.28,29.36,52.41,22035.0,118.03,3.31,0.28,0.3,0.58,1810.83,19.43
2024-05-15 15:20:00,20240515152006,6,2024,5,15,15,20,2.55,1008.09,28.63,52.62,17407.42,73.15,0.11,-0.02,-0.08,0.18,-504.5,-4.72,0.87,1007.9,28.34,51.82,15849.17,58.61,-2.09,-0.26,-0.35,-0.29,-2140.84,-21.66,4.7,1008.26,28.99,53.05,20474.17,98.58,1.74,0.24,0.14,0.6,1012.5,9.53
2024-05-15 15:30:00,20240515153006,6,2024,5,15,15,30,2.78,1007.9,28.03,53.93,15526.25,59.11,-0.21,0.02,-0.03,0.13,-77.42,-0.82,1.05,1007.69,27.68,53.33,13555.83,47.84,-2.0,-0.56,-0.46,-0.34,-1572.5,-8.3,4.01,1008.3,28.29,54.67,16951.67,69.42,1.22,0.44,0.38,0.64,1253.34,8.05
2024-05-15 15:40:00,20240515154006,6,2024,5,15,15,40,1.69,1008.21,28.01,54.35,11062.67,31.36,0.16,-0.0,-0.05,0.11,-466.17,-2.96,0.35,1007.88,27.54,53.86,8089.17,16.85,-1.83,-0.41,-0.44,-0.32,-2133.34,-12.43,3.22,1008.35,28.28,55.51,15394.17,55.58,1.65,0.47,0.3,0.8,1638.33,8.11
2024-05-15 15:50:00,20240515155006,6,2024,5,15,15,50,1.67,1008.16,27.63,55.36,13172.5,41.07,-0.18,0.03,0.03,-0.05,163.08,0.67,0.78,1007.79,27.37,55.05,12049.17,35.8,-1.22,-0.35,-0.32,-0.36,-598.33,-4.0,2.7,1008.42,27.88,55.67,14139.17,46.21,1.04,0.43,0.33,0.32,591.67,2.86
2024-05-15 16:00:00,20240515160006,6,2024,5,15,16,0,1.86,1008.4,27.68,55.25,13223.17,40.99,0.1,-0.01,-0.02,0.0,24.67,0.38,1.13,1008.24,27.57,54.97,12217.5,36.55,-1.48,-0.18,-0.31,-0.34,-706.67,-3.06,3.22,1008.51,27.89,55.48,13745.83,43.77,1.83,0.22,0.32,0.51,1151.67,5.61
2024-05-15 16:10:00,20240515161006,6,2024,5,15,16,10,1.67,1008.16,27.43,55.41,11106.5,32.11,-0.06,-0.03,-0.04,0.04,-447.0,-2.4,0.78,1007.73,27.22,54.89,8961.67,19.45,-1.56,-0.73,-0.38,-0.32,-725.83,-5.6,2.7,1008.46,27.69,55.84,13197.5,43.72,1.92,0.32,0.12,0.57,-169.16,0.2
2024-05-15 16:20:00,20240515162006,6,2024,5,15,16,20,1.95,1008.43,27.15,56.66,9006.41,20.18,0.06,0.07,-0.03,0.22,-81.33,-0.34,0.26,1007.85,26.68,55.74,8148.33,16.01,-2.18,-0.77,-0.57,0.0,-1002.5,-3.9,3.14,1008.71,27.51,57.63,9250.0,21.61,2.18,0.74,0.5,0.6,240.83,0.66
2024-05-15 16:30:00,20240515163006,6,2024,5,15,16,30,1.21,1008.7,26.78,58.21,6408.92,11.62,-0.09,0.02,-0.02,0.1,-427.67,-1.15,0.44,1008.3,26.61,57.93,3270.0,2.64,-1.65,-0.37,-0.2,-0.14,-1530.83,-4.79,2.09,1008.86,26.87,58.71,8470.0,18.45,0.7,0.29,0.13,0.44,601.67,1.99
2024-05-15 16:40:00,20240515164006,6,2024,5,15,16,40,1.54,1008.65,26.5,58.93,6836.58,11.96,0.17,-0.02,-0.04,0.08,379.92,0.9,0.52,1008.48,26.29,58.7,5600.0,8.99,-0.53,-0.39,-0.25,-0.2,-15.83,-0.68,2.61,1008.87,26.7,59.42,7670.83,14.23,1.74,0.3,0.29,0.47,1728.33,4.43
2024-05-15 16:50:00,20240515165006,6,2024,5,15,16,50,1.55,1008.74,26.4,59.3,6282.33,9.68,-0.1,-0.01,-0.02,-0.01,-299.33,-0.75,0.44,1008.45,26.12,58.89,4677.5,6.08,-1.39,-0.29,-0.32,-0.37,-727.5,-1.92,2.53,1008.89,26.59,59.7,7690.83,13.48,2.09,0.24,0.17,0.46,20.0,-0.07
2024-05-15 17:00:00,20240515170006,6,2024,5,15,17,0,1.45,1009.04,26.39,59.46,4308.67,5.19,-0.1,0.07,0.02,0.06,-58.33,-0.13,0.0,1008.8,26.32,59.06,4094.17,4.73,-2.53,-0.09,-0.12,-0.28,-148.33,-0.49,3.14,1009.17,26.5,59.92,4529.17,5.59,1.31,0.35,0.21,0.43,-3.33,0.07
