DateTime,SeqNumber,Device_ID,Year,Month,Day,Hour,Minute,Avg_WindSpeed(m/s),Avg_Pressure(hpa),Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Avg_Diff_WindSpeed(m/s),Avg_Diff_Pressure(hpa),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Avg_Diff_Power(mW),Min_WindSpeed(m/s),Min_Pressure(hpa),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Min_Diff_WindSpeed(m/s),Min_Diff_Pressure(hpa),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Max_WindSpeed(m/s),Max_Pressure(hpa),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Max_Diff_WindSpeed(m/s),Max_Diff_Pressure(hpa),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW)
2024-02-28 11:30:00,20240228113011,11,2024,2,28,11,30,0.24,1015.3,26.07,50.93,7791.75,20.1,-0.03,-0.02,0.0,0.28,60.25,0.05,0.0,1015.2,25.9,48.99,6799.17,11.84,-0.52,-0.05,-0.11,-0.99,-865.0,-10.92,0.7,1015.43,26.19,52.83,8781.67,25.08,0.7,0.03,0.09,1.71,1533.33,7.71
2024-02-28 11:40:00,20240228114011,11,2024,2,28,11,40,0.59,1015.03,26.06,51.0,6374.33,15.46,0.07,-0.03,-0.03,-0.08,-233.5,-0.97,0.0,1014.91,25.72,49.94,5984.17,13.57,-0.61,-0.07,-0.23,-1.93,-1729.17,-6.39,1.48,1015.16,26.22,52.01,7052.5,18.69,1.05,-0.01,0.11,1.2,462.5,1.77
2024-02-28 11:50:00,20240228115011,11,2024,2,28,11,50,1.64,1014.87,25.29,52.93,6990.67,17.77,0.01,-0.02,-0.06,0.05,4.83,0.02,1.05,1014.75,25.08,52.39,6495.0,11.26,-1.13,-0.07,-0.17,-1.49,-761.67,-7.67,2.7,1014.93,25.66,54.09,7749.17,23.02,1.31,0.02,0.04,1.12,864.16,8.63
2024-02-28 12:00:00,20240228120011,11,2024,2,28,12,0,1.54,1014.63,24.94,54.0,6859.17,17.6,0.06,-0.02,-0.03,0.18,-78.67,-0.35,0.44,1014.5,24.82,52.79,5708.33,12.1,-0.61,-0.07,-0.13,-0.92,-771.67,-5.12,2.26,1014.75,25.09,54.75,7992.5,26.04,0.78,0.02,0.11,0.9,1261.67,10.67
2024-02-28 12:10:00,20240228121011,11,2024,2,28,12,10,1.37,1014.42,24.87,54.5,5738.5,13.62,-0.06,-0.01,0.04,-0.05,48.58,0.59,0.96,1014.36,24.71,53.69,4969.17,7.85,-0.96,-0.08,-0.06,-0.82,-342.5,-3.29,1.92,1014.51,25.19,55.2,6536.67,19.76,0.52,0.04,0.12,0.74,1068.33,5.18
2024-02-28 12:20:00,20240228122011,11,2024,2,28,12,20,0.92,1014.2,25.31,53.21,5967.5,13.73,0.05,-0.02,-0.03,-0.06,-89.75,-0.96,0.26,1014.12,24.9,52.77,5239.17,7.94,-0.61,-0.08,-0.21,-0.41,-787.5,-6.29,1.83,1014.28,25.48,53.64,7270.83,22.88,1.13,0.03,0.12,0.23,1076.66,4.86
2024-02-28 12:30:00,20240228123011,11,2024,2,28,12,30,0.59,1014.04,25.1,53.62,7858.92,21.35,-0.16,-0.02,0.04,-0.01,318.92,1.25,0.0,1013.97,24.79,52.86,5284.17,9.3,-0.96,-0.04,-0.11,-0.64,-936.67,-9.15,1.05,1014.09,25.29,54.69,9005.0,25.39,0.96,0.02,0.2,0.9,2213.33,11.87
2024-02-28 12:40:00,20240228124011,11,2024,2,28,12,40,0.48,1013.84,25.57,53.38,8240.0,21.29,0.0,-0.03,0.04,0.02,-189.75,-0.56,0.0,1013.69,25.28,52.67,6588.33,15.31,-0.7,-0.06,-0.03,-0.76,-1135.0,-4.96,0.78,1013.95,25.73,54.59,8909.17,25.02,0.78,0.03,0.11,1.44,1580.0,6.9
2024-02-28 12:50:00,20240228125011,11,2024,2,28,12,50,0.34,1013.7,25.55,53.7,6498.67,13.93,0.0,-0.0,-0.06,0.26,-159.42,-0.62,0.0,1013.65,25.07,52.65,4994.17,9.07,-0.53,-0.05,-0.21,-0.39,-892.5,-3.1,1.05,1013.75,25.79,55.9,7491.67,17.07,0.79,0.03,0.05,1.2,936.67,2.65
2024-02-28 13:00:00,20240228130011,11,2024,2,28,13,0,0.32,1013.55,24.78,56.64,4800.17,8.8,0.11,-0.02,-0.03,0.09,-13.92,-0.02,0.0,1013.43,24.57,55.4,4344.17,7.8,-0.44,-0.06,-0.21,-1.86,-422.5,-1.0,1.05,1013.63,25.0,58.57,5058.33,9.8,0.79,0.0,0.12,1.36,385.0,1.03
2024-02-28 13:10:00,20240228131011,11,2024,2,28,13,10,0.31,1013.29,24.84,56.39,4436.08,7.32,-0.05,-0.02,0.02,-0.06,53.0,-0.03,0.0,1013.2,24.7,55.97,4055.83,6.65,-1.05,-0.07,-0.05,-0.68,-275.83,-0.89,0.7,1013.4,24.92,56.93,5385.0,8.59,0.44,0.02,0.08,0.74,576.66,1.04
2024-02-28 13:20:00,20240228132011,11,2024,2,28,13,20,1.38,1013.14,24.34,57.62,4184.83,6.07,0.05,-0.01,-0.1,0.3,-150.17,-0.31,0.26,1013.11,23.96,56.01,3745.83,4.98,-1.05,-0.06,-0.15,-0.35,-440.84,-0.81,2.35,1013.17,24.84,59.12,5204.17,8.09,2.09,0.02,-0.04,1.04,137.5,0.46
2024-02-28 13:30:00,20240228133011,11,2024,2,28,13,30,1.33,1013.05,23.64,60.44,3392.33,4.32,0.03,-0.01,-0.06,0.28,0.33,0.0,0.61,1012.99,23.38,59.46,3008.33,3.6,-1.22,-0.05,-0.17,-0.01,-299.17,-0.73,2.79,1013.09,23.88,61.92,3887.5,5.46,1.22,0.03,0.0,0.52,422.5,0.94
2024-02-28 13:40:00,20240228134011,11,2024,2,28,13,40,1.2,1012.92,23.66,61.02,5718.92,10.61,-0.11,-0.01,0.05,-0.11,215.0,0.72,0.17,1012.86,23.41,60.58,4450.83,6.6,-1.75,-0.07,0.02,-0.8,-281.66,-0.72,2.53,1013.0,23.87,61.33,6245.0,12.84,1.22,0.04,0.08,0.33,714.17,1.86
2024-02-28 13:50:00,20240228135011,11,2024,2,28,13,50,1.3,1012.77,23.88,60.53,6351.25,13.7,0.1,-0.02,0.01,-0.05,-0.75,0.02,0.61,1012.68,23.77,60.12,5850.0,12.01,-0.79,-0.06,-0.1,-0.33,-490.84,-1.63,2.0,1012.84,23.97,61.1,7041.67,15.95,1.31,0.03,0.07,0.34,550.83,2.18
2024-02-28 14:00:00,20240228140011,11,2024,2,28,14,0,1.19,1012.65,23.84,60.6,5779.0,11.13,0.01,-0.01,-0.02,0.05,11.83,-0.11,0.44,1012.6,23.76,60.21,5250.0,9.66,-1.74,-0.07,-0.2,-0.51,-384.17,-1.0,2.79,1012.72,23.99,60.98,6320.0,12.13,1.74,0.05,0.06,0.43,614.17,1.41
2024-02-28 14:10:00,20240228141011,11,2024,2,28,14,10,0.84,1012.56,23.83,60.88,5049.67,8.8,-0.04,-0.01,0.01,-0.0,-205.75,-0.56,0.0,1012.52,23.77,60.61,4090.0,6.16,-1.48,-0.05,-0.04,-0.46,-348.33,-1.09,2.0,1012.61,23.87,61.44,5799.17,10.62,0.78,0.04,0.03,0.32,-68.34,0.0
2024-02-28 14:20:00,20240228142011,11,2024,2,28,14,20,0.55,1012.5,23.68,61.68,3320.0,4.08,-0.03,-0.01,-0.03,0.15,-132.83,-0.33,0.35,1012.48,23.55,61.02,2761.67,2.87,-0.7,-0.04,-0.08,-0.39,-236.66,-0.59,1.22,1012.52,23.83,62.32,3923.33,5.66,0.44,0.01,0.01,0.54,-8.34,-0.04
2024-02-28 14:30:00,20240228143011,11,2024,2,28,14,30,0.98,1012.43,23.33,62.75,2556.58,2.48,0.03,-0.01,-0.04,0.13,-51.67,-0.08,0.0,1012.37,23.09,62.27,2245.0,2.1,-1.39,-0.07,-0.18,-0.27,-267.5,-0.37,2.09,1012.47,23.51,63.63,2901.67,2.88,0.87,0.03,0.03,0.77,222.5,0.35
2024-02-28 14:40:00,20240228144011,11,2024,2,28,14,40,0.44,1012.27,23.09,63.98,2201.83,1.9,0.04,-0.02,0.0,0.03,13.42,0.01,0.0,1012.2,23.04,63.46,2105.83,1.62,-0.61,-0.08,-0.07,-0.48,-114.16,-0.25,1.22,1012.37,23.13,64.59,2379.17,2.17,0.87,0.02,0.04,1.07,90.84,0.18
2024-02-28 14:50:00,20240228145011,11,2024,2,28,14,50,0.61,1012.18,23.07,64.13,2413.08,2.26,0.0,-0.0,-0.02,0.07,-26.58,-0.05,0.0,1012.12,22.96,63.77,2113.33,1.67,-0.87,-0.05,-0.08,-0.31,-130.0,-0.28,1.22,1012.22,23.12,64.68,2619.17,2.77,0.78,0.04,0.01,0.51,108.33,0.26
2024-02-28 15:00:00,20240228150011,11,2024,2,28,15,0,0.24,1012.14,22.92,64.82,2090.67,1.69,-0.06,-0.0,-0.0,-0.01,-17.0,-0.02,0.0,1012.09,22.88,64.34,1943.33,1.5,-0.87,-0.03,-0.05,-0.47,-129.17,-0.19,0.61,1012.17,22.96,65.28,2171.67,1.86,0.44,0.04,0.03,0.75,55.0,0.16
2024-02-28 15:10:00,20240228151011,11,2024,2,28,15,10,0.3,1012.18,22.96,64.48,1734.17,1.15,0.01,0.0,0.0,-0.01,-29.58,-0.05,0.0,1012.16,22.93,64.29,1625.0,1.04,-0.27,-0.05,-0.02,-0.27,-81.67,-0.18,0.7,1012.21,22.97,64.65,1921.67,1.32,0.44,0.03,0.03,0.24,16.67,0.03
2024-02-28 15:20:00,20240228152011,11,2024,2,28,15,20,0.35,1012.19,22.87,65.02,1532.17,0.92,-0.05,0.0,-0.02,0.1,-39.58,-0.04,0.0,1012.17,22.77,64.46,1251.67,0.63,-0.61,-0.02,-0.08,-0.55,-95.0,-0.16,1.31,1012.21,22.97,65.51,1717.5,1.09,1.14,0.04,0.01,0.52,36.67,0.04
2024-02-28 15:30:00,20240228153011,11,2024,2,28,15,30,0.57,1012.28,22.61,66.31,1029.75,0.44,0.0,0.0,-0.03,0.12,-40.58,-0.03,0.0,1012.23,22.5,65.82,845.83,0.31,-0.88,-0.03,-0.07,-0.41,-80.83,-0.12,1.05,1012.31,22.75,66.73,1217.5,0.62,0.79,0.07,-0.01,0.78,-8.34,0.01
2024-02-28 15:40:00,20240228154011,11,2024,2,28,15,40,0.63,1012.35,22.36,66.83,606.42,0.17,-0.02,0.02,-0.02,0.03,-34.25,-0.02,0.0,1012.25,22.27,66.62,497.5,0.12,-0.96,-0.01,-0.04,-0.37,-102.5,-0.1,1.13,1012.45,22.48,67.17,825.83,0.32,0.52,0.05,0.01,0.29,12.5,0.0
2024-02-28 15:50:00,20240228155011,11,2024,2,28,15,50,0.43,1012.49,22.24,67.32,397.17,0.07,0.05,0.01,-0.01,0.09,-14.83,-0.01,0.0,1012.44,22.16,66.9,344.17,0.05,-1.31,-0.01,-0.03,-0.26,-65.0,-0.04,1.31,1012.55,22.29,67.9,485.83,0.1,0.79,0.04,0.01,0.45,10.83,0.04
2024-02-28 16:00:00,20240228160011,11,2024,2,28,16,0,0.25,1012.53,22.1,68.31,351.5,0.06,-0.05,0.0,-0.01,0.07,-2.25,0.0,0.0,1012.48,22.06,67.91,309.17,0.05,-0.52,-0.04,-0.03,-0.36,-19.17,-0.03,0.61,1012.58,22.15,68.64,390.0,0.1,0.52,0.05,0.02,0.63,23.33,0.04
2024-02-28 16:10:00,20240228161011,11,2024,2,28,16,10,0.46,1012.67,22.02,69.1,371.42,0.06,0.07,0.01,-0.01,0.08,1.25,0.0,0.0,1012.6,21.93,68.29,345.0,0.05,-0.52,-0.03,-0.06,-0.28,-15.83,-0.02,0.96,1012.71,22.07,69.66,398.33,0.08,0.61,0.05,0.0,0.57,30.0,0.02
2024-02-28 16:20:00,20240228162011,11,2024,2,28,16,20,0.22,1012.8,21.93,69.77,374.08,0.07,-0.07,0.02,0.0,0.08,-0.17,0.0,0.0,1012.73,21.89,69.18,330.0,0.04,-0.96,-0.02,-0.03,-0.58,-51.67,-0.02,1.13,1012.9,21.96,70.19,410.83,0.08,0.69,0.06,0.02,0.82,30.84,0.02
2024-02-28 16:30:00,20240228163011,11,2024,2,28,16,30,0.0,1012.98,21.74,73.41,353.75,0.06,0.0,0.01,-0.06,0.64,8.75,0.0,0.0,1012.89,21.37,70.38,309.17,0.05,0.0,-0.02,-0.12,-0.05,-15.83,-0.01,0.0,1013.05,21.97,76.54,430.83,0.1,0.0,0.08,0.01,1.44,55.0,0.02
2024-02-28 16:40:00,20240228164011,11,2024,2,28,16,40,0.21,1013.15,21.07,78.64,405.75,0.08,0.02,0.01,-0.06,0.41,-10.75,-0.0,0.0,1013.1,20.82,77.0,323.33,0.05,-0.27,-0.03,-0.08,0.04,-74.17,-0.04,0.52,1013.19,21.3,80.68,455.83,0.12,0.52,0.08,-0.02,1.01,34.17,0.04
2024-02-28 16:50:00,20240228165011,11,2024,2,28,16,50,0.58,1013.23,20.52,82.1,359.75,0.06,0.03,0.02,-0.05,0.21,24.33,0.01,0.35,1013.14,20.31,81.1,270.83,0.05,-0.43,-0.02,-0.08,-0.23,-30.84,0.0,0.87,1013.32,20.74,82.91,566.67,0.12,0.44,0.06,0.01,0.84,114.17,0.03
2024-02-28 17:00:00,20240228170011,11,2024,2,28,17,0,0.43,1013.37,20.11,84.51,477.33,0.1,-0.02,0.01,-0.03,0.24,-21.67,-0.01,0.0,1013.31,19.98,83.14,350.0,0.06,-0.44,-0.06,-0.07,-0.07,-105.0,-0.02,0.87,1013.45,20.29,85.22,582.5,0.12,0.61,0.07,-0.01,0.9,12.5,0.01
2024-02-29 06:30:00,20240229063011,11,2024,2,29,6,30,0.0,1014.89,19.18,87.07,320.5,0.05,-0.08,0.01,-0.01,0.01,24.83,0.01,0.0,1014.84,19.12,86.84,207.5,0.02,-0.78,-0.03,-0.1,-0.18,11.67,-0.01,0.0,1014.92,19.24,87.36,444.17,0.08,0.0,0.04,0.04,0.21,40.83,0.02
2024-02-29 06:40:00,20240229064011,11,2024,2,29,6,40,0.0,1014.92,19.35,86.54,573.5,0.14,0.0,-0.0,0.02,-0.07,30.58,0.01,0.0,1014.89,19.25,86.29,464.17,0.08,0.0,-0.04,0.0,-0.14,12.5,-0.01,0.0,1014.94,19.44,86.82,750.0,0.22,0.0,0.02,0.03,0.12,60.0,0.06
2024-02-29 06:50:00,20240229065011,11,2024,2,29,6,50,0.02,1014.95,19.55,85.79,1212.67,0.59,0.0,0.01,0.02,-0.1,91.25,0.08,0.0,1014.91,19.45,85.26,793.33,0.24,-0.17,-0.02,0.0,-0.23,43.33,0.02,0.17,1014.98,19.65,86.22,1662.5,1.06,0.17,0.05,0.04,0.11,129.16,0.16
