SeqNumber,Device_ID,Year,Month,Day,Hour,Minute,Avg_WindSpeed(m/s),Avg_Pressure(hpa),Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Min_WindSpeed(m/s),Min_Pressure(hpa),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Max_WindSpeed(m/s),Max_Pressure(hpa),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Std_Avg_WindSpeed(m/s),Std_Avg_Pressure(hpa),Std_Avg_Temperature(°C),Std_Avg_Humidity(%),Std_Avg_Sunlight(Lux),Std_Avg_Power(mW),Std_Min_WindSpeed(m/s),Std_Min_Pressure(hpa),Std_Min_Temperature(°C),Std_Min_Humidity(%),Std_Min_Sunlight(Lux),Std_Min_Power(mW),Std_Max_WindSpeed(m/s),Std_Max_Pressure(hpa),Std_Max_Temperature(°C),Std_Max_Humidity(%),Std_Max_Sunlight(Lux),Std_Max_Power(mW)
20240228074011,11,2024,2,28,7,40,0.07,1017.95,19.99,74.29,13708.75,79.06,0.0,1017.92,19.1,70.09,9525.83,38.71,0.44,1018.01,20.99,77.13,17700.0,146.08,-0.316286439886092,1.5159467680629195,-1.0412866177231044,-0.3422266063360146,0.5968528589138791,0.03888155631669897,-0.2914410078215622,1.522821550162704,-1.1849578798584546,-0.49893147367272167,0.4422470287072199,-0.03933551219589048,-0.023247363994248867,1.5153088975350735,-0.8848580381787746,-0.2487466079110136,0.6039006802287766,0.15827462504636794
20240228075011,11,2024,2,28,7,50,0.51,1017.92,20.93,69.24,14752.5,97.42,0.17,1017.88,20.69,68.41,12020.0,67.5,1.22,1017.97,21.15,70.04,19451.67,196.76,0.5069604815861605,1.509694480987294,-0.8803655158786385,-0.6144786455903264,0.6800550005942657,0.10767122999534037,0.307615922810237,1.5144859131619084,-0.9061411569094067,-0.5868116388272687,0.6801208030795894,0.0861337910953728,0.8474833204962643,1.5069726370610308,-0.8581692927625837,-0.6423386057902496,0.71340880582318,0.31242108200600627
20240228080011,11,2024,2,28,8,00,0.34,1017.96,21.22,67.49,12717.0,66.15,0.0,1017.9,21.14,66.32,11269.17,53.73,0.7,1018.0,21.28,68.54,14928.33,79.87,0.18888780738097205,1.5180308637547868,-0.8307196440330057,-0.7088234116685531,0.5177958778249943,-0.009488524685003667,-0.2914410078215622,1.518653731662306,-0.8272307636219404,-0.6961387490492943,0.6085127065937821,0.026122943359329173,0.2669961975025888,1.513224832416563,-0.8364846871119281,-0.7256091272033461,0.43062581312125053,-0.04310731882296237
20240228081011,11,2024,2,28,8,10,0.33,1018.04,21.41,66.4,12313.0,65.48,0.0,1018.0,21.1,65.38,10834.17,50.44,1.13,1018.06,21.68,67.14,14062.5,93.46,0.17017765007478447,1.5347036292897247,-0.798193038341039,-0.7675867231115623,0.48559116861409485,-0.011998823234278713,-0.2914410078215622,1.5394928241643187,-0.8342450208030483,-0.7453097938381477,0.5670259226728862,0.011784839579257758,0.7470143953627434,1.525729223127627,-0.7697628235714512,-0.8033282805222367,0.3764972270385966,-0.0017724658221438157
20240228082011,11,2024,2,28,8,20,0.42,1017.96,22.83,61.4,27737.66,306.65,0.0,1017.92,21.59,56.5,13986.67,51.56,0.78,1018.01,24.38,66.17,40157.5,732.39,0.3385690658304724,1.5180308637547868,-0.5550994589589743,-1.0371431976207817,1.7151621834086275,0.8915962530771563,-0.2914410078215622,1.522821550162704,-0.7483203703344741,-1.2098192382264659,0.8676858912030566,0.01666589618523954,0.3563019087323851,1.5153088975350735,-0.31939024467323,-0.8571765510360391,2.0078630307493177,1.9415739379904402
20240228083011,11,2024,2,28,8,30,0.38,1017.92,26.74,50.46,45491.48,942.74,0.0,1017.89,24.79,45.47,40127.81,732.39,0.7,1017.94,28.51,55.01,49872.26,1086.96,0.2637284366057222,1.509694480987294,0.1142638476493879,-1.6269327638469526,3.1304013182666717,3.2748437220448587,-0.2914410078215622,1.5165698224121074,-0.18717979584582406,-1.7867943701637576,3.360816527124636,2.983781761408955,0.2669961975025888,1.5007204417054987,0.36951299638219776,-1.476709230349478,2.6151949815160074,3.0200212395725043
20240228084011,11,2024,2,28,8,40,0.68,1017.84,29.51,42.7,55407.18,1241.74,0.17,1017.76,28.74,40.37,46709.77,927.17,1.48,1017.91,30.43,44.23,60330.07,1364.56,0.8250331557913491,1.4930217154523562,0.5884675201059519,-2.0452844122852607,3.920827642827352,4.395111283587004,0.307615922810237,1.4894790021594981,0.5054781007886032,-2.053573442954346,3.9885506703337845,3.832649802224247,1.137726881993102,1.494468246349943,0.6897779413764882,-2.0751467109049324,3.2689797531467413,3.864359370038085
20240228085011,11,2024,2,28,8,50,0.74,1017.76,30.4,39.92,58776.86,1283.95,0.35,1017.74,29.97,39.37,42781.8,606.41,1.39,1017.79,30.66,40.58,62288.67,1416.56,0.9372940996284742,1.4763489499173947,0.7408289888735837,-2.1951578121123863,4.189440426326816,4.553260092191332,0.9419114964203772,1.4853111836591004,0.7211665091076782,-2.1058830650701474,3.6139326412814605,2.434750054961114,1.0372579568595812,1.4694594649277912,0.7281430129122626,-2.277771646343467,3.3914244001345866,4.022520691306854
20240228090011,11,2024,2,28,9,00,0.18,1017.73,31.49,38.49,58577.94,1361.11,0.0,1017.67,30.23,36.02,56806.4,1315.12,0.44,1017.76,32.71,40.13,61735.23,1464.11,-0.1104747095180289,1.4700966628417929,0.9274289899485492,-2.2722509638220227,4.173583592771786,4.842356563925752,-0.2914410078215622,1.4707238189076846,0.7667591807848814,-2.281120299158083,4.951485629274554,5.523369364983733,-0.023247363994248867,1.4632072695722593,1.0700925635572085,-2.302752802767396,3.3568253163865256,4.16714705335166
20240228091011,11,2024,2,28,9,10,0.27,1017.66,33.19,34.98,62333.59,1479.82,0.0,1017.56,32.7,33.2,57424.53,1303.21,0.61,1017.76,34.35,36.48,66117.81,1559.21,0.05791670623765915,1.4555079929986987,1.2184565145608803,-2.461479608927495,4.472963830761673,5.287129012857752,-0.2914410078215622,1.447800817155473,1.1998895617183085,-2.4286334335246433,5.010437872366562,5.471464557682624,0.16652727236906809,1.4632072695722593,1.3436522040731653,-2.5053777382059312,3.630808498759644,4.456399777441274
20240228092011,11,2024,2,28,9,20,0.46,1017.61,33.96,32.98,62931.05,1478.53,0.0,1017.58,33.4,32.13,59676.01,1350.03,1.22,1017.63,34.34,34.03,66004.61,1579.45,0.4134096950552227,1.4450875145393625,1.3502748639441133,-2.5693021987311826,4.520590131665495,5.2822957514718345,-0.2914410078215622,1.4519686356558945,1.3226390623877,-2.484604729188551,5.225165836187754,5.675510156157682,0.8474833204962643,1.4361144230315968,1.3419841574846536,-2.641386256513989,3.6237316407799525,4.517961030181271
20240228093011,11,2024,2,28,9,30,0.2,1017.5,35.5,30.89,68778.81,1587.64,0.0,1017.44,34.44,29.09,64978.59,1465.5,0.96,1017.58,35.91,32.93,71409.61,1622.84,-0.07305439490565376,1.4221624619287991,1.613911562710578,-2.6819768050760358,4.986742137445516,5.691099743578402,-0.2914410078215622,1.4227939061530865,1.505009749096511,-2.643625980420588,5.730883056149279,6.178738376061891,0.5572397589994265,1.4256940974390435,1.6038674718810255,-2.7024513055502597,3.961632854386254,4.649934486524576
20240228094011,11,2024,2,28,9,40,0.54,1017.4,35.88,29.58,73161.92,1621.98,0.0,1017.38,35.41,28.61,71609.06,1607.42,1.22,1017.44,36.31,30.83,75188.44,1641.72,0.5630909535047233,1.401321505010103,1.6789647740945115,-2.7526006013974516,5.336140115142014,5.819761911014379,-0.2914410078215622,1.4102904506518696,1.675105485738383,-2.668734599036173,6.363243691054985,6.797237977419866,0.8474833204962643,1.3965171857798704,1.6705893354215038,-2.819030035528595,4.197871752260797,4.707359212400622
20240228095011,11,2024,2,28,9,50,0.46,1017.34,36.5,28.62,79109.22,1654.63,0.0,1017.25,36.2,27.43,72913.59,1526.22,1.05,1017.39,36.74,30.0,83993.13,1729.43,0.4134096950552227,1.3888169308588998,1.7851042242472437,-2.804355444503221,5.810226914869692,5.942092131363379,-0.2914410078215622,1.3831996303992604,1.8136370650652696,-2.7304599531328186,6.487659218016654,6.443361373486188,0.6577086841329474,1.3860968601872934,1.7423153387275168,-2.8651063907105083,4.748309390822734,4.974134779486847
20240228100011,11,2024,2,28,10,00,0.42,1017.13,37.23,26.81,87920.56,1714.41,0.0,1017.05,36.41,24.95,84002.11,1687.15,0.96,1017.25,37.82,28.47,90873.36,1728.97,0.3385690658304724,1.3450509213296404,1.9100748671690089,-2.9019348882755587,6.512619594222083,6.166070709386755,-0.2914410078215622,1.3415214453952353,1.8504619152660862,-2.8601878159800065,7.545192627769602,7.144708194558192,0.5572397589994265,1.3569199485281203,1.922464370286805,-2.950042322551867,5.178436692745118,4.972735660106393
20240228101011,11,2024,2,28,10,10,0.38,1016.96,37.83,26.34,92978.04,1698.16,0.0,1016.87,37.42,25.69,87308.36,1641.28,0.96,1017.04,38.21,27.48,97748.2,1742.64,0.2637284366057222,1.3096212945678738,2.0127904640910086,-2.927273196879425,6.915774724766488,6.105186602781204,-0.2914410078215622,1.304011078891632,2.027571909089067,-2.8214786956143136,7.860516028547675,6.944802778025706,0.5572397589994265,1.3131545810393486,1.9875181872387704,-3.0050008666845107,5.6082270312000935,5.0143138382168555
20240228102011,11,2024,2,28,10,20,0.61,1016.79,37.9,26.46,102021.7,1739.66,0.0,1016.72,37.64,25.97,98779.6,1719.82,1.05,1016.82,38.28,26.89,105458.59,1753.32,0.694062054648036,1.2741916678060834,2.024773950398575,-2.920803841491204,7.636686706207681,6.26067524426615,-0.2914410078215622,1.272752440138625,2.0661503235851617,-2.8068320014218893,8.954550178397646,7.287086872520177,0.6577086841329474,1.26730514843209,1.999194513358354,-3.0377539384403285,6.09025295874457,5.046797740354364
20240228103011,11,2024,2,28,10,30,0.73,1016.64,37.62,26.29,105696.13,1729.31,0.0,1016.56,36.39,25.5,101151.48,1635.79,1.48,1016.73,38.42,27.14,109271.55,1790.21,0.9185839423222867,1.2429302324280511,1.9768400051683086,-2.9299687616245174,7.9295925222121495,6.221896751751229,-0.2914410078215622,1.2394098921353953,1.8469547866755327,-2.8314175238163157,9.180760921032805,6.920876884483885,1.137726881993102,1.2485485623654704,2.022547165597521,-3.0238755182048127,6.328625541803272,5.1590010315390735
20240228104011,11,2024,2,28,10,40,0.88,1016.46,33.92,31.77,45345.94,703.68,0.17,1016.35,29.85,27.71,9365.0,32.76,1.74,1016.55,36.33,38.93,110479.05,1782.48,1.1992363019151,1.2054165099744172,1.3434271574826468,-2.6345348655624137,3.1187996514880716,2.3791542128065135,0.307615922810237,1.1956477978811952,0.7001237375643543,-2.7158132589403943,0.42690836328653553,-0.06526612541516859,1.4279704434899396,1.2110353902322308,1.673925428598527,-2.3693692198978735,6.404114110800425,5.135489742819697
20240228105011,11,2024,2,28,10,50,0.77,1016.25,27.69,43.97,8514.0,26.06,0.0,1016.18,26.67,40.05,7564.17,13.78,1.48,1016.32,29.23,46.24,9286.67,32.66,0.993424571547037,1.1616505004451578,0.27689687610922065,-1.976817067759919,0.18275530155417719,-0.15969429907371469,-0.2914410078215622,1.1602213406277668,0.14249029166625832,-2.0703125220314025,0.25515975388822093,-0.14798260254153806,1.137726881993102,1.1631018925064618,0.48961235075505655,-1.9635642122113826,0.0779294651556393,-0.18669954915178105
20240228110011,11,2024,2,28,11,00,0.31,1016.02,26.15,48.87,7785.34,22.38,0.0,1015.88,25.93,46.84,7399.17,20.8,1.13,1016.18,26.5,50.36,8211.67,25.08,0.13275733546240934,1.1137162995321641,0.013260177342755268,-1.7126517227408846,0.12467044161948922,-0.1734822075234642,-0.2914410078215622,1.097704063121753,0.012726533815757637,-1.7151301878651093,0.23942338757339837,-0.11738883702904523,0.7470143953627434,1.133924980847265,0.03423563209129944,-1.7348478467300774,0.010724320913867887,-0.20975460329057463
20240228111011,11,2024,2,28,11,10,0.4,1015.77,26.27,49.62,7285.0,19.72,0.0,1015.65,26.21,47.78,7069.17,18.96,1.05,1015.87,26.3,51.34,7500.83,20.58,0.30114875121809737,1.0616139072354358,0.033803296727155305,-1.6722182515645017,0.08478602526656495,-0.18344846743551135,-0.2914410078215622,1.0497741503671314,0.06182633408351472,-1.665959143076256,0.20795065494375325,-0.1254077157388724,0.6577086841329474,1.0693189621733867,0.0008747003210609448,-1.680444439406854,-0.033714846279453786,-0.22344164070806422
20240228112011,11,2024,2,28,11,20,0.43,1015.48,26.0,50.31,7248.0,18.3,0.0,1015.42,25.93,48.49,6681.67,16.03,1.13,1015.59,26.15,52.07,8179.17,24.62,0.35727922313666,1.0011751321712385,-0.012418721887744316,-1.6350194580822293,0.08183658407645783,-0.18876880167427337,-0.2914410078215622,1.0018442376125096,0.012726533815757637,-1.6288193113740366,0.1709940370831851,-0.13817690846702113,0.7470143953627434,1.0109651388550405,-0.02414599850661837,-1.6399194523191472,0.008692537483302705,-0.2111537226710291
20240228113011,11,2024,2,28,11,30,0.24,1015.3,26.07,50.93,7791.75,20.1,0.0,1015.2,25.9,48.99,6799.17,11.84,0.7,1015.43,26.19,52.83,8781.67,25.08,0.0017862343190964299,0.9636614097175811,-0.0004352355801776807,-1.601594455243086,0.12518141237701857,-0.1820247160195046,-0.2914410078215622,0.9559982341081106,0.007465840929926342,-1.602664500316136,0.18220023733767998,-0.1564372898768993,0.2669961975025888,0.9776200969588222,-0.017473812152570198,-1.5977290548031784,0.04635867646531877,-0.20975460329057463
20240228114011,11,2024,2,28,11,40,0.59,1015.03,26.06,51.0,6374.33,15.46,0.0,1014.91,25.72,49.94,5984.17,13.57,1.48,1015.16,26.22,52.01,7052.5,18.69,0.6566417400356609,0.9073908260371183,-0.0021471621955446037,-1.597820664599957,0.012192306115352727,-0.1994094701517974,-0.2914410078215622,0.8955648658522719,-0.024098316385060176,-1.5529703593061246,0.10447212493416248,-0.14889780065515962,1.137726881993102,0.9213503387589866,-0.012469672387034808,-1.643250273175671,-0.06174282983100111,-0.22919019642340985
20240228115011,11,2024,2,28,11,50,1.64,1014.87,25.29,52.93,6990.67,17.77,1.05,1014.75,25.08,52.39,6495.0,11.26,2.7,1014.93,25.66,54.09,7749.17,23.02,2.621208257185354,0.8740452949672188,-0.13396551157877698,-1.4937718654393985,0.06132361917239661,-0.19075456022817752,3.408616504904256,0.8622223178490661,-0.1363264312827903,-1.4248117851224105,0.15319096132568252,-0.15896497990499703,2.499638978247494,0.8734168410331938,-0.10588028134370271,-1.527781816816177,-0.01818952021340586,-0.2160202248639143
20240228120011,11,2024,2,28,12,00,1.54,1014.63,24.94,54.0,6859.17,17.6,0.44,1014.5,24.82,52.79,5708.33,12.1,2.26,1014.75,25.09,54.75,7992.5,26.04,2.4341066841234786,0.8240269983623578,-0.19388294311660956,-1.4360867798944257,0.05084114575350238,-0.1913915016511279,1.2590592832254472,0.8101245865940466,-0.18191910295999278,-1.4038879362760899,0.07816473533246153,-0.1553041874505107,2.008457566483615,0.835903668899978,-0.2009589368888828,-1.4911427873944145,-0.0029774013777312236,-0.20683470197484352
20240228121011,11,2024,2,28,12,10,1.37,1014.42,24.87,54.5,5738.5,13.62,0.96,1014.36,24.71,53.69,4969.17,7.85,1.92,1014.51,25.19,55.2,6536.67,19.76,2.1160340099182906,0.7802609888330985,-0.20586642942417618,-1.4091311324435039,-0.03849264501723675,-0.20630342437667218,3.0914687180991858,0.7809498570912387,-0.20120831020804,-1.3568092763718684,0.007669629118738857,-0.17382605403570933,1.628908293756981,0.7858861060556744,-0.18427847100376327,-1.4661616309704855,-0.09399067127679919,-0.22593572308191787
20240228122011,11,2024,2,28,12,20,0.92,1014.2,25.31,53.21,5967.5,13.73,0.26,1014.12,24.9,52.77,5239.17,7.94,1.83,1014.28,25.48,53.64,7270.83,22.88,1.2740769311398503,0.7344108836119957,-0.13054165834804374,-1.4786767028668821,-0.02023799548927646,-0.20589128580888072,0.6247637096153071,0.730936035086418,-0.1678905885977768,-1.4049341287184056,0.033420046724812136,-0.17343382627272866,1.5284393686234605,0.7379526083298815,-0.13590511993691742,-1.552762973240106,-0.04809362132653046,-0.21644604380579177
20240228123011,11,2024,2,28,12,30,0.59,1014.04,25.1,53.62,7858.92,21.35,0.0,1013.97,24.79,52.86,5284.17,9.3,1.05,1014.09,25.29,54.69,9005.0,25.39,0.6566417400356609,0.7010653525420725,-0.16649211727074303,-1.4565730719571264,0.13053584385646438,-0.17734132320369297,-0.2914410078215622,0.6996773963334112,-0.18717979584582406,-1.4002262627279838,0.03771178299249102,-0.1675068289654651,0.6577086841329474,0.698355371078155,-0.1675980051186443,-1.4944736082509387,0.060320467036030216,-0.20881171849070312
20240228124011,11,2024,2,28,12,40,0.48,1013.84,25.57,53.38,8240.0,21.29,0.0,1013.69,25.28,52.67,6588.33,15.31,0.78,1013.95,25.73,54.59,8909.17,25.02,0.45083000966759773,0.6593834387047041,-0.08603156634851045,-1.4695117827335686,0.16091349382203254,-0.17756612605885191,-0.2914410078215622,0.641327937327795,-0.10125514537724917,-1.4101650909299859,0.1620920223448485,-0.14131473057086652,0.3563019087323851,0.669178459418982,-0.09420395522411915,-1.5000249763451448,0.054329519154459105,-0.20993709712280784
20240228125011,11,2024,2,28,12,50,0.34,1013.7,25.55,53.7,6498.67,13.93,0.0,1013.65,25.07,52.65,4994.17,9.07,1.05,1013.75,25.79,55.9,7491.67,17.07,0.18888780738097205,0.6302060990185391,-0.08945541957924368,-1.4522601683649787,0.02210402280664786,-0.2051419429583509,-0.2914410078215622,0.6329923003269758,-0.13807999557806697,-1.411211283372302,0.010053927045227125,-0.1685091888041935,0.6577086841329474,0.6274971570487211,-0.08419567569304778,-1.4273020543110406,-0.034287496624806915,-0.23411752989370613
20240228130011,11,2024,2,28,13,00,0.32,1013.55,24.78,56.64,4800.17,8.8,0.0,1013.43,24.57,55.4,4344.17,7.8,1.05,1013.63,25.0,58.57,5058.33,9.8,0.1514674927685969,0.5989446636404833,-0.22127376896247605,-1.2937609613535581,-0.11329127074462095,-0.22436258707444187,-0.2914410078215622,0.587146296822553,-0.22575821034191856,-1.2673598225538476,-0.05193781904346781,-0.17404395834847639,0.6577086841329474,0.6024883756265693,-0.21597135618549015,-1.2790805261957285,-0.18641118563808323,-0.2562296992326282
20240228131011,11,2024,2,28,13,10,0.31,1013.29,24.84,56.39,4436.08,7.32,0.0,1013.2,24.7,55.97,4055.83,6.65,0.7,1013.4,24.92,56.93,5385.0,8.59,0.13275733546240934,0.5447581756518878,-0.21100220927027635,-1.307238785079019,-0.14231456920154262,-0.22990772416836283,-0.2914410078215622,0.5392163840679551,-0.20296187450331732,-1.2375433379478407,-0.07943735760841289,-0.17905575754211836,0.2669961975025888,0.5545548779007765,-0.2293157288935853,-1.3701229629407141,-0.16598894892230698,-0.2599099915159976
20240228132011,11,2024,2,28,13,20,1.38,1013.14,24.34,57.62,4184.83,6.07,0.26,1013.11,23.96,56.01,3745.83,4.98,2.35,1013.17,24.84,59.12,5204.17,8.09,2.134744167224478,0.5134967402738555,-0.2965985400386091,-1.2409278923497513,-0.16234286917490517,-0.23459111698417448,0.6247637096153071,0.5204612008161414,-0.33272563235381736,-1.2354509530632087,-0.1090026518968674,-0.18633376158853757,2.1089264916171357,0.5066213801749836,-0.24266010160168108,-1.2485480016775934,-0.17729379192997166,-0.26143077345127425
20240228133011,11,2024,2,28,13,30,1.33,1013.05,23.64,60.44,3392.33,4.32,0.61,1012.99,23.38,59.46,3008.33,3.6,2.79,1013.09,23.88,61.92,3887.5,5.46,2.04119338069354,0.4947398790470267,-0.41643340311427485,-1.0888980407265516,-0.22551671088192932,-0.24114786692631077,1.8581162138572465,0.4954542898137312,-0.4344323614798855,-1.054982756763693,-0.17933944072827127,-0.19234792062090797,2.600107903381015,0.48994885922689824,-0.4027925740988266,-1.0931096950398127,-0.2596072777614258,-0.2694300864308293
20240228134011,11,2024,2,28,13,40,1.2,1012.92,23.66,61.02,5718.92,10.61,0.17,1012.86,23.41,60.58,4450.83,6.6,2.53,1013.0,23.87,61.33,6245.0,12.84,1.7979613357131017,0.46764663505272897,-0.4130095498835416,-1.057629489683482,-0.04005345740919073,-0.2175810342771466,0.307615922810237,0.468363469561122,-0.42917166859405426,-0.9963959799939953,-0.04176545036989828,-0.17927366185488539,2.3098643418841767,0.47119227316027845,-0.4044606206873382,-1.125862766795631,-0.11222483352888986,-0.24698334506614633
20240228135011,11,2024,2,28,13,50,1.3,1012.77,23.88,60.53,6351.25,13.7,0.61,1012.68,23.77,60.12,5850.0,12.01,2.0,1012.84,23.97,61.1,7041.67,15.95,1.9850629087749774,0.43638519967469674,-0.3753471643454754,-1.0840460241853855,0.010352492529739967,-0.2060036872364602,1.8581162138572465,0.43085310305749475,-0.3660433539640812,-1.0204584061672641,0.09167607482228525,-0.15569641521349137,1.7182140049867773,0.437847231264084,-0.3877801548022192,-1.1386309134123056,-0.06241988258647867,-0.23752408142872572
20240228140011,11,2024,2,28,14,00,1.19,1012.65,23.84,60.6,5779.0,11.13,0.44,1012.6,23.76,60.21,5250.0,9.66,2.79,1012.72,23.99,60.98,6320.0,12.13,1.779251178406914,0.41137605137226624,-0.38219487080694187,-1.0802722335422565,-0.03526420263347085,-0.21563274286576894,1.2590592832254472,0.4141818290559037,-0.3677969182593579,-1.0157505401768419,0.03445292458656685,-0.1659379179135424,2.600107903381015,0.41283844984193224,-0.3844440616251954,-1.1452925551253537,-0.1075361025352779,-0.24914285541423914
