SeqNumber,Device_ID,Year,Month,Day,Hour,Minute,Avg_WindSpeed(m/s),Avg_Pressure(hpa),Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Min_WindSpeed(m/s),Min_Pressure(hpa),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Max_WindSpeed(m/s),Max_Pressure(hpa),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW)
20240101154017,17,2024,1,1,15,40,0.0,1021.47,18.27,65.99,1128.92,0.36,0,1021.38,18.2,65.4,1113.33,0.34,0,1021.59,18.4,66.4,1153.33,0.38
20240101155017,17,2024,1,1,15,50,0.0,1021.59,18.2,66.37,1137.83,0.37,0,1021.53,18.2,66.2,1121.67,0.36,0,1021.63,18.2,66.5,1149.17,0.38
20240101160017,17,2024,1,1,16,00,0.0,1021.64,18.2,65.98,1100.66,0.36,0,1021.61,18.2,65.8,1054.17,0.34,0,1021.68,18.2,66.2,1163.33,0.39
20240101161017,17,2024,1,1,16,10,0.0,1021.66,18.19,66.1,976.67,0.3,0,1021.63,18.1,65.9,806.67,0.23,0,1021.69,18.2,66.3,1105.83,0.37
20240101162017,17,2024,1,1,16,20,0.0,1021.85,18.1,66.12,735.5,0.16,0,1021.67,18.1,65.9,674.17,0.14,0,1021.99,18.1,66.3,778.33,0.17
20240101163017,17,2024,1,1,16,30,0.0,1022.04,18.1,65.94,548.67,0.12,0,1022.0,18.1,65.9,500.83,0.08,0,1022.07,18.1,66.1,660.0,0.15
20240101164017,17,2024,1,1,16,40,0.0,1022.12,18.0,65.48,366.75,0.06,0,1022.03,18.0,65.2,311.67,0.03,0,1022.19,18.0,66.0,476.67,0.1
20240101165017,17,2024,1,1,16,50,0.0,1022.24,17.93,65.59,246.5,0.03,0,1022.19,17.9,65.2,189.17,0.02,0,1022.3,18.0,65.8,305.83,0.05
20240101170017,17,2024,1,1,17,00,0.0,1022.3,17.88,65.66,135.25,0.01,0,1022.25,17.8,65.5,110.83,0.01,0,1022.37,17.9,65.8,168.33,0.02
20240101171017,17,2024,1,1,17,10,0.0,1022.42,17.8,65.89,70.67,0.01,0,1022.38,17.8,65.8,40.0,0.0,0,1022.46,17.8,66.1,104.17,0.01
20240101172017,17,2024,1,1,17,20,0.0,1022.53,17.7,66.45,29.45,0.0,0,1022.46,17.7,66.3,20.0,0.0,0,1022.61,17.7,66.6,37.5,0.01
20240102062017,17,2024,1,2,6,20,0.0,1020.93,13.85,83.86,63.58,0.01,0,1020.9,13.8,83.7,22.5,0.0,0,1020.96,13.9,84.0,123.33,0.02
20240102063017,17,2024,1,2,6,30,0.0,1020.94,13.86,83.88,281.42,0.04,0,1020.93,13.8,83.7,144.17,0.02,0,1020.96,13.9,84.1,444.17,0.07
20240102064017,17,2024,1,2,6,40,0.0,1020.99,13.8,84.4,712.0,0.2,0,1020.96,13.8,84.0,480.0,0.09,0,1021.03,13.8,85.1,1005.0,0.36
20240102065017,17,2024,1,2,6,50,0.0,1021.0,13.97,85.49,1515.33,0.86,0,1020.94,13.8,85.3,1059.17,0.38,0,1021.04,14.2,85.7,2073.33,1.63
20240102070017,17,2024,1,2,7,00,0.0,1021.0,14.61,85.26,2990.75,3.28,0,1020.92,14.3,84.6,2251.67,1.91,0,1021.07,14.9,85.8,3675.0,4.78
20240102071017,17,2024,1,2,7,10,0.0,1021.14,15.32,83.71,4412.08,6.73,0,1021.09,15.0,83.0,3817.5,4.86,0,1021.18,15.6,84.4,6639.17,15.47
20240102072017,17,2024,1,2,7,20,0.0,1021.22,16.75,82.46,11020.67,42.03,0,1021.17,15.8,80.6,6612.5,14.66,0,1021.25,17.8,84.3,15641.67,74.42
20240102073017,17,2024,1,2,7,30,0.0,1021.25,18.62,75.94,8475.58,18.97,0,1021.21,18.2,74.1,7514.17,17.14,0,1021.29,18.8,80.0,13405.0,29.38
20240102074017,17,2024,1,2,7,40,0.0,1021.27,18.39,74.31,8773.5,22.16,0,1021.23,18.3,74.1,8125.0,19.97,0,1021.29,18.4,74.5,10516.67,30.58
20240102075017,17,2024,1,2,7,50,0.0,1021.2,18.6,74.3,8958.92,19.49,0,1021.18,18.4,73.8,8339.17,15.72,0,1021.22,18.8,75.0,10343.33,28.35
20240102080017,17,2024,1,2,8,00,0.0,1021.14,18.69,73.37,8501.08,14.86,0,1021.12,18.5,72.7,8458.33,14.28,0,1021.16,18.8,74.2,8646.67,16.42
20240102081017,17,2024,1,2,8,10,0.0,1021.2,18.31,72.59,8811.0,14.94,0,1021.15,18.2,72.4,8523.33,14.35,0,1021.23,18.4,72.9,8992.5,15.54
20240102082017,17,2024,1,2,8,20,0.0,1021.21,18.18,72.51,9207.92,16.05,0,1021.19,18.1,72.3,8999.17,15.33,0,1021.22,18.2,72.7,9441.67,16.6
20240102083017,17,2024,1,2,8,30,0.0,1021.22,18.26,72.39,9817.5,17.74,0,1021.2,18.2,72.2,9494.17,16.6,0,1021.24,18.4,72.5,10295.83,19.76
20240102084017,17,2024,1,2,8,40,0.0,1021.29,18.58,71.63,10922.33,22.26,0,1021.24,18.4,71.5,10399.17,20.08,0,1021.34,18.8,71.8,11394.17,24.46
20240102085017,17,2024,1,2,8,50,0.0,1021.34,19.07,70.77,11762.75,26.12,0,1021.32,18.8,70.3,11470.83,24.64,0,1021.35,19.3,71.5,12230.83,28.48
20240102090017,17,2024,1,2,9,00,0.0,1021.36,19.85,69.88,13334.58,35.7,0,1021.34,19.4,69.0,12488.33,30.63,0,1021.41,20.3,70.4,13800.0,38.79
20240102091017,17,2024,1,2,9,10,0.0,1021.29,21.24,67.86,12296.83,30.58,0,1021.21,20.5,66.1,11923.33,28.39,0,1021.33,22.0,68.8,13016.67,34.42
20240102092017,17,2024,1,2,9,20,0.0,1021.19,23.06,64.85,46623.0,424.3,0,1021.17,22.2,64.1,12209.17,29.66,0,1021.23,24.7,66.0,86913.05,1549.3
20240102093017,17,2024,1,2,9,30,0.0,1021.08,28.61,57.86,89183.94,1485.06,0,1021.06,25.4,52.2,87649.77,1324.06,0,1021.16,31.6,63.3,89788.05,1531.81
20240102094017,17,2024,1,2,9,40,0.0,1020.99,34.18,46.7,90231.51,1556.72,0,1020.93,32.1,42.7,89473.59,1521.86,0,1021.06,35.7,51.3,90853.59,1588.22
20240102095017,17,2024,1,2,9,50,0.0,1020.86,36.7,41.19,90510.21,1583.37,0,1020.78,35.8,38.9,89743.13,1567.3,0,1020.92,37.6,42.6,91256.09,1612.54
20240102100017,17,2024,1,2,10,00,0.0,1020.73,37.91,37.98,88809.29,1628.66,0,1020.71,37.7,37.6,87863.59,1609.0,0,1020.76,38.2,38.6,89773.67,1640.07
20240102101017,17,2024,1,2,10,10,0.0,1020.62,38.72,36.51,87697.2,1631.86,0,1020.53,38.4,36.0,87277.81,1627.35,0,1020.7,39.0,37.3,88041.48,1638.63
20240102102017,17,2024,1,2,10,20,0.0,1020.44,39.48,35.15,85385.88,1601.9,0,1020.39,39.1,34.8,83322.89,1558.34,0,1020.52,39.7,35.8,88084.61,1657.14
20240102103017,17,2024,1,2,10,30,0.0,1020.31,39.7,34.91,83711.01,1614.33,0,1020.22,39.5,34.5,82803.59,1598.81,0,1020.38,39.8,35.2,84483.67,1631.62
20240102104017,17,2024,1,2,10,40,0.0,1020.16,39.49,34.94,57183.79,1096.28,0,1020.09,39.2,33.3,13495.83,40.54,0,1020.23,39.7,35.6,83261.8,1617.38
20240102105017,17,2024,1,2,10,50,0.0,1020.06,35.75,34.25,13872.75,41.75,0,1020.01,33.0,32.6,13663.33,40.66,0,1020.1,38.6,36.4,14572.5,46.63
20240102110017,17,2024,1,2,11,00,0.0,1020.0,30.15,39.8,14583.42,47.33,0,1019.91,28.3,36.9,14232.5,44.67,0,1020.08,32.4,42.3,15179.17,51.36
20240102111017,17,2024,1,2,11,10,0.0,1019.79,27.44,44.19,14271.83,45.84,0,1019.65,27.1,42.8,13867.5,43.27,0,1019.87,28.0,44.8,14561.67,48.07
20240102112017,17,2024,1,2,11,20,0.0,1019.6,26.83,45.82,15575.42,38.49,0,1019.53,26.8,45.0,13316.67,34.8,0,1019.64,27.0,46.8,25005.0,41.72
20240102113017,17,2024,1,2,11,30,0.0,1019.41,28.24,47.02,38756.75,72.58,0,1019.21,26.9,44.5,13004.17,34.38,0,1019.54,29.8,47.7,57963.59,164.33
20240102114017,17,2024,1,2,11,40,0.0,1019.13,28.69,42.72,13446.92,40.2,0,1019.0,27.3,42.4,12095.83,31.07,0,1019.23,29.8,43.1,15360.0,53.12
20240102115017,17,2024,1,2,11,50,0.0,1018.92,25.88,45.43,11989.58,30.49,0,1018.76,25.1,43.6,11398.33,27.29,0,1019.03,27.0,46.7,12533.33,33.52
20240102120017,17,2024,1,2,12,00,0.0,1018.68,24.44,48.42,11081.34,26.21,0,1018.61,24.1,47.0,10881.67,25.7,0,1018.73,24.9,49.5,11309.17,27.2
20240102121017,17,2024,1,2,12,10,0.0,1018.45,24.06,50.59,10511.16,24.0,0,1018.33,24.0,49.7,10023.33,22.18,0,1018.6,24.1,51.0,10855.83,25.65
20240102122017,17,2024,1,2,12,20,0.0,1018.26,24.01,51.54,14397.92,21.8,0,1018.22,23.9,50.9,9909.17,21.37,0,1018.3,24.2,53.1,30976.67,22.48
20240102123017,17,2024,1,2,12,30,0.0,1018.05,26.08,51.15,19492.75,24.06,0,1017.9,24.5,47.6,9795.83,21.29,0,1018.22,27.0,53.9,33588.33,29.72
20240102124017,17,2024,1,2,12,40,0.0,1017.86,25.38,48.78,9492.33,19.83,0,1017.82,24.6,47.7,9235.0,18.54,0,1017.92,26.3,50.4,9731.67,20.69
20240102125017,17,2024,1,2,12,50,0.0,1017.75,24.0,51.69,8916.67,17.34,0,1017.71,23.6,50.7,8723.33,16.46,0,1017.82,24.5,52.5,9160.0,18.29
20240102130017,17,2024,1,2,13,00,0.0,1017.58,23.26,52.93,8596.42,16.09,0,1017.48,23.0,52.6,8541.67,15.54,0,1017.66,23.6,53.1,8695.0,16.34
20240102131017,17,2024,1,2,13,10,0.0,1017.44,22.92,53.46,9122.83,18.38,0,1017.41,22.9,53.0,8754.17,16.56,0,1017.48,23.0,54.1,9615.83,20.77
20240102132017,17,2024,1,2,13,20,0.0,1017.41,22.96,54.69,11297.58,30.71,0,1017.34,22.9,54.0,10093.33,23.74,0,1017.45,23.0,55.0,12340.0,35.72
20240102133017,17,2024,1,2,13,30,0.0,1017.29,23.2,55.69,13638.58,48.82,0,1017.23,23.0,54.7,11667.5,34.8,0,1017.36,23.5,56.3,15313.33,61.69
20240102134017,17,2024,1,2,13,40,0.0,1017.22,23.91,55.41,15336.5,62.43,0,1017.2,23.6,55.0,14160.83,56.71,0,1017.26,24.2,55.8,16211.67,67.77
20240102135017,17,2024,1,2,13,50,0.0,1017.18,24.36,54.58,15645.42,67.2,0,1017.14,24.2,54.3,14382.5,54.68,0,1017.23,24.4,55.1,17354.17,82.4
20240102140017,17,2024,1,2,14,00,0.0,1017.13,24.65,54.17,16097.42,71.11,0,1017.08,24.4,53.7,14563.33,55.92,0,1017.17,25.0,54.6,17616.67,84.56
20240102141017,17,2024,1,2,14,10,0.0,1017.05,25.08,52.97,13507.92,49.76,0,1017.0,25.0,52.0,12371.67,42.07,0,1017.11,25.2,53.8,13997.5,51.48
20240102142017,17,2024,1,2,14,20,0.0,1016.98,24.95,52.91,13515.08,51.16,0,1016.95,24.9,52.4,11137.5,34.59,0,1017.0,25.1,53.1,15173.33,63.42
20240102143017,17,2024,1,2,14,30,0.0,1016.89,25.17,52.8,14442.75,55.93,0,1016.84,25.0,52.2,13216.67,46.39,0,1016.92,25.3,53.3,15361.67,63.7
20240102144017,17,2024,1,2,14,40,0.0,1016.84,25.18,52.39,12051.67,40.64,0,1016.83,25.1,52.0,11362.5,35.21,0,1016.86,25.2,52.7,13142.5,47.7
20240102145017,17,2024,1,2,14,50,0.0,1016.79,24.97,52.37,11184.92,33.18,0,1016.77,24.9,52.1,9976.67,25.34,0,1016.82,25.0,52.6,11861.67,38.9
20240102150017,17,2024,1,2,15,00,0.0,1016.72,24.75,51.71,9426.83,24.11,0,1016.7,24.5,51.4,8573.33,20.37,0,1016.75,24.9,52.0,10618.33,29.57
20240102151017,17,2024,1,2,15,10,0.0,1016.73,24.09,51.95,7391.67,14.52,0,1016.7,23.6,51.4,6710.0,12.09,0,1016.8,24.5,52.7,8373.33,18.62
20240102152017,17,2024,1,2,15,20,0.0,1016.85,23.06,53.67,6082.67,9.86,0,1016.78,22.8,52.8,5924.17,9.18,0,1016.9,23.5,54.4,6394.17,10.73
20240102153017,17,2024,1,2,15,30,0.0,1016.92,22.64,55.0,6140.84,9.98,0,1016.88,22.6,54.5,5735.83,8.42,0,1016.96,22.7,55.5,6465.0,11.22
20240102154017,17,2024,1,2,15,40,0.0,1016.96,22.58,55.52,5549.08,8.28,0,1016.94,22.5,55.4,5065.83,7.04,0,1016.99,22.6,55.7,6404.17,10.59
20240102155017,17,2024,1,2,15,50,0.0,1017.01,22.37,56.69,4652.17,5.7,0,1016.98,22.3,55.9,4256.67,4.92,0,1017.07,22.5,57.7,4988.33,6.61
20240102160017,17,2024,1,2,16,00,0.0,1017.11,22.15,58.27,3989.75,4.26,0,1017.06,22.0,57.9,3653.33,3.59,0,1017.17,22.2,58.7,4579.17,5.38
20240102161017,17,2024,1,2,16,10,0.0,1017.17,21.89,58.23,3237.08,2.92,0,1017.15,21.8,58.1,2888.33,2.35,0,1017.19,22.0,58.6,3657.5,3.56
20240102162017,17,2024,1,2,16,20,0.0,1017.16,21.71,59.05,2614.75,1.97,0,1017.14,21.6,58.5,2372.5,1.61,0,1017.2,21.8,59.6,2770.0,2.24
20240102163017,17,2024,1,2,16,30,0.0,1017.14,21.41,61.19,2108.25,1.26,0,1017.12,21.3,59.9,1690.83,0.77,0,1017.16,21.6,63.1,2414.17,1.65
20240102164017,17,2024,1,2,16,40,0.0,1017.14,21.12,63.72,1444.83,0.62,0,1017.1,20.9,63.0,1275.0,0.49,0,1017.19,21.3,65.3,1650.0,0.78
20240102165017,17,2024,1,2,16,50,0.0,1017.26,20.73,63.19,957.92,0.29,0,1017.2,20.6,63.1,712.5,0.16,0,1017.3,20.9,63.3,1260.0,0.47
20240102170017,17,2024,1,2,17,00,0.0,1017.31,20.37,63.8,498.08,0.08,0,1017.29,20.2,63.2,362.5,0.06,0,1017.35,20.5,64.4,656.67,0.14
20240102171017,17,2024,1,2,17,10,0.0,1017.38,19.99,64.35,251.58,0.03,0,1017.35,19.9,64.1,155.83,0.02,0,1017.41,20.1,64.6,344.17,0.05
20240102172017,17,2024,1,2,17,20,0.0,1017.51,19.78,64.15,74.08,0.01,0,1017.41,19.7,64.0,30.0,0.0,0,1017.58,19.8,64.3,136.67,0.02
20240102173017,17,2024,1,2,17,30,0.0,1017.58,19.7,64.0,22.5,0.0,0,1017.58,19.7,64.0,20.0,0.0,0,1017.59,19.7,64.0,25.0,0.0
20240103062017,17,2024,1,3,6,20,0.0,1017.18,16.1,80.65,44.58,0.01,0,1017.12,16.0,80.4,21.67,0.0,0,1017.27,16.2,80.9,61.67,0.01
20240103063017,17,2024,1,3,6,30,0.0,1017.43,16.51,79.77,125.92,0.02,0,1017.31,16.3,79.0,68.33,0.01,0,1017.52,16.7,80.3,201.67,0.02
20240103064017,17,2024,1,3,6,40,0.0,1017.63,16.79,78.79,307.92,0.06,0,1017.54,16.7,78.7,220.83,0.02,0,1017.7,16.9,78.9,426.67,0.11
20240103065017,17,2024,1,3,6,50,0.0,1017.73,17.0,78.72,794.17,0.3,0,1017.7,16.9,78.7,483.33,0.13,0,1017.75,17.1,78.8,1191.67,0.53
20240103070017,17,2024,1,3,7,00,0.0,1017.83,17.3,78.42,1505.58,0.82,0,1017.78,17.2,78.1,1270.0,0.64,0,1017.86,17.4,78.7,1712.5,1.07
20240103071017,17,2024,1,3,7,10,0.0,1017.95,17.54,78.19,2149.25,1.62,0,1017.87,17.4,77.8,1825.0,1.13,0,1018.05,17.7,78.3,2427.5,2.0
20240103072017,17,2024,1,3,7,20,0.0,1018.16,18.0,77.32,3174.75,3.43,0,1018.08,17.8,77.0,2526.67,2.24,0,1018.24,18.2,77.7,3935.0,5.04
20240103073017,17,2024,1,3,7,30,0.0,1018.26,18.53,76.7,4787.83,7.52,0,1018.22,18.2,75.8,4155.83,5.88,0,1018.35,18.8,77.4,5459.17,9.16
20240103074017,17,2024,1,3,7,40,0.0,1018.38,19.12,75.01,5360.83,9.17,0,1018.36,18.9,74.5,5049.17,7.88,0,1018.39,19.3,75.7,6458.33,12.9
20240103075017,17,2024,1,3,7,50,0.0,1018.45,19.67,74.02,7887.42,19.12,0,1018.39,19.4,72.9,6978.33,15.3,0,1018.53,20.0,74.6,8603.33,21.12
