SeqNumber,Device_ID,Year,Month,Day,Hour,Minute,Avg_WindSpeed(m/s),Avg_Pressure(hpa),Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Min_WindSpeed(m/s),Min_Pressure(hpa),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Max_WindSpeed(m/s),Max_Pressure(hpa),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW)
20240518045007,7,2024,5,18,4,50,0.0,1005.42,19.9,94.38,28.61,0.0,0.0,1005.4,19.9,94.28,22.5,0.0,0.0,1005.44,19.9,94.49,35.0,0.0
20240518050007,7,2024,5,18,5,00,0.0,1005.4,19.93,94.07,147.08,0.05,0.0,1005.33,19.9,93.77,42.5,0.01,0.0,1005.46,19.98,94.32,315.0,0.16
20240518051007,7,2024,5,18,5,10,0.0,1005.44,20.01,93.38,615.33,0.33,0.0,1005.4,19.96,93.06,365.0,0.18,0.0,1005.47,20.06,93.61,943.33,0.6
20240518052007,7,2024,5,18,5,20,0.0,1005.44,20.14,92.98,1540.83,1.32,0.0,1005.38,20.07,92.9,1045.83,0.76,0.0,1005.49,20.24,93.08,2113.33,2.13
20240518053007,7,2024,5,18,5,30,0.0,1005.57,20.39,92.51,3222.33,4.3,0.0,1005.51,20.26,91.98,2285.83,2.39,0.0,1005.62,20.51,92.89,4183.33,6.43
20240518054007,7,2024,5,18,5,40,0.0,1005.61,20.74,91.35,5233.42,9.03,0.0,1005.57,20.57,90.76,4411.67,6.95,0.0,1005.65,20.9,91.91,5921.67,10.44
20240518055007,7,2024,5,18,5,50,0.0,1005.59,21.07,89.78,6791.33,12.5,0.0,1005.58,20.92,89.09,6075.83,11.01,0.0,1005.63,21.24,90.3,7267.5,13.46
20240518060007,7,2024,5,18,6,00,0.0,1005.64,21.48,88.03,8566.25,18.05,0.0,1005.57,21.28,86.94,7448.33,13.93,0.0,1005.7,21.73,88.99,9845.83,22.7
20240518061007,7,2024,5,18,6,10,0.0,1005.72,22.06,85.73,11101.67,28.02,0.0,1005.68,21.79,84.38,10072.5,23.58,0.0,1005.75,22.33,86.68,12003.33,31.62
20240518062007,7,2024,5,18,6,20,0.0,1005.81,22.89,82.31,19885.25,49.2,0.0,1005.73,22.4,79.75,12449.17,34.13,0.0,1005.87,23.71,84.24,27703.33,75.62
20240518063007,7,2024,5,18,6,30,0.0,1005.83,25.88,70.31,30934.5,192.04,0.0,1005.75,24.14,63.88,29173.33,120.51,0.0,1005.87,27.24,78.49,33259.16,232.29
20240518064007,7,2024,5,18,6,40,0.0,1006.03,25.51,70.14,14564.17,39.9,0.0,1005.92,24.65,65.04,13870.83,36.18,0.0,1006.1,26.98,74.04,15519.17,44.71
20240518065007,7,2024,5,18,6,50,0.0,1006.2,24.56,74.59,16198.17,50.46,0.0,1006.05,24.48,73.62,14496.67,39.67,0.0,1006.34,24.71,75.23,19310.0,69.76
20240518070007,7,2024,5,18,7,00,0.0,1006.27,25.21,72.29,20937.58,78.77,0.0,1006.21,24.77,70.62,19326.67,67.49,0.0,1006.35,25.58,73.71,21900.83,84.83
20240518071007,7,2024,5,18,7,10,0.0,1006.41,25.67,70.05,21539.67,81.49,0.0,1006.33,25.59,69.23,19099.17,66.0,0.0,1006.48,25.82,70.88,25514.17,109.25
20240518072007,7,2024,5,18,7,20,0.0,1006.56,26.44,67.3,29913.92,146.54,0.0,1006.48,25.92,64.69,26756.67,119.0,0.0,1006.63,26.97,69.55,31918.33,165.11
20240518073007,7,2024,5,18,7,30,0.0,1006.66,27.4,63.44,30050.08,144.98,0.0,1006.62,27.08,62.17,28600.0,131.04,0.0,1006.7,27.75,64.77,31877.5,165.44
20240518074007,7,2024,5,18,7,40,0.0,1006.72,28.24,60.13,32868.92,172.58,0.0,1006.64,27.81,58.38,30944.17,151.33,0.0,1006.76,28.68,61.22,35569.16,203.47
20240518075007,7,2024,5,18,7,50,0.0,1006.85,28.57,58.54,31069.08,152.45,0.0,1006.76,28.51,57.72,30644.17,148.87,0.0,1006.93,28.63,59.2,31675.0,157.69
20240518080007,7,2024,5,18,8,00,0.0,1006.88,28.73,56.88,32947.83,172.34,0.0,1006.85,28.67,55.85,31625.83,157.69,0.0,1006.91,28.81,58.05,35633.33,200.72
20240518081007,7,2024,5,18,8,10,0.0,1006.89,30.12,53.56,52376.16,457.73,0.0,1006.83,28.84,48.13,37237.5,217.51,0.0,1006.93,32.04,56.21,63147.57,655.2
20240518082007,7,2024,5,18,8,20,0.0,1006.82,32.31,46.75,41194.49,288.58,0.0,1006.78,31.83,45.37,31581.67,160.68,0.0,1006.87,32.66,48.63,54628.59,494.75
20240518083007,7,2024,5,18,8,30,0.0,1006.72,31.78,46.95,44737.32,341.71,0.0,1006.66,31.48,45.52,32936.66,173.76,0.0,1006.8,32.27,48.25,63952.57,668.64
20240518084007,7,2024,5,18,8,40,0.0,1006.66,32.12,46.52,42947.38,298.16,0.0,1006.58,31.89,45.73,33799.16,182.53,0.0,1006.71,32.59,47.02,58872.81,545.54
20240518085007,7,2024,5,18,8,50,0.0,1006.59,32.41,45.07,32644.01,177.44,0.0,1006.56,31.75,43.57,25327.5,99.47,0.0,1006.62,32.94,46.72,55126.32,475.85
20240518090007,7,2024,5,18,9,00,0.0,1006.48,31.12,48.46,26856.42,117.27,0.0,1006.44,30.88,46.59,23329.17,87.03,0.0,1006.53,31.58,49.29,42241.66,272.1
20240518091007,7,2024,5,18,9,10,0.0,1006.45,34.09,41.87,83458.91,1138.77,0.0,1006.4,31.13,36.33,58696.71,519.17,0.0,1006.49,36.04,48.63,117758.2,2178.21
20240518092007,7,2024,5,18,9,20,0.0,1006.41,36.58,34.08,64541.59,643.26,0.0,1006.37,36.01,32.94,59286.09,542.3,0.0,1006.46,37.07,36.33,71542.58,777.75
20240518093007,7,2024,5,18,9,30,0.0,1006.42,39.67,28.97,98440.18,1504.71,0.0,1006.38,37.38,25.67,78088.59,924.96,0.0,1006.46,41.6,32.3,117758.2,2385.7
20240518094007,7,2024,5,18,9,40,0.0,1006.38,42.54,23.79,85159.65,1118.23,0.0,1006.29,41.77,23.31,53843.36,440.29,0.0,1006.42,43.12,25.01,117758.2,1916.77
20240518095007,7,2024,5,18,9,50,0.0,1006.31,41.3,24.38,71783.54,823.71,0.0,1006.26,40.83,23.67,51890.15,408.48,0.0,1006.37,41.92,24.95,97983.59,1428.29
20240518100007,7,2024,5,18,10,00,0.0,1006.21,43.94,21.23,113221.99,1918.08,0.0,1006.16,42.04,19.13,88057.66,1149.21,0.0,1006.23,45.23,23.67,117758.2,2202.08
20240518101007,7,2024,5,18,10,10,0.0,1006.13,45.7,18.01,84321.77,1165.81,0.0,1006.1,44.46,17.12,42650.62,275.12,0.0,1006.19,46.34,19.37,117758.2,2099.14
20240518102007,7,2024,5,18,10,20,0.0,1006.02,44.54,19.0,89368.3,1272.59,0.0,1005.93,43.88,17.67,60236.64,552.38,0.0,1006.1,45.31,19.83,117758.2,2391.38
20240518103007,7,2024,5,18,10,30,0.0,1005.84,45.09,18.36,104232.22,1543.79,0.0,1005.79,44.51,17.88,74595.47,800.09,0.0,1005.92,45.99,19.2,117758.2,1970.67
20240518104007,7,2024,5,18,10,40,0.0,1005.82,47.65,15.96,115306.9,2035.77,0.0,1005.73,46.23,14.79,97753.59,1403.93,0.0,1005.86,48.56,17.82,117758.2,2279.31
20240518105007,7,2024,5,18,10,50,0.0,1005.6,48.12,15.07,101066.85,1496.61,0.0,1005.53,47.73,14.18,75166.88,856.31,0.0,1005.7,48.86,15.53,117758.2,2037.37
20240518110007,7,2024,5,18,11,00,0.0,1005.43,48.68,14.72,113523.32,1899.85,0.0,1005.33,47.68,13.22,86828.59,1119.69,0.0,1005.51,49.8,15.8,117758.2,2172.19
20240518111007,7,2024,5,18,11,10,0.0,1005.22,47.03,16.38,94844.63,1307.53,0.0,1005.1,46.0,14.53,75871.25,864.55,0.0,1005.31,48.61,17.54,117758.2,1883.79
20240518112007,7,2024,5,18,11,20,0.0,1005.02,44.73,18.66,81903.72,1057.93,0.0,1004.9,43.51,16.16,62204.21,595.23,0.0,1005.15,47.05,20.05,117758.2,2128.18
20240518113007,7,2024,5,18,11,30,0.0,1004.81,42.8,20.88,96700.62,1422.39,0.0,1004.72,42.34,20.27,71621.64,767.39,0.0,1004.94,43.05,21.62,117758.2,2110.52
20240518114007,7,2024,5,18,11,40,0.0,1004.62,44.39,19.01,109423.21,1657.48,0.0,1004.49,43.22,17.93,87017.27,1090.8,0.0,1004.72,45.6,21.1,117758.2,2183.26
20240518115007,7,2024,5,18,11,50,0.0,1004.5,44.43,19.01,89871.6,1141.34,0.0,1004.45,42.56,17.0,71415.0,732.88,0.0,1004.53,46.23,21.13,107413.59,1530.05
20240518120007,7,2024,5,18,12,00,0.0,1004.43,43.08,20.67,113009.06,1840.6,0.0,1004.38,42.49,20.08,97742.81,1358.49,0.0,1004.48,43.66,21.67,117758.2,2180.21
20240518121007,7,2024,5,18,12,10,0.0,1004.31,44.65,18.92,117665.66,2026.41,0.0,1004.12,43.97,18.35,116832.8,1749.52,0.0,1004.46,45.43,19.68,117758.2,2129.86
20240518122007,7,2024,5,18,12,20,0.0,1004.05,42.04,22.11,103097.86,1537.7,0.0,1003.94,40.81,18.7,86411.72,1071.61,0.0,1004.13,44.58,23.91,117758.2,2068.8
20240518123007,7,2024,5,18,12,30,0.0,1003.93,41.04,23.91,73418.16,851.04,0.0,1003.86,39.97,23.19,45958.67,332.66,0.0,1004.04,41.64,25.55,90194.14,1221.5
20240518124007,7,2024,5,18,12,40,0.0,1003.82,39.09,27.36,62834.02,644.08,0.0,1003.77,38.48,25.92,45865.23,330.34,0.0,1003.85,39.67,28.43,80043.59,994.51
20240518125007,7,2024,5,18,12,50,0.0,1003.77,39.5,27.02,57111.87,527.22,0.0,1003.7,38.32,26.1,45955.08,334.53,0.0,1003.84,40.09,29.39,79215.23,972.98
20240518130007,7,2024,5,18,13,00,0.0,1003.71,37.3,30.93,48603.31,370.63,0.0,1003.67,36.64,29.76,45394.45,322.42,0.0,1003.74,38.13,31.83,52519.06,426.01
20240518131007,7,2024,5,18,13,10,0.0,1003.6,36.77,32.44,50689.12,407.42,0.0,1003.53,36.57,31.47,45973.05,335.34,0.0,1003.69,36.93,33.19,58296.01,529.02
20240518132007,7,2024,5,18,13,20,0.0,1003.48,35.71,35.33,39892.92,254.22,0.0,1003.4,34.98,33.8,35115.0,195.48,0.0,1003.54,36.07,37.54,45160.86,322.95
20240518133007,7,2024,5,18,13,30,0.0,1003.44,34.67,37.79,29774.33,141.8,0.0,1003.36,34.06,37.24,28858.33,133.14,0.0,1003.48,35.05,38.77,32953.33,172.46
20240518134007,7,2024,5,18,13,40,0.0,1003.37,33.76,40.76,25697.17,105.65,0.0,1003.34,33.47,39.72,20891.67,68.8,0.0,1003.42,33.96,42.07,28795.0,131.46
20240518135007,7,2024,5,18,13,50,0.0,1003.33,32.49,44.29,15729.5,40.02,0.0,1003.27,31.81,42.3,13545.83,29.2,0.0,1003.38,33.31,46.92,19745.83,61.72
20240518140007,7,2024,5,18,14,00,0.0,1003.26,31.06,50.33,13886.75,31.51,0.0,1003.16,30.67,47.62,13112.5,27.51,0.0,1003.37,31.64,52.57,16130.83,42.12
20240518141007,7,2024,5,18,14,10,0.0,1003.31,30.66,54.06,18938.75,57.77,0.0,1003.24,30.47,52.39,17192.5,47.82,0.0,1003.39,30.91,58.39,20100.83,66.09
20240518142007,7,2024,5,18,14,20,0.0,1003.34,29.5,63.4,21450.58,75.73,0.0,1003.29,28.83,57.36,20420.0,68.4,0.0,1003.38,30.45,66.26,21935.0,81.27
20240518143007,7,2024,5,18,14,30,0.0,1003.27,29.24,63.08,25004.83,104.63,0.0,1003.23,28.85,60.7,22191.67,83.33,0.0,1003.32,29.74,65.53,29365.83,139.02
20240518144007,7,2024,5,18,14,40,0.0,1003.24,30.51,56.84,33937.0,182.02,0.0,1003.22,29.93,54.57,30705.83,151.56,0.0,1003.29,30.77,59.86,35157.5,194.56
20240518145007,7,2024,5,18,14,50,0.0,1003.17,31.28,52.51,33875.33,180.8,0.0,1003.11,30.94,50.71,33342.5,176.31,0.0,1003.24,31.53,54.65,34381.66,185.9
20240518150007,7,2024,5,18,15,00,0.0,1003.07,31.95,49.67,31125.08,155.03,0.0,1002.98,31.62,48.64,30312.5,146.74,0.0,1003.12,32.16,50.88,32596.67,168.5
20240518151007,7,2024,5,18,15,10,0.0,1003.02,32.34,48.42,28760.34,133.0,0.0,1002.96,32.14,47.64,26220.0,109.56,0.0,1003.08,32.56,49.39,31326.67,157.09
20240518152007,7,2024,5,18,15,20,0.0,1003.01,31.52,50.56,28294.08,126.55,0.0,1002.95,30.89,48.87,26357.5,109.63,0.0,1003.05,32.08,51.89,30410.83,145.85
20240518153007,7,2024,5,18,15,30,0.0,1002.88,30.99,52.38,21822.17,77.5,0.0,1002.82,30.75,51.54,17785.83,51.22,0.0,1002.96,31.19,53.12,27365.83,118.0
20240518154007,7,2024,5,18,15,40,0.0,1002.75,30.94,52.35,16951.58,46.91,0.0,1002.69,30.41,51.61,16270.83,43.8,0.0,1002.81,31.29,53.75,17673.33,50.69
20240518155007,7,2024,5,18,15,50,0.0,1002.71,30.13,54.24,17462.17,49.45,0.0,1002.65,29.88,53.63,16606.67,45.14,0.0,1002.78,30.37,54.77,18442.5,54.48
20240518160007,7,2024,5,18,16,00,0.0,1002.71,30.14,53.6,16958.25,48.08,0.0,1002.62,29.9,52.88,16059.17,43.8,0.0,1002.75,30.44,54.32,18650.0,57.82
20240518161007,7,2024,5,18,16,10,0.0,1002.62,30.56,51.95,23245.5,91.51,0.0,1002.54,30.39,50.53,20027.5,66.45,0.0,1002.69,30.8,52.95,25846.67,113.48
20240518162007,7,2024,5,18,16,20,0.0,1002.53,31.01,49.57,24962.58,107.86,0.0,1002.49,30.86,48.09,22405.0,87.03,0.0,1002.59,31.16,50.5,25930.0,115.83
20240518163007,7,2024,5,18,16,30,0.0,1002.5,30.55,52.2,15446.75,41.76,0.0,1002.45,30.22,51.11,13355.83,30.29,0.0,1002.57,30.76,52.93,20335.0,71.54
20240518164007,7,2024,5,18,16,40,0.0,1002.58,29.92,54.82,13380.42,30.4,0.0,1002.55,29.67,53.4,11718.33,23.36,0.0,1002.63,30.12,56.33,15117.5,38.3
20240518165007,7,2024,5,18,16,50,0.0,1002.53,29.65,56.69,9058.25,14.48,0.0,1002.49,29.39,56.07,7448.33,9.6,0.0,1002.55,29.76,57.61,11597.5,22.76
20240518170007,7,2024,5,18,17,00,0.0,1002.58,28.94,59.16,6238.75,6.85,0.0,1002.55,28.56,57.55,5659.17,5.75,0.0,1002.61,29.4,60.65,7200.0,9.02
20240518171007,7,2024,5,18,17,10,0.0,1002.56,28.6,60.71,6760.08,8.26,0.0,1002.48,28.48,60.22,5898.33,6.36,0.0,1002.6,28.69,61.01,7567.5,10.14
20240518172007,7,2024,5,18,17,20,0.0,1002.72,28.84,61.05,9743.5,18.5,0.0,1002.62,28.58,60.77,7862.5,10.97,0.0,1002.81,29.2,61.37,10860.0,23.45
20240518173007,7,2024,5,18,17,30,0.0,1002.74,29.59,60.09,10736.0,24.22,0.0,1002.64,29.29,59.52,10215.83,22.4,0.0,1002.83,29.79,60.78,11298.33,26.75
20240518174007,7,2024,5,18,17,40,0.0,1002.85,29.58,59.94,9324.5,17.97,0.0,1002.81,29.31,59.57,7679.17,11.65,0.0,1002.91,29.78,60.35,10647.5,23.49
20240518175007,7,2024,5,18,17,50,0.0,1002.9,28.93,61.33,5376.66,5.88,0.0,1002.86,28.54,60.72,3498.33,2.42,0.0,1002.99,29.26,62.34,7346.67,10.79
20240518180007,7,2024,5,18,18,00,0.0,1003.06,27.99,64.01,2203.67,1.03,0.0,1003.0,27.6,62.71,1609.17,0.6,0.0,1003.11,28.43,65.38,3194.17,1.99
20240518181007,7,2024,5,18,18,10,0.0,1003.09,27.19,66.32,1163.75,0.33,0.0,1003.01,26.86,65.37,815.83,0.19,0.0,1003.17,27.5,66.99,1538.33,0.48
20240518182007,7,2024,5,18,18,20,0.0,1003.26,26.53,67.84,453.67,0.08,0.0,1003.18,26.28,66.99,242.5,0.02,0.0,1003.32,26.79,68.96,741.67,0.18
20240518183007,7,2024,5,18,18,30,0.0,1003.33,25.99,69.91,125.25,0.01,0.0,1003.26,25.79,69.03,53.33,0.0,0.0,1003.36,26.22,70.82,216.67,0.02
20240518184007,7,2024,5,18,18,40,0.0,1003.32,25.68,71.11,31.46,0.0,0.0,1003.3,25.62,70.83,21.67,0.0,0.0,1003.37,25.75,71.33,42.5,0.01
20240519045007,7,2024,5,19,4,50,0.0,1003.38,22.85,87.05,23.33,0.0,0.0,1003.38,22.85,87.05,20.83,0.0,0.0,1003.38,22.85,87.05,25.83,0.0
20240519050007,7,2024,5,19,5,00,0.0,1003.41,22.86,87.55,78.83,0.0,0.0,1003.38,22.86,87.24,31.67,0.0,0.0,1003.45,22.87,87.92,154.17,0.02
20240519051007,7,2024,5,19,5,10,0.0,1003.5,22.8,87.6,271.25,0.04,0.0,1003.45,22.77,87.1,183.33,0.02,0.0,1003.52,22.85,87.94,436.67,0.08
20240519052007,7,2024,5,19,5,20,0.0,1003.54,22.77,87.69,763.08,0.18,0.0,1003.51,22.76,87.49,490.83,0.09,0.0,1003.57,22.8,87.88,1060.0,0.31
20240519053007,7,2024,5,19,5,30,0.0,1003.59,22.84,87.19,1566.57,0.61,0.0,1003.55,22.8,86.86,1131.67,0.31,0.0,1003.64,22.88,87.32,2133.33,1.0
20240519054007,7,2024,5,19,5,40,0.0,1003.58,23.05,86.43,3506.42,2.59,0.0,1003.51,22.88,85.71,2343.33,1.21,0.0,1003.66,23.27,87.08,4643.33,4.26
20240519055007,7,2024,5,19,5,50,0.0,1003.75,23.55,83.11,4569.17,3.92,0.0,1003.67,23.34,81.14,4103.33,3.13,0.0,1003.85,23.74,85.2,4812.5,4.38
20240519060007,7,2024,5,19,6,00,0.0,1003.93,23.81,80.91,3218.58,1.94,0.0,1003.83,23.76,80.53,2641.67,1.29,0.0,1004.05,23.82,81.1,3892.5,2.72
20240519061007,7,2024,5,19,6,10,0.0,1004.17,23.85,80.29,3889.0,3.05,0.0,1004.09,23.8,79.0,2660.83,1.42,0.0,1004.22,23.96,80.82,5654.17,5.82
20240519062007,7,2024,5,19,6,20,0.0,1004.33,24.22,77.54,6107.5,6.79,0.0,1004.22,23.99,76.6,5888.33,6.34,0.0,1004.4,24.42,78.83,6552.5,7.7
20240519063007,7,2024,5,19,6,30,0.0,1004.43,24.68,76.32,7698.83,10.67,0.0,1004.41,24.46,75.99,6838.33,8.66,0.0,1004.45,24.88,76.65,8395.0,12.92
20240519064007,7,2024,5,19,6,40,0.0,1004.46,25.19,75.44,11592.66,23.82,0.0,1004.42,24.93,74.59,8707.5,13.37,0.0,1004.5,25.49,76.01,14825.83,36.58
20240519065007,7,2024,5,19,6,50,0.0,1004.62,25.84,73.11,15851.75,40.81,0.0,1004.51,25.54,71.79,14575.0,34.08,0.0,1004.68,26.08,74.14,16745.83,44.89
20240519070007,7,2024,5,19,7,00,0.0,1004.68,26.28,71.5,13186.25,28.23,0.0,1004.63,26.15,71.26,11461.67,21.41,0.0,1004.72,26.35,71.82,14227.5,32.71
20240519071007,7,2024,5,19,7,10,0.0,1004.63,26.57,71.03,13404.5,29.62,0.0,1004.56,26.37,70.29,11457.5,21.91,0.0,1004.72,26.89,71.55,16056.67,40.9
20240519072007,7,2024,5,19,7,20,0.0,1004.65,27.51,68.36,18888.42,57.39,0.0,1004.6,26.99,66.56,16462.5,43.38,0.0,1004.69,28.07,69.82,20772.5,68.55
20240519073007,7,2024,5,19,7,30,0.0,1004.65,28.45,65.16,19305.5,60.23,0.0,1004.63,28.17,64.46,18183.33,53.94,0.0,1004.68,28.64,66.04,20790.83,68.49
20240519074007,7,2024,5,19,7,40,0.0,1004.68,29.0,62.83,22783.33,82.71,0.0,1004.63,28.69,60.88,20553.33,68.1,0.0,1004.74,29.36,64.52,23799.17,89.54
20240519075007,7,2024,5,19,7,50,0.0,1004.77,29.39,59.94,24913.0,98.75,0.0,1004.72,29.34,59.46,23976.67,91.45,0.0,1004.84,29.43,60.52,25628.33,104.34
20240519080007,7,2024,5,19,8,00,0.0,1004.76,29.58,59.35,25267.17,102.13,0.0,1004.71,29.43,58.68,24833.33,98.1,0.0,1004.81,29.68,59.98,25664.17,105.37
20240519081007,7,2024,5,19,8,10,0.0,1004.77,29.94,58.12,27813.75,124.36,0.0,1004.72,29.72,57.48,26035.83,108.86,0.0,1004.79,30.1,58.74,30236.67,144.23
20240519082007,7,2024,5,19,8,20,0.0,1004.76,30.84,55.82,31875.75,160.01,0.0,1004.7,30.22,53.8,30925.0,150.74,0.0,1004.83,31.34,57.51,33605.83,176.66
20240519083007,7,2024,5,19,8,30,0.0,1004.89,31.72,51.9,36313.91,203.46,0.0,1004.81,31.34,49.49,34246.66,182.78,0.0,1004.95,32.16,53.95,38941.66,230.91
20240519084007,7,2024,5,19,8,40,0.0,1004.94,32.36,49.2,34981.91,187.08,0.0,1004.9,32.24,48.58,34273.33,179.33,0.0,1004.99,32.45,50.35,37607.5,215.2
20240519085007,7,2024,5,19,8,50,0.0,1004.88,32.75,47.66,37202.58,214.05,0.0,1004.84,32.3,46.24,35643.33,197.89,0.0,1004.9,32.98,49.45,39618.33,241.12
20240519090007,7,2024,5,19,9,00,0.0,1004.86,33.04,46.45,32217.42,163.42,0.0,1004.82,32.92,45.38,31565.83,155.27,0.0,1004.9,33.22,46.86,34740.83,189.25
20240519091007,7,2024,5,19,9,10,0.0,1004.83,33.14,46.08,29358.0,136.01,0.0,1004.77,32.9,45.66,27559.17,120.92,0.0,1004.88,33.2,46.82,31563.33,155.18
20240519092007,7,2024,5,19,9,20,0.0,1004.81,33.08,46.52,27501.58,120.36,0.0,1004.77,32.86,46.21,24490.0,95.58,0.0,1004.84,33.22,47.15,29777.5,140.61
20240519093007,7,2024,5,19,9,30,0.0,1004.82,32.63,47.39,21919.33,77.53,0.0,1004.77,32.45,46.39,20315.83,66.45,0.0,1004.9,32.93,48.48,24218.33,93.81
20240519094007,7,2024,5,19,9,40,0.0,1004.84,31.72,49.83,20553.83,69.56,0.0,1004.7,31.45,47.96,19244.17,61.29,0.0,1004.94,32.3,50.53,22101.67,81.11
20240519095007,7,2024,5,19,9,50,0.0,1004.69,32.04,48.64,24061.92,95.43,0.0,1004.67,31.76,47.4,22107.5,81.11,0.0,1004.71,32.34,49.63,25699.17,107.16
20240519100007,7,2024,5,19,10,00,0.0,1004.68,32.64,47.08,26973.25,117.66,0.0,1004.66,32.37,46.29,26025.83,109.56,0.0,1004.69,32.86,47.78,28234.17,127.92
20240519101007,7,2024,5,19,10,10,0.0,1004.69,33.05,45.87,26587.58,114.06,0.0,1004.66,32.93,45.42,25258.33,104.34,0.0,1004.72,33.1,46.89,28404.17,128.54
20240519102007,7,2024,5,19,10,20,0.0,1004.65,33.24,45.82,26424.17,114.0,0.0,1004.56,33.13,45.38,25175.0,103.04,0.0,1004.72,33.41,46.03,28331.67,130.54
20240519103007,7,2024,5,19,10,30,0.0,1004.63,33.57,44.83,28280.67,129.66,0.0,1004.56,33.47,44.22,27711.67,123.95,0.0,1004.7,33.87,45.72,29993.33,144.1
20240519104007,7,2024,5,19,10,40,0.0,1004.64,34.43,42.2,31154.33,155.5,0.0,1004.61,34.01,41.49,27088.33,117.02,0.0,1004.71,34.62,43.47,34235.83,183.67
20240519105007,7,2024,5,19,10,50,0.0,1004.6,34.48,42.18,26697.5,112.26,0.0,1004.54,34.38,41.71,26356.67,110.21,0.0,1004.66,34.53,42.73,27156.67,115.04
20240519110007,7,2024,5,19,11,00,0.0,1004.46,34.56,41.88,26801.42,114.29,0.0,1004.4,34.38,41.36,25861.67,104.53,0.0,1004.54,34.88,42.46,28771.67,133.26
20240519111007,7,2024,5,19,11,10,0.0,1004.35,35.45,40.46,34188.42,190.26,0.0,1004.28,34.92,38.67,29400.0,139.02,0.0,1004.42,36.2,41.43,37470.83,227.31
20240519112007,7,2024,5,19,11,20,0.0,1004.37,36.44,37.46,35078.41,198.78,0.0,1004.32,36.28,36.79,32370.0,169.12,0.0,1004.41,36.62,38.31,37556.66,227.59
20240519113007,7,2024,5,19,11,30,0.0,1004.25,36.82,36.64,31236.0,158.09,0.0,1004.19,36.35,35.15,29429.17,141.61,0.0,1004.36,37.03,38.07,32900.83,173.9
20240519114007,7,2024,5,19,11,40,0.0,1004.13,36.69,36.51,34678.66,190.7,0.0,1004.07,36.59,36.07,31038.33,154.49,0.0,1004.2,36.83,36.98,37904.16,224.02
20240519115007,7,2024,5,19,11,50,0.0,1004.12,36.97,35.79,36686.65,208.42,0.0,1004.1,36.87,35.09,29346.67,133.56,0.0,1004.14,37.04,36.34,41186.17,258.43
