SeqNumber,Device_ID,Year,Month,Day,Hour,Minute,Avg_WindSpeed(m/s),Avg_Pressure(hpa),Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Min_WindSpeed(m/s),Min_Pressure(hpa),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Max_WindSpeed(m/s),Max_Pressure(hpa),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW)
20240515061006,6,2024,5,15,6,10,0.0,1009.16,27.0,67.49,9661.42,17.7,0.0,1009.06,24.88,58.0,7521.67,10.42,0.0,1009.25,29.67,74.84,10840.0,22.41
20240515062006,6,2024,5,15,6,20,0.0,1009.26,32.29,51.2,11027.5,19.92,0.0,1009.22,30.23,45.88,10817.5,18.42,0.0,1009.32,34.12,56.12,11745.0,21.82
20240515063006,6,2024,5,15,6,30,0.0,1009.34,36.12,40.92,12158.17,21.07,0.0,1009.27,34.55,37.08,11722.5,19.96,0.0,1009.39,37.62,44.6,12337.5,21.56
20240515064006,6,2024,5,15,6,40,0.0,1009.42,36.76,37.98,11151.83,18.77,0.0,1009.38,36.25,37.0,10410.0,16.01,0.0,1009.48,37.57,38.71,12606.67,25.88
20240515065006,6,2024,5,15,6,50,0.0,1009.45,37.99,35.15,13575.08,32.63,0.0,1009.41,36.66,32.85,12679.17,27.8,0.0,1009.52,38.87,37.88,14619.17,38.51
20240515070006,6,2024,5,15,7,00,0.09,1009.58,39.43,31.48,15279.42,45.74,0.0,1009.54,38.98,30.37,14495.83,39.48,0.61,1009.63,39.88,33.01,16084.17,54.04
20240515071006,6,2024,5,15,7,10,0.0,1009.65,38.09,33.33,16343.5,50.14,0.0,1009.6,37.29,31.61,15512.5,39.65,0.0,1009.75,38.9,35.12,17780.83,69.11
20240515072006,6,2024,5,15,7,20,0.02,1009.74,38.09,33.33,28970.75,84.08,0.0,1009.72,37.1,30.73,20475.83,42.09,0.17,1009.76,38.88,35.41,38755.0,107.67
20240515073006,6,2024,5,15,7,30,0.16,1009.78,39.55,29.91,40715.9,134.34,0.0,1009.75,38.97,28.25,36079.16,101.14,0.78,1009.82,40.74,31.52,50813.82,211.3
20240515074006,6,2024,5,15,7,40,0.03,1009.89,42.47,25.06,51339.95,241.49,0.0,1009.86,41.41,23.72,44549.92,189.34,0.17,1009.93,43.37,27.96,57712.03,313.44
20240515075006,6,2024,5,15,7,50,0.0,1009.87,42.8,24.05,44240.87,208.64,0.0,1009.81,41.83,22.99,27344.84,89.69,0.0,1009.93,43.96,24.79,58606.87,343.86
20240515080006,6,2024,5,15,8,00,0.07,1009.86,42.9,23.51,55024.8,311.36,0.0,1009.75,42.46,22.48,50520.93,265.34,0.35,1009.9,43.45,24.39,61848.43,384.75
20240515081006,6,2024,5,15,8,10,0.19,1009.84,43.43,22.12,61199.04,390.74,0.0,1009.8,42.95,21.04,54249.45,306.18,0.87,1009.88,43.87,22.84,66358.59,458.41
20240515082006,6,2024,5,15,8,20,0.1,1009.81,44.29,21.38,69080.68,509.4,0.0,1009.76,43.23,20.03,67102.5,471.14,0.35,1009.88,45.13,22.89,71355.7,545.88
20240515083006,6,2024,5,15,8,30,0.03,1009.94,45.34,19.65,75512.77,618.05,0.0,1009.87,45.13,18.59,70009.84,535.68,0.35,1010.01,45.73,20.14,80456.88,695.69
20240515084006,6,2024,5,15,8,40,0.02,1009.82,46.7,17.93,82983.28,751.38,0.0,1009.47,46.12,17.32,81281.64,707.99,0.17,1009.99,47.03,19.48,84925.7,796.05
20240515085006,6,2024,5,15,8,50,0.08,1009.74,45.94,18.16,86003.83,732.01,0.0,1009.62,45.71,17.62,80658.13,107.2,0.35,1009.85,46.28,18.75,89047.73,857.99
20240515090006,6,2024,5,15,9,00,0.14,1009.7,45.44,18.86,70353.52,514.5,0.0,1009.46,44.91,18.33,12511.64,25.98,0.35,1009.8,45.87,19.53,96220.86,1009.01
20240515091006,6,2024,5,15,9,10,0.05,1009.74,46.13,17.89,86816.19,858.86,0.0,1009.61,44.58,17.07,60502.57,438.28,0.35,1009.82,46.88,19.15,102093.04,1137.93
20240515092006,6,2024,5,15,9,20,0.13,1009.85,44.59,19.17,92698.44,973.21,0.0,1009.81,44.09,18.37,72536.25,604.93,0.7,1009.89,45.15,19.98,106378.59,1249.79
20240515093006,6,2024,5,15,9,30,0.99,1009.84,41.9,22.91,98789.31,1118.93,0.0,1009.49,40.03,20.39,77565.7,689.63,3.22,1009.96,43.24,25.49,113492.41,1402.68
20240515094006,6,2024,5,15,9,40,1.77,1009.84,38.54,28.44,101973.91,1218.32,0.52,1009.49,37.47,27.0,89635.31,968.83,3.48,1009.99,39.16,30.7,113278.59,1454.36
20240515095006,6,2024,5,15,9,50,1.56,1009.76,36.91,31.47,97006.45,1150.41,0.0,1009.56,36.11,30.56,85987.66,919.21,2.35,1009.86,37.5,32.99,109223.04,1390.35
20240515100006,6,2024,5,15,10,00,1.12,1009.72,37.42,30.93,92921.43,1097.7,0.26,1009.46,36.87,29.44,61206.95,504.03,2.18,1009.85,38.27,32.07,117758.2,1648.08
20240515101006,6,2024,5,15,10,10,1.52,1009.57,37.64,30.08,93217.38,1158.4,0.17,1009.32,36.26,28.59,59915.0,514.5,2.87,1009.76,38.72,32.48,117758.2,1668.19
20240515102006,6,2024,5,15,10,20,1.03,1009.64,37.11,31.14,86444.24,1100.24,0.0,1009.33,36.51,29.83,65490.7,645.98,2.44,1009.77,37.88,32.24,117758.2,1803.56
20240515103006,6,2024,5,15,10,30,0.99,1009.59,36.88,31.59,83813.98,1061.63,0.35,1009.23,36.23,31.21,59972.5,563.64,2.09,1009.77,37.13,32.32,97097.73,1361.57
20240515104006,6,2024,5,15,10,40,1.63,1009.53,36.24,33.02,86542.89,1173.36,0.78,1009.46,35.93,32.16,53593.59,455.64,2.79,1009.67,36.57,33.73,116572.26,1883.77
20240515105006,6,2024,5,15,10,50,1.89,1009.41,36.65,32.06,98822.91,1547.26,0.7,1009.14,35.9,30.96,86598.59,1229.15,4.18,1009.54,37.36,33.43,110957.02,1794.26
20240515110006,6,2024,5,15,11,00,1.67,1009.42,37.34,31.19,104864.54,1785.37,0.87,1009.11,35.73,30.03,96808.44,1605.69,2.44,1009.58,38.25,33.21,117758.2,2030.46
20240515111006,6,2024,5,15,11,10,2.58,1009.51,37.07,31.52,88695.19,1556.85,0.87,1009.38,35.12,28.86,70193.13,1008.77,3.83,1009.62,38.68,34.87,98256.72,1866.08
20240515112006,6,2024,5,15,11,20,2.21,1009.42,35.64,34.49,94057.6,1888.85,0.17,1009.01,34.95,34.0,87762.97,1701.12,4.7,1009.56,35.99,35.75,98432.8,2018.1
20240515113006,6,2024,5,15,11,30,2.85,1009.42,35.56,35.28,82432.72,1778.03,1.05,1009.19,35.33,34.66,72232.58,1405.07,4.62,1009.54,35.88,36.0,87863.59,2011.09
20240515114006,6,2024,5,15,11,40,2.66,1009.32,36.11,34.61,76279.32,1803.56,1.31,1009.18,35.72,34.21,62784.61,1369.26,4.79,1009.48,36.4,35.32,83335.47,1998.46
20240515115006,6,2024,5,15,11,50,3.3,1009.19,35.26,36.18,69154.89,1712.16,1.05,1009.02,34.57,34.77,62024.53,1338.37,5.84,1009.32,36.14,37.37,74958.44,2036.5
20240515120006,6,2024,5,15,12,00,2.26,1009.12,35.95,34.44,68438.12,1833.15,1.22,1008.83,35.14,33.19,55942.11,1262.44,3.31,1009.21,36.5,36.09,74293.59,2035.66
20240515121006,6,2024,5,15,12,10,3.51,1009.15,35.95,34.73,73108.02,2062.86,1.57,1009.08,35.27,32.73,71398.83,2018.93,5.14,1009.27,36.71,35.74,75064.45,2095.92
20240515122006,6,2024,5,15,12,20,3.17,1009.1,36.42,33.91,72246.05,2088.41,2.0,1008.63,35.98,32.91,69866.09,2057.66,4.7,1009.23,36.85,34.93,73373.59,2135.72
20240515123006,6,2024,5,15,12,30,2.46,1009.01,37.13,32.7,72990.86,2101.36,1.22,1008.93,36.42,31.09,69305.47,2047.74,3.4,1009.1,38.0,34.14,75384.3,2134.52
20240515124006,6,2024,5,15,12,40,3.14,1008.95,36.23,33.99,59577.19,1582.64,1.31,1008.79,35.41,31.43,40747.73,707.9,4.79,1009.06,37.63,35.87,74591.88,2116.37
20240515125006,6,2024,5,15,12,50,2.97,1008.78,35.8,35.17,67214.08,1952.53,1.57,1008.63,35.37,33.94,51047.42,1275.67,3.92,1008.9,36.51,35.83,73831.8,2176.42
20240515130006,6,2024,5,15,13,00,3.04,1008.71,35.63,35.65,65463.57,1923.62,1.83,1008.59,35.04,34.84,56403.9,1483.69,3.92,1008.89,36.0,37.03,70805.86,2095.07
20240515131006,6,2024,5,15,13,10,3.07,1008.46,35.51,35.82,65342.1,1991.58,1.92,1008.1,34.68,34.67,61163.82,1854.55,5.05,1008.64,36.03,37.01,68130.31,2060.18
20240515132006,6,2024,5,15,13,20,3.47,1008.35,35.3,36.24,62394.86,1911.96,2.35,1007.92,34.34,35.72,58306.79,1711.7,4.27,1008.49,35.67,37.53,65742.27,2027.45
20240515133006,6,2024,5,15,13,30,3.55,1008.39,34.64,37.25,53395.48,1426.34,1.74,1007.92,33.05,35.36,32366.67,409.84,5.31,1008.58,35.62,40.45,66773.67,2068.46
20240515134006,6,2024,5,15,13,40,2.73,1008.37,32.6,42.03,45530.97,775.27,0.96,1008.15,32.3,40.95,36907.5,13.37,4.79,1008.49,33.22,42.74,62509.68,1548.04
20240515135006,6,2024,5,15,13,50,3.12,1008.34,33.47,40.11,49842.48,1138.15,0.78,1008.07,32.27,37.49,35213.33,444.92,4.53,1008.49,34.86,42.97,65438.59,2063.41
20240515140006,6,2024,5,15,14,00,3.08,1008.26,32.26,42.86,42472.4,712.52,1.74,1008.04,31.82,41.8,35766.66,431.93,4.27,1008.38,32.87,44.08,58022.89,1480.55
20240515141006,6,2024,5,15,14,10,2.55,1008.17,31.74,44.13,36245.75,350.78,1.13,1008.05,31.32,43.26,34674.16,303.91,4.18,1008.26,32.2,45.4,38678.33,435.63
20240515142006,6,2024,5,15,14,20,2.34,1008.08,31.27,45.35,31604.25,251.4,1.22,1007.74,30.63,44.17,28710.83,205.98,3.14,1008.21,31.75,46.81,34050.83,294.27
20240515143006,6,2024,5,15,14,30,2.09,1008.16,30.68,47.0,30380.25,235.55,0.78,1007.69,30.04,46.23,28277.5,194.38,4.27,1008.27,31.03,48.21,31549.17,266.49
20240515144006,6,2024,5,15,14,40,2.84,1008.05,30.22,48.0,28066.83,197.32,1.83,1007.72,29.79,46.11,25059.17,141.64,4.53,1008.28,31.09,49.14,32678.33,279.43
20240515145006,6,2024,5,15,14,50,2.19,1008.07,29.95,49.0,24585.08,150.72,1.13,1007.63,29.62,48.44,22627.5,118.93,4.53,1008.28,30.18,49.93,26564.17,186.08
20240515150006,6,2024,5,15,15,00,3.2,1008.18,29.45,50.57,25023.17,156.96,1.83,1007.89,29.24,50.27,17860.83,67.76,4.53,1008.33,29.63,51.12,29645.83,234.81
20240515151006,6,2024,5,15,15,10,2.71,1008.17,28.97,51.65,19729.33,92.96,1.22,1007.99,28.71,50.73,17805.0,74.68,4.88,1008.28,29.36,52.41,22035.0,118.03
20240515152006,6,2024,5,15,15,20,2.55,1008.09,28.63,52.62,17407.42,73.15,0.87,1007.9,28.34,51.82,15849.17,58.61,4.7,1008.26,28.99,53.05,20474.17,98.58
20240515153006,6,2024,5,15,15,30,2.78,1007.9,28.03,53.93,15526.25,59.11,1.05,1007.69,27.68,53.33,13555.83,47.84,4.01,1008.3,28.29,54.67,16951.67,69.42
20240515154006,6,2024,5,15,15,40,1.69,1008.21,28.01,54.35,11062.67,31.36,0.35,1007.88,27.54,53.86,8089.17,16.85,3.22,1008.35,28.28,55.51,15394.17,55.58
20240515155006,6,2024,5,15,15,50,1.67,1008.16,27.63,55.36,13172.5,41.07,0.78,1007.79,27.37,55.05,12049.17,35.8,2.7,1008.42,27.88,55.67,14139.17,46.21
20240515160006,6,2024,5,15,16,00,1.86,1008.4,27.68,55.25,13223.17,40.99,1.13,1008.24,27.57,54.97,12217.5,36.55,3.22,1008.51,27.89,55.48,13745.83,43.77
20240515161006,6,2024,5,15,16,10,1.67,1008.16,27.43,55.41,11106.5,32.11,0.78,1007.73,27.22,54.89,8961.67,19.45,2.7,1008.46,27.69,55.84,13197.5,43.72
20240515162006,6,2024,5,15,16,20,1.95,1008.43,27.15,56.66,9006.41,20.18,0.26,1007.85,26.68,55.74,8148.33,16.01,3.14,1008.71,27.51,57.63,9250.0,21.61
20240515163006,6,2024,5,15,16,30,1.21,1008.7,26.78,58.21,6408.92,11.62,0.44,1008.3,26.61,57.93,3270.0,2.64,2.09,1008.86,26.87,58.71,8470.0,18.45
20240515164006,6,2024,5,15,16,40,1.54,1008.65,26.5,58.93,6836.58,11.96,0.52,1008.48,26.29,58.7,5600.0,8.99,2.61,1008.87,26.7,59.42,7670.83,14.23
20240515165006,6,2024,5,15,16,50,1.55,1008.74,26.4,59.3,6282.33,9.68,0.44,1008.45,26.12,58.89,4677.5,6.08,2.53,1008.89,26.59,59.7,7690.83,13.48
20240515170006,6,2024,5,15,17,00,1.45,1009.04,26.39,59.46,4308.67,5.19,0.0,1008.8,26.32,59.06,4094.17,4.73,3.14,1009.17,26.5,59.92,4529.17,5.59
20240515171006,6,2024,5,15,17,10,1.17,1009.02,26.2,60.17,3630.58,3.44,0.0,1008.79,25.99,59.76,3228.33,2.56,2.18,1009.24,26.36,60.6,3869.17,4.08
20240515172006,6,2024,5,15,17,20,0.96,1008.95,26.01,60.69,2821.17,2.06,0.17,1008.48,25.67,60.23,2668.33,1.89,1.92,1009.24,26.2,61.0,3012.5,2.33
20240515173006,6,2024,5,15,17,30,1.07,1009.1,25.93,60.83,2238.08,1.12,0.0,1008.52,25.47,60.47,2047.5,0.93,2.0,1009.38,26.23,61.16,2614.17,1.68
20240515174006,6,2024,5,15,17,40,1.32,1009.47,25.79,61.78,1616.75,0.63,0.35,1009.26,25.72,61.46,1465.0,0.55,2.87,1009.61,25.84,62.03,1928.33,0.91
20240515175006,6,2024,5,15,17,50,0.67,1009.45,25.68,61.9,1230.83,0.39,0.0,1009.03,25.44,61.67,1002.5,0.27,1.31,1009.62,25.78,62.12,1443.33,0.54
20240515180006,6,2024,5,15,18,00,0.43,1009.58,25.59,62.21,767.5,0.16,0.17,1009.18,25.38,61.82,615.83,0.1,0.96,1009.81,25.7,62.43,947.5,0.21
20240515181006,6,2024,5,15,18,10,0.2,1009.78,25.62,62.07,485.17,0.08,0.0,1009.56,25.47,61.86,400.0,0.05,0.52,1009.91,25.68,62.33,585.0,0.1
20240515182006,6,2024,5,15,18,20,0.98,1009.65,25.33,62.71,262.67,0.03,0.0,1009.37,25.01,62.25,148.33,0.01,2.09,1009.88,25.61,63.11,382.5,0.05
20240515183006,6,2024,5,15,18,30,0.43,1009.8,25.28,62.9,69.96,0.0,0.0,1009.55,25.16,62.68,30.0,0.0,1.22,1009.93,25.35,63.39,129.17,0.01
20240515184006,6,2024,5,15,18,40,0.18,1009.89,25.35,62.84,22.5,0.0,0.0,1009.88,25.35,62.72,20.0,0.0,0.35,1009.9,25.35,62.95,25.0,0.0
20240516045006,6,2024,5,16,4,50,0.0,1011.42,19.13,90.62,33.67,0.0,0.0,1011.03,18.9,90.2,20.0,0.0,0.0,1011.56,19.21,91.08,50.0,0.0
20240516050006,6,2024,5,16,5,00,0.22,1011.56,19.32,86.37,159.75,0.02,0.0,1011.53,19.24,84.79,61.67,0.0,0.52,1011.65,19.37,89.34,285.0,0.04
20240516051006,6,2024,5,16,5,10,0.39,1011.68,19.33,87.03,572.17,0.13,0.0,1011.63,19.26,85.5,317.5,0.04,1.13,1011.73,19.43,88.32,864.17,0.26
20240516052006,6,2024,5,16,5,20,0.39,1011.76,19.81,84.22,1409.17,0.57,0.0,1011.7,19.48,81.22,938.33,0.28,1.13,1011.81,20.22,87.02,2019.17,1.0
20240516053006,6,2024,5,16,5,30,0.71,1011.86,21.49,75.14,2974.58,2.47,0.17,1011.71,20.38,71.35,2190.83,1.37,1.31,1012.02,22.54,79.41,3913.33,4.16
20240516054006,6,2024,5,16,5,40,0.54,1012.04,23.81,67.88,4736.08,5.19,0.26,1011.78,22.76,66.31,4193.33,4.65,0.87,1012.11,24.48,70.69,5291.67,5.69
20240516055006,6,2024,5,16,5,50,0.52,1012.21,25.13,64.16,6539.25,8.34,0.0,1012.14,24.49,61.4,5435.0,0.58,1.31,1012.24,25.93,66.46,7415.0,11.81
20240516060006,6,2024,5,16,6,00,0.3,1012.34,27.17,57.1,7757.67,11.73,0.0,1012.26,26.2,55.23,7355.83,5.64,0.61,1012.4,27.64,60.56,8066.67,13.48
20240516061006,6,2024,5,16,6,10,0.19,1012.46,28.35,52.54,9657.0,18.01,0.0,1012.33,27.21,47.08,8334.17,13.55,0.7,1012.52,29.76,56.37,10145.0,20.3
20240516062006,6,2024,5,16,6,20,0.21,1012.54,30.2,46.57,10093.83,18.03,0.0,1012.19,29.73,45.47,9875.83,15.85,0.87,1012.63,30.65,47.6,10456.67,19.79
20240516063006,6,2024,5,16,6,30,0.22,1012.68,29.5,48.22,11106.0,19.49,0.0,1012.59,29.03,46.89,9837.5,15.32,0.7,1012.78,30.11,49.53,12293.33,23.98
20240516064006,6,2024,5,16,6,40,0.1,1013.0,31.53,43.55,15554.25,42.23,0.0,1012.86,29.85,40.68,12987.5,26.81,0.26,1013.13,32.62,47.52,17800.0,52.5
20240516065006,6,2024,5,16,6,50,0.02,1013.16,32.92,39.96,16425.67,52.31,0.0,1013.09,32.2,38.17,14612.5,39.77,0.17,1013.23,33.83,41.72,18364.17,67.45
20240516070006,6,2024,5,16,7,00,0.24,1013.31,35.75,33.57,19021.67,82.14,0.0,1013.23,34.17,31.07,18416.67,71.73,0.78,1013.42,36.65,37.15,19884.17,96.53
20240516071006,6,2024,5,16,7,10,0.02,1013.4,36.71,31.19,20678.5,90.64,0.0,1013.37,36.48,30.49,19750.0,78.45,0.17,1013.45,37.01,31.73,22710.83,101.52
20240516072006,6,2024,5,16,7,20,0.04,1013.5,38.1,28.61,26209.33,99.66,0.0,1013.43,37.31,26.31,24331.67,74.68,0.26,1013.55,38.38,30.76,29084.17,131.82
20240516073006,6,2024,5,16,7,30,0.02,1013.48,38.58,27.23,31157.33,106.1,0.0,1013.19,37.79,25.94,9433.33,30.47,0.17,1013.54,39.13,28.51,34663.33,119.75
20240516074006,6,2024,5,16,7,40,0.02,1013.49,39.69,24.77,38089.34,164.62,0.0,1013.41,38.99,22.72,32961.66,121.25,0.17,1013.53,40.41,26.03,42040.83,203.49
20240516075006,6,2024,5,16,7,50,0.35,1013.48,41.05,21.91,46672.03,260.23,0.0,1013.37,40.48,20.87,42722.5,213.68,1.13,1013.52,41.38,23.82,49604.53,288.7
20240516080006,6,2024,5,16,8,00,0.38,1013.33,41.08,20.69,53792.5,373.35,0.0,1013.29,40.61,19.79,49196.64,299.65,1.48,1013.36,41.51,21.46,58862.03,456.59
20240516081006,6,2024,5,16,8,10,0.11,1013.42,42.01,19.21,56580.9,445.83,0.0,1013.39,41.55,18.25,50643.12,360.31,0.52,1013.49,43.03,20.2,66455.63,620.93
20240516082006,6,2024,5,16,8,20,0.35,1013.43,43.07,17.76,59635.94,529.86,0.0,1013.4,42.1,16.88,47981.95,351.69,1.13,1013.47,43.96,18.55,72401.48,745.14
20240516083006,6,2024,5,16,8,30,0.24,1013.28,42.69,17.39,67750.27,666.13,0.0,1013.2,41.85,16.11,51748.2,374.62,0.61,1013.35,44.08,18.08,79202.66,889.82
20240516084006,6,2024,5,16,8,40,0.12,1013.19,45.09,15.1,77207.76,841.59,0.0,1012.69,44.4,13.08,60723.59,531.65,0.44,1013.26,45.84,16.42,89067.5,1089.22
20240516085006,6,2024,5,16,8,50,0.95,1013.15,43.08,15.25,74543.0,860.99,0.35,1012.92,41.71,13.21,43683.83,327.8,2.18,1013.21,45.79,17.45,91602.89,1229.0
20240516090006,6,2024,5,16,9,00,1.94,1013.04,38.74,21.82,82678.89,969.67,0.52,1012.88,37.75,18.52,62218.59,585.09,3.57,1013.21,40.92,23.48,94477.89,1215.13
20240516091006,6,2024,5,16,9,10,1.97,1012.75,38.56,21.57,95898.32,1257.85,1.13,1012.34,38.04,20.61,83754.14,941.52,3.66,1012.9,39.05,22.26,101203.59,1399.22
20240516092006,6,2024,5,16,9,20,1.47,1012.66,39.48,19.39,101841.3,1458.08,0.0,1012.55,37.29,16.01,81073.2,927.55,2.79,1012.73,42.33,22.04,110396.4,1678.67
20240516093006,6,2024,5,16,9,30,3.51,1012.53,37.21,24.91,58276.79,579.66,1.39,1012.44,32.49,16.55,45870.62,370.89,8.88,1012.68,41.78,33.59,83687.66,1049.4
20240516094006,6,2024,5,16,9,40,4.29,1012.39,31.81,36.15,52423.83,582.28,1.92,1012.27,31.25,34.29,41594.06,425.86,6.36,1012.66,32.31,37.98,68969.45,856.04
20240516095006,6,2024,5,16,9,50,4.86,1012.3,31.28,38.04,58046.25,690.85,3.14,1012.22,30.99,36.67,45798.75,482.91,6.27,1012.45,31.58,39.01,64247.26,814.08
20240516100006,6,2024,5,16,10,00,3.55,1012.18,32.69,35.06,82117.37,1256.58,1.31,1012.08,31.2,33.16,68739.45,923.61,5.23,1012.27,33.71,38.47,98328.59,1665.17
20240516101006,6,2024,5,16,10,10,3.97,1012.07,32.96,34.18,79720.87,1217.74,1.22,1011.78,32.24,33.05,56035.54,662.32,6.53,1012.25,33.83,35.56,105336.4,1797.58
20240516102006,6,2024,5,16,10,20,4.53,1012.04,32.82,33.73,87391.01,1384.28,3.05,1011.96,32.01,31.69,59343.59,705.93,5.66,1012.11,33.85,35.71,116958.59,2122.7
20240516103006,6,2024,5,16,10,30,4.7,1011.95,31.12,37.23,47391.32,461.07,1.74,1011.57,29.56,33.34,42237.34,380.38,6.36,1012.22,32.81,40.35,52529.84,591.67
20240516104006,6,2024,5,16,10,40,3.54,1012.03,30.59,39.33,51025.25,566.42,1.31,1011.93,30.32,38.45,32811.66,265.57,4.79,1012.2,30.97,40.2,91081.8,1508.4
20240516105006,6,2024,5,16,10,50,4.22,1011.91,29.84,40.96,48833.49,596.27,2.7,1011.38,29.19,38.94,30527.5,232.31,6.71,1012.07,30.64,42.25,82688.59,1490.0
20240516110006,6,2024,5,16,11,00,3.07,1011.9,31.35,37.63,58111.89,886.55,1.92,1011.79,30.58,36.09,30908.33,242.73,4.96,1011.98,31.97,39.89,106799.05,2132.81
20240516111006,6,2024,5,16,11,10,3.68,1011.84,30.38,39.85,39359.85,348.43,1.48,1011.44,29.46,38.63,32687.5,252.67,5.05,1012.0,30.95,42.15,46688.2,500.86
20240516112006,6,2024,5,16,11,20,3.47,1011.77,29.33,42.44,38799.78,341.32,2.61,1011.32,29.03,41.62,32218.33,248.72,4.18,1012.03,29.72,43.23,47498.59,507.28
20240516113006,6,2024,5,16,11,30,4.09,1011.91,30.33,40.26,55897.55,892.5,2.53,1011.7,29.89,39.5,40744.14,390.3,5.92,1012.16,30.74,41.52,93069.14,2250.16
20240516114006,6,2024,5,16,11,40,3.03,1011.79,30.39,40.87,38842.81,580.67,0.96,1011.68,29.87,37.86,26133.33,197.55,4.7,1011.89,31.62,42.07,89656.88,2428.5
