SeqNumber,Device_ID,Year,Month,Day,Hour,Minute,Avg_WindSpeed(m/s),Avg_Pressure(hpa),Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Min_WindSpeed(m/s),Min_Pressure(hpa),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Max_WindSpeed(m/s),Max_Pressure(hpa),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Std_Avg_WindSpeed(m/s),Std_Avg_Pressure(hpa),Std_Avg_Temperature(°C),Std_Avg_Humidity(%),Std_Avg_Sunlight(Lux),Std_Avg_Power(mW),Std_Min_WindSpeed(m/s),Std_Min_Pressure(hpa),Std_Min_Temperature(°C),Std_Min_Humidity(%),Std_Min_Sunlight(Lux),Std_Min_Power(mW),Std_Max_WindSpeed(m/s),Std_Max_Pressure(hpa),Std_Max_Temperature(°C),Std_Max_Humidity(%),Std_Max_Sunlight(Lux),Std_Max_Power(mW)
20240514183006,6,2024,5,14,18,30,0.51,1008.35,23.83,72.3,80.67,0.0,0.26,1007.82,23.4,72.02,31.67,0.0,0.7,1008.57,23.94,72.54,145.83,0.01,-0.25418414858652877,1.1492890059438488,-1.5496545191999043,0.8707660796797656,-1.0323928825779123,-0.7287723910048289,0.06870637328135935,1.0631895260854731,-1.5652871225717835,0.9112602433214702,-0.9864546655452259,-0.6341939878411627,-0.5643011784317049,1.183118441056591,-1.5654544353818785,0.8283357362469218,-1.0431759156412224,-0.7690767566080924
20240514184006,6,2024,5,14,18,40,1.09,1007.92,23.44,72.57,22.5,0.0,0.96,1007.79,23.36,72.56,20.0,0.0,1.22,1008.04,23.53,72.58,25.0,0.0,0.42263214648246167,1.0583037987544577,-1.5918911823148567,0.8811507860248703,-1.0345030073766244,-0.7287723910048289,1.5101846749492922,1.0568677592306681,-1.5696962857145778,0.9319987466541519,-0.9869287409888413,-0.6341939878411627,-0.17461102428051603,1.0704177363616367,-1.6090206521641095,0.8298751456610282,-1.0470431265847666,-0.7690917554296051
20240515045006,6,2024,5,15,4,50,0.0,1008.44,22.0,86.68,27.08,0.0,0.0,1008.44,22.0,86.45,24.17,0.0,0.0,1008.45,22.0,86.9,30.0,0.0,-0.8493157183885721,1.1683324214020974,-1.7478419384316048,1.4238478472449814,-1.0343368672429112,-0.7287723910048289,-0.4666998530524443,1.1938393744177331,-1.7196078325695892,1.4654391379336833,-0.9867593412801973,-0.6341939878411627,-1.088884078250613,1.1576013003709442,-1.7715970221075574,1.3809837159111913,-1.0468830996484284,-0.7690917554296051
20240515050006,6,2024,5,15,5,00,0.0,1008.46,21.96,86.76,106.33,0.01,0.0,1008.43,21.92,86.48,37.5,0.0,0.0,1008.49,21.98,87.0,200.83,0.03,-0.8493157183885721,1.1725642915039252,-1.7521739038792923,1.4269247972731605,-1.0314620625274573,-0.7287548423317703,-0.4666998530524443,1.1917321187994487,-1.728426158855178,1.4665912770077212,-0.9862178309405747,-0.6341939878411627,-1.088884078250613,1.1661070139328185,-1.7737222034140077,1.3848322394464576,-1.0414156193415043,-0.769046758965067
20240515051006,6,2024,5,15,5,10,0.0,1008.48,21.92,86.75,414.42,0.07,0.0,1008.42,21.91,86.4,230.0,0.03,0.0,1008.58,21.95,87.56,646.67,0.13,-0.8493157183885721,1.1767961616057527,-1.7565058693269797,1.4265401785196379,-1.020286055148477,-0.7286495502934187,-0.4666998530524443,1.1896248631811885,-1.7295284496408767,1.4635189061436202,-0.9783978204096411,-0.6341343874136596,-1.088884078250613,1.1852448694470594,-1.7769099753736832,1.40638397124395,-1.0271463374821175,-0.7688967707499402
20240515052006,6,2024,5,15,5,20,0.0,1008.6,22.1,86.29,1171.42,0.38,0.0,1008.55,21.97,85.84,719.17,0.13,0.0,1008.65,22.25,86.96,1746.67,0.73,-0.8493157183885721,1.2021873822167428,-1.7370120248123861,1.4088477158576076,-0.9928257754059077,-0.7281055414286018,-0.4666998530524443,1.2170191862185966,-1.722914704926685,1.4420123100949134,-0.9585260565061772,-0.6339357193219822,-1.088884078250613,1.2001298681803394,-1.7450322557769287,1.3832928300323508,-0.991940411487757,-0.7679968414591791
20240515053006,6,2024,5,15,5,30,0.0,1008.7,22.53,84.49,2386.83,1.4,0.0,1008.6,22.3,83.43,1875.83,0.91,0.0,1008.77,22.82,85.44,3171.67,2.3,-0.8493157183885721,1.2233467327259053,-1.690443396249746,1.3396163402235746,-0.948736609485279,-0.726315576776624,-0.4666998530524443,1.2275554643099222,-1.6865391089986308,1.3494571378138718,-0.9115385584245683,-0.6323861082069,-1.088884078250613,1.2256470088659863,-1.684464588543095,1.3247952722963001,-0.9463327346314265,-0.7656420264816879
20240515054006,6,2024,5,15,5,40,0.0,1008.74,23.16,82.19,3949.75,3.38,0.0,1008.7,22.89,81.3,3340.0,2.62,0.0,1008.8,23.39,83.03,4822.5,4.75,-0.8493157183885721,1.2318104729295605,-1.622214940448669,1.251154026913422,-0.8920414702313078,-0.7228409395110196,-0.4666998530524443,1.2486280204925495,-1.6215039526424124,1.267655263557183,-0.8520589489748174,-0.6289888838392197,-1.088884078250613,1.2320262940373918,-1.6238969213092616,1.2320458550963775,-0.8934972811684537,-0.7619673152110804
20240515055006,6,2024,5,15,5,50,0.0,1008.87,23.87,79.48,6327.58,8.11,0.0,1008.81,23.45,78.03,5104.17,5.32,0.0,1008.91,24.27,80.94,7400.0,10.54,-0.8493157183885721,1.2593176285914645,-1.5453225537522166,1.146922344708851,-0.8057853579720301,-0.7145404171542982,-0.4666998530524443,1.271807832293413,-1.5597756686432902,1.1420721044870559,-0.7803923101262088,-0.623624845363935,-1.088884078250613,1.2554170063325703,-1.5303889438254485,1.1516117132093076,-0.8110033954862138,-0.7532829975552368
20240515060006,6,2024,5,15,6,00,0.0,1009.01,24.77,75.8,7842.92,11.29,0.0,1008.91,24.33,74.18,7329.17,9.76,0.0,1009.09,25.11,77.72,8430.0,13.23,-0.8493157183885721,1.2889407193042823,-1.4478533311792492,1.0053826434126065,-0.7508161898014821,-0.708959939121661,-0.4666998530524443,1.2928803884760403,-1.4627740795018123,0.9942142566521968,-0.6900051754180151,-0.6148039820934668,-1.088884078250613,1.2936927173610524,-1.4411313289545362,1.0276892553737262,-0.7780378466005854,-0.749248314568325
20240515061006,6,2024,5,15,6,10,0.0,1009.16,27.0,67.49,9661.42,17.7,0.0,1009.06,24.88,58.0,7521.67,10.42,0.0,1009.25,29.67,74.84,10840.0,22.41,-0.8493157183885721,1.3206797450680139,-1.2063462574706738,0.6857644592354897,-0.684849850684095,-0.6977112396910936,-0.4666998530524443,1.3244892227499692,-1.4021480862883884,0.37282724938777484,-0.6821851648870815,-0.6134927726883971,-1.088884078250613,1.3277155716085736,-0.956589991083868,0.9168517775580513,-0.7009048632856685,-0.7354793964196816
20240515062006,6,2024,5,15,6,20,0.0,1009.26,32.29,51.2,11027.5,19.92,0.0,1009.22,30.23,45.88,10817.5,18.42,0.0,1009.32,34.12,56.12,11745.0,21.82,-0.8493157183885721,1.3418390955771762,-0.6334438270140089,0.05922050974749569,-0.6352951096659591,-0.6938154342720827,-0.4666998530524443,1.3582053126421822,-0.8124225159396298,-0.09263693652352244,-0.548297241208292,-0.5975993253542202,-1.088884078250613,1.3426005703418775,-0.48373715039867715,0.19640817175616196,-0.6719399878084902,-0.7363643268889299
20240515063006,6,2024,5,15,6,30,0.0,1009.34,36.12,40.92,12158.17,21.07,0.0,1009.27,34.55,37.08,11722.5,19.96,0.0,1009.39,37.62,44.6,12337.5,21.56,-0.8493157183885721,1.358766575984511,-0.2186581353979359,-0.3361675688735345,-0.5942798989704101,-0.6917973368703428,-0.4666998530524443,1.368741590733484,-0.3362328965178289,-0.4305977315746296,-0.5115330358550717,-0.5945398367423912,-1.088884078250613,1.3574855690751575,-0.11183042176987501,-0.24694173950653886,-0.652976795852437,-0.7367542962482597
20240515064006,6,2024,5,15,6,40,0.0,1009.42,36.76,37.98,11151.83,18.77,0.0,1009.38,36.25,37.0,10410.0,16.01,0.0,1009.48,37.57,38.71,12606.67,25.88,-0.8493157183885721,1.3756940563918216,-0.1493466882349367,-0.44924548240912116,-0.6307850217129954,-0.6958335316738226,-0.4666998530524443,1.3919214025343714,-0.1488434629490642,-0.4336701024387305,-0.5648512894750736,-0.6023872263636411,-1.088884078250613,1.3766234245893987,-0.11714337503600045,-0.4736197757337358,-0.644361905761617,-0.7302748053547805
20240515065006,6,2024,5,15,6,50,0.0,1009.45,37.99,35.15,13575.08,32.63,0.0,1009.41,36.66,32.85,12679.17,27.8,0.0,1009.52,38.87,37.88,14619.17,38.51,-0.8493157183885721,1.3820418615445873,-0.01613875071854721,-0.5580925896559611,-0.5428812926691635,-0.6715110708145925,-0.4666998530524443,1.3982431693891524,-0.1036495407354214,-0.5930493410139684,-0.47266981780505474,-0.5789642583548977,-1.088884078250613,1.385129138151273,0.020993409883268616,-0.5055625210764477,-0.5799510638855713,-0.7113312937842615
20240515070006,6,2024,5,15,7,00,0.09,1009.58,39.43,31.48,15279.42,45.74,0.0,1009.54,38.98,30.37,14495.83,39.48,0.61,1009.63,39.88,33.01,16084.17,54.04,-0.7442925001882116,1.409549017206491,0.13981200539820068,-0.6992476721986829,-0.48105612334756465,-0.648504760434758,-0.4666998530524443,1.4256374924265605,0.1520819215466571,-0.6882928378010986,-0.3988708550459593,-0.5557598252469993,-0.6317475512655646,1.4085198504464511,0.1283150658590092,-0.6929856172439265,-0.5330631715385368,-0.6880381239750641
20240515071006,6,2024,5,15,7,10,0.0,1009.65,38.09,33.33,16343.5,50.14,0.0,1009.6,37.29,31.61,15512.5,39.65,0.0,1009.75,38.9,35.12,17780.83,69.11,-0.8493157183885721,1.424360562562888,-0.0053088370993284355,-0.6280932027970384,-0.4424564741157641,-0.6407833442889707,-0.4666998530524443,1.4382810261361465,-0.034205221236408435,-0.6406710894075336,-0.35757023111617087,-0.5554220894911481,-1.088884078250613,1.434036991132098,0.024181181842944183,-0.6117817706498033,-0.4787609111770898,-0.6654348999554504
20240515072006,6,2024,5,15,7,20,0.02,1009.74,38.09,33.33,28970.75,84.08,0.0,1009.72,37.1,30.73,20475.83,42.09,0.17,1009.76,38.88,35.41,38755.0,107.67,-0.8259772254551586,1.4434039780211365,-0.0053088370993284355,-0.6280932027970384,0.015598766808088523,-0.5812231479280566,-0.4666998530524443,1.4635680935552944,-0.05514874616468185,-0.6744671689126442,-0.15594273569539804,-0.5505745880542241,-0.9614853740088782,1.4361634195225665,0.022056000536494307,-0.6006210523975305,0.19252552228939582,-0.6075994442025434
20240515073006,6,2024,5,15,7,30,0.16,1009.78,39.55,29.91,40715.9,134.34,0.0,1009.75,38.97,28.25,36079.16,101.14,0.78,1009.82,40.74,31.52,50813.82,211.3,-0.6626077749212643,1.4518677182247919,0.15280790174126274,-0.7596328165017001,0.4416557081798669,-0.493023517135495,-0.4666998530524443,1.4698898604100754,0.1509796307609587,-0.7697106656997744,0.47791806907152384,-0.4332610799188305,-0.5043488470238296,1.448921989865402,0.21969786203637195,-0.7503286179193973,0.5784727263796805,-0.4521666568666058
20240515074006,6,2024,5,15,7,40,0.03,1009.89,42.47,25.06,51339.95,241.49,0.0,1009.86,41.41,23.72,44549.92,189.34,0.17,1009.93,43.37,27.96,57712.03,313.44,-0.8143079789884519,1.475143003784868,0.46904137942244667,-0.9461729119600656,0.8270445919302524,-0.30498948531251513,-0.4666998530524443,1.4930696722109629,0.41993858247142024,-0.943683665879492,0.8220294062404132,-0.25803582305952955,-0.9614853740088782,1.4723127021605562,0.4991592038345856,-0.8873360557748847,0.799252608882914,-0.29896869393605807
20240515075006,6,2024,5,15,7,50,0.0,1009.87,42.8,24.05,44240.87,208.64,0.0,1009.81,41.83,22.99,27344.84,89.69,0.0,1009.93,43.96,24.79,58606.87,343.86,-0.8493157183885721,1.4709111336830405,0.5047800943658679,-0.9850194060658283,0.569524482663571,-0.362636876310041,-0.4666998530524443,1.4825333941196372,0.46623479547076224,-0.9717190500144134,0.12310002034142438,-0.4560085764158712,-1.088884078250613,1.4723127021605562,0.5618520523748698,-1.0093342518428328,0.8278923096254537,-0.2533422788944753
20240515080006,6,2024,5,15,8,00,0.07,1009.86,42.9,23.51,55024.8,311.36,0.0,1009.75,42.46,22.48,50520.93,265.34,0.35,1009.9,43.45,24.39,61848.43,384.75,-0.767630993121625,1.4687951986321266,0.5156100079850867,-1.005788818756038,0.9607130355358087,-0.1823769066520241,-0.4666998530524443,1.4698898604100754,0.5356791149697752,-0.9913054142730571,1.0645923209433221,-0.10704807338484851,-0.8265926283411591,1.4659334169891505,0.5076599290603874,-1.0247283459838987,0.9316396927766163,-0.1920120977291131
20240515081006,6,2024,5,15,8,10,0.19,1009.84,43.43,22.12,61199.04,390.74,0.0,1009.8,42.95,21.04,54249.45,306.18,0.87,1009.88,43.87,22.84,66358.59,458.41,-0.6276000355211442,1.464563328530299,0.5730085501669455,-1.059250825495652,1.1846844458366808,-0.043075539912797355,-0.4666998530524443,1.4804261385013768,0.5896913634690075,-1.0466080898268746,1.2160575971240837,-0.025912024743875082,-0.4369024741899701,1.4616805602082135,0.5522887364958431,-1.0843804607805296,1.0759891102154566,-0.08153077846668748
20240515082006,6,2024,5,15,8,20,0.1,1009.81,44.29,21.38,69080.68,509.4,0.0,1009.76,43.23,20.03,67102.5,471.14,0.35,1009.88,45.13,22.89,71355.7,545.88,-0.7326232537215048,1.4582155233775334,0.6661458072922256,-1.08771261325631,1.4705920273825495,0.16515701460063983,-0.4666998530524443,1.4719971160283356,0.6205555054685681,-1.0853967719861493,1.7381925911740386,0.3018108592868537,-0.8265926283411591,1.4616805602082135,0.6861751588022124,-1.0824561990128962,1.2359235509842552,0.04966391330475376
20240515083006,6,2024,5,15,8,30,0.03,1009.94,45.34,19.65,75512.77,618.05,0.0,1009.87,45.13,18.59,70009.84,535.68,0.35,1010.01,45.73,20.14,80456.88,695.69,-0.8143079789884519,1.4857226790394613,0.7798599002940216,-1.1542516576156856,1.7039169821109275,0.3558233473824109,-0.4666998530524443,1.495176927829223,0.8299907547513053,-1.1406994475399668,1.8562987180156205,0.43003124565532624,-0.8265926283411591,1.4893241292843287,0.7499305979957207,-1.188290596232725,1.5272103414763945,0.27436125838626313
20240515084006,6,2024,5,15,8,40,0.02,1009.82,46.7,17.93,82983.28,751.38,0.0,1009.47,46.12,17.32,81281.64,707.99,0.17,1009.99,47.03,19.48,84925.7,796.05,-0.8259772254551586,1.4603314584284712,0.9271467255153948,-1.2204060832215389,1.9749107660206502,0.5897998052728255,-0.4666998530524443,1.4108867030987382,0.9391175425354675,-1.1894733350075697,2.314197911275764,0.7723562344243302,-0.9614853740088782,1.4850712725033917,0.8880673829149905,-1.213690851565484,1.6702366562055921,0.4248894310875531
20240515085006,6,2024,5,15,8,50,0.08,1009.74,45.94,18.16,86003.83,732.01,0.0,1009.62,45.71,17.62,80658.13,107.2,0.35,1009.85,46.28,18.75,89047.73,857.99,-0.7559617466549183,1.4434039780211365,0.8448393820093327,-1.2115598518905235,2.084481635210105,0.5558080255583027,-0.4666998530524443,1.4424955373726671,0.8939236203218247,-1.177951944267191,2.288868795607492,-0.42122179356319145,-0.8265926283411591,1.4553012750368077,0.8083730839231044,-1.2417850733729294,1.802163822684259,0.5177921315371139
20240515090006,6,2024,5,15,9,00,0.14,1009.7,45.44,18.86,70353.52,514.5,0.0,1009.46,44.91,18.33,12511.64,25.98,0.35,1009.8,45.87,19.53,96220.86,1009.01,-0.6859462678546778,1.4349402378174811,0.7906898139132396,-1.1846365391439553,1.5167644744995008,0.17410683786052972,-0.4666998530524443,1.408779447480478,0.8057403574659352,-1.150684652848295,-0.4794754612556901,-0.5825800176234229,-0.8265926283411591,1.4446691330844408,0.7648068671408729,-1.2117665897978507,2.031742626255101,0.7443043340216579
20240515091006,6,2024,5,15,9,10,0.05,1009.74,46.13,17.89,86816.19,858.86,0.0,1009.61,44.58,17.07,60502.57,438.28,0.35,1009.82,46.88,19.15,102093.04,1137.93,-0.7909694860550384,1.4434039780211365,0.8654162178858485,-1.2219445582356283,2.11395010661258,0.7784129433067395,-0.4666998530524443,1.4403882817544067,0.7693647615378811,-1.1990744939578852,1.470080788039365,0.23652852436172184,-0.8265926283411591,1.448921989865402,0.8721285231166135,-1.2263909792318635,2.2196840212601585,0.9376691409631717
20240515092006,6,2024,5,15,9,20,0.13,1009.85,44.59,19.17,92698.44,973.21,0.0,1009.81,44.09,18.37,72536.25,604.93,0.7,1009.89,45.15,19.98,106378.59,1249.79,-0.6976155143213846,1.466679263581213,0.6986355481498819,-1.1727133577847608,2.327329539262154,0.9790820197319169,-0.4666998530524443,1.4825333941196372,0.7153525130386496,-1.1491484674162444,1.9589301611608467,0.5676088991417955,-0.5643011784317049,1.463806988598682,0.6883003401086623,-1.1944482338891516,2.3568447086648234,1.1054459584040475
20240515093006,6,2024,5,15,9,30,0.99,1009.84,41.9,22.91,98789.31,1118.93,0.0,1009.49,40.03,20.39,77565.7,689.63,3.22,1009.96,43.24,25.49,113492.41,1402.68,0.30593968181539427,1.464563328530299,0.4073108717929005,-1.0288659439673822,2.548276691277507,1.2348012835419462,-0.4666998530524443,1.4151012143352588,0.26782245404501204,-1.0715711030976949,2.1632436778611277,0.7358807727923942,1.3241972609163646,1.478691987331986,0.4853455253426592,-0.9823945870959674,2.5845252727168244,1.3347629405114634
20240515094006,6,2024,5,15,9,40,1.77,1009.84,38.54,28.44,101973.91,1218.32,0.52,1009.49,37.47,27.0,89635.31,968.83,3.48,1009.99,39.16,30.7,113278.59,1454.36,1.2161409062185191,1.464563328530299,0.043425774187154896,-0.8161717732694933,2.6637984969157973,1.4092175450714466,0.6041125996151631,1.4151012143352588,-0.014363987093833415,-0.817716460451352,2.6535526508702794,1.29056208475517,1.5190423379919586,1.4850712725033917,0.05180853882679784,-0.7818865109085826,2.577681880811266,1.4122768500890108
20240515095006,6,2024,5,15,9,50,1.56,1009.76,36.91,31.47,97006.45,1150.41,0.0,1009.56,36.11,30.56,85987.66,919.21,2.35,1009.86,37.5,32.99,109223.04,1390.35,0.971086730417678,1.4476358481229643,-0.1331018178061089,-0.6996322909522054,2.4836031980914606,1.2900445063304429,-0.4666998530524443,1.4298520036630813,-0.16427553394884487,-0.6809959569988588,2.5053725915811365,1.1919829776649373,0.6722156568557215,1.4574277034272762,-0.12458150960857652,-0.6937553219509797,2.447882432478149,1.3162693935863246
20240515100006,6,2024,5,15,10,00,1.12,1009.72,37.42,30.93,92921.43,1097.7,0.26,1009.46,36.87,29.44,61206.95,504.03,2.18,1009.85,38.27,32.07,117758.2,1648.08,0.4576398858825819,1.439172107919309,-0.07786925834809338,-0.7204017036424151,2.335418532366243,1.1975454506385224,0.06870637328135935,1.408779447480478,-0.08050143423575042,-0.7240091490962723,1.4986951205992558,0.3671527946394887,0.5448169526139868,1.4553012750368077,-0.042762029310239716,-0.7291617384754315,2.7210535336690813,1.7028340204327128
20240515101006,6,2024,5,15,10,10,1.52,1009.57,37.64,30.08,93217.38,1158.4,0.17,1009.32,36.26,28.59,59915.0,514.5,2.87,1009.76,38.72,32.48,117758.2,1668.19,0.924409744550851,1.4074330821555774,-0.054043448385812536,-0.7530942976918193,2.3461541595654682,1.3040658961042704,-0.11662655121880344,1.3792778688248095,-0.1477411721633658,-0.7566530895273452,1.4462116784930756,0.3879533438380928,1.0619058110069104,1.4361634195225665,0.005054550084891531,-0.713382791980839,2.7210535336690813,1.7329966504947192
20240515102006,6,2024,5,15,10,20,1.03,1009.64,37.11,31.14,86444.24,1100.24,0.0,1009.33,36.51,29.83,65490.7,645.98,2.44,1009.77,37.88,32.24,117758.2,1803.56,0.3526166676822212,1.4222446275119742,-0.11144199056767136,-0.7123247098184445,2.1004575688975886,1.2020028135954086,-0.4666998530524443,1.3813851244430697,-0.12018390252090046,-0.7090313411337802,1.6727157445571097,0.6491621507752912,0.7396620296895811,1.438289847913035,-0.08420306478602059,-0.7226192484654784,2.7210535336690813,1.9360356973119135
20240515103006,6,2024,5,15,10,30,0.99,1009.59,36.88,31.59,83813.98,1061.63,0.35,1009.23,36.23,31.21,59972.5,563.64,2.09,1009.77,37.13,32.32,97097.73,1361.57,0.30593968181539427,1.411664952257405,-0.13635079189187385,-0.6950168659099365,2.0050445234607457,1.1342473869161251,0.25403929778152207,1.3603125682604424,-0.15104804452046178,-0.6560329437280383,1.4485475257945233,0.4855788440882748,0.47737057978012687,1.438289847913035,-0.16389736377790676,-0.7195404296372653,2.059807190188442,1.273102785272822
20240515104006,6,2024,5,15,10,40,1.63,1009.53,36.24,33.02,86542.89,1173.36,0.78,1009.46,35.93,32.16,53593.59,455.64,2.79,1009.67,36.57,33.73,116572.26,1883.77,1.052771455684625,1.3989693419518978,-0.20566223905487307,-0.6400163841562327,2.1040361112973303,1.3303187109999468,1.1395188259489668,1.408779447480478,-0.18411676809141989,-0.6195485397168394,1.1894143134523012,0.2710173050768859,1.0019534795990352,1.4170255640083254,-0.22340244035851534,-0.6652762477900077,2.683097064692943,2.0563412446651466
