SeqNumber,Device_ID,Year,Month,Day,Hour,Minute,Avg_WindSpeed(m/s),Avg_Pressure(hpa),Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Min_WindSpeed(m/s),Min_Pressure(hpa),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Max_WindSpeed(m/s),Max_Pressure(hpa),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Std_Avg_WindSpeed(m/s),Std_Avg_Pressure(hpa),Std_Avg_Temperature(°C),Std_Avg_Humidity(%),Std_Avg_Sunlight(Lux),Std_Avg_Power(mW),Std_Min_WindSpeed(m/s),Std_Min_Pressure(hpa),Std_Min_Temperature(°C),Std_Min_Humidity(%),Std_Min_Sunlight(Lux),Std_Min_Power(mW),Std_Max_WindSpeed(m/s),Std_Max_Pressure(hpa),Std_Max_Temperature(°C),Std_Max_Humidity(%),Std_Max_Sunlight(Lux),Std_Max_Power(mW)
20240202072013,13,2024,2,2,7,20,0.3,1015.08,22.12,82.55,3983.92,3.56,0.0,1015.0,22.04,82.32,3121.67,2.21,1.31,1015.19,22.17,83.05,4764.17,5.02,-0.08899286280322224,0.7596218466250443,-0.7377950070354862,0.7485777003344505,-0.5940742965312751,-0.4826131490716804,-0.2839377976519904,0.7572789552079545,-0.7104018986104753,0.7888393707035828,-0.5797964081307136,-0.424234836085604,0.40438107425253667,0.7671328944844498,-0.7663560903735144,0.7206627153752027,-0.5992525259433671,-0.5022766588394538
20240202073013,13,2024,2,2,7,30,0.13,1015.26,22.52,80.91,6143.92,8.17,0.0,1015.2,22.21,79.74,5036.67,5.52,0.61,1015.33,22.81,82.16,6609.17,9.58,-0.3171994790105411,0.7901895650602674,-0.691980764532149,0.6803612303943031,-0.5107888769325408,-0.47155560618437725,-0.2839377976519904,0.7912512215868112,-0.6901282614221168,0.6838424679442865,-0.49549368134051675,-0.41447351863522863,-0.12037942610578574,0.7909028295920393,-0.6959499212524144,0.6828152284660284,-0.5376896894286733,-0.49376184349066765
20240202074013,13,2024,2,2,7,40,0.59,1015.32,22.91,79.03,7421.67,11.65,0.0,1015.28,22.83,78.6,6629.17,9.28,1.57,1015.43,22.99,79.36,8259.17,14.3,0.3003007766092628,0.8003788045386879,-0.647311878091395,0.6021618624141343,-0.4615213098527803,-0.4632084805340919,-0.2839377976519904,0.8048401281383384,-0.6161891140292807,0.637448487655295,-0.4253881500541519,-0.4033851338577631,0.5992921172427706,0.8078813546688751,-0.676148186187105,0.5637444831337948,-0.4826334941716302,-0.48494826269104685
20240202075013,13,2024,2,2,7,50,1.38,1015.35,23.02,78.24,9689.17,19.27,0.17,1015.31,22.88,77.81,7790.83,12.48,2.35,1015.38,23.19,78.73,11387.5,25.98,1.360790346043274,0.8054734242778886,-0.6347129614029774,0.569301489699063,-0.3740908983064238,-0.4449311536791569,0.18664212392662935,0.8099359680951611,-0.6102262795621163,0.6052982732445031,-0.37424919151467406,-0.39394821064289876,1.1840252462134728,0.7993920921304573,-0.6541462583367609,0.5369535654340424,-0.37824928368165095,-0.463138384780121
20240202080013,13,2024,2,2,8,00,0.7,1015.43,23.59,76.39,11441.5,26.79,0.0,1015.37,23.35,75.5,10004.17,20.04,1.48,1015.47,23.91,77.38,12992.5,34.61,0.4479638812139985,0.819059076915757,-0.5694276658357217,0.49234998397389695,-0.30652444491501174,-0.4268936867567015,-0.2839377976519904,0.8201276480088258,-0.5541756355707723,0.5112894184483888,-0.2768128482698623,-0.3716534795477818,0.5318229100538435,0.8146727646996288,-0.5749393180755232,0.4795444560774294,-0.32469462102252716,-0.4470237232757296
20240202081013,13,2024,2,2,8,10,1.23,1015.39,23.87,75.86,11273.0,25.52,0.26,1015.36,23.68,75.04,10038.33,19.91,2.7,1015.42,24.01,76.75,12088.33,29.27,1.159431567036816,0.8122662505968228,-0.5373576960833853,0.47030441746884927,-0.3130214788050056,-0.42993990789919057,0.4357726706447221,0.8184290346898849,-0.5148209280874886,0.4925690404370417,-0.2753090461042471,-0.37203685455338564,1.446405496392634,0.8061835021611915,-0.5639383541503511,0.452753538377677,-0.3548644150016549,-0.4569950201973344
20240202082013,13,2024,2,2,8,20,1.42,1015.37,23.76,76.25,12591.42,32.02,0.0,1015.3,23.69,75.89,11928.33,29.07,2.87,1015.44,23.82,76.56,13040.0,34.28,1.414486020444996,0.8088698374373556,-0.5499566127718031,0.48652662678388436,-0.26218575523678184,-0.41434901228802556,-0.2839377976519904,0.8082373547762202,-0.5136283611940555,0.5271610432840964,-0.19210687710504493,-0.3450236618508365,1.573847332193941,0.809579207176578,-0.5848401856081779,0.4446737378015612,-0.3231096699469456,-0.447639927018076
20240202083013,13,2024,2,2,8,30,0.61,1015.49,23.96,75.49,10292.92,21.88,0.26,1015.42,23.89,75.25,9346.67,17.89,1.13,1015.56,24.06,75.75,11723.33,28.0,0.32714861381012383,0.8292483163941775,-0.5270494915201345,0.45491411632381584,-0.35081146678663866,-0.43867080944144304,0.4357726706447221,0.8286207146035303,-0.48977702332539874,0.5011152999639609,-0.30575751817302393,-0.3779939123327688,0.26944265987468224,0.829953437268781,-0.5584378721877654,0.41022827218759356,-0.3670435127403341,-0.4593664709633341
20240202084013,13,2024,2,2,8,40,0.93,1015.54,24.47,73.54,12056.5,30.23,0.0,1015.52,24.14,72.31,10297.5,21.7,2.7,1015.57,24.77,75.12,13530.83,37.82,0.7567140090239005,0.8377393492928452,-0.46863633232837965,0.373803069748641,-0.2828112351681499,-0.418642505079408,-0.2839377976519904,0.8456068477929586,-0.45996285098957757,0.3814676665870884,-0.26389978359656285,-0.3667580756300709,1.446405496392634,0.831651289776484,-0.4803310283190448,0.38343735448784116,-0.30673195339057324,-0.44102974141836043
20240202085013,13,2024,2,2,8,50,0.74,1015.64,24.93,71.46,15073.42,47.14,0.0,1015.56,24.44,69.54,13833.33,39.29,2.87,1015.7,25.36,73.11,16840.83,58.69,0.5016595556157206,0.8547214150901999,-0.41594995344954167,0.28728462006845357,-0.16648463882749548,-0.37808219049713093,-0.2839377976519904,0.8524013010687223,-0.4241858441865921,0.268738433779627,-0.1082443734312459,-0.3148844883333635,1.573847332193941,0.8537233723763898,-0.4154253411605305,0.2979615694457732,-0.19628588896583815,-0.4020595229251221
20240202090013,13,2024,2,2,9,00,0.97,1015.62,25.89,67.23,18310.42,69.13,0.26,1015.54,25.47,65.77,17570.0,63.3,2.18,1015.71,26.23,69.22,19704.17,79.73,0.8104096834256226,0.8513250019307329,-0.305995771441532,0.11133604211307378,-0.04167218362328122,-0.32533699134489735,0.4357726706447221,0.8490040744308404,-0.3013514541630093,0.11531272703445324,0.05625247780380639,-0.24407807383683452,1.056583410412166,0.8554212248840734,-0.31971695501153474,0.13253828396634854,-0.10074370343414013,-0.36277186614037193
20240202091013,13,2024,2,2,9,10,0.59,1015.7,26.89,63.95,20384.83,84.94,0.0,1015.64,26.35,62.27,18325.83,67.39,1.57,1015.76,27.39,65.72,23175.83,108.9,0.3003007766092628,0.8649106545686205,-0.1914601651831887,-0.02509689776722108,0.038313051223853374,-0.2874151360198945,-0.2839377976519904,0.8659902076202687,-0.19640556754091856,-0.02712493174753765,0.08952586161050857,-0.23201650635283605,0.5992921172427706,0.8639104874224913,-0.1921057734795405,-0.01630014769894355,0.015096533430142634,-0.3083031898850886
20240202092013,13,2024,2,2,9,20,0.56,1015.7,28.57,57.41,23847.92,116.32,0.0,1015.66,27.76,54.44,23531.67,113.2,2.0,1015.73,29.18,60.55,24075.0,117.91,0.26002902080797136,0.8649106545686205,0.0009596533308279968,-0.2971308693578092,0.17184309926004804,-0.2121470892078394,-0.2839377976519904,0.8693874342581506,-0.028253635566887318,-0.345778322679821,0.31869897243739026,-0.0969210524550438,0.9216449960343116,0.8588169298994406,0.004811480781036689,-0.23615577390167508,0.045099490453945894,-0.29147896043496513
20240202093013,13,2024,2,2,9,30,0.41,1015.68,28.71,56.33,23396.42,111.42,0.0,1015.63,28.29,52.66,22147.5,100.39,1.48,1015.74,29.56,57.75,24494.17,122.22,0.05867024180151345,0.8615142414091341,0.01699463820699612,-0.3420539105379062,0.15443413308003484,-0.223900225899333,-0.2839377976519904,0.8642915943013278,0.034952409785053214,-0.418218046288948,0.2577646093349429,-0.13469823569954759,0.5318229100538435,0.8605147824071241,0.046615143696689856,-0.35522651923390863,0.059086099766609335,-0.28343096610310803
20240202094013,13,2024,2,2,9,40,0.81,1015.68,30.04,50.33,33919.01,270.72,0.0,1015.6,29.04,44.26,25454.17,132.32,2.26,1015.75,32.41,52.84,67770.94,986.14,0.5956269858187343,0.8615142414091341,0.1693269945305925,-0.5916263615384455,0.5601648383649634,0.15819664654044951,-0.2839377976519904,0.8591957543445051,0.12439492679251664,-0.7600684273657268,0.4033318665648856,-0.04053543624622942,1.1165560390245455,0.8622126349148077,0.3601426155640892,-0.5640255762272183,1.5031190083812438,1.3297530856783237
20240202095013,13,2024,2,2,9,50,1.04,1015.74,34.34,39.48,48625.77,500.57,0.52,1015.57,33.65,38.21,42830.31,373.18,1.92,1015.82,34.86,41.25,67711.64,978.34,0.9043771136286363,0.8717034808875547,0.6618301014414691,-1.0429365437644207,1.1272290409287975,0.709514701344492,1.1554831389414346,0.8540999143876824,0.6741682646650584,-1.0062820946888829,1.1682697167414977,0.6697699779825905,0.8616723674219319,0.8740976024686121,0.6296662317308014,-1.0568934113702857,1.5011403220910966,1.315188269950137
20240202100013,13,2024,2,2,10,00,0.17,1015.52,37.16,34.34,53994.29,607.77,0.0,1015.49,33.92,30.94,46918.2,451.52,0.61,1015.55,38.62,39.71,68520.23,971.27,-0.26350380460881895,0.8343429361333781,0.9848205110899965,-1.2567369434548825,1.334228782051111,0.9666445489624751,-0.2839377976519904,0.8405110078361359,0.7063675707877456,-1.3021454602160474,1.3482280842706769,0.900797654436488,-0.12037942610578574,0.8282555847610974,1.0433024753172653,-1.1223823213030142,1.5281208608322436,1.3019865715913828
20240202101013,13,2024,2,2,10,10,0.18,1015.5,38.03,31.58,58239.05,720.24,0.0,1015.38,37.06,29.24,47780.7,471.47,0.61,1015.6,39.43,33.85,75802.97,1214.09,-0.2500798860083885,0.830946522973911,1.0844664885347557,-1.3715402709151308,1.4978985124658906,1.2364150150221258,-0.2839377976519904,0.8218262613277667,1.0808335753256593,-1.3713294659101571,1.3861973280599953,0.959630972604158,-0.12037942610578574,0.8367448472995347,1.132410283111158,-1.3715803811769032,1.7711268944360488,1.755400488914245
20240202102013,13,2024,2,2,10,20,0.17,1015.29,38.84,30.22,59666.49,755.59,0.0,1015.14,37.38,29.08,53122.81,590.13,0.96,1015.36,39.45,32.05,72437.42,1102.39,-0.26350380460881895,0.795284184799468,1.177240329604014,-1.428110026475253,1.5529378362399724,1.3212055011536155,-0.2839377976519904,0.7810595416731465,1.1189957159155104,-1.3778409017401914,1.6213693592940313,1.3095638815653459,0.14200082407337541,0.79599638711509,1.1346104758961928,-1.4481258603190534,1.65882727143766,1.546824858550339
20240202103013,13,2024,2,2,10,30,0.12,1015.13,41.13,27.41,79956.44,1347.92,0.0,1015.04,37.63,21.62,57133.43,679.05,0.61,1015.19,45.43,32.29,106723.59,2079.98,-0.3306233976109716,0.768112879523712,1.43952686793562,-1.5449931243605057,2.335279039660037,2.741967839209211,-0.2839377976519904,0.7640734084837182,1.1488098882513316,-1.681436597315521,1.797926122802804,1.5717923853983886,-0.12037942610578574,0.7671328944844498,1.7924681186214728,-1.4379197964334334,2.8028673139444322,3.372263090309078
20240202104013,13,2024,2,2,10,40,0.45,1014.84,41.45,26.08,59617.08,773.73,0.0,1014.67,38.56,20.67,46752.89,465.84,1.39,1015.02,46.01,29.98,82521.48,1411.49,0.11236591620323558,0.7188648887114006,1.47617826193829,-1.6003150176656251,1.5510326822666514,1.3647160929053899,-0.2839377976519904,0.7012247156828468,1.259718609340586,-1.720098247556347,1.3409507559335032,0.9430278858230059,0.46435370286491623,0.7382694018537903,1.8562737093874697,-1.5361531613325259,1.9953060449793194,2.1240023638814347
20240202105013,13,2024,2,2,10,50,0.2,1014.68,41.28,26.32,63819.96,864.51,0.0,1014.57,40.17,25.28,50373.59,524.06,1.05,1014.75,42.07,27.9,89432.27,1607.49,-0.22323204880752742,0.6916935834356254,1.4567072088743713,-1.5903321196256035,1.7130876009347664,1.5824609396102451,-0.2839377976519904,0.6842385824934378,1.4517218791832742,-1.5324875027034959,1.5003423396876892,1.1147209075634437,0.20947003126230265,0.6924273841462949,1.4228357307356967,-1.6246057150078999,2.2259010774765446,2.489990041153822
20240202110013,13,2024,2,2,11,00,0.13,1014.52,40.47,26.82,60757.55,784.17,0.0,1014.35,38.54,24.73,49778.82,503.61,0.7,1014.64,42.28,29.67,82503.52,1387.59,-0.3171994790105411,0.6645222781598693,1.363933367805113,-1.5695344153755586,1.5950069982341368,1.3897574698562454,-0.2839377976519904,0.6468690894766994,1.25733347555372,-1.5548705633692375,1.4741591893936916,1.0544130701434515,-0.052910218916858605,0.6737510065617561,1.4459377549785577,-1.549335993851452,1.9947067666357945,2.079374274663016
20240202111013,13,2024,2,2,11,10,0.66,1014.22,37.24,31.82,78495.4,1213.45,0.0,1014.12,34.97,29.08,56312.26,637.23,1.65,1014.34,38.89,35.5,117758.2,2285.88,0.39426820681227653,0.6135760807678244,0.9939833595906645,-1.3615573728751091,2.2789441649144186,2.419428188004079,-0.2839377976519904,0.60780098314102,0.8315870945981941,-1.3778409017401914,1.7617763211535582,1.4484635951341305,0.6592647458551503,0.6228154313312101,1.0730050779152298,-1.3014136919632655,3.1710634610628086,3.756736879851856
20240202112013,13,2024,2,2,11,20,0.51,1014.12,37.1,32.24,46394.0,444.59,0.0,1014.03,35.69,29.69,37304.16,279.19,1.39,1014.21,39.16,35.72,64216.71,827.7,0.19290942780581868,0.5965940149704697,0.9779483747144964,-1.3440873013050714,1.0411763090316368,0.5752411111424894,-0.2839377976519904,0.5925134632705327,0.9174519109253588,-1.353016052638187,0.9249958192732751,0.39258984893099713,0.46435370286491623,0.6007433487313042,1.1027076805131935,-1.2920581334014472,1.3845236260367344,1.0339005979893594
