SeqNumber,Device_ID,Year,Month,Day,Hour,Minute,Avg_WindSpeed(m/s),Avg_Pressure(hpa),Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Min_WindSpeed(m/s),Min_Pressure(hpa),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Max_WindSpeed(m/s),Max_Pressure(hpa),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW)
20240209163015,15,2024,2,9,16,30,1.58,1021.64,17.09,69.79,1938.5,0.9,0.0,1021.53,16.99,67.56,1433.33,0.56,2.53,1021.76,17.16,70.72,2627.5,1.53
20240209164015,15,2024,2,9,16,40,1.71,1021.73,16.91,69.58,1452.0,0.52,0.17,1021.61,16.83,68.85,1320.83,0.44,3.48,1021.87,16.97,70.94,1541.67,0.59
20240209165015,15,2024,2,9,16,50,1.15,1021.78,16.9,69.72,1230.33,0.4,0.17,1021.65,16.86,69.02,1157.5,0.33,3.14,1021.88,16.98,70.92,1292.5,0.45
20240209170015,15,2024,2,9,17,00,1.57,1021.85,16.87,69.16,921.66,0.26,0.17,1021.73,16.82,67.57,805.83,0.2,2.96,1022.15,16.91,70.37,1147.5,0.36
20240209171015,15,2024,2,9,17,10,0.98,1022.01,16.78,69.81,536.66,0.1,0.0,1021.89,16.73,68.85,442.5,0.06,1.83,1022.2,16.82,70.67,788.33,0.18
20240209172015,15,2024,2,9,17,20,1.4,1022.19,16.62,69.96,292.92,0.04,0.26,1022.1,16.59,69.21,206.67,0.02,2.96,1022.3,16.67,70.56,430.83,0.08
20240209173015,15,2024,2,9,17,30,0.8,1022.2,16.62,70.28,138.92,0.01,0.0,1022.16,16.59,69.74,90.0,0.01,1.65,1022.24,16.65,71.2,187.5,0.02
20240209174015,15,2024,2,9,17,40,0.74,1022.25,16.62,71.23,46.5,0.0,0.0,1022.18,16.61,70.54,22.5,0.0,3.57,1022.35,16.65,72.09,84.17,0.01
20240210062015,15,2024,2,10,6,20,0.0,1025.41,13.98,93.65,22.78,0.0,0.0,1025.37,13.97,93.63,20.0,0.0,0.0,1025.45,13.99,93.66,25.83,0.01
20240210063015,15,2024,2,10,6,30,0.0,1025.57,13.99,93.3,46.83,0.0,0.0,1025.38,13.97,92.81,27.5,0.0,0.0,1025.72,14.03,93.72,67.5,0.01
20240210064015,15,2024,2,10,6,40,0.0,1025.82,14.02,93.87,121.25,0.01,0.0,1025.76,13.99,93.44,80.83,0.01,0.0,1025.93,14.05,94.08,154.17,0.02
20240210065015,15,2024,2,10,6,50,0.0,1026.0,13.98,93.45,234.17,0.03,0.0,1025.94,13.94,93.17,178.33,0.02,0.0,1026.03,14.01,93.83,305.83,0.05
20240210070015,15,2024,2,10,7,00,0.0,1026.21,13.94,93.28,405.17,0.08,0.0,1026.02,13.91,93.09,285.83,0.04,0.0,1026.37,13.96,93.43,495.0,0.11
20240210071015,15,2024,2,10,7,10,0.0,1026.23,13.89,93.13,520.75,0.11,0.0,1026.18,13.87,92.55,465.0,0.09,0.0,1026.28,13.92,93.58,611.67,0.13
20240210072015,15,2024,2,10,7,20,0.0,1026.38,13.94,93.09,925.0,0.22,0.0,1026.28,13.89,92.73,674.17,0.18,0.0,1026.48,13.97,93.3,1149.17,0.27
20240210073015,15,2024,2,10,7,30,0.0,1026.56,13.86,92.63,1262.92,0.46,0.0,1026.49,13.82,92.1,788.33,0.31,0.0,1026.69,13.88,93.1,1675.83,0.73
20240210074015,15,2024,2,10,7,40,0.0,1026.71,13.8,92.39,1699.0,0.61,0.0,1026.62,13.75,91.71,1323.33,0.41,0.0,1026.76,13.84,93.31,2129.17,0.93
20240210075015,15,2024,2,10,7,50,0.0,1026.76,13.85,92.64,1705.42,0.6,0.0,1026.68,13.83,92.15,1445.83,0.43,0.0,1026.81,13.87,92.99,2047.5,0.82
20240210080015,15,2024,2,10,8,00,0.0,1026.83,13.87,92.43,1760.08,0.61,0.0,1026.67,13.81,91.66,1670.0,0.54,0.0,1026.92,13.96,93.05,1830.83,0.63
20240210081015,15,2024,2,10,8,10,0.02,1027.06,13.98,91.92,2030.25,0.77,0.0,1026.9,13.9,88.23,1980.0,0.75,0.17,1027.18,14.03,92.74,2113.33,0.81
20240210082015,15,2024,2,10,8,20,0.0,1027.1,13.9,91.32,2299.33,0.97,0.0,1027.06,13.83,89.02,2056.67,0.77,0.0,1027.13,14.0,92.3,2525.83,1.18
20240210083015,15,2024,2,10,8,30,0.0,1027.21,14.03,90.83,2537.33,1.16,0.0,1027.17,13.97,89.13,2142.5,0.83,0.0,1027.24,14.05,91.74,2975.0,1.49
20240210084015,15,2024,2,10,8,40,0.0,1027.28,14.02,90.42,2799.33,1.39,0.0,1027.11,13.97,88.93,2633.33,1.23,0.0,1027.38,14.05,91.39,3084.17,1.56
20240210085015,15,2024,2,10,8,50,0.0,1027.4,14.01,89.73,3576.25,2.18,0.0,1027.35,13.94,87.77,2890.0,1.46,0.0,1027.45,14.07,91.37,3818.33,2.42
20240210090015,15,2024,2,10,9,00,0.0,1027.54,14.2,90.54,4366.25,3.5,0.0,1027.45,14.1,90.14,3304.17,1.99,0.0,1027.62,14.36,90.83,6411.67,6.95
20240210091015,15,2024,2,10,9,10,0.0,1027.63,14.51,90.76,5437.17,5.05,0.0,1027.56,14.41,90.12,5100.83,4.34,0.0,1027.68,14.57,91.37,6450.83,6.9
20240210092015,15,2024,2,10,9,20,0.0,1027.76,14.46,89.42,5370.58,5.01,0.0,1027.68,14.37,88.46,3893.33,2.75,0.0,1027.82,14.51,90.98,6958.33,7.75
20240210093015,15,2024,2,10,9,30,0.0,1027.76,14.43,88.23,6886.17,8.07,0.0,1027.68,14.38,86.48,5921.67,5.92,0.0,1027.81,14.47,89.93,7840.0,10.26
20240210094015,15,2024,2,10,9,40,0.0,1027.75,14.69,89.09,8440.33,12.38,0.0,1027.7,14.48,88.24,5794.17,5.87,0.0,1027.81,14.85,90.02,10935.83,19.99
20240210095015,15,2024,2,10,9,50,0.0,1027.75,14.92,88.19,9171.08,15.5,0.0,1027.71,14.81,87.31,6085.83,6.38,0.0,1027.8,15.29,88.93,13375.0,30.19
20240210100015,15,2024,2,10,10,00,0.0,1027.74,15.68,86.47,11578.92,22.57,0.0,1027.69,15.41,84.87,10055.0,17.21,0.0,1027.8,15.96,88.46,13087.5,28.5
20240210101015,15,2024,2,10,10,10,0.0,1027.68,15.97,83.8,10959.25,20.48,0.0,1027.65,15.94,82.71,9700.83,16.34,0.0,1027.72,16.01,85.3,12277.5,25.44
20240210102015,15,2024,2,10,10,20,0.0,1027.67,16.1,82.29,11643.25,23.35,0.0,1027.58,15.99,79.54,9979.17,16.61,0.0,1027.74,16.25,83.98,13993.33,33.44
20240210103015,15,2024,2,10,10,30,0.05,1027.5,16.04,79.86,11986.33,24.73,0.0,1027.46,15.73,76.32,11243.33,22.18,0.52,1027.58,16.3,82.65,12934.17,28.5
20240210104015,15,2024,2,10,10,40,0.0,1027.46,16.07,77.96,11007.67,21.06,0.0,1027.42,15.94,75.1,10088.33,17.97,0.0,1027.49,16.19,80.55,11651.67,23.36
20240210105015,15,2024,2,10,10,50,0.0,1027.39,16.25,79.19,10329.25,18.55,0.0,1027.34,16.15,78.44,9653.33,16.31,0.0,1027.48,16.4,80.87,11189.17,21.41
20240210110015,15,2024,2,10,11,00,0.0,1027.22,16.58,80.07,10064.0,17.7,0.0,1027.12,16.45,77.9,9318.33,14.98,0.0,1027.35,16.68,81.37,10922.5,21.04
20240210111015,15,2024,2,10,11,10,0.0,1027.15,16.72,78.41,9268.08,15.2,0.0,1027.11,16.68,76.43,7998.33,11.46,0.0,1027.18,16.78,80.0,10513.33,19.32
20240210112015,15,2024,2,10,11,20,0.0,1027.07,16.6,75.59,10072.75,18.04,0.0,1026.97,16.53,72.32,9524.17,16.42,0.0,1027.13,16.69,77.3,10529.17,19.43
20240210113015,15,2024,2,10,11,30,0.0,1027.01,16.66,75.29,9392.67,16.06,0.0,1026.92,16.61,71.83,9043.33,14.76,0.0,1027.08,16.74,77.37,9815.0,17.89
20240210114015,15,2024,2,10,11,40,0.0,1026.93,16.82,74.41,9408.92,16.11,0.0,1026.89,16.69,69.56,8556.67,13.3,0.0,1026.98,16.98,78.37,10088.33,18.32
20240210115015,15,2024,2,10,11,50,0.0,1026.85,16.9,74.26,8654.16,13.82,0.0,1026.81,16.84,71.75,7768.33,11.37,0.0,1026.9,16.97,76.13,10051.67,18.21
20240210120015,15,2024,2,10,12,00,0.0,1026.75,17.27,73.63,11101.75,23.93,0.0,1026.67,17.03,69.0,8598.33,14.47,0.0,1026.86,17.69,76.58,13455.83,33.76
20240210121015,15,2024,2,10,12,10,0.0,1026.6,17.53,73.13,7558.83,11.28,0.0,1026.55,17.26,71.26,6408.33,8.05,0.0,1026.67,17.79,75.3,10092.5,19.35
20240210122015,15,2024,2,10,12,20,0.0,1026.52,17.26,69.49,8955.0,15.86,0.0,1026.46,17.18,66.23,8123.33,12.96,0.0,1026.56,17.39,73.16,10010.83,19.82
20240210123015,15,2024,2,10,12,30,0.0,1026.35,17.55,71.39,8642.83,15.14,0.0,1026.23,17.43,69.3,7651.67,11.69,0.0,1026.45,17.62,73.45,10132.5,20.16
20240210124015,15,2024,2,10,12,40,0.0,1026.24,17.88,70.88,10143.58,21.0,0.0,1026.15,17.67,68.65,9587.5,18.4,0.0,1026.3,18.08,72.64,10617.5,23.09
20240210125015,15,2024,2,10,12,50,0.0,1026.08,18.13,71.12,10640.25,22.58,0.0,1026.02,17.97,68.24,9446.67,18.16,0.0,1026.16,18.31,72.64,11341.67,25.53
20240210130015,15,2024,2,10,13,00,0.0,1025.95,18.4,70.66,10287.33,21.32,0.0,1025.88,18.31,69.55,8909.17,16.26,0.0,1026.01,18.52,72.35,11693.33,26.84
20240210131015,15,2024,2,10,13,10,0.0,1025.84,18.57,69.55,10567.0,22.61,0.0,1025.76,18.49,66.1,9440.0,18.29,0.0,1025.9,18.66,71.01,11220.83,25.29
20240210132015,15,2024,2,10,13,20,0.0,1025.76,18.62,68.74,9031.75,17.2,0.0,1025.71,18.56,67.34,8753.33,16.31,0.0,1025.84,18.66,71.14,9259.17,18.16
20240210133015,15,2024,2,10,13,30,0.0,1025.7,18.34,68.08,11055.33,25.27,0.0,1025.66,18.14,64.96,9523.33,19.11,0.0,1025.72,18.53,70.13,12042.5,29.74
20240210134015,15,2024,2,10,13,40,0.0,1025.72,18.34,69.01,9545.33,19.27,0.0,1025.68,17.91,67.11,8910.83,16.64,0.0,1025.77,18.48,70.18,10650.83,23.31
20240210135015,15,2024,2,10,13,50,0.0,1025.66,18.07,70.4,8733.67,16.16,0.0,1025.59,17.89,68.31,8058.33,14.0,0.0,1025.75,18.26,72.04,9725.83,19.35
20240210140015,15,2024,2,10,14,00,0.0,1025.61,18.19,68.62,8289.83,13.92,0.0,1025.57,18.09,66.95,7289.17,10.79,0.0,1025.64,18.35,71.26,9575.0,18.24
20240210141015,15,2024,2,10,14,10,0.0,1025.63,17.77,68.96,7646.5,11.71,0.0,1025.55,17.6,67.1,7511.67,11.46,0.0,1025.69,17.99,71.13,7891.67,12.38
20240210142015,15,2024,2,10,14,20,0.0,1025.59,17.91,69.9,7519.83,11.42,0.0,1025.53,17.86,68.25,7373.33,10.95,0.0,1025.64,18.0,71.73,7672.5,11.65
20240210143015,15,2024,2,10,14,30,0.0,1025.52,17.76,70.2,6407.58,8.6,0.0,1025.49,17.44,68.85,5884.17,7.42,0.0,1025.57,18.04,72.13,7413.33,10.89
20240210144015,15,2024,2,10,14,40,0.0,1025.52,17.79,72.18,7161.88,10.44,0.0,1025.49,17.64,70.01,6621.67,8.9,0.0,1025.57,18.01,73.22,7635.0,12.14
20240210145015,15,2024,2,10,14,50,0.0,1025.54,18.07,71.24,7161.84,10.61,0.0,1025.52,18.0,69.23,6856.67,10.0,0.0,1025.59,18.13,72.92,7389.17,11.01
20240210150015,15,2024,2,10,15,00,0.0,1025.52,17.92,69.83,6772.09,9.55,0.0,1025.49,17.87,67.49,6362.5,8.6,0.0,1025.56,17.98,71.31,7296.67,10.85
20240210151015,15,2024,2,10,15,10,0.0,1025.58,17.94,69.94,6780.25,9.51,0.0,1025.52,17.87,68.24,6293.33,8.13,0.0,1025.63,17.97,71.27,7361.67,10.89
20240210152015,15,2024,2,10,15,20,0.0,1025.62,17.63,66.32,6664.35,9.27,0.0,1025.58,17.43,65.2,5968.33,7.52,0.0,1025.65,17.84,67.3,7387.5,11.39
20240210153015,15,2024,2,10,15,30,0.0,1025.63,17.33,69.55,5390.92,6.03,0.0,1025.56,17.23,68.23,5052.5,5.35,0.0,1025.68,17.41,71.02,5929.17,7.33
20240210154015,15,2024,2,10,15,40,0.0,1025.64,17.12,69.52,4204.84,3.79,0.0,1025.55,16.96,67.67,3170.83,2.14,0.0,1025.7,17.23,70.95,5131.67,5.44
20240210155015,15,2024,2,10,15,50,0.0,1025.66,16.89,71.84,3662.75,2.91,0.0,1025.64,16.87,69.36,2841.67,1.78,0.0,1025.69,16.92,73.78,4204.17,3.64
20240210160015,15,2024,2,10,16,00,0.0,1025.71,16.68,70.43,3027.75,2.01,0.0,1025.67,16.56,69.72,2550.83,1.44,0.0,1025.79,16.86,71.69,3417.5,2.61
20240210161015,15,2024,2,10,16,10,0.0,1025.84,16.5,72.86,2549.42,1.46,0.0,1025.79,16.46,71.64,2306.67,1.18,0.0,1025.94,16.55,74.45,2972.5,2.02
20240210162015,15,2024,2,10,16,20,0.0,1025.97,16.43,74.55,2068.42,1.0,0.0,1025.9,16.33,73.38,1680.83,0.64,0.0,1026.02,16.5,75.28,2721.67,1.66
20240210163015,15,2024,2,10,16,30,0.0,1026.05,16.2,74.74,1398.75,0.48,0.0,1025.97,16.1,74.08,1330.83,0.43,0.0,1026.1,16.32,75.49,1500.0,0.57
20240210164015,15,2024,2,10,16,40,0.0,1026.12,16.03,75.83,1300.75,0.41,0.0,1026.05,16.0,74.64,1183.33,0.31,0.0,1026.18,16.09,77.86,1556.67,0.59
20240210165015,15,2024,2,10,16,50,0.0,1026.19,15.91,76.77,995.83,0.26,0.0,1026.13,15.86,75.81,774.17,0.18,0.0,1026.24,15.99,77.54,1191.67,0.33
20240210170015,15,2024,2,10,17,00,0.0,1026.32,15.88,76.03,583.33,0.11,0.0,1026.27,15.85,75.07,500.83,0.09,0.0,1026.36,15.9,77.08,765.0,0.14
20240210171015,15,2024,2,10,17,10,0.0,1026.41,15.73,77.52,397.83,0.06,0.0,1026.36,15.62,76.4,310.0,0.04,0.0,1026.47,15.83,79.1,475.0,0.09
20240210172015,15,2024,2,10,17,20,0.0,1026.49,15.55,78.94,239.17,0.02,0.0,1026.42,15.49,78.11,198.33,0.01,0.0,1026.57,15.62,79.58,300.83,0.04
20240210173015,15,2024,2,10,17,30,0.0,1026.66,15.43,79.4,133.67,0.01,0.0,1026.58,15.37,78.76,99.17,0.0,0.0,1026.73,15.49,80.02,194.17,0.02
20240210174015,15,2024,2,10,17,40,0.0,1026.78,15.43,79.35,57.42,0.0,0.0,1026.73,15.37,78.69,30.0,0.0,0.0,1026.84,15.49,80.38,90.0,0.01
20240210175015,15,2024,2,10,17,50,0.0,1026.83,15.48,78.23,23.33,0.0,0.0,1026.78,15.48,77.83,20.83,0.0,0.0,1026.88,15.49,78.63,25.83,0.0
20240211061015,15,2024,2,11,6,10,0.0,1028.52,9.94,95.66,52.38,0.01,0.0,1028.45,9.91,95.47,24.17,0.0,0.0,1028.56,9.99,95.83,90.0,0.02
20240211062015,15,2024,2,11,6,20,0.0,1028.63,9.93,95.88,236.0,0.04,0.0,1028.55,9.9,95.59,108.33,0.01,0.0,1028.76,9.96,96.11,401.67,0.08
20240211063015,15,2024,2,11,6,30,0.0,1028.82,10.05,95.05,727.17,0.19,0.0,1028.76,9.97,94.73,450.0,0.1,0.0,1028.92,10.11,95.55,1050.83,0.33
20240211064015,15,2024,2,11,6,40,0.0,1029.02,10.24,94.46,1601.83,0.78,0.0,1028.92,10.1,94.12,1140.0,0.41,0.0,1029.1,10.3,94.79,2112.5,1.23
20240211065015,15,2024,2,11,6,50,0.0,1029.24,10.75,94.94,3003.25,3.33,0.0,1029.14,10.34,94.6,2290.0,1.5,0.0,1029.29,11.06,95.43,3556.67,5.89
20240211070015,15,2024,2,11,7,00,0.0,1029.34,11.19,95.3,4620.83,5.55,0.0,1029.26,11.06,94.64,3714.17,3.41,0.0,1029.4,11.43,95.76,5598.33,8.1
20240211071015,15,2024,2,11,7,10,0.0,1029.5,11.96,94.43,6828.0,12.49,0.0,1029.44,11.46,92.97,6144.17,10.2,0.0,1029.56,12.32,95.45,7587.5,14.95
20240211072015,15,2024,2,11,7,20,0.0,1029.61,12.8,90.79,8635.5,17.03,0.0,1029.51,12.41,89.48,7729.17,14.0,0.0,1029.65,13.21,93.75,9345.0,19.11
20240211073015,15,2024,2,11,7,30,0.0,1029.72,14.01,87.69,13056.0,39.1,0.0,1029.65,13.3,84.1,9826.67,19.11,0.0,1029.77,14.76,91.43,16269.17,73.31
20240211074015,15,2024,2,11,7,40,0.0,1029.83,15.76,82.12,19770.75,97.34,0.0,1029.79,14.91,77.26,13090.0,39.21,0.0,1029.88,16.52,86.73,30156.67,210.92
20240211075015,15,2024,2,11,7,50,0.0,1029.82,16.1,73.82,13566.67,33.45,0.0,1029.74,15.8,70.88,12696.67,31.51,0.0,1029.87,16.39,75.57,15474.17,36.18
20240211080015,15,2024,2,11,8,00,0.0,1029.98,16.26,74.35,28952.35,151.84,0.0,1029.93,15.75,72.15,17440.0,34.76,0.0,1030.02,17.51,76.2,42420.62,381.96
20240211081015,15,2024,2,11,8,10,0.0,1029.99,18.06,68.87,19554.0,87.49,0.0,1029.89,17.81,67.0,15597.5,41.71,0.0,1030.08,18.31,71.39,25542.5,192.77
20240211082015,15,2024,2,11,8,20,0.0,1030.12,18.0,67.56,32880.64,117.24,0.0,1030.06,17.56,65.18,20703.33,44.64,0.0,1030.24,19.2,69.25,54553.12,393.12
20240211083015,15,2024,2,11,8,30,0.0,1030.24,21.98,56.98,28360.04,234.32,0.0,1030.19,20.09,51.48,19820.83,67.18,0.0,1030.29,22.82,63.67,46824.77,655.42
20240211084015,15,2024,2,11,8,40,0.0,1030.27,22.51,52.47,33453.0,156.3,0.0,1030.19,21.86,49.96,26194.17,69.45,0.0,1030.37,23.04,54.71,37806.66,266.1
20240211085015,15,2024,2,11,8,50,0.0,1030.34,21.98,52.24,22768.17,80.46,0.0,1030.3,21.75,49.79,18789.17,56.78,0.0,1030.39,22.61,53.91,30843.33,127.3
20240211090015,15,2024,2,11,9,00,0.0,1030.39,21.74,49.93,22328.34,76.23,0.0,1030.36,20.67,47.88,19646.67,62.28,0.0,1030.43,22.35,51.88,28079.17,115.24
20240211091015,15,2024,2,11,9,10,0.0,1030.44,20.35,51.43,21768.17,76.1,0.0,1030.34,20.06,49.82,21295.83,69.15,0.0,1030.52,20.63,53.53,22972.5,82.66
20240211092015,15,2024,2,11,9,20,0.02,1030.5,20.07,51.12,21492.17,69.72,0.0,1030.48,19.88,49.22,21240.83,67.64,0.17,1030.53,20.17,54.37,21935.83,72.77
20240211093015,15,2024,2,11,9,30,0.02,1030.55,20.65,49.58,61662.72,457.12,0.0,1030.48,20.14,46.46,21686.67,69.08,0.17,1030.64,22.08,51.06,89818.59,1597.56
20240211094015,15,2024,2,11,9,40,0.03,1030.53,25.92,38.92,91147.74,1743.4,0.0,1030.44,23.1,35.08,85333.59,1569.21,0.26,1030.59,27.7,45.36,94522.81,1849.32
20240211095015,15,2024,2,11,9,50,0.05,1030.55,27.78,33.06,94562.88,1850.9,0.0,1030.44,27.09,30.85,92219.22,1795.25,0.35,1030.65,28.67,35.66,95935.16,1881.68
20240211100015,15,2024,2,11,10,00,0.12,1030.49,28.4,31.83,98493.72,1937.51,0.0,1030.44,28.05,30.65,96718.59,1905.16,0.26,1030.58,28.88,32.99,99593.59,1962.15
20240211101015,15,2024,2,11,10,10,0.1,1030.48,28.65,30.4,100218.72,1968.61,0.0,1030.4,27.77,28.84,99011.4,1928.7,0.35,1030.54,29.69,32.18,101040.07,1995.49
20240211102015,15,2024,2,11,10,20,0.12,1030.39,29.29,28.08,100507.48,1968.05,0.0,1030.34,28.66,25.9,99638.51,1948.8,0.44,1030.45,30.14,31.5,101367.1,1986.53
20240211103015,15,2024,2,11,10,30,0.1,1030.42,28.54,29.07,99858.81,1960.95,0.0,1030.38,28.11,27.71,97850.63,1918.28,0.52,1030.49,28.82,30.84,101721.09,1994.17
20240211104015,15,2024,2,11,10,40,0.09,1030.28,29.03,28.13,98149.44,1933.11,0.0,1030.23,28.23,25.55,91622.66,1756.3,0.26,1030.34,29.91,32.23,101122.73,2017.09
20240211105015,15,2024,2,11,10,50,0.13,1030.2,29.18,27.3,96734.22,1903.12,0.0,1030.11,28.62,24.7,91938.91,1760.16,0.44,1030.29,29.81,29.71,100826.24,2007.26
20240211110015,15,2024,2,11,11,00,0.1,1030.12,28.77,27.21,100844.39,2001.78,0.0,1029.98,28.65,25.08,97331.33,1930.8,0.26,1030.18,29.19,29.45,101771.4,2023.63
20240211111015,15,2024,2,11,11,10,0.1,1029.94,29.72,27.3,101743.91,2003.32,0.0,1029.81,29.39,24.54,100819.05,1993.35,0.26,1030.08,30.15,29.48,102777.65,2025.29
20240211112015,15,2024,2,11,11,20,0.06,1029.84,29.98,26.42,100614.57,1987.45,0.0,1029.73,29.29,24.1,99442.65,1965.74,0.26,1029.97,30.62,29.08,101701.32,2016.76
20240211113015,15,2024,2,11,11,30,0.04,1029.7,30.5,25.02,98476.53,1942.47,0.0,1029.61,29.71,23.11,97266.64,1922.31,0.17,1029.8,31.15,27.85,99753.51,1966.56
20240211114015,15,2024,2,11,11,40,0.03,1029.56,30.49,24.7,72215.19,1308.31,0.0,1029.49,29.28,22.12,15496.67,40.78,0.17,1029.62,31.28,27.0,99320.46,1946.85
20240211115015,15,2024,2,11,11,50,0.06,1029.43,23.87,33.73,15071.0,37.11,0.0,1029.35,21.69,27.84,14921.67,36.29,0.26,1029.51,28.23,39.46,15380.83,39.28
20240211120015,15,2024,2,11,12,00,0.22,1029.23,21.2,39.61,14247.92,33.24,0.0,1029.12,20.78,37.64,14056.67,32.5,0.52,1029.33,21.57,42.28,14782.5,35.2
20240211121015,15,2024,2,11,12,10,0.08,1029.15,20.66,41.82,13358.67,29.6,0.0,1029.08,20.41,39.41,12919.17,27.73,0.52,1029.3,20.85,43.98,13905.83,32.22
20240211122015,15,2024,2,11,12,20,0.11,1029.04,20.48,41.26,12438.42,25.95,0.0,1028.91,20.33,39.08,12021.67,24.34,0.61,1029.14,20.63,42.58,12757.5,26.78
20240211123015,15,2024,2,11,12,30,0.03,1028.92,20.27,41.45,11552.0,22.83,0.0,1028.84,20.11,39.99,11157.5,21.38,0.17,1028.98,20.47,43.07,11890.0,24.16
20240211124015,15,2024,2,11,12,40,0.05,1028.74,20.4,40.11,10896.25,20.48,0.0,1028.63,20.31,38.82,10730.0,20.16,0.35,1028.82,20.5,42.36,11063.33,21.16
20240211125015,15,2024,2,11,12,50,0.1,1028.52,20.16,41.1,10503.92,19.27,0.0,1028.43,20.05,38.81,10371.67,18.53,0.44,1028.68,20.32,42.5,10651.67,19.99
20240211130015,15,2024,2,11,13,00,0.09,1028.41,19.94,41.11,9964.58,17.38,0.0,1028.28,19.8,40.21,9775.0,16.69,0.26,1028.55,20.02,42.01,10286.67,18.45
20240211131015,15,2024,2,11,13,10,0.05,1028.3,19.85,41.54,9664.33,16.61,0.0,1028.16,19.77,40.63,9523.33,16.34,0.35,1028.42,20.0,42.39,9882.5,17.28
20240211132015,15,2024,2,11,13,20,0.08,1028.12,19.86,41.95,9672.75,16.88,0.0,1028.01,19.65,40.23,9302.5,15.47,0.26,1028.23,20.02,43.77,10390.83,20.13
20240211133015,15,2024,2,11,13,30,0.17,1028.02,19.93,39.7,10028.92,18.27,0.0,1027.98,19.8,38.22,9358.33,14.9,0.44,1028.07,20.01,41.24,10798.33,22.14
20240211134015,15,2024,2,11,13,40,0.2,1028.04,19.91,41.14,10088.42,19.49,0.0,1027.98,19.87,38.56,9437.5,16.61,0.61,1028.08,19.96,42.71,10779.17,23.13
20240211135015,15,2024,2,11,13,50,0.11,1027.94,20.02,38.57,12255.0,29.99,0.0,1027.84,19.91,35.98,10151.67,19.32,0.26,1028.03,20.23,42.4,13155.83,34.83
20240211140015,15,2024,2,11,14,00,0.12,1027.88,20.31,39.21,10322.42,22.4,0.0,1027.8,20.03,36.1,8714.17,14.73,0.61,1027.99,20.42,42.63,12030.0,30.85
20240211141015,15,2024,2,11,14,10,0.05,1027.82,19.84,43.42,8822.78,15.03,0.0,1027.71,19.76,41.58,8519.17,13.83,0.26,1027.93,19.96,44.92,9346.67,17.32
20240211142015,15,2024,2,11,14,20,0.03,1027.77,19.69,41.71,8445.91,14.18,0.0,1027.71,19.48,39.99,7936.67,12.34,0.17,1027.86,19.93,43.87,9395.83,17.55
20240211143015,15,2024,2,11,14,30,0.06,1027.68,19.99,44.52,9346.08,18.46,0.0,1027.64,19.76,43.54,8851.67,16.64,0.35,1027.76,20.12,45.64,9754.17,20.13
